ST,YEAR,FIPS_CODE,TELEWORKERS,TELEWORK
47,2013,47001,1737.00000,0.04407398950
48,2013,48277,1318.00000,0.02113330982
6,2014,06007,6001.00000,0.06856405100
6,2014,06085,43701.00000,0.04680626825
6,2014,06029,10286.00000,0.03236290756
6,2014,06111,22730.00000,0.05761373199
22,2012,22057,1321.00000,0.02668201741
22,2012,22043,947.00000,0.02149829739
24,2012,24019,4702.00000,0.05805368299
48,2012,48503,2951.00000,0.04461545439
48,2012,48093,1922.00000,0.02599475236
48,2012,48383,1871.00000,0.04466246539
48,2012,48273,845.00000,0.02032373668
48,2006,48373,3654.00000,0.05929026919
17,2018,17087,2615.00000,0.05191479224
48,2013,48457,1085.00000,0.02936003247
48,2012,48141,9539.00000,0.02920608677
48,2012,48413,1871.00000,0.04466246539
48,2006,48505,1168.00000,0.02676873009
17,2018,17169,3048.00000,0.05904916889
48,2012,48053,3853.00000,0.05376704205
37,2006,37173,947.00000,0.01416477205
37,2006,37039,1503.00000,0.02230235043
53,2014,53009,1393.00000,0.03650227975
45,2016,45065,1664.00000,0.03792506154
45,2016,45087,1140.00000,0.01787758559
6,2016,06059,96724.00000,0.06186974246
6,2016,06075,30261.00000,0.06072043438
12,2016,12005,4378.00000,0.03403957548
12,2016,12065,2630.00000,0.03914214701
48,2017,48317,1390.00000,0.03085323626
48,2017,48313,3763.00000,0.06466191254
48,2017,48245,2721.00000,0.02642671225
48,2017,48495,1575.00000,0.03503581439
24,2015,24019,3101.00000,0.03857157072
25,2015,25011,4855.00000,0.07866679629
45,2016,45007,2503.00000,0.02964515823
55,2007,55007,4275.00000,0.05273285720
39,2016,39135,2297.00000,0.03398079796
20,2008,20117,2303.00000,0.04036456051
20,2008,20103,2273.00000,0.03152828252
36,2012,36109,2832.00000,0.05997839761
36,2012,36073,1358.00000,0.02760948237
28,2013,28031,589.00000,0.01199494949
28,2013,28033,1322.00000,0.01600697429
13,2010,13321,9348.00000,0.09449869594
13,2010,13237,3673.00000,0.04701199299
39,2006,39159,3343.00000,0.03346279354
35,2009,35003,3525.00000,0.04377957450
18,2018,18029,2335.00000,0.04030309307
26,2006,26133,3207.00000,0.04339589451
17,2012,17141,1198.00000,0.02674943063
17,2012,17133,2391.00000,0.03503399367
18,2012,18107,1373.00000,0.02508770648
39,2012,39159,4321.00000,0.06289390565
54,2015,54081,1376.00000,0.02147583968
54,2015,54013,1440.00000,0.03631594875
12,2005,12133,2211.00000,0.03039300590
54,2005,54105,2348.00000,0.04888407728
54,2005,54055,606.00000,0.01519482473
55,2013,55041,2579.00000,0.04887061320
55,2013,55131,6426.00000,0.05623375601
12,2015,12095,30163.00000,0.04680991725
12,2015,12101,16929.00000,0.08260264949
37,2016,37031,3487.00000,0.06584090180
37,2016,37123,2729.00000,0.05296766430
4,2018,04019,26237.00000,0.05828462767
56,2007,56033,2237.00000,0.03138635949
36,2008,36103,7449.00000,0.03972016189
39,2012,39087,1790.00000,0.03582507755
53,2015,53077,5459.00000,0.05400512450
20,2009,20141,3225.00000,0.06431349088
20,2009,20165,2171.00000,0.04407674348
21,2009,21109,530.00000,0.01268792493
21,2009,21215,697.00000,0.01608919462
31,2015,31039,4341.00000,0.04695511087
32,2015,32007,3023.00000,0.04424960112
38,2015,38091,2462.00000,0.04309318771
39,2015,39037,1811.00000,0.02616409264
39,2015,39057,2466.00000,0.03192109044
36,2010,36083,4057.00000,0.06269413237
21,2010,21183,12350.00000,0.18654743743
21,2010,21223,3255.00000,0.03299242847
21,2010,21013,461.00000,0.01313839489
22,2010,22083,905.00000,0.01572463642
36,2018,36109,3858.00000,0.07429803952
36,2018,36107,1333.00000,0.02704512255
42,2009,42079,2948.00000,0.02687280086
42,2009,42077,4768.00000,0.04160848925
42,2009,42119,1224.00000,0.02572401328
45,2009,45013,1328.00000,0.02796083798
46,2009,46097,3068.00000,0.05618224436
18,2009,18137,1975.00000,0.03938342506
18,2009,18133,822.00000,0.01776644260
19,2009,19189,3251.00000,0.05169918738
19,2009,19083,4563.00000,0.05395849347
20,2014,20091,14049.00000,0.04761678806
48,2014,48377,1183.00000,0.02484980885
48,2014,48089,4555.00000,0.05985859966
48,2014,48085,29001.00000,0.06376635056
51,2013,51061,6446.00000,0.08104404240
51,2013,51163,3165.00000,0.04393636515
51,2013,51141,2623.00000,0.03339699516
28,2014,28105,1895.00000,0.02736857308
28,2014,28163,677.00000,0.01397605285
26,2013,26039,2673.00000,0.05237787314
26,2013,26139,4074.00000,0.03177723178
28,2008,28023,2501.00000,0.03085483055
55,2014,55059,2045.00000,0.02712669293
19,2013,19185,1643.00000,0.03392595346
19,2013,19095,2011.00000,0.03547675752
20,2013,20085,2406.00000,0.04178897091
20,2013,20121,2361.00000,0.04815320919
55,2006,55113,4277.00000,0.04555379224
39,2014,39041,7313.00000,0.07539797097
41,2014,41051,30392.00000,0.07666635555
41,2014,41071,5491.00000,0.07165881478
6,2010,06081,29626.00000,0.05905640519
22,2014,22053,1185.00000,0.01965500083
22,2014,22005,1157.00000,0.02166017673
21,2005,21119,1038.00000,0.02107058035
22,2005,22127,1149.00000,0.02884905092
22,2005,22097,1406.00000,0.02651129464
22,2005,22071,727.00000,0.01495300191
23,2005,23003,6269.00000,0.06300945795
23,2005,23017,3196.00000,0.05496792391
23,2005,23007,3196.00000,0.05496792391
48,2005,48027,1988.00000,0.02387013112
48,2005,48095,1234.00000,0.02623187790
48,2005,48055,1496.00000,0.01947561642
48,2005,48059,1362.00000,0.02079040161
8,2012,08091,2691.00000,0.06105224947
8,2012,08117,6670.00000,0.10216585485
33,2011,33015,11299.00000,0.06084970946
49,2014,49013,2748.00000,0.04823506696
51,2014,51037,2606.00000,0.03693729448
51,2014,51185,1640.00000,0.02604414801
51,2014,51540,3148.00000,0.05161163393
51,2014,51133,4227.00000,0.05744767600
51,2014,51800,1825.00000,0.02595241820
36,2015,36075,1877.00000,0.03754750950
42,2014,42103,3579.00000,0.05926870467
51,2015,51001,4942.00000,0.06690312449
51,2015,51620,2433.00000,0.03594486386
48,2011,48473,2762.00000,0.05293824510
48,2011,48173,795.00000,0.01869488536
48,2011,48337,2710.00000,0.04273436884
48,2011,48367,3025.00000,0.04187894562
6,2012,06095,6084.00000,0.03344529408
26,2014,26145,3547.00000,0.04304141538
24,2011,24031,29561.00000,0.05671784403
51,2015,51165,3312.00000,0.05351602896
28,2011,28023,2083.00000,0.02565586895
19,2006,19017,2316.00000,0.03677241117
19,2007,19151,2413.00000,0.02859512947
18,2011,18023,2068.00000,0.03458656676
18,2011,18073,1595.00000,0.01905273846
36,2017,36045,4073.00000,0.06475048885
37,2017,37055,1822.00000,0.04249067164
37,2017,37181,4040.00000,0.07688062570
8,2011,08107,3696.00000,0.05117908526
55,2009,55123,5987.00000,0.05934597504
36,2011,36089,2016.00000,0.04610318332
37,2011,37167,2693.00000,0.05514374642
40,2013,40041,1627.00000,0.02395183135
40,2013,40039,868.00000,0.01676905838
40,2013,40051,1880.00000,0.04019412909
41,2013,41037,2852.00000,0.06635644486
13,2011,13299,2939.00000,0.04001361470
13,2011,13019,5951.00000,0.05572566977
13,2011,13275,6422.00000,0.06752394671
16,2011,16009,4733.00000,0.05307124756
17,2011,17159,1662.00000,0.03831170328
26,2018,26123,1630.00000,0.03490812524
26,2018,26105,1630.00000,0.03490812524
27,2018,27053,41285.00000,0.05905931395
48,2007,48063,2209.00000,0.02771122123
48,2007,48095,1654.00000,0.03781262859
48,2007,48501,2981.00000,0.05560114895
48,2007,48229,2393.00000,0.04021375636
48,2007,48279,2981.00000,0.05560114895
22,2008,22091,2349.00000,0.04541324311
5,2017,05083,502.00000,0.01373235584
5,2017,05049,2033.00000,0.04226435491
5,2017,05067,2752.00000,0.06195268004
6,2017,06037,270125.00000,0.05562428726
6,2017,06073,117310.00000,0.07092515887
6,2017,06049,3459.00000,0.07713234474
6,2017,06091,4038.00000,0.08585278735
13,2018,13193,1645.00000,0.02674535818
13,2011,13053,5285.00000,0.05889104321
13,2018,13061,1645.00000,0.02674535818
48,2009,48173,741.00000,0.01791412823
48,2009,48073,1627.00000,0.02569691226
48,2009,48405,3065.00000,0.05281204769
48,2009,48247,1408.00000,0.03261146497
6,2013,06101,2363.00000,0.03830070021
42,2013,42061,3122.00000,0.04048709004
25,2012,25003,3438.00000,0.05782427341
47,2017,47145,2501.00000,0.04155658575
18,2017,18015,2649.00000,0.04653900211
19,2017,19029,3069.00000,0.03367014449
29,2006,29123,6398.00000,0.06142414147
31,2006,31035,3796.00000,0.06541669539
32,2006,32011,2750.00000,0.03582221759
34,2005,34029,8697.00000,0.03903378260
41,2006,41023,3797.00000,0.07651539578
2,2008,02230,6857.00000,0.07976687645
37,2013,37173,1123.00000,0.02525979576
34,2016,34009,2345.00000,0.04803359279
8,2016,08045,5537.00000,0.10337359745
42,2005,42083,2042.00000,0.03583776479
42,2005,42015,1114.00000,0.02539610168
28,2005,28063,530.00000,0.01341262812
20,2016,20185,1455.00000,0.02741506981
20,2016,20195,3153.00000,0.05819705415
46,2017,46099,8611.00000,0.05131887910
16,2006,16061,4510.00000,0.05354704660
16,2006,16083,3047.00000,0.04150830302
35,2006,35009,6558.00000,0.07963666833
1,2012,01057,626.00000,0.01340212807
1,2012,01055,1023.00000,0.02789366053
55,2008,55043,6528.00000,0.08519412724
56,2005,56003,5105.00000,0.07781537711
56,2005,56027,2518.00000,0.04082492947
27,2010,27077,3457.00000,0.07071264932
31,2013,31161,3943.00000,0.07047867587
31,2013,31081,2265.00000,0.04190641825
17,2014,17197,11015.00000,0.03249962381
17,2014,17035,1796.00000,0.03798325015
17,2014,17025,1996.00000,0.04264501656
17,2014,17037,2211.00000,0.04284551585
18,2014,18117,1536.00000,0.02245187318
45,2015,45041,3346.00000,0.04067244460
26,2015,26151,2069.00000,0.03956703830
26,2015,26119,1955.00000,0.03855179350
26,2015,26027,3065.00000,0.05468331847
26,2015,26021,3323.00000,0.04886477266
26,2015,26053,2888.00000,0.04117596738
26,2015,26055,3966.00000,0.05510552862
26,2015,26145,2620.00000,0.03272954403
26,2015,26033,1833.00000,0.03431106452
47,2007,47023,1484.00000,0.02737148865
6,2008,06013,7230.00000,0.03725440689
5,2013,05089,1331.00000,0.02424452176
5,2013,05097,1806.00000,0.02911072068
5,2013,05035,510.00000,0.01250061278
55,2017,55025,13415.00000,0.04416257358
54,2017,54065,3448.00000,0.03178143809
29,2008,29063,1314.00000,0.02488353596
29,2008,29069,1582.00000,0.03487885001
39,2009,39069,1376.00000,0.03098331494
55,2011,55091,4922.00000,0.05103215171
55,2011,55047,6327.00000,0.05172963560
21,2012,21191,1689.00000,0.02292874306
53,2016,53007,2047.00000,0.04130597090
55,2016,55039,4259.00000,0.05168187555
48,2018,48049,2224.00000,0.02820294964
48,2018,48235,1296.00000,0.03206650831
48,2018,48043,1706.00000,0.03280264575
1,2018,01037,813.00000,0.01768506232
26,2012,26033,1629.00000,0.03048906025
26,2012,26055,2969.00000,0.04355991138
27,2012,27047,3226.00000,0.05385822565
27,2012,27007,2995.00000,0.05654464100
17,2017,17061,3129.00000,0.04939928324
17,2017,17069,2128.00000,0.04299945442
17,2017,17151,2128.00000,0.04299945442
38,2012,38009,4315.00000,0.06894402991
17,2007,17145,2035.00000,0.02608740241
17,2007,17089,2278.00000,0.03842520748
13,2017,13125,855.00000,0.01924548688
13,2017,13007,784.00000,0.01800105618
13,2017,13005,1579.00000,0.02457931850
50,2005,50009,4945.00000,0.06453507341
47,2006,47013,3627.00000,0.05489881484
29,2009,29227,3920.00000,0.08103024164
27,2015,27129,3428.00000,0.05149312023
48,2016,48263,2557.00000,0.03529428004
48,2016,48059,2557.00000,0.03529428004
48,2016,48133,2557.00000,0.03529428004
48,2016,48093,2557.00000,0.03529428004
48,2016,48479,2402.00000,0.02438950094
48,2016,48427,2032.00000,0.05502301652
48,2016,48321,2607.00000,0.03343036303
48,2016,48193,5913.00000,0.08078310290
48,2016,48079,1502.00000,0.02985193282
48,2016,48115,1214.00000,0.02940250430
48,2016,48495,1505.00000,0.03156194950
18,2005,18109,1867.00000,0.04167968924
35,2012,35003,1918.00000,0.05202907986
31,2011,31063,4232.00000,0.08063256168
31,2011,31163,2853.00000,0.05104487225
31,2011,31049,3851.00000,0.07049240344
13,2012,13147,2539.00000,0.04917397788
13,2012,13081,1853.00000,0.03033080713
31,2012,31021,4096.00000,0.04466057527
31,2012,31121,2450.00000,0.04585095632
1,2013,01007,889.00000,0.02150147535
1,2013,01117,4474.00000,0.04604206973
2,2013,02068,2004.00000,0.02290940269
8,2009,08015,7301.00000,0.09236978277
5,2010,05009,1742.00000,0.02831139282
17,2013,17023,1630.00000,0.03238689424
17,2013,17101,1630.00000,0.03238689424
17,2013,17003,1669.00000,0.03173245114
17,2016,17031,120514.00000,0.04799086965
17,2016,17081,2496.00000,0.03561034070
48,2010,48229,2001.00000,0.03101315851
48,2010,48305,2806.00000,0.05258916356
48,2010,48505,1121.00000,0.02769200366
18,2015,18087,2361.00000,0.03032443680
18,2015,18181,3398.00000,0.05880215273
28,2016,28139,2344.00000,0.03855389980
27,2007,27143,3576.00000,0.07028163755
27,2007,27101,2389.00000,0.03388027740
46,2010,46003,3630.00000,0.06173154431
46,2010,46057,2849.00000,0.05924431783
46,2010,46085,3572.00000,0.08854515257
21,2015,21081,1288.00000,0.01766488829
22,2015,22001,1817.00000,0.03634654238
29,2015,29123,2209.00000,0.05430987855
31,2018,31083,3581.00000,0.05898436857
12,2018,12121,552.00000,0.01686474596
17,2009,17159,1604.00000,0.03482716693
17,2009,17127,2315.00000,0.03954088168
51,2012,51009,1401.00000,0.02483778321
51,2012,51023,3193.00000,0.03434145712
16,2013,16037,2716.00000,0.06426120904
18,2008,18065,1339.00000,0.02713547472
18,2008,18173,2826.00000,0.04431481394
18,2008,18177,907.00000,0.01931184261
42,2016,42051,2005.00000,0.03739415868
12,2014,12021,10385.00000,0.07457488367
12,2014,12071,14957.00000,0.05410244631
12,2014,12051,2200.00000,0.06158842138
1,2009,01083,1857.00000,0.02238185346
2,2009,02290,1967.00000,0.04945566088
4,2009,04011,7933.00000,0.05586698404
5,2012,05067,1279.00000,0.03000797710
36,2007,36039,1483.00000,0.02251301747
1,2015,01053,900.00000,0.02238137869
30,2008,30037,2459.00000,0.04039690493
30,2008,30009,3806.00000,0.06033129904
31,2008,31087,3633.00000,0.07236331043
32,2008,32021,1627.00000,0.02238888124
47,2009,47117,1167.00000,0.02247732044
47,2009,47003,1167.00000,0.02247732044
47,2009,47129,2776.00000,0.04342113496
47,2009,47055,959.00000,0.01823540597
32,2014,32017,701.00000,0.00963031144
33,2014,33013,13065.00000,0.06565392617
5,2015,05041,563.00000,0.01436114583
20,2017,20183,3683.00000,0.06991400748
20,2017,20105,2612.00000,0.03753574662
20,2017,20143,2612.00000,0.03753574662
21,2017,21091,1005.00000,0.01952404080
21,2017,21153,1244.00000,0.03102399122
27,2017,27069,5164.00000,0.06778415132
27,2017,27131,7241.00000,0.09890455117
28,2017,28089,2231.00000,0.02133397083
28,2017,28017,1962.00000,0.03273983346
55,2018,55113,4720.00000,0.05755886980
55,2018,55075,2059.00000,0.04016463795
55,2018,55089,7367.00000,0.06153370697
55,2018,55009,5712.00000,0.04196759855
17,2015,17047,1429.00000,0.02587924228
46,2015,46021,5940.00000,0.08822612028
46,2015,46055,4012.00000,0.09878367066
51,2016,51147,3615.00000,0.04903822676
13,2014,13193,1585.00000,0.02784952471
13,2014,13269,1585.00000,0.02784952471
13,2014,13227,1913.00000,0.02695657075
13,2014,13275,1245.00000,0.02818336163
28,2009,28105,1499.00000,0.04773277290
28,2009,28063,497.00000,0.01248022500
29,2010,29079,1483.00000,0.03064239519
29,2010,29213,2476.00000,0.03130056634
31,2010,31097,3380.00000,0.05195443995
31,2010,31101,2308.00000,0.04452074613
37,2005,37027,2279.00000,0.03577258743
37,2005,37077,1537.00000,0.01695363946
38,2005,38057,4057.00000,0.07172279678
49,2016,49003,2880.00000,0.05829605490
13,2015,13317,1263.00000,0.02961590771
13,2015,13057,9107.00000,0.07603105694
13,2015,13013,1937.00000,0.03197477674
13,2015,13009,1852.00000,0.02672361548
22,2007,22021,872.00000,0.01625258606
29,2007,29186,1155.00000,0.02430504409
22,2009,22097,1314.00000,0.02380952381
23,2009,23017,4375.00000,0.07414248915
23,2009,23011,5143.00000,0.10334572491
40,2017,40131,5078.00000,0.03909190987
40,2017,40091,2834.00000,0.05146364495
40,2017,40129,2932.00000,0.06470834897
21,2014,21055,582.00000,0.01399576760
22,2013,22111,919.00000,0.01709099701
35,2013,35061,1376.00000,0.03659477142
51,2017,51079,4165.00000,0.06255726280
51,2017,51109,4235.00000,0.07285269478
12,2011,12001,10541.00000,0.07883597092
36,2016,36061,66600.00000,0.07567812027
36,2016,36063,2210.00000,0.02206822176
1,2016,01055,2076.00000,0.04999036794
1,2016,01127,1060.00000,0.02593716355
1,2016,01125,4940.00000,0.04803578374
1,2016,01039,1077.00000,0.02140089419
8,2010,08065,5298.00000,0.06903651195
51,2018,51750,3229.00000,0.04240148123
54,2018,54099,1748.00000,0.03055570123
54,2018,54017,1901.00000,0.03091861297
1,2011,01069,1000.00000,0.02313047903
13,2008,13241,298.00000,0.00758733069
13,2008,13231,11527.00000,0.10615353446
13,2008,13225,2506.00000,0.02956199644
42,2008,42097,1430.00000,0.02536630362
27,2014,27169,3633.00000,0.05881495872
27,2014,27125,5074.00000,0.06514482334
27,2014,27173,4069.00000,0.07799352130
29,2014,29203,1802.00000,0.03788420300
1,2010,01095,1933.00000,0.02567133257
2,2010,02240,4268.00000,0.04881787091
8,2008,,32205.00000,0.06282590757
8,2008,08043,5438.00000,0.06379633975
26,2007,26003,1509.00000,0.03215358718
34,2007,34027,9803.00000,0.03958137338
34,2007,34025,11567.00000,0.03733361736
46,2013,46103,6120.00000,0.06894531690
46,2013,46015,4111.00000,0.06123026512
24,2006,24045,2315.00000,0.03006649696
5,2007,05127,3283.00000,0.04894010316
16,2008,16021,5492.00000,0.05615714183
21,2018,21141,2055.00000,0.02874809395
21,2018,21195,1090.00000,0.02449328120
21,2018,21125,1278.00000,0.03272140717
46,2018,46057,5573.00000,0.08064072697
47,2018,47119,2696.00000,0.03280523716
53,2012,53013,2739.00000,0.06363404038
53,2012,53021,3481.00000,0.03873157163
38,2008,38055,4584.00000,0.07882112213
38,2008,38049,4584.00000,0.07882112213
39,2008,39137,1293.00000,0.02261715265
21,2011,21085,1995.00000,0.03946587537
21,2011,21195,1837.00000,0.02443891601
41,2008,41003,7816.00000,0.08511287038
41,2008,41071,3815.00000,0.04706564516
19,2014,19063,4504.00000,0.07237666720
19,2014,19027,3083.00000,0.05295340169
19,2014,19013,1431.00000,0.02053025738
35,2007,35003,4659.00000,0.05362507338
4,2006,04007,5531.00000,0.04412022782
5,2006,05015,4987.00000,0.07643380437
5,2006,05113,2170.00000,0.03332207242
5,2006,05143,2701.00000,0.02907740338
5,2006,05077,836.00000,0.02096604304
13,2007,13229,3799.00000,0.04751541531
13,2005,13249,2175.00000,0.02184458706
15,2005,15005,5361.00000,0.05185070556
17,2005,17179,877.00000,0.01405809182
17,2005,17035,1172.00000,0.02557221095
29,2005,29155,2896.00000,0.06262027807
29,2005,29031,1399.00000,0.03107645831
29,2005,29117,2635.00000,0.05934684685
29,2005,29013,1508.00000,0.03136634981
46,2006,46073,3404.00000,0.06004056795
26,2016,26033,2507.00000,0.04647498285
27,2016,27043,2867.00000,0.05115349617
27,2016,27173,4121.00000,0.08202627389
27,2016,27167,3995.00000,0.05429316953
44,2007,44005,1490.00000,0.02741843476
46,2007,46135,4394.00000,0.09240604824
46,2007,46105,2324.00000,0.03856621308
47,2005,47023,954.00000,0.01947694004
47,2005,47145,1945.00000,0.03292369152
47,2005,47151,924.00000,0.01332967873
47,2005,47041,4063.00000,0.05259206524
47,2005,47139,1605.00000,0.02026617506
20,2011,20007,1917.00000,0.04058603095
20,2011,20151,1917.00000,0.04058603095
42,2017,42123,2146.00000,0.03794737587
24,2013,24011,5616.00000,0.07124100925
24,2013,24025,3567.00000,0.02750277572
28,2018,28043,533.00000,0.01336509529
10,2017,10001,3247.00000,0.04006169031
27,2009,27085,3990.00000,0.07885531335
35,2014,35033,2859.00000,0.06255743731
13,2009,13065,2544.00000,0.03378486056
46,2012,46077,5308.00000,0.07433549001
47,2012,47091,2513.00000,0.04015724125
23,2017,23027,4288.00000,0.05495956217
