ST,PUMA,YEAR,Telework
26,900,2009,0.022870116
26,3900,2009,0.027865353
34,2003,2010,0.019797991
34,2002,2010,0.045686342
34,1103,2010,0.046539073
18,2303,2011,0.022310581
18,1901,2011,0.029784568
18,500,2011,0.018231518
19,1000,2011,0.061397273
20,1500,2011,0.065500985
21,300,2011,0.044026921
21,900,2011,0.03020064
21,2000,2011,0.029825083
48,4617,2011,0.035026883
48,2104,2011,0.070327999
48,4802,2011,0.017015947
48,4701,2011,0.039563275
48,4400,2011,0.022941267
48,4613,2011,0.031754754
48,5604,2011,0.046808361
48,5602,2011,0.011403111
48,1500,2011,0.03043311
48,2509,2011,0.055498405
26,2703,2014,0.035217048
26,3100,2014,0.029889045
26,2902,2014,0.030021266
26,3300,2014,0.015975418
26,2101,2014,0.056288693
41,200,2013,0.043903809
41,1319,2013,0.109268177
42,3106,2013,0.056236714
42,2701,2013,0.042426058
42,1502,2013,0.029314933
42,3900,2013,0.035265019
27,1502,2014,0.043826354
6,5302,2013,0.043114299
6,3714,2013,0.082050637
6,3759,2013,0.022429005
6,9502,2013,0.019338382
6,3768,2013,0.083727788
6,8701,2013,0.054861566
6,3710,2013,0.035106129
17,700,2009,0.034827167
25,1300,2012,0.047044232
12,10305,2013,0.056223038
12,10502,2013,0.017314693
6,3705,2012,0.057280225
51,55001,2015,0.036928925
6,5915,2015,0.098005812
44,102,2016,0.028225303
53,11609,2017,0.094388767
53,11300,2017,0.067572741
6,3722,2017,0.042937866
6,6509,2017,0.032824427
6,6507,2017,0.04227348
6,6503,2017,0.104639361
48,4612,2007,0.039812493
48,2101,2007,0.07446384
48,6500,2007,0.051875146
48,5800,2007,0.055463755
48,5402,2007,0.070723661
39,202,2006,0.01462124
25,3302,2009,0.042658933
18,1200,2011,0.044069061
18,2307,2011,0.028102254
20,1000,2011,0.03606119
48,5606,2011,0.023299534
48,4622,2011,0.022398374
27,1301,2014,0.042301159
6,8302,2013,0.05675543
6,7319,2013,0.07325509
6,5903,2013,0.102681984
6,8103,2013,0.042169659
6,2905,2017,0.042397923
17,3307,2017,0.019411455
17,3209,2017,0.080407753
17,3208,2017,0.033635932
17,501,2017,0.03868104
6,108,2013,0.040285963
6,7104,2013,0.049605858
6,3721,2013,0.052862869
12,3500,2018,0.056476907
12,9909,2018,0.089235484
12,8617,2018,0.068659599
12,8614,2018,0.105653482
12,10104,2018,0.098994117
12,10700,2018,0.071274746
12,10308,2018,0.108442631
12,9503,2018,0.040446554
12,1107,2018,0.009024107
55,10000,2013,0.016542729
55,70101,2013,0.037546892
13,1008,2014,0.045888512
13,900,2014,0.045532045
13,2800,2014,0.026956571
13,1005,2014,0.110673036
13,3101,2014,0.082532378
13,6002,2014,0.051899321
17,3108,2014,0.015103218
17,3504,2014,0.054644962
17,2300,2014,0.024073851
17,800,2014,0.037395051
17,3521,2014,0.012505379
17,3419,2014,0.056480535
12,12702,2018,0.073531673
,9,2000,0.028635606
,51,2001,0.031979776
,41,2002,0.057185157
29,400,2005,0.017818359
29,700,2005,0.033651806
47,801,2006,0.021387585
47,1302,2006,0.025439803
47,400,2006,0.049351809
48,3300,2009,0.026805378
48,4614,2009,0.016640465
53,1003,2007,0.070931808
53,1803,2007,0.034542534
53,1600,2007,0.035117589
53,1702,2007,0.044786629
53,1300,2007,0.016637176
53,1005,2007,0.04824424
1,1100,2008,0.014857958
1,2300,2008,0.025761353
1,700,2008,0.025394191
2,200,2008,0.08619388
48,4608,2006,0.023253965
48,2509,2006,0.052752415
48,2600,2006,0.023840185
48,2311,2006,0.029184921
48,5202,2006,0.046238253
48,4615,2006,0.017049113
48,5402,2006,0.049509481
48,2400,2006,0.018074476
48,6702,2006,0.029180625
48,3501,2006,0.050166605
48,3701,2006,0.047118014
8,822,2006,0.067650635
8,821,2006,0.055525051
8,400,2006,0.049359658
8,801,2006,0.085750074
8,814,2006,0.066037904
8,902,2006,0.068345324
9,200,2006,0.025607311
9,1900,2006,0.005716311
9,1500,2006,0.020245408
36,3501,2009,0.097364192
36,4010,2009,0.008425841
36,4312,2009,0.022045427
36,3801,2009,0.042588764
36,4202,2009,0.056706324
36,3703,2009,0.013199799
36,3705,2009,0.046963937
12,2703,2009,0.092730131
12,1802,2009,0.062331155
12,4003,2009,0.032301757
12,3507,2009,0.081103068
12,4008,2009,0.056208222
12,2202,2009,0.068136388
12,900,2009,0.044650233
12,2404,2009,0.041373035
12,3613,2009,0.02229894
12,102,2009,0.027120926
20,400,2009,0.033831973
20,200,2009,0.052963378
21,2300,2009,0.032348031
6,5414,2009,0.047199961
6,1301,2009,0.034410036
6,8106,2009,0.044147428
6,5703,2009,0.059406082
6,1800,2009,0.048901165
6,5412,2009,0.072302813
6,3401,2009,0.03183496
6,1502,2009,0.054250414
6,3903,2009,0.036793462
6,8003,2009,0.052204337
6,3502,2009,0.029052961
6,3402,2009,0.051471993
6,2601,2009,0.046663313
36,4008,2010,0.018636146
36,3808,2010,0.056718814
36,3802,2010,0.10683429
36,3400,2010,0.019061978
36,4202,2010,0.049704095
36,4206,2010,0.019637388
36,2800,2010,0.043250137
36,3501,2010,0.085324055
28,200,2013,0.040446544
18,1200,2013,0.0305305
18,2306,2013,0.023104605
18,2304,2013,0.010420699
18,1300,2013,0.016139901
18,900,2013,0.040076181
18,3600,2013,0.008141846
19,400,2013,0.094193288
19,900,2013,0.022019771
20,1200,2013,0.041541692
8,600,2013,0.071912505
8,820,2013,0.07183806
8,1002,2013,0.080035245
8,804,2013,0.092262402
8,102,2013,0.067166747
8,812,2013,0.051862136
4,110,2013,0.083576243
4,122,2013,0.014339332
4,207,2013,0.017872097
4,124,2013,0.018114638
40,1202,2013,0.041614175
40,1302,2013,0.022080118
40,1301,2013,0.025741879
6,5303,2014,0.047550213
6,106,2014,0.061238045
6,7109,2014,0.04991017
6,5909,2014,0.019140546
6,5302,2014,0.03133416
6,9703,2014,0.051394643
6,2901,2014,0.023090561
6,3721,2014,0.059650395
6,3723,2014,0.026233623
6,4702,2014,0.031539548
6,3759,2014,0.021577074
6,5915,2014,0.113736989
55,1300,2015,0.055592754
55,55101,2015,0.080345784
55,103,2015,0.040819104
25,4301,2016,0.075366226
26,2907,2016,0.046231706
42,1000,2017,0.038501982
42,3206,2017,0.055377735
48,6000,2017,0.075438998
48,5908,2017,0.040219289
48,1000,2017,0.033426865
48,6100,2017,0.030023214
48,4619,2017,0.02204545
48,6900,2017,0.030492096
48,4200,2017,0.016483702
8,900,2017,0.098303333
,50000,2004,0.058924855
39,3002,2005,0.013458674
39,2900,2005,0.030245381
39,1700,2005,0.022866072
39,502,2005,0.033595849
39,4502,2005,0.027236023
29,1705,2006,0.063293591
29,1500,2006,0.023312927
29,1708,2006,0.051672231
24,1201,2008,0.024488295
24,1004,2008,0.079357978
25,2500,2008,0.051090554
25,3800,2008,0.023687761
25,2200,2008,0.042402035
26,3500,2008,0.026829516
26,2504,2008,0.04743833
26,3702,2008,0.04570216
26,3706,2008,0.011316061
26,2502,2008,0.034954735
26,3801,2008,0.020312718
48,4635,2012,0.042011235
48,3601,2012,0.039476631
48,5203,2012,0.056936662
48,4622,2012,0.019963055
48,1700,2012,0.023538314
48,1100,2012,0.022292386
48,2311,2012,0.059793538
48,4611,2012,0.018119363
48,5910,2012,0.045438493
48,4301,2012,0.013798807
48,6807,2012,0.063728838
48,3306,2012,0.037053367
48,6603,2012,0.022720674
48,5905,2012,0.102267319
48,4302,2012,0.009155795
48,2318,2012,0.020844575
48,2504,2012,0.039580226
48,4605,2012,0.024862715
51,1800,2010,0.030831553
51,2700,2010,0.02575879
1,901,2011,0.029508373
1,2300,2011,0.02556834
1,902,2011,0.005314124
1,800,2011,0.031074682
4,800,2011,0.044924628
4,122,2011,0.027049166
53,10100,2012,0.05506439
53,11505,2012,0.048561183
53,11103,2012,0.061599198
6,5424,2009,0.022468362
6,2713,2009,0.021544918
6,8513,2014,0.025090824
6,9901,2014,0.081537124
55,55103,2015,0.044085074
48,2304,2017,0.02462352
8,4105,2017,0.019199888
29,200,2006,0.035774187
48,3304,2012,0.020776089
1,1900,2011,0.017257235
4,119,2011,0.061385441
53,11614,2012,0.041506861
42,400,2007,0.02719925
42,1804,2007,0.032922058
42,4006,2007,0.062987456
42,4204,2007,0.049199063
42,2001,2007,0.037045574
42,3203,2007,0.054687649
42,4107,2007,0.018957346
12,3609,2008,0.054558087
12,1400,2008,0.043652841
12,3502,2008,0.057462078
12,3902,2008,0.045435625
12,2606,2008,0.037476281
12,3505,2008,0.045160566
12,900,2008,0.025979874
12,3400,2008,0.088890844
45,201,2005,0.022097953
36,3810,2006,0.089300152
36,4201,2006,0.055176804
36,2700,2006,0.04189008
36,3201,2006,0.045277234
36,901,2006,0.026606698
36,3301,2006,0.018667805
36,3707,2006,0.051970378
12,2001,2005,0.080791836
12,2205,2005,0.038031832
12,2604,2005,0.038063097
12,3300,2005,0.04636167
12,2706,2005,0.032452588
12,2103,2005,0.032055123
12,3601,2005,0.041825908
12,1902,2005,0.052184908
12,3609,2005,0.044743798
27,1900,2005,0.082029055
27,2000,2005,0.048796437
34,1301,2006,0.005926342
34,2201,2006,0.008872887
34,2202,2006,0.040028284
34,2103,2006,0.021596677
34,1600,2006,0.052177517
39,1101,2008,0.046006171
39,901,2008,0.030313341
39,3001,2008,0.031305493
40,400,2008,0.077434109
40,300,2008,0.0375172
39,4800,2009,0.020922154
39,4402,2009,0.023438628
39,606,2009,0.036854678
39,1800,2009,0.044468719
39,3002,2009,0.015763758
27,1201,2009,0.033369227
39,500,2012,0.017389386
39,1300,2012,0.040265362
39,1801,2012,0.055731679
34,1402,2012,0.030828789
34,2302,2012,0.082873006
34,1003,2012,0.035800344
45,1102,2013,0.030982729
47,2502,2013,0.064178292
47,1800,2013,0.050160748
47,1000,2013,0.020361181
47,1300,2013,0.026519015
47,2300,2013,0.037419029
48,5909,2013,0.021882907
48,300,2013,0.03000848
48,5907,2013,0.03748405
48,4602,2013,0.016568284
48,3501,2013,0.029915976
48,2306,2013,0.053156564
48,5902,2013,0.052065873
48,1906,2013,0.107435805
48,4701,2014,0.037587995
48,4616,2014,0.050612273
48,2900,2014,0.030901911
48,6500,2014,0.029861098
48,2321,2014,0.035297497
48,5400,2014,0.055823357
48,1905,2014,0.048427286
48,5307,2014,0.095120008
48,6601,2014,0.011635561
48,2102,2014,0.054152884
48,4614,2014,0.020353218
48,2315,2014,0.029401782
48,4503,2014,0.034533749
48,3200,2014,0.024849809
51,51105,2014,0.036937294
51,51225,2014,0.040896442
51,51085,2014,0.041718122
51,51096,2014,0.047250483
36,4012,2015,0.038372818
36,3710,2015,0.03239847
36,3309,2015,0.0140227
36,3306,2015,0.024773452
36,3210,2015,0.051507225
36,200,2015,0.055265448
36,1204,2015,0.018186306
36,600,2015,0.03754751
36,4003,2015,0.039324092
36,3002,2015,0.042544791
38,200,2016,0.059053578
39,2700,2016,0.063219472
39,801,2016,0.015589089
39,1500,2016,0.042741259
39,910,2016,0.077709457
39,2900,2016,0.059316067
39,5401,2016,0.084095541
6,3704,2016,0.06604863
6,7104,2016,0.090318502
6,2903,2016,0.034816588
6,2901,2016,0.036116012
6,3735,2016,0.055245844
6,9903,2016,0.049366612
6,108,2016,0.050173654
6,3710,2016,0.041737046
6,3760,2016,0.086467524
6,102,2016,0.050971047
6,6506,2016,0.038566528
6,5905,2016,0.075916771
6,3730,2016,0.10325251
6,7106,2016,0.040089671
6,6505,2016,0.042800154
6,10701,2016,0.035775128
6,6709,2016,0.049460904
6,3759,2016,0.024494484
6,5916,2016,0.038781348
54,400,2015,0.020352588
54,200,2015,0.028381231
54,1100,2015,0.036722195
51,51040,2018,0.042401481
28,1000,2018,0.019433537
28,1600,2018,0.019317612
1,1900,2016,0.051417115
1,1600,2016,0.052866442
1,1000,2016,0.012952834
2,200,2016,0.077329355
48,5609,2005,0.023944849
48,4702,2005,0.030630456
48,2311,2005,0.021397523
48,5301,2005,0.044162194
48,5603,2005,0.017333497
48,5401,2005,0.061480564
48,400,2005,0.044180023
48,3900,2005,0.048269523
48,2306,2005,0.041272888
48,6301,2005,0.033544191
48,6703,2005,0.021152153
48,1500,2005,0.022834593
48,3503,2005,0.020969893
35,603,2006,0.02356384
13,1203,2006,0.03626943
13,3700,2006,0.03703772
13,1800,2006,0.025059632
13,1106,2006,0.032199644
17,3201,2007,0.042288579
54,600,2010,0.030379422
54,1000,2010,0.024880656
55,700,2010,0.056527974
55,2203,2010,0.046296439
6,8110,2011,0.066779942
6,1301,2011,0.027776864
6,2710,2011,0.039242142
6,8112,2011,0.085471448
6,4200,2011,0.030985166
6,1501,2011,0.067665627
6,6102,2011,0.05928392
6,6118,2011,0.032853141
6,6126,2011,0.095350499
6,5417,2011,0.049966761
6,3902,2011,0.042470794
6,6119,2011,0.019477253
6,5800,2011,0.060718465
6,2301,2011,0.023117373
6,8114,2011,0.033340608
6,2713,2011,0.031384382
6,1504,2011,0.0682684
6,2701,2011,0.06796488
39,2500,2009,0.048362065
34,2201,2012,0.029916582
36,3211,2015,0.035251638
6,2706,2011,0.067446594
6,2103,2011,0.053241472
6,2601,2011,0.040596136
22,1502,2007,0.031314688
23,400,2007,0.043948229
24,1201,2007,0.029458967
39,2201,2007,0.023261377
39,1500,2007,0.034384735
39,301,2007,0.031721623
39,3600,2007,0.031074568
39,2800,2007,0.03576062
39,4301,2007,0.046140854
39,4101,2007,0.023108585
40,100,2007,0.044531798
1,905,2007,0.014212116
1,1500,2007,0.034823345
4,110,2007,0.041740619
4,203,2007,0.06666792
34,400,2007,0.010007047
34,305,2007,0.062552266
34,1403,2007,0.058870436
35,200,2007,0.091131831
13,1205,2008,0.037765807
13,1503,2008,0.068534774
13,1402,2008,0.042071391
13,900,2008,0.050438694
13,2900,2008,0.016833641
45,1200,2008,0.032939163
46,400,2008,0.036526132
54,800,2008,0.035152992
54,1000,2008,0.033914853
1,1700,2009,0.023619778
1,700,2009,0.008114249
1,1300,2009,0.045941679
1,2200,2009,0.018333046
4,105,2009,0.123036393
4,103,2009,0.061927226
4,119,2009,0.065387582
27,1601,2007,0.055927853
27,2300,2007,0.022870282
41,400,2007,0.072018404
41,600,2007,0.052272751
41,1101,2007,0.037479138
18,2400,2005,0.042502333
18,500,2005,0.033905728
18,2002,2005,0.026026188
18,3800,2005,0.034068744
18,202,2005,0.010850286
25,300,2005,0.017370322
25,2900,2005,0.007970122
25,2200,2005,0.027986307
26,2502,2005,0.035392074
26,300,2005,0.043503778
9,600,2008,0.034051425
47,2700,2008,0.034437836
47,2000,2008,0.040216954
47,2205,2008,0.046300664
45,900,2012,0.037161248
12,902,2012,0.089197707
12,12703,2012,0.065383998
12,10305,2012,0.062866485
12,7301,2012,0.020152051
12,7101,2012,0.084473557
12,3106,2012,0.038953564
12,5705,2012,0.064721626
12,5703,2012,0.055255736
12,8623,2012,0.049923088
12,1103,2012,0.031332898
12,1112,2012,0.055555556
5,800,2010,0.022601397
6,2405,2010,0.049186435
6,8106,2010,0.031639884
6,7607,2010,0.087351652
6,2900,2010,0.027264491
6,5417,2010,0.044009334
6,700,2010,0.108790744
6,2205,2010,0.052025171
6,8101,2010,0.138078538
6,6116,2010,0.023225309
6,6900,2010,0.064304554
6,7400,2010,0.049240306
6,7300,2010,0.055652027
6,6110,2010,0.027979705
6,5300,2010,0.025529846
18,1802,2014,0.07689362
18,104,2014,0.043288231
18,2400,2014,0.028133294
18,2100,2014,0.024805621
19,900,2014,0.058351452
20,900,2014,0.03892104
20,602,2014,0.037146991
20,1500,2014,0.025321683
1,301,2014,0.025604458
4,126,2014,0.104033398
4,127,2014,0.029357545
4,119,2014,0.025317941
4,107,2014,0.097429845
47,500,2017,0.074288606
47,1604,2017,0.070259471
47,1602,2017,0.054810678
47,3204,2017,0.046693845
47,3100,2017,0.033659066
42,3900,2014,0.039664275
42,702,2014,0.054904518
42,3105,2014,0.057201863
42,3203,2014,0.029691147
42,1803,2014,0.03197688
42,3101,2014,0.051679258
42,3701,2014,0.037895365
45,601,2014,0.041362139
45,1600,2014,0.012485137
45,105,2014,0.021028581
45,800,2014,0.021081895
45,1203,2014,0.129796872
17,3409,2016,0.037667967
17,202,2016,0.029761022
17,3410,2016,0.028769665
17,3700,2016,0.062684611
17,3207,2016,0.059039476
34,400,2017,0.040406714
34,904,2017,0.053183256
34,2600,2017,0.035576314
34,906,2017,0.04003122
34,102,2017,0.028072292
34,1800,2017,0.023677099
34,1202,2017,0.041995762
34,1001,2017,0.086497433
34,2500,2017,0.02131623
34,2302,2017,0.092304165
34,901,2017,0.052555432
23,500,2017,0.054959562
23,300,2017,0.037836423
24,301,2017,0.057454057
24,100,2017,0.023126115
24,1003,2017,0.041690283
24,805,2017,0.0287005
53,11705,2018,0.119334392
53,10703,2018,0.060012507
53,11603,2018,0.092154088
53,11610,2018,0.041719106
24,1107,2016,0.035992488
24,100,2016,0.040779328
55,2400,2017,0.034209287
55,41003,2017,0.043179377
55,1600,2017,0.054470593
55,20000,2017,0.060562442
55,70201,2017,0.067011337
55,200,2017,0.032751335
29,1801,2006,0.015663866
1,1700,2006,0.027132506
1,1300,2006,0.055020694
,6000,2003,0.042453308
53,1803,2010,0.078949601
27,2400,2007,0.080734634
45,1300,2012,0.022773581
6,5407,2010,0.037622485
4,131,2014,0.074123169
17,1300,2016,0.034210923
17,3407,2016,0.048516202
10,101,2017,0.043804271
12,902,2017,0.104865137
12,3104,2017,0.062888266
12,7102,2017,0.053604085
12,1500,2017,0.074544133
12,9903,2017,0.04171078
12,2300,2017,0.053301563
12,10101,2017,0.075637001
12,10503,2017,0.032221154
12,5708,2017,0.083385796
12,9906,2017,0.064141706
12,3302,2017,0.0710091
12,7301,2017,0.03549116
36,3701,2018,0.041537798
36,1500,2018,0.056069892
36,3101,2018,0.035703399
36,4018,2018,0.047482254
36,3104,2018,0.072445088
42,1000,2015,0.05560037
42,3104,2015,0.044000782
42,3205,2015,0.045766812
42,702,2015,0.037255926
26,2903,2017,0.055330666
26,1802,2017,0.02523458
27,1101,2017,0.051885032
27,1409,2017,0.09454821
8,300,2016,0.040269616
8,803,2016,0.153752171
8,801,2016,0.182720494
8,100,2016,0.090132637
8,811,2016,0.122969351
8,817,2016,0.066743192
9,306,2016,0.042926386
6,3701,2011,0.102344309
51,1000,2011,0.066115504
51,502,2011,0.02647028
53,800,2011,0.036592086
53,1702,2011,0.092743948
13,3000,2009,0.205906218
13,1302,2009,0.098745659
13,4100,2009,0.019523694
13,1107,2009,0.025416522
13,2400,2009,0.02684327
13,4000,2009,0.020182866
13,3500,2009,0.038208145
16,700,2009,0.061038143
16,400,2009,0.047172549
42,600,2010,0.051623239
42,901,2010,0.024275989
42,500,2010,0.053859477
42,3902,2010,0.0456611
42,2802,2010,0.065500661
17,3304,2011,0.049400291
17,700,2011,0.038311703
17,1900,2011,0.018993323
17,3101,2011,0.04957033
17,2200,2011,0.039047179
17,3104,2011,0.038749206
17,3406,2011,0.028447008
28,800,2011,0.026720785
54,400,2011,0.034675427
55,1000,2011,0.037278061
55,2001,2011,0.019459681
55,2300,2011,0.049823922
9,303,2014,0.061274799
12,8607,2014,0.104622151
12,1112,2014,0.049367812
12,11502,2014,0.062796121
12,7101,2014,0.065597788
12,9909,2014,0.064697861
12,101,2014,0.030585927
12,8613,2014,0.020179547
12,3102,2014,0.016962863
47,1700,2014,0.052892131
47,3208,2014,0.015973138
47,3205,2014,0.034485298
47,1601,2014,0.033393128
47,800,2014,0.029244271
26,700,2015,0.025995435
26,2901,2015,0.037749871
26,1500,2015,0.032729544
26,3205,2015,0.027699416
26,3202,2015,0.022577895
27,700,2015,0.058443942
27,1301,2015,0.091909641
27,2500,2015,0.036877914
23,300,2015,0.044704874
24,504,2015,0.049000034
24,1001,2015,0.039936081
24,700,2015,0.048360771
45,105,2015,0.041920901
45,604,2015,0.032022977
45,200,2015,0.02801898
25,4903,2015,0.050922232
25,2400,2015,0.06660829
51,2900,2005,0.032974818
51,2803,2005,0.028445827
37,2300,2006,0.014164772
37,1602,2006,0.030671575
37,100,2006,0.040365304
37,4600,2006,0.024040072
37,100,2008,0.046075578
4,110,2006,0.034136684
4,118,2006,0.008386545
5,300,2006,0.076433804
5,1100,2006,0.04762965
6,6108,2006,0.055621564
6,200,2006,0.056798739
6,1602,2006,0.080873369
6,1501,2006,0.045167739
6,8106,2006,0.042209124
6,7501,2006,0.009012485
6,2306,2006,0.055967255
6,2707,2006,0.085168535
6,5423,2006,0.007857968
6,1102,2006,0.051732905
22,1700,2006,0.015174129
22,1902,2006,0.043937932
15,307,2006,0.029126869
6,1501,2007,0.025970919
6,7605,2007,0.027898448
6,1700,2007,0.079357782
6,7607,2007,0.100157704
6,3701,2007,0.091662
6,6601,2007,0.0502875
6,1504,2007,0.030402429
6,2303,2007,0.05724196
6,2101,2007,0.0184559
6,5703,2007,0.043785469
6,5409,2007,0.044144041
6,2202,2007,0.073708296
6,4600,2007,0.037356159
6,2602,2007,0.039957739
45,1600,2010,0.033417817
6,6120,2005,0.042328489
6,2712,2005,0.050421116
6,5405,2005,0.01170434
6,2409,2005,0.022179768
6,2108,2005,0.03759386
6,8004,2005,0.061901752
6,2705,2005,0.025460888
6,2105,2005,0.071719386
6,5414,2005,0.02990315
6,2706,2005,0.045805662
6,2002,2005,0.031489387
6,2601,2005,0.032883279
6,7801,2005,0.024552054
26,2302,2010,0.040795642
26,500,2010,0.04779627
26,1600,2010,0.044654136
26,700,2010,0.035073254
26,400,2010,0.046936904
23,700,2011,0.037609608
24,1500,2011,0.025833268
24,100,2011,0.016565657
33,900,2011,0.060670206
33,600,2011,0.086125329
34,702,2011,0.037955672
37,2500,2012,0.045185494
37,2202,2012,0.058161935
37,3106,2012,0.096062061
37,1802,2012,0.031686774
37,3105,2012,0.069918955
22,2300,2015,0.028987739
22,200,2015,0.02998447
51,4103,2016,0.071580638
51,51175,2016,0.031567617
51,51164,2016,0.039281372
51,51085,2016,0.068253634
51,51225,2016,0.085728738
18,3100,2016,0.045312636
18,700,2016,0.036951081
18,3500,2016,0.06567315
18,2400,2016,0.050025536
20,200,2016,0.046415141
20,400,2016,0.025824129
40,1006,2015,0.027720662
40,701,2015,0.017233093
41,1317,2015,0.067662043
41,1105,2015,0.050378449
41,1318,2015,0.057766133
41,1323,2015,0.060895358
48,4620,2015,0.009369341
48,1901,2015,0.075166997
48,4601,2015,0.029283511
48,5911,2015,0.041597065
