ST,YEAR,FIPS_CODE,TELEWORK
12,2014,12093,0.06158842138
46,2005,46025,0.06470429494
46,2005,46077,0.05596861906
28,2010,28063,0.01956829334
29,2011,29069,0.03373530759
29,2011,29119,0.03880809063
29,2011,29153,0.04312709966
29,2011,29215,0.04312709966
30,2011,30031,0.10802959883
38,2009,38023,0.08513552480
38,2009,38031,0.04740543047
44,2007,,0.03880899961
45,2007,45089,0.02481796905
46,2007,46075,0.08928944255
47,2007,47131,0.03362900329
47,2007,47099,0.03334065693
47,2007,47139,0.02916139018
47,2007,47007,0.04435699615
42,2017,42029,0.07327357354
42,2017,42061,0.02709912178
13,2010,13003,0.07160572957
13,2010,13069,0.07160572957
45,2011,45065,0.03538304513
46,2011,46091,0.07273475628
46,2011,46011,0.07313816127
47,2011,47027,0.04189218708
36,2005,36113,0.02673171053
48,2008,48191,0.04558880831
38,2013,38089,0.03757817506
38,2013,38085,0.03757817506
1,2009,01041,0.03242755876
6,2017,06093,0.07713234474
29,2018,29215,0.05573770492
29,2018,29129,0.08373961625
29,2018,29217,0.06417645105
29,2018,29155,0.04465648855
31,2018,31161,0.08837343441
21,2007,21207,0.03259652005
46,2018,46063,0.05736785353
35,2016,35028,0.06892236079
20,2016,20051,0.05819705415
20,2016,20147,0.05819705415
20,2016,20145,0.02741506981
20,2016,20133,0.01771657073
20,2016,20011,0.05173339945
21,2016,21149,0.01153523490
21,2016,21207,0.04351698375
21,2016,21071,0.01569551203
40,2017,40005,0.01875215164
17,2017,17183,0.02850352722
35,2009,35041,0.08568636909
5,2010,05115,0.01008832039
40,2015,40093,0.02252422774
40,2015,40083,0.02022354174
42,2007,42117,0.02719925032
45,2013,45023,0.01485586551
1,2005,01039,0.02012193127
40,2006,40027,0.03884986034
40,2006,40011,0.02728688042
42,2009,42129,0.02693582019
27,2010,27111,0.08257200989
27,2010,27031,0.02452201910
26,2011,26061,0.02232646815
27,2011,27029,0.09949710485
28,2011,28053,0.02672078471
29,2014,29057,0.06936673572
30,2014,30099,0.05422943555
36,2015,36053,0.03984720246
13,2012,13035,0.02932311715
12,2012,12067,0.04891195847
12,2012,12111,0.06439029208
12,2012,12061,0.03529845407
17,2010,17029,0.04625759469
17,2010,17141,0.02955527972
1,2011,01093,0.01440853260
1,2011,01013,0.02556833973
41,2018,41065,0.04076287443
41,2018,41009,0.06769466317
20,2009,20029,0.05296337771
20,2008,20187,0.03417481680
20,2008,20203,0.08301074457
5,2011,05071,0.02395683945
30,2017,30065,0.08215098474
30,2017,30091,0.08215098474
30,2017,30009,0.09562446378
28,2008,28141,0.01898205261
28,2008,28159,0.02060221870
28,2008,28091,0.02929775534
17,2009,17045,0.06341507030
38,2010,38087,0.06072035005
24,2006,24001,0.01867848582
5,2007,05103,0.05053149827
5,2007,05145,0.03842022824
40,2011,40055,0.04714291660
42,2010,42107,0.03293073191
16,2006,16027,0.05294134021
54,2016,54005,0.04666554960
13,2016,13121,0.07763155071
13,2016,13087,0.02534677178
16,2016,16015,0.04753403789
48,2006,48351,0.01748153995
48,2006,48115,0.01764596331
26,2006,26019,0.04149348608
26,2006,26007,0.05853483630
26,2006,26047,0.04474865350
47,2013,47095,0.01345096401
47,2013,47025,0.00822533011
16,2012,16045,0.09249372242
48,2006,48411,0.02397277668
5,2014,05091,0.03225214840
19,2014,19047,0.05295340169
20,2014,20001,0.03681383171
16,2010,16033,0.06174570071
48,2016,48105,0.02940250430
48,2016,48449,0.03289444584
48,2016,48057,0.05013312185
48,2016,48283,0.02312383810
49,2016,49043,0.10287635752
51,2016,51059,0.06070041278
51,2016,51683,0.04556585202
51,2016,51145,0.05511351418
17,2011,17149,0.04062135922
17,2011,17099,0.04241236996
17,2011,17053,0.03904717869
17,2011,17167,0.03267762883
26,2014,26057,0.04762149301
27,2014,27089,0.06514482334
16,2009,16037,0.05449789445
16,2009,16009,0.05859358447
2,2016,02150,0.06068591128
50,2009,50005,0.07006274680
50,2009,50023,0.07006274680
16,2007,16031,0.04915571170
16,2007,16033,0.05019871257
17,2007,17065,0.04878493519
51,2017,51087,0.07825878827
51,2017,51061,0.05744732381
28,2017,28121,0.02204511559
12,2018,12013,0.02662875254
12,2018,12039,0.02662875254
12,2018,12029,0.05615224893
54,2012,54001,0.02390501529
55,2012,55055,0.03036644345
55,2012,55003,0.05095764559
55,2012,55067,0.04116412700
41,2012,41059,0.04636516191
4,2006,04015,0.03748685919
5,2006,05061,0.03332207242
5,2006,05027,0.00958917687
28,2005,28033,0.01607127002
28,2005,28039,0.02522584597
45,2006,45013,0.01713949151
25,2005,25003,0.03939590405
31,2012,31119,0.04466057527
31,2012,31109,0.04177070379
31,2012,31025,0.04061477326
1,2013,01129,0.00767804559
26,2005,26015,0.02759562175
26,2005,26031,0.04350377815
26,2005,26101,0.04244041330
27,2005,27139,0.04276739691
27,2005,27021,0.05222918410
27,2005,27025,0.08323424495
37,2007,37121,0.01801492119
13,2009,13295,0.02714018692
13,2009,13073,0.01952369439
13,2009,13105,0.02993979693
13,2009,13119,0.03820814512
54,2008,54023,0.04572911177
21,2013,21065,0.02801936331
22,2013,22069,0.03134705998
22,2013,22049,0.01709099701
13,2005,13193,0.02184458706
13,2005,13265,0.03177054821
16,2005,16075,0.05341209923
22,2017,22101,0.01885433811
22,2017,22113,0.02211961124
22,2017,22025,0.01678339488
22,2017,22043,0.01678339488
16,2017,16059,0.07043623857
16,2017,16079,0.07614213198
37,2018,37105,0.05657413162
37,2018,37123,0.08790937759
37,2018,37147,0.04099579323
38,2018,38005,0.03892827700
39,2018,39115,0.02870186004
29,2015,29095,0.04792409772
30,2015,30091,0.07012798912
30,2015,30093,0.05102968110
31,2015,31059,0.05405325400
31,2015,31017,0.06134249120
39,2014,39025,0.05551002937
40,2014,40125,0.02745348413
1,2015,01115,0.02211268334
18,2015,18057,0.07563524750
55,2006,55009,0.02364313344
20,2006,20137,0.05587010824
20,2006,20111,0.03553682415
21,2006,21085,0.04269430803
21,2006,21163,0.04269430803
21,2006,21231,0.05229156509
21,2006,21229,0.03808996001
21,2006,21117,0.02068236715
26,2016,26111,0.03900864882
26,2016,26075,0.02698608368
21,2018,21137,0.05619419748
1,2007,01025,0.02775646926
2,2007,02282,0.07815257399
2,2007,02261,0.07081118142
28,2018,28019,0.03285335407
28,2018,28103,0.03285335407
28,2018,28057,0.04177835894
42,2005,42045,0.04662523987
2,2015,02220,0.05822390473
19,2017,19151,0.08067906796
20,2017,20091,0.06861710148
21,2017,21085,0.02775591367
21,2017,21145,0.01978949471
21,2017,21041,0.05377260367
21,2017,21087,0.04396453849
17,2012,17115,0.02656447961
17,2012,17105,0.04423286424
47,2016,47021,0.04827788535
18,2012,18183,0.03520172035
18,2012,18113,0.02655931628
18,2012,18167,0.00655563806
5,2012,05095,0.04665812792
17,2016,17091,0.03594271140
35,2017,35049,0.05943059474
36,2017,36095,0.04885019148
36,2017,36103,0.03911119206
29,2008,29161,0.02412862448
29,2008,29185,0.06073073203
29,2008,29209,0.05245121605
30,2008,30055,0.04039690493
30,2008,30109,0.04039690493
31,2008,31025,0.05135513014
54,2006,54093,0.02325788431
54,2006,54037,0.03152603232
28,2013,28055,0.00811832221
8,2005,08005,0.05253314323
27,2017,27075,0.04514948139
27,2017,27099,0.06037671339
27,2017,27009,0.06394605911
27,2017,27073,0.06483308501
8,2013,08101,0.03819640030
8,2013,08061,0.04276253548
21,2012,21213,0.04001700980
21,2012,21153,0.01275804439
40,2009,40089,0.03346038896
40,2009,40129,0.05837710965
21,2014,21081,0.02266178855
21,2014,21205,0.03363526222
20,2013,20005,0.02929790273
26,2012,26155,0.03705729340
26,2012,26069,0.03809089354
19,2015,19129,0.03458494658
19,2015,19167,0.04936450859
47,2014,47037,0.05269014170
47,2014,47009,0.05289213132
27,2015,27157,0.06449662565
27,2015,27115,0.05735724278
27,2015,27077,0.07129431224
1,2018,01041,0.01649196649
55,2018,55099,0.05755886980
55,2018,55107,0.05755886980
55,2018,55135,0.05824256969
55,2018,55127,0.05028501992
29,2006,29047,0.04446181945
29,2006,29141,0.03212792128
30,2006,30029,0.06091950567
31,2006,31151,0.06190770924
31,2006,31149,0.06288889278
31,2006,31135,0.08762934306
1,2006,01053,0.02957187375
1,2006,01103,0.01162165896
20,2005,20155,0.05065512878
21,2005,21131,0.02107058035
21,2005,21091,0.02508399118
35,2006,35033,0.05192418641
39,2017,39133,0.05120347395
39,2017,39009,0.05124766913
39,2017,39075,0.03975995465
31,2011,31057,0.08063256168
12,2005,12021,0.03047740486
19,2016,19029,0.03538023132
13,2017,13221,0.03856566994
13,2017,13319,0.02227374105
13,2017,13185,0.03303535956
13,2017,13183,0.02743568828
54,2005,54065,0.03073674331
54,2005,54071,0.05569562228
40,2008,40145,0.02243206089
18,2008,18169,0.03213393766
18,2008,18075,0.02713547472
18,2008,18179,0.02184854459
37,2017,37161,0.04027032031
37,2017,37057,0.02339299969
37,2017,37061,0.03826360719
1,2017,01093,0.01654473674
2,2017,02100,0.05231102468
32,2017,32510,0.05347453659
28,2007,28063,0.02367500673
37,2015,37163,0.04885057471
37,2015,37059,0.03415739234
37,2015,37117,0.04242101526
38,2015,38095,0.04309318771
40,2012,40151,0.03669869271
40,2012,40111,0.02805562786
13,2006,13293,0.06741421628
5,2017,05073,0.02731743701
5,2017,05005,0.06695562508
5,2017,05019,0.03329538543
5,2017,05053,0.02884891523
29,2016,29045,0.07195102129
30,2016,30005,0.04938173748
31,2016,31023,0.06676519035
31,2016,31143,0.06676519035
38,2017,38037,0.03590765286
28,2012,28031,0.01736787565
29,2012,29055,0.04817999233
49,2017,49055,0.07020930869
50,2014,50021,0.06464724381
37,2012,37133,0.08439314070
25,2008,25015,0.08568162065
45,2009,45029,0.03803362251
19,2009,19027,0.03331949093
30,2009,30057,0.08812074002
30,2009,30087,0.04844069530
31,2009,31143,0.05961426958
38,2011,38037,0.07440662966
46,2015,46121,0.09878367066
5,2009,05085,0.03696765426
5,2009,05145,0.01792190715
20,2012,20199,0.06026949922
46,2014,46063,0.03194646749
46,2014,46119,0.07708165490
20,2018,20163,0.07437523717
20,2018,20093,0.04482362688
28,2006,28037,0.01466617119
28,2006,28147,0.01466617119
51,2018,51045,0.07418826058
51,2018,51061,0.07478426525
51,2018,51141,0.02866799691
31,2013,31145,0.06813623314
5,2013,05041,0.01040081177
40,2005,40091,0.02145228489
40,2005,40059,0.04491163119
40,2005,40073,0.04491163119
41,2005,41009,0.02938490309
56,2013,56013,0.03370342424
56,2013,56023,0.03727137747
16,2014,16043,0.05013021971
27,2012,27027,0.05780916844
31,2017,31163,0.04981478410
15,2017,15005,0.04248303586
29,2013,29039,0.03391356543
29,2013,29099,0.02827124199
29,2013,29063,0.02880459948
30,2013,30069,0.07266364759
5,2016,05049,0.06184686296
33,2011,33007,0.05158941573
38,2016,38077,0.05905357841
55,2010,55119,0.05231874425
30,2007,30017,0.07068420964
31,2007,31101,0.10064817497
31,2007,31151,0.06097225241
31,2007,31081,0.08004803710
31,2007,31093,0.08004803710
31,2007,31001,0.04005626995
56,2005,56021,0.06127568084
41,2019,41005,0.09068121248
39,2019,39007,0.01854257706
39,2019,39115,0.04962045359
48,2019,48013,0.03397718582
48,2019,48419,0.02964528896
48,2019,48343,0.03113332023
36,2019,36031,0.05109274718
36,2019,36069,0.05914442000
22,2019,22069,0.02457235355
24,2019,24039,0.05086661643
24,2019,24033,0.03709525096
29,2019,29029,0.03125659979
32,2019,32011,0.06238086987
26,2019,26071,0.03691118845
27,2019,27031,0.04540508284
18,2019,18089,0.02066985763
19,2019,19195,0.09680601800
19,2019,19163,0.05226568090
34,2019,34007,0.03802190554
51,2019,51187,0.05291593226
53,2019,53001,0.09739356889
53,2019,53055,0.07971328053
38,2019,38101,0.04507042254
12,2019,12039,0.02399269427
12,2019,12053,0.06625218574
13,2019,13057,0.11022373777
13,2019,13109,0.03289736603
13,2019,13215,0.02894848872
13,2019,13187,0.06983928800
47,2019,47083,0.02123492610
5,2019,05107,0.03714183676
8,2019,08093,0.13722859840
28,2019,28085,0.01971425921
20,2019,20147,0.05980209111
20,2019,20025,0.04705110803
20,2019,20017,0.03598203987
21,2019,21087,0.05541308953
1,2019,01115,0.01342512909
2,2019,02188,0.03882321053
21,2020,21087,0.11077144845
22,2020,22069,0.05947074590
24,2020,24039,0.08438516433
24,2020,24033,0.20306095436
26,2020,26071,0.07975237237
27,2020,27031,0.10500462839
36,2020,36031,0.10798747494
36,2020,36069,0.15029926845
1,2020,01115,0.06525746760
2,2020,02188,0.12727735269
5,2020,05107,0.05002218607
12,2020,12039,0.08998267000
12,2020,12053,0.14235485301
13,2020,13187,0.11742789117
13,2020,13109,0.02719122222
13,2020,13057,0.18352532226
13,2020,13215,0.08425527277
18,2020,18089,0.07345136574
8,2020,08093,0.14595382866
41,2020,41005,0.19573492395
32,2020,32011,0.08922018659
34,2020,34007,0.17798319678
47,2020,47083,0.03453962109
48,2020,48013,0.12376771965
48,2020,48419,0.01067813469
48,2020,48343,0.06001876983
51,2020,51187,0.08896227359
53,2020,53055,0.14966399060
53,2020,53001,0.13677022428
29,2020,29029,0.04204515962
28,2020,28085,0.02021521642
38,2020,38101,0.07726877481
39,2020,39115,0.08035587525
39,2020,39007,0.03638858397
19,2020,19195,0.07626708709
19,2020,19163,0.09688632681
20,2020,20025,0.04911694511
20,2020,20017,0.07553789576
20,2020,20147,0.08835973786
6,2014,06093,0.08153296556
8,2014,08021,0.04384211508
9,2014,09005,0.06546388003
48,2005,48003,0.01933671816
48,2005,48379,0.03014869603
51,2014,51036,0.06706130643
51,2014,51107,0.06292524476
51,2014,51057,0.05744767600
53,2014,53005,0.03188713350
53,2014,53043,0.05679960029
47,2015,47015,0.02190874131
48,2015,48109,0.03771511462
48,2015,48239,0.05504963621
48,2015,48407,0.03332429828
48,2015,48441,0.03161875256
48,2015,48149,0.04042181777
48,2015,48241,0.03891983906
48,2015,48403,0.03891983906
28,2015,28075,0.01013164688
17,2006,17099,0.03109767271
6,2007,06037,0.06554763931
6,2009,06061,0.04313685823
36,2010,36033,0.05000142576
12,2015,12091,0.04656323999
12,2015,12065,0.02684893633
12,2017,12027,0.06339144216
48,2005,48125,0.04418002327
47,2015,47027,0.02166697977
48,2015,48325,0.07361195388
28,2015,28001,0.00636469222
36,2010,36019,0.05000142576
36,2010,36031,0.05000142576
12,2013,12021,0.07418001945
53,2013,53003,0.04804739451
6,2016,06067,0.06804476935
6,2016,06069,0.03436678390
47,2009,47133,0.03389914020
48,2009,48233,0.03098200501
48,2009,48483,0.03098200501
48,2009,48093,0.03134810230
48,2009,48097,0.04461684842
48,2007,48491,0.04539519358
48,2007,48189,0.05560114895
48,2007,48045,0.02255699887
46,2010,46027,0.09929540178
47,2010,47063,0.02966168166
47,2010,47039,0.05527553409
47,2010,47071,0.05527553409
18,2011,18115,0.02435892522
18,2011,18135,0.02803175354
26,2015,26155,0.04332406549
42,2016,42043,0.03696418978
55,2009,55077,0.05906765525
1,2010,01117,0.00265713080
26,2015,26081,0.03890818935
39,2013,39039,0.02274835855
40,2013,40109,0.03435383701
48,2010,48081,0.03679759008
48,2010,48247,0.02769200366
9,2010,09009,0.03274356618
17,2014,17109,0.03439091571
48,2014,48119,0.03197498165
12,2007,12023,0.03115546987
13,2007,13009,0.02823566817
13,2007,13137,0.04012521343
29,2010,29135,0.03227548488
29,2010,29103,0.04837935698
12,2016,12041,0.02575407191
26,2017,26105,0.02783774807
51,2012,51690,0.01839825408
13,2013,13253,0.02686608825
13,2013,13075,0.04556836436
13,2013,13183,0.00832214765
16,2013,16073,0.08133511945
17,2013,17099,0.03188293241
54,2018,54057,0.04611679164
26,2018,26079,0.04505218457
18,2005,18015,0.04213080401
18,2005,18001,0.01371395005
18,2005,18071,0.04454435702
45,2014,45039,0.04116769955
18,2018,18049,0.02354087366
21,2008,21099,0.04018119178
22,2008,22127,0.01403043277
54,2010,54071,0.04023055291
19,2011,19117,0.03008374107
20,2011,20183,0.06309222994
20,2011,20027,0.05154037654
20,2011,20117,0.05154037654
21,2011,21233,0.05307463115
48,2011,48351,0.05306551759
48,2011,48433,0.02038761251
36,2007,36089,0.07557089258
8,2008,08055,0.06379633975
9,2008,09005,0.01514045659
13,2015,13133,0.04480275582
16,2015,16007,0.03576388889
17,2015,17101,0.04990992900
39,2012,39061,0.03587685146
39,2012,39013,0.01630158814
26,2013,26053,0.02476849436
42,2018,42067,0.05206051122
45,2018,45035,0.03552167659
22,2018,22111,0.02133755238
6,2018,06087,0.08205450348
8,2018,08077,0.08403221464
55,2016,55083,0.05089961193
55,2016,55077,0.05459914201
55,2016,55095,0.09609822046
36,2016,36001,0.04948224983
38,2008,38081,0.04747366394
38,2008,38061,0.07882112213
39,2008,39057,0.02417273540
27,2007,27033,0.03388027740
33,2007,33019,0.06798463728
47,2017,47015,0.02580275229
48,2017,48139,0.06827502435
29,2005,29125,0.02941214197
30,2005,30057,0.07314327952
31,2005,31045,0.06996059077
39,2009,39125,0.03098331494
39,2009,39085,0.02903854887
6,2012,06059,0.05183301744
6,2012,06031,0.01129561873
8,2012,08065,0.06037880054
8,2012,08051,0.08348323500
36,2014,36117,0.03645368634
48,2018,48363,0.04989894304
48,2018,48157,0.06550311821
48,2018,48073,0.04527945916
49,2018,49033,0.08084558429
26,2010,26007,0.03505278877
13,2011,13159,0.04259013161
13,2011,13257,0.02843156325
13,2011,13045,0.01951881047
13,2011,13173,0.04001361470
13,2014,13249,0.02784952471
37,2014,37007,0.04254868348
51,2013,51101,0.06775275317
12,2014,12121,0.02666856817
53,2012,53017,0.02573134328
53,2012,53009,0.03971545497
37,2014,37047,0.01424563506
41,2011,41055,0.07733690521
41,2011,41045,0.10014694528
46,2005,46113,0.09771179819
18,2014,18125,0.02055001055
28,2010,28133,0.03902191437
28,2010,28075,0.04044130902
29,2011,29107,0.04384138666
29,2011,29149,0.04312709966
30,2011,30111,0.03851860493
36,2008,36039,0.02756542604
37,2009,37099,0.03715254492
37,2009,37061,0.02756581581
38,2009,38087,0.08513552480
37,2005,37169,0.03262633174
39,2005,39029,0.02428944598
37,2006,37129,0.03895284541
1,2014,01035,0.01964357560
1,2014,01073,0.01857802497
2,2014,02122,0.04903818953
37,2013,37091,0.01626802673
37,2013,37127,0.01536909851
37,2013,37033,0.02066772655
55,2014,55109,0.04802761916
55,2014,55095,0.05932809149
21,2015,21189,0.01753267453
21,2015,21055,0.01748767338
53,2016,53013,0.03439377361
19,2006,19109,0.05340260076
19,2006,19059,0.11100854838
19,2006,19037,0.03677241117
19,2007,19125,0.01727738356
19,2007,19083,0.06647973027
8,2007,08055,0.08598333178
48,2013,48113,0.04289182169
48,2013,48139,0.04410960403
48,2013,48061,0.01542782998
13,2018,13133,0.06270818248
17,2018,17201,0.03597396439
17,2018,17143,0.04070524050
17,2018,17185,0.05191479224
21,2009,21085,0.03163804612
21,2009,21167,0.03857142857
34,2012,34031,0.02694107197
18,2010,18145,0.03321025785
18,2010,18063,0.02343465267
18,2010,18179,0.02004646283
19,2010,19117,0.05356384592
20,2010,20191,0.06914393227
45,2012,45025,0.01761888157
46,2012,46055,0.08260502533
46,2012,46089,0.06909861500
47,2012,47129,0.01998760459
47,2012,47063,0.01665528409
48,2012,48019,0.03396824227
48,2012,48195,0.02529222694
48,2012,48233,0.02529222694
48,2012,48001,0.02390609997
26,2008,26107,0.04394725263
26,2008,26029,0.03859911696
32,2009,32007,0.02639182048
33,2009,33015,0.05685909117
42,2017,42121,0.02665897490
42,2017,42097,0.03850198172
42,2017,42015,0.05210759967
13,2010,13141,0.02040723879
46,2011,46079,0.07313816127
47,2011,47113,0.03086468387
47,2011,47003,0.03069418706
36,2005,36055,0.01956586381
4,2005,04001,0.01045256364
5,2005,05037,0.02001674404
48,2008,48137,0.02487858758
48,2008,48381,0.05617757467
48,2008,48417,0.01553226417
5,2008,05007,0.04544565161
5,2008,05121,0.04696382754
46,2008,46033,0.03649305339
46,2008,46029,0.05614516257
47,2008,47039,0.02674386545
36,2009,36121,0.02448644935
5,2018,05119,0.03771248114
5,2018,05055,0.01849059314
5,2018,05073,0.01828294793
34,2016,34005,0.04181178568
25,2016,25005,0.03236528350
55,2017,55099,0.07271412903
13,2008,13217,0.02431620971
13,2008,13027,0.02079712988
13,2008,13101,0.04266487836
13,2008,13141,0.02917345362
