ST,YEAR,FIPS_CODE,TELEWORKERS
29,2012,29033,9690.00000
30,2012,30043,15738.00000
30,2012,30037,4908.00000
27,2011,27127,22380.00000
1,2017,01005,16938.00000
1,2017,01063,2490.00000
46,2013,46083,31834.00000
46,2013,46005,24666.00000
20,2010,20133,6850.00000
38,2017,38031,3261.00000
38,2017,38065,3893.00000
20,2008,20027,4606.00000
19,2014,19053,5796.00000
19,2014,19131,9276.00000
19,2014,19195,9276.00000
46,2016,46013,30024.00000
46,2016,46069,2795.00000
47,2016,47133,8736.00000
47,2016,47067,1642.00000
47,2019,47093,480567.00000
47,2019,47089,32751.00000
48,2019,48029,902425.00000
48,2019,48319,3664.00000
48,2019,48399,15276.00000
48,2019,48329,74088.00000
48,2019,48311,3457.00000
48,2019,48451,50125.00000
12,2019,12019,198240.00000
12,2019,12015,259662.00000
12,2019,12109,517532.00000
13,2019,13137,20864.00000
13,2019,13085,13089.00000
13,2019,13035,7500.00000
13,2019,13171,7500.00000
16,2019,16063,4767.00000
28,2019,28069,1826.00000
28,2019,28073,7832.00000
28,2019,28097,4200.00000
28,2019,28161,4200.00000
28,2019,28003,13811.00000
36,2019,36091,234184.00000
36,2019,36111,304220.00000
42,2019,42119,21830.00000
45,2019,45083,146827.00000
45,2019,45085,61732.00000
54,2019,54091,7144.00000
55,2019,55051,18380.00000
37,2019,37133,113943.00000
37,2019,37081,476805.00000
5,2019,05077,5408.00000
24,2019,24009,108547.00000
25,2019,25025,649459.00000
40,2019,40131,67996.00000
40,2019,40017,101297.00000
41,2019,41035,73240.00000
46,2019,46029,35133.00000
22,2019,22013,8425.00000
22,2019,22061,16850.00000
22,2019,22011,7966.00000
22,2019,22081,3370.00000
22,2019,22095,31911.00000
23,2019,23009,102150.00000
49,2019,49015,13092.00000
51,2019,51678,3159.00000
51,2019,51171,24858.00000
51,2019,51550,109749.00000
29,2019,29125,7263.00000
29,2019,29119,24324.00000
29,2019,29111,4944.00000
29,2019,29213,60810.00000
30,2019,30013,60676.00000
31,2019,31173,8848.00000
31,2019,31143,7424.00000
39,2019,39167,34096.00000
2,2019,02105,3724.00000
18,2019,18133,18991.00000
18,2019,18087,22264.00000
53,2019,53077,76803.00000
20,2019,20023,3203.00000
21,2019,21069,4620.00000
21,2019,21109,1761.00000
5,2020,05077,6764.00000
25,2020,25025,3502811.00000
36,2020,36111,369911.00000
36,2020,36091,542050.00000
24,2020,24009,430882.00000
2,2020,02105,13008.00000
12,2020,12015,500331.00000
12,2020,12019,471660.00000
12,2020,12109,847541.00000
53,2020,53077,157724.00000
54,2020,54091,22328.00000
55,2020,55051,30356.00000
48,2020,48029,3159622.00000
48,2020,48399,20948.00000
48,2020,48451,89200.00000
48,2020,48329,196263.00000
48,2020,48311,2678.00000
48,2020,48319,6496.00000
37,2020,37081,943071.00000
37,2020,37133,245311.00000
42,2020,42119,65940.00000
45,2020,45085,68379.00000
45,2020,45083,528005.00000
29,2020,29125,7191.00000
29,2020,29111,24316.00000
29,2020,29213,42150.00000
29,2020,29119,16860.00000
30,2020,30013,160314.00000
31,2020,31143,11062.00000
31,2020,31173,13800.00000
18,2020,18087,30360.00000
18,2020,18133,48944.00000
13,2020,13085,19383.00000
13,2020,13035,9798.00000
13,2020,13171,9798.00000
13,2020,13137,27232.00000
16,2020,16063,3363.00000
28,2020,28003,12691.00000
28,2020,28097,4551.00000
28,2020,28161,4551.00000
28,2020,28073,13256.00000
28,2020,28069,2900.00000
20,2020,20023,5555.00000
21,2020,21069,22848.00000
21,2020,21109,9756.00000
49,2020,49015,18672.00000
51,2020,51678,7751.00000
51,2020,51550,288775.00000
51,2020,51171,40005.00000
46,2020,46029,25690.00000
47,2020,47093,1408647.00000
47,2020,47089,38241.00000
22,2020,22013,20080.00000
22,2020,22061,40160.00000
22,2020,22081,8032.00000
22,2020,22011,29253.00000
22,2020,22095,40183.00000
23,2020,23009,195048.00000
41,2020,41035,63180.00000
39,2020,39167,54336.00000
40,2020,40131,198624.00000
40,2020,40017,197606.00000
28,2010,28091,6744.00000
29,2011,29065,8212.00000
29,2011,29217,16632.00000
29,2011,29067,9243.00000
26,2017,26147,91400.00000
48,2018,48447,2224.00000
21,2013,21061,14784.00000
21,2013,21215,3424.00000
22,2013,22055,65872.00000
48,2007,48287,10916.00000
48,2007,48265,41780.00000
48,2007,48371,9572.00000
48,2007,48133,6665.00000
48,2007,48007,13362.00000
48,2007,48131,3243.00000
37,2010,37139,17490.00000
4,2017,04011,4719.00000
6,2017,06061,522517.00000
13,2018,13197,3290.00000
13,2018,13207,7010.00000
48,2018,48391,2990.00000
6,2007,06003,3036.00000
6,2009,,739557.00000
6,2009,06051,15045.00000
37,2010,37163,19349.00000
4,2017,04007,25168.00000
5,2017,05113,3012.00000
36,2007,36109,51083.00000
6,2018,06095,355022.00000
6,2018,06027,34566.00000
6,2018,06103,37928.00000
45,2009,45057,28798.00000
45,2009,45037,28782.00000
46,2009,46011,18408.00000
19,2009,19121,8208.00000
38,2005,38027,4362.00000
38,2005,38011,8114.00000
39,2005,,79616.00000
39,2005,39101,54630.00000
39,2005,39081,42849.00000
24,2012,24003,310589.00000
48,2012,48357,6303.00000
48,2012,48381,62495.00000
26,2018,26053,22448.00000
17,2017,17103,26181.00000
17,2017,17191,7745.00000
17,2017,17175,4166.00000
17,2017,17129,9324.00000
18,2017,18001,13657.00000
18,2017,18009,11532.00000
41,2018,41011,67200.00000
41,2018,41059,38760.00000
39,2005,39083,36420.00000
23,2012,23015,61340.00000
48,2012,48331,14805.00000
18,2017,18023,21192.00000
40,2018,40137,18634.00000
41,2018,41067,482970.00000
38,2006,38075,5949.00000
38,2006,38043,3859.00000
38,2006,38091,1513.00000
39,2006,39089,41568.00000
39,2006,39133,29400.00000
36,2008,36065,156245.00000
38,2009,38101,61412.00000
38,2009,38005,20036.00000
39,2009,39119,11951.00000
39,2009,39005,38555.00000
39,2009,39167,28176.00000
28,2017,28003,8316.00000
28,2017,28147,5679.00000
6,2016,06051,12426.00000
48,2017,48215,299060.00000
48,2017,48189,16434.00000
48,2017,48023,3529.00000
48,2017,48057,14310.00000
48,2017,48423,82441.00000
48,2016,48141,310936.00000
48,2016,48271,1418.00000
48,2016,48131,6096.00000
13,2015,13245,71346.00000
16,2015,16069,32330.00000
17,2015,17013,5126.00000
48,2017,48325,13968.00000
48,2016,48049,30684.00000
48,2016,48465,14180.00000
15,2015,15009,254410.00000
42,2010,42017,90904.00000
42,2010,42023,3394.00000
45,2010,45009,13776.00000
16,2010,16003,10836.00000
17,2010,17043,325866.00000
17,2010,17069,1972.00000
17,2010,17079,7617.00000
6,2012,06017,272835.00000
55,2012,55133,205652.00000
56,2012,56015,7300.00000
34,2018,34023,417354.00000
20,2013,20071,3337.00000
20,2013,20017,2231.00000
31,2013,31005,3465.00000
23,2013,23011,64542.00000
36,2013,36103,665332.00000
36,2013,36075,64110.00000
29,2018,29127,25128.00000
29,2018,29057,6570.00000
29,2018,29109,22995.00000
31,2018,31041,9192.00000
31,2018,31013,12870.00000
31,2013,31159,13016.00000
30,2018,30055,5514.00000
54,2008,54035,10926.00000
55,2008,55049,39168.00000
53,2014,53061,465360.00000
53,2014,53065,31656.00000
53,2014,53001,12505.00000
53,2014,53045,30044.00000
54,2014,54087,2644.00000
54,2014,54025,4928.00000
19,2007,19095,17256.00000
54,2014,54001,3896.00000
6,2014,06051,17487.00000
55,2015,55077,18450.00000
17,2012,17193,9670.00000
17,2012,17025,5488.00000
18,2012,18001,15813.00000
18,2012,18131,4712.00000
18,2012,18161,4262.00000
17,2013,17139,9228.00000
17,2013,17137,25860.00000
17,2013,17059,3338.00000
18,2013,18127,93126.00000
18,2013,18143,9825.00000
18,2013,18129,7420.00000
42,2013,42083,29412.00000
45,2013,45053,25600.00000
48,2014,48367,55822.00000
48,2014,48335,4078.00000
48,2014,48285,16944.00000
48,2014,48291,7910.00000
42,2015,42121,25760.00000
42,2015,42059,10692.00000
42,2013,42093,7760.00000
48,2014,48221,18310.00000
27,2012,27103,16541.00000
27,2012,27161,11815.00000
27,2012,27071,13000.00000
37,2012,37125,30348.00000
17,2006,17105,27870.00000
17,2006,17089,10920.00000
48,2010,48459,26180.00000
48,2010,48329,63099.00000
48,2010,48381,46168.00000
48,2010,48269,2806.00000
8,2011,08043,101332.00000
13,2012,13275,8822.00000
13,2012,13321,4010.00000
16,2012,16025,2091.00000
16,2012,16071,1915.00000
36,2014,36005,682582.00000
36,2014,36107,17430.00000
19,2006,19073,7224.00000
37,2011,37197,23758.00000
37,2011,37003,8351.00000
12,2012,12005,137280.00000
12,2012,12055,25168.00000
56,2011,56001,48680.00000
4,2012,04023,46230.00000
36,2015,36019,77216.00000
46,2018,46071,6152.00000
48,2009,48413,741.00000
48,2009,48147,27432.00000
48,2009,48053,12512.00000
1,2009,01033,15918.00000
1,2009,01087,31440.00000
2,2009,02185,5901.00000
12,2018,12063,19778.00000
12,2018,12093,31152.00000
12,2013,12101,373545.00000
53,2013,53039,10377.00000
17,2008,17179,49260.00000
8,2015,08123,376631.00000
8,2015,08059,700846.00000
54,2017,54037,51720.00000
39,2013,39117,13176.00000
39,2013,39167,30128.00000
8,2007,08045,49786.00000
8,2007,08037,49196.00000
6,2011,06081,876560.00000
6,2011,06067,301852.00000
13,2011,13211,9935.00000
17,2011,17009,4184.00000
53,2012,53035,232900.00000
54,2012,54033,29964.00000
54,2012,54087,5148.00000
54,2012,54045,4374.00000
40,2013,40083,12136.00000
34,2012,34013,363842.00000
34,2012,34033,17175.00000
37,2016,37069,25536.00000
36,2006,36033,57834.00000
29,2009,29229,8816.00000
47,2010,47135,2034.00000
50,2008,50009,19182.00000
38,2011,38059,24930.00000
39,2011,39089,39552.00000
27,2015,27065,18040.00000
28,2015,28119,2763.00000
46,2015,46103,104443.00000
55,2005,55115,56573.00000
55,2005,55009,99009.00000
9,2005,09001,137768.00000
24,2010,24005,407717.00000
25,2010,,66937.00000
26,2010,26165,22936.00000
12,2011,12023,68076.00000
38,2010,38097,9116.00000
13,2009,13179,34035.00000
13,2009,13025,7632.00000
13,2009,13059,56400.00000
13,2009,13221,6664.00000
13,2009,13199,3016.00000
16,2009,16017,49779.00000
45,2012,45039,13075.00000
48,2013,48009,8415.00000
48,2013,48377,2916.00000
48,2013,48227,11150.00000
49,2013,49005,148096.00000
13,2009,13287,10396.00000
13,2014,13057,98904.00000
13,2014,13141,2778.00000
13,2014,13293,8617.00000
21,2008,21017,6294.00000
22,2008,22011,5439.00000
42,2011,42091,215399.00000
26,2012,26147,119350.00000
37,2013,37119,987153.00000
37,2013,37187,5268.00000
37,2013,37197,8624.00000
37,2013,37143,3216.00000
37,2013,37103,1152.00000
40,2016,40133,25614.00000
42,2017,42083,32052.00000
41,2013,41051,764455.00000
19,2011,19113,171000.00000
20,2011,20057,27300.00000
21,2011,21237,618.00000
48,2011,48341,12496.00000
48,2011,48421,3124.00000
48,2011,48127,2970.00000
8,2012,08081,14240.00000
24,2009,24013,170848.00000
25,2009,25009,69776.00000
46,2005,46105,1846.00000
46,2005,46109,12468.00000
13,2013,13087,8085.00000
13,2013,13119,12125.00000
16,2014,16065,17208.00000
37,2017,37145,18200.00000
37,2017,37065,39270.00000
27,2016,27069,12646.00000
28,2016,28145,2916.00000
32,2017,32011,1852.00000
34,2017,34005,367718.00000
13,2013,13315,3028.00000
12,2015,12019,108060.00000
28,2018,28111,1716.00000
28,2018,28099,7567.00000
54,2013,54007,3108.00000
54,2013,54067,18067.00000
54,2013,54043,7650.00000
4,2014,04021,152077.00000
26,2015,26103,72200.00000
54,2006,54011,96396.00000
54,2006,54053,19944.00000
29,2007,29055,22542.00000
29,2007,29209,18684.00000
29,2007,29211,11349.00000
31,2007,31029,5559.00000
5,2008,05009,20321.00000
5,2008,05127,4065.00000
5,2008,05017,5932.00000
37,2008,37069,23220.00000
37,2008,37037,32383.00000
28,2005,28007,2658.00000
28,2005,28101,8315.00000
28,2005,28011,2544.00000
25,2008,25023,32634.00000
17,2018,17073,49218.00000
17,2018,17011,25140.00000
18,2008,18043,40960.00000
19,2008,19173,7506.00000
48,2008,48133,5535.00000
48,2008,48225,29288.00000
48,2008,48497,37136.00000
48,2008,48193,7350.00000
48,2008,48001,21659.00000
40,2010,40121,35269.00000
40,2010,40075,22740.00000
41,2010,41055,2727.00000
18,2010,18073,10392.00000
18,2010,18111,5196.00000
24,2011,24045,48393.00000
45,2007,45057,34216.00000
46,2007,46067,9738.00000
46,2007,46025,3425.00000
46,2007,46017,3849.00000
46,2007,46069,3849.00000
47,2007,47003,13086.00000
1,2005,01007,2980.00000
48,2015,48445,4713.00000
48,2015,48163,11646.00000
48,2015,48419,9054.00000
1,2015,01117,232848.00000
19,2012,19067,11245.00000
20,2012,20071,3359.00000
20,2012,20203,3359.00000
20,2012,20013,8967.00000
21,2012,21107,19536.00000
21,2012,21113,25920.00000
21,2012,21237,1646.00000
28,2011,28059,16994.00000
40,2011,40153,13980.00000
40,2011,40091,28626.00000
40,2005,40061,8756.00000
40,2005,40131,93612.00000
29,2006,,32830.00000
29,2006,29189,79148.00000
29,2006,29011,14910.00000
48,2006,48409,25664.00000
48,2006,48039,42613.00000
48,2006,48169,1970.00000
26,2006,26093,65880.00000
27,2006,27005,20510.00000
27,2006,27121,22428.00000
27,2006,27105,25374.00000
51,2018,51087,373030.00000
13,2008,13181,2794.00000
42,2008,42085,36300.00000
46,2008,46015,4136.00000
46,2008,46059,4136.00000
13,2016,13215,486010.00000
13,2016,13099,5080.00000
13,2016,13083,11904.00000
55,2009,55121,47896.00000
55,2009,55137,51807.00000
41,2009,41017,108240.00000
18,2015,18119,13435.00000
4,2018,04015,217752.00000
5,2018,05009,21763.00000
17,2016,17023,13668.00000
17,2016,17191,17085.00000
37,2018,37049,38829.00000
18,2018,18089,157957.00000
18,2018,18019,101972.00000
41,2012,41015,13548.00000
18,2005,18129,11228.00000
25,2005,25027,93777.00000
26,2005,26073,35355.00000
41,2006,41013,15188.00000
41,2006,41007,38508.00000
42,2006,42065,23868.00000
42,2006,42033,42840.00000
48,2005,48037,35028.00000
6,2006,06025,95976.00000
6,2006,06019,95604.00000
19,2015,19103,50016.00000
8,2018,08019,28785.00000
8,2009,08013,482575.00000
8,2009,08005,501487.00000
8,2009,08047,7448.00000
29,2017,29510,385990.00000
27,2008,27041,79218.00000
29,2008,29073,10460.00000
51,2013,51017,3165.00000
25,2018,25019,27588.00000
27,2007,27147,37840.00000
27,2007,27105,14334.00000
34,2007,,855.00000
34,2007,34037,121647.00000
34,2007,34023,281768.00000
22,2006,22075,7011.00000
24,2006,24033,307408.00000
24,2006,24041,34815.00000
4,2007,04007,87936.00000
5,2007,05051,13120.00000
19,2017,19043,34254.00000
47,2009,47079,8775.00000
47,2009,47011,40641.00000
51,2017,51117,31176.00000
51,2017,51840,17855.00000
32,2018,32005,50915.00000
51,2012,51183,15140.00000
51,2012,51109,20898.00000
21,2009,21005,12015.00000
26,2014,26069,10990.00000
21,2018,21159,3270.00000
21,2018,21087,5648.00000
21,2018,21207,7060.00000
51,2014,51630,28884.00000
51,2014,51103,16908.00000
34,2015,34029,281267.00000
40,2012,40085,6561.00000
31,2008,31009,4328.00000
47,2008,47067,3962.00000
47,2008,47117,10944.00000
47,2008,47187,87320.00000
42,2014,42111,58779.00000
29,2015,29197,6540.00000
29,2015,29049,14544.00000
30,2015,30009,21380.00000
31,2015,31139,8682.00000
4,2011,04023,45630.00000
28,2008,28067,17766.00000
28,2008,28109,12213.00000
28,2008,28129,11676.00000
5,2013,05103,2688.00000
5,2013,05083,8382.00000
5,2013,05127,4191.00000
5,2013,05079,1476.00000
54,2018,54011,50692.00000
54,2018,54031,4251.00000
54,2018,54029,19296.00000
54,2018,54015,9942.00000
1,2006,01027,7724.00000
1,2006,01091,9594.00000
20,2016,20081,2755.00000
20,2007,20025,3155.00000
20,2007,20097,2549.00000
20,2007,20125,18863.00000
21,2007,21031,9545.00000
21,2007,21119,12850.00000
21,2007,21093,50260.00000
21,2007,21083,31590.00000
22,2007,22001,34512.00000
29,2010,29211,4449.00000
30,2010,30097,5275.00000
4,2015,04021,185293.00000
21,2005,21031,9385.00000
21,2005,21113,22581.00000
22,2005,22023,4785.00000
5,2009,05147,1690.00000
8,2013,08121,4068.00000
50,2012,50015,27433.00000
50,2012,50011,74880.00000
41,2011,41049,7044.00000
41,2011,41037,8042.00000
41,2011,41003,93762.00000
5,2010,05047,4872.00000
5,2010,05027,3150.00000
40,2006,40077,4416.00000
8,2010,08081,14728.00000
45,2014,45063,191142.00000
45,2014,45087,13563.00000
45,2014,45021,19591.00000
8,2006,08005,436129.00000
17,2005,17127,10864.00000
29,2005,29065,9172.00000
38,2007,38039,2306.00000
51,2015,51077,11700.00000
28,2013,28121,57024.00000
28,2013,28089,17838.00000
19,2013,19159,3286.00000
19,2013,19127,20110.00000
19,2013,19113,112950.00000
47,2006,47077,4842.00000
47,2006,47159,16505.00000
13,2006,13251,9605.00000
21,2014,21063,1740.00000
21,2014,21113,19170.00000
21,2014,21099,16025.00000
22,2014,22027,11255.00000
56,2006,56045,4706.00000
20,2006,20077,6171.00000
20,2006,20205,8668.00000
21,2006,21125,26104.00000
1,2007,01133,3003.00000
1,2007,01103,48573.00000
2,2007,02068,6300.00000
22,2011,22001,7284.00000
22,2011,22021,3726.00000
25,2014,25023,228524.00000
25,2014,25005,157565.00000
13,2005,13081,13050.00000
13,2005,13075,7152.00000
13,2005,13009,29124.00000
13,2017,13299,14211.00000
13,2017,13081,14022.00000
13,2017,13209,4134.00000
16,2017,16047,7300.00000
16,2017,16063,3650.00000
35,2015,35027,9645.00000
54,2010,54097,10386.00000
54,2010,54001,6924.00000
55,2010,55091,11116.00000
56,2010,56023,16964.00000
1,2010,01029,1924.00000
1,2010,01113,41561.00000
24,2017,24011,59247.00000
21,2015,21087,4708.00000
22,2015,22113,23621.00000
27,2014,27163,181460.00000
29,2014,29153,3604.00000
29,2014,29037,64200.00000
29,2014,29211,5376.00000
30,2014,30047,76320.00000
30,2014,30061,19080.00000
32,2014,32019,20460.00000
54,2005,54043,6130.00000
54,2005,54073,4696.00000
39,2014,39159,39360.00000
39,2014,39101,60408.00000
39,2014,39051,15912.00000
39,2014,39119,21565.00000
31,2012,31031,9828.00000
31,2012,31149,4914.00000
31,2012,31097,8812.00000
21,2016,21007,11748.00000
21,2016,21195,12027.00000
26,2011,26089,11802.00000
50,2011,50019,56840.00000
45,2011,45057,16702.00000
16,2018,16005,51216.00000
46,2011,46051,7422.00000
46,2011,46081,6505.00000
38,2014,38093,24300.00000
38,2014,38047,5888.00000
38,2014,38057,17637.00000
39,2008,39083,30564.00000
46,2017,46077,9332.00000
46,2017,46055,2828.00000
1,2018,01061,12162.00000
1,2018,01093,11424.00000
1,2018,01001,26460.00000
1,2018,01107,9395.00000
1,2018,01117,220848.00000
46,2012,46135,14580.00000
13,2010,13179,19815.00000
38,2016,38081,7248.00000
5,2014,05059,32963.00000
33,2010,33001,34500.00000
1,2011,01113,26143.00000
1,2011,01105,4371.00000
1,2011,01085,1612.00000
1,2011,01121,13200.00000
20,2017,20083,3143.00000
21,2017,21059,23115.00000
21,2017,21105,1585.00000
21,2017,21175,11125.00000
21,2017,21057,3640.00000
21,2017,21063,1484.00000
38,2008,38085,9168.00000
19,2018,19019,26604.00000
20,2018,20173,311127.00000
20,2018,20091,644073.00000
20,2018,20011,12040.00000
20,2018,20155,39780.00000
5,2015,05101,4944.00000
5,2015,05001,7220.00000
38,2018,38003,9444.00000
29,2016,29083,26814.00000
31,2005,31111,19232.00000
31,2005,31079,59612.00000
31,2005,31175,8516.00000
2,2011,02020,149631.00000
16,2007,16073,9036.00000
20,2005,20093,2700.00000
23,2007,23023,18198.00000
40,2007,40057,5172.00000
40,2007,40001,5155.00000
30,2016,30013,68530.00000
30,2016,30055,4676.00000
31,2016,31025,10620.00000
19,2005,19095,14768.00000
19,2005,19021,17214.00000
28,2007,28021,2640.00000
28,2007,28009,1166.00000
35,2011,35047,13825.00000
44,2015,44001,46145.00000
30,2009,30047,28176.00000
31,2009,31121,8892.00000
54,2007,54019,6324.00000
27,2013,27169,24010.00000
27,2013,27119,35030.00000
27,2013,27103,21994.00000
27,2013,27101,10053.00000
38,2015,38033,5143.00000
38,2015,38087,5143.00000
29,2012,29135,6508.00000
29,2012,29069,14220.00000
29,2012,29009,16135.00000
29,2012,29125,6405.00000
30,2012,30059,4968.00000
1,2012,01003,111360.00000
40,2008,40075,20316.00000
1,2017,01035,2530.00000
20,2008,20081,2453.00000
19,2014,19009,5796.00000
19,2014,19155,95520.00000
47,2016,47037,742387.00000
47,2016,47137,1248.00000
47,2016,47185,10806.00000
35,2014,35047,20013.00000
27,2011,27017,19049.00000
27,2011,27011,24774.00000
27,2011,27049,25190.00000
46,2013,46031,9004.00000
20,2010,20171,4780.00000
40,2014,40003,6975.00000
54,2019,54049,32148.00000
55,2019,55085,38710.00000
37,2019,37159,79530.00000
47,2019,47005,5855.00000
48,2019,48121,960601.00000
48,2019,48447,3819.00000
48,2019,48505,10371.00000
