YEAR,STATE,COUNTY,LNMILES
2019,29,171,1727.018
2019,29,173,1582.26
2019,29,175,1917.24
2019,29,177,2224.94
2019,29,179,1847.592
2019,29,181,1540.554
2019,29,183,5658.794
2019,29,185,2051.032
2019,29,186,1172.724
2019,29,187,2351.702
2019,29,189,10960.49
2019,29,195,2694.096
2019,29,197,1106.516
2019,29,199,1479.918
2019,29,201,1795.474
2019,29,203,2395.734
2019,29,205,1817.022
2019,29,207,3263.598
2019,29,209,2107.95
2019,29,211,1838.984
2019,29,213,2330.508
2019,29,215,3265.222
2019,29,217,3061.444
2019,29,219,1444.964
2019,29,221,1557.878
2019,29,223,2003.95
2019,29,225,2453.914
2019,29,227,904.722
2019,29,229,2245.326
2019,29,510,2810.801
2019,30,1,6675.144
2019,30,3,4073.171
2019,30,5,5383.054
2019,30,7,2968.959
2019,30,9,3718.121
2019,30,11,2672.723
2019,30,13,7383.205
2019,30,15,7946.605
2019,30,17,3450.015
2019,30,19,3299.087
2019,30,21,4539.617
2019,30,23,1711.546
2019,30,25,3018.413
2019,30,27,6676.976
2019,30,29,11223.506
2019,30,31,7797.32
2019,30,33,4219.314
2019,30,35,3394.738
2019,30,37,2021.871
2019,30,39,2664.098
2019,30,41,6905.151
2019,30,43,3617.291
2019,30,45,3657.334
2019,30,47,5144.958
2019,30,49,6540.157
2019,30,51,3482.469
2019,30,53,9110.5
2019,30,55,3714.903
2019,30,57,5482.96
2019,30,59,2343.031
2019,30,61,3165.379
2019,30,63,7947.724
2019,30,65,2727.407
2019,30,67,4219.732
2019,30,69,1915.649
2019,30,71,6257.29
2019,30,73,3993.178
2019,30,75,2762.211
2019,30,77,2796.844
2019,30,79,2456.89
2019,30,81,6837.716
2019,30,83,5050.783
2019,30,85,5040.929
2019,30,87,4833.773
2019,30,89,4569.438
2019,30,91,5224.765
2019,30,93,2579.641
2019,30,95,3811.354
2019,30,97,2250.192
2019,30,99,5837.835
2019,30,101,4729.713
2019,30,103,1092.806
2019,30,105,8273.45
2019,30,107,1898.585
2019,30,109,1909.188
2019,30,111,8884.469
2019,31,1,4441.2
2019,31,3,5347.18
2019,31,5,959.34
2019,31,7,1722.92
2019,31,9,814
2019,31,11,3983.56
2019,31,13,3687.44
2019,31,15,2286.8
2019,31,17,1977.32
2019,31,19,6813.31
2019,31,21,3125.83
2019,31,23,4243.68
2019,31,25,4014.512
2019,31,27,4809.67
2019,31,29,3024.2
2019,31,31,5557.74
2019,31,33,5259.1
2019,31,35,3915.87
2019,31,37,3098.42
2019,31,39,4052.68
2019,31,41,8665.28
2019,31,43,1820.01
2019,31,45,3061.68
2019,31,47,5802.83
2019,31,49,2185.18
2019,31,51,3002.68
2019,31,53,4443.2
2019,31,55,12352.59
2019,31,57,2505.46
2019,31,59,4524.11
2019,31,61,3365.62
2019,31,63,3432.58
2019,31,65,4178.6
2019,31,67,6443.42
2019,31,69,2520.06
2019,31,71,1159.86
2019,31,73,2438.34
2019,31,75,798.6
2019,31,77,2211.08
2019,31,79,4673.77
2019,31,81,4140.5
2019,31,83,3237.14
2019,31,85,2371.42
2019,31,87,2862.88
2019,31,89,7907.1
2019,31,91,614.72
2019,31,93,3271.66
2019,31,95,3955.26
2019,31,97,2504.15
2019,31,99,3580.98
2019,31,101,3482.996
2019,31,103,1812.78
2019,31,105,3315.78
2019,31,107,5751.78
2019,31,109,11891.58
2019,31,111,7433.72
2019,31,113,934.92
2019,31,115,948.26
2019,31,117,3031.704
2019,31,119,2609.36
2019,31,121,3480.84
2019,31,123,3207.92
2019,31,125,2351.5
2019,31,127,2848.74
2019,31,129,3907.95
2019,31,131,4491.53
2019,31,133,2883.77
2019,31,135,4462.52
2019,31,137,3755.16
2019,31,139,3906.22
2019,31,141,5165.91
2019,31,143,2997.2
2019,31,145,3406.06
2019,31,147,3505.378
2019,31,149,1858.18
2019,31,151,4424.36
2019,31,153,4813.56
2019,31,155,5578.944
2019,31,157,4199.38
2019,31,159,4348.18
2019,31,161,4625.88
2019,31,163,2929.08
2019,31,165,2945.9
2019,31,167,2762.98
2019,31,169,4239.86
2019,31,171,931.48
2019,31,173,2545.4
2019,31,175,2781.1
2019,31,177,2591.94
2019,31,179,3305.16
2019,31,181,3616.42
2019,31,183,1255.2
2019,31,185,4578.67
2019,32,1,3298.708
2019,32,3,19612.318
2019,32,5,1659.552
2019,32,7,11815.282
2019,32,9,3019.946
2019,32,11,3175.078
2019,32,13,4204.29
2019,32,15,4684.9
2019,32,17,9389.69
2019,32,19,3331.633
2019,32,21,3226.788
2019,32,23,19188.218
2019,32,27,3157.39
2019,32,29,269.537
2019,32,31,6773.36
2019,32,33,8302.252
2019,32,510,805.479
2019,33,1,1940.675
2019,33,3,2414.1
2019,33,5,2624.606
2019,33,7,1893.257
2019,33,9,4282.523
2019,33,11,6553.84
2019,33,13,4274.185
2019,33,15,5543.406
2019,33,17,2054.755
2019,33,19,1812.447
2019,34,1,4324.536
2019,34,3,6576.008
2019,34,5,6102.004
2019,34,7,4541.838
2019,34,9,2191.676
2019,34,11,2688.578
2019,34,13,3867.582
2019,34,15,3694.901
2019,34,17,1501.529
2019,34,19,3095.971
2019,34,21,3497.81
2019,34,23,6092.696
2019,34,25,7599.287
2019,34,27,5710.813
2019,34,29,6508.658
2019,34,31,2922.572
2019,34,33,1824.497
2019,34,35,3859.184
2019,34,37,2860.668
2019,34,39,3249.706
2019,34,41,2397.01
2019,35,1,9356.986
2019,35,3,3845.276
2019,35,5,6196.644
2019,35,6,6226.447
2019,35,7,3553.14
2019,35,9,3981.09
2019,35,11,2230.182
2019,35,13,6097.885
2019,35,15,4814.306
2019,35,17,4225.048
2019,35,19,2700.658
2019,35,21,1891.602
2019,35,23,2434.358
2019,35,25,5301.509
2019,35,27,4316.519
2019,35,28,489.815
2019,35,29,5433.358
2019,35,31,6291.571
2019,35,33,1505.208
2019,35,35,7257.779
2019,35,37,3801.132
2019,35,39,4672.104
2019,35,41,3508.714
2019,35,43,7162.321
2019,35,45,8388
2019,35,47,4898.34
2019,35,49,5900.465
2019,35,51,3014.304
2019,35,53,6943.926
2019,35,55,3097.794
2019,35,57,4336.158
2019,35,59,3536.366
2019,35,61,2807.793
2019,36,1,4529.88
2019,36,3,3810.31
2019,36,5,1992.21
2019,36,7,4269.7
2019,36,9,4560.34
2019,36,11,3307.73
2019,36,13,5108.57
2019,36,15,2323.04
2019,36,17,3516.2
2019,36,19,3127.35
2019,36,21,3073.15
2019,36,23,2106.04
2019,36,25,4565.37
2019,36,27,5120.16
2019,36,29,10254.89
2019,36,31,2839.02
2019,36,33,2812.69
2019,36,35,1701.02
2019,36,37,2163.64
2019,36,39,2429.07
2019,36,41,934.92
2019,36,43,3124.48
2019,36,45,5119.09
2019,36,47,3380.62
2019,36,49,2705.76
2019,36,51,2809.95
2019,36,53,2970.79
2019,36,55,7898.86
2019,36,57,2160.12
2019,36,59,9440.9
2019,36,61,1356.51
2019,36,63,3483.95
2019,36,65,5995.74
2019,36,67,6904.62
2019,36,69,3220.21
2019,36,71,5786.67
2019,36,73,1635.26
2019,36,75,3999.23
2019,36,77,4277.37
2019,36,79,1741.66
2019,36,81,5128.23
2019,36,83,3593.19
2019,36,85,1900.95
2019,36,87,2713.16
2019,36,89,6245.91
2019,36,91,4699.6
2019,36,93,2017.65
2019,36,95,2417.97
2019,36,97,1420.42
2019,36,99,1520.69
2019,36,101,6462.97
2019,36,103,15887.37
2019,36,105,4205.65
2019,36,107,2267.46
2019,36,109,2480.16
2019,36,111,4698.77
2019,36,113,2577.01
2019,36,115,3130.63
2019,36,117,3098.32
2019,36,119,7610.33
2019,36,121,2240.81
2019,36,123,1613.01
2019,37,1,2939.977
2019,37,3,1194.419
2019,37,5,1001.594
2019,37,7,1862.133
2019,37,9,1711.223
2019,37,11,826.928
2019,37,13,2104.582
2019,37,15,1456.364
2019,37,17,2053.797
2019,37,19,2969.636
2019,37,21,4047.572
2019,37,23,2262.913
2019,37,25,3047.91
2019,37,27,2003.706
2019,37,29,499.513
2019,37,31,1500.043
2019,37,33,1320.977
2019,37,35,3188.102
2019,37,37,2627.786
2019,37,39,1519.389
2019,37,41,590.415
2019,37,43,606.092
2019,37,45,2964.417
2019,37,47,2861.012
2019,37,49,3123.803
2019,37,51,4969.995
2019,37,53,743.506
2019,37,55,1242.544
2019,37,57,3778.77
2019,37,59,1174.957
2019,37,61,2751.667
2019,37,63,3473.757
2019,37,65,1882.217
2019,37,67,4941.585
2019,37,69,1804.662
2019,37,71,3531.771
2019,37,73,781.964
2019,37,75,915.76
2019,37,77,1960.776
2019,37,79,976.726
2019,37,81,7895.382
2019,37,83,2267.062
2019,37,85,2745.146
2019,37,87,1769.764
2019,37,89,2182.284
2019,37,91,1037.049
2019,37,93,1250.937
2019,37,95,682.672
2019,37,97,3946.542
2019,37,99,1773.796
2019,37,101,4391.168
2019,37,103,816.784
2019,37,105,1421.51
2019,37,107,1952.741
2019,37,109,1799.916
2019,37,111,1456.512
2019,37,113,1802.817
2019,37,115,1453.19
2019,37,117,1399.183
2019,37,119,9519.906
2019,37,121,724.925
2019,37,123,1598.03
2019,37,125,2934.077
2019,37,127,2954.05
2019,37,129,2165.794
2019,37,131,1327.142
2019,37,133,3590.417
2019,37,135,2357.812
2019,37,137,662.373
2019,37,139,936.963
2019,37,141,2023.339
2019,37,143,706.386
2019,37,145,1448.607
2019,37,147,3294.905
2019,37,149,988.212
2019,37,151,4111.889
2019,37,153,2054.979
2019,37,155,4250.62
2019,37,157,3062.258
2019,37,159,3230.923
2019,37,161,2569.657
2019,37,163,3217.542
2019,37,165,1494.5
2019,37,167,2213.792
2019,37,169,1931.426
2019,37,171,2650.214
2019,37,173,1098.068
2019,37,175,1137.03
2019,37,177,500.865
2019,37,179,4134.735
2019,37,181,1247.774
2019,37,183,11075.077
2019,37,185,1426.135
2019,37,187,807.348
2019,37,189,1535.549
2019,37,191,3039.139
2019,37,193,2979.664
2019,37,195,2276.09
2019,37,197,1617.837
2019,37,199,873.694
2019,38,1,2143.532
2019,38,3,4433.418
2019,38,5,3565.66
2019,38,7,1847.764
2019,38,9,4818.866
2019,38,11,2015.738
2019,38,13,2876.322
2019,38,15,4699.902
2019,38,17,8356.323
2019,38,19,4268.1
2019,38,21,3039.398
2019,38,23,3152.968
2019,38,25,3569.198
2019,38,27,1632.904
2019,38,29,3116.346
2019,38,31,1675.784
2019,38,33,1867.548
2019,38,35,5804.526
2019,38,37,3034.58
2019,38,39,1765.626
2019,38,41,2746.944
2019,38,43,2888.91
2019,38,45,3075.462
2019,38,47,2000.354
2019,38,49,4880.156
2019,38,51,2040.642
2019,38,53,5152.506
2019,38,55,5169.732
2019,38,57,2276.89
2019,38,59,4281.884
2019,38,61,4419.408
2019,38,63,2724.67
2019,38,65,1496.798
2019,38,67,4252.92
2019,38,69,2912.156
2019,38,71,3130.664
2019,38,73,2520.852
2019,38,75,2377.946
2019,38,77,5349.058
2019,38,79,2535.74
2019,38,81,2456.708
2019,38,83,2177.12
2019,38,85,1194.712
2019,38,87,1695.84
2019,38,89,3565.606
2019,38,91,2362.164
2019,38,93,5607.23
2019,38,95,2548.182
2019,38,97,3528.976
2019,38,99,4530.798
2019,38,101,6096.256
2019,38,103,3652.726
2019,38,105,5510.392
2019,39,1,2152.676
2019,39,3,2854.42
2019,39,5,2329.821
2019,39,7,3594.948
2019,39,9,2670.85
2019,39,11,2170.6
2019,39,13,3134.866
2019,39,15,2144.823
2019,39,17,4427.933
2019,39,19,1841.94
2019,39,21,1762.156
2019,39,23,2769.862
2019,39,25,3138.972
2019,39,27,1833.368
2019,39,29,3394.57
2019,39,31,2579.57
2019,39,33,2123.644
2019,39,35,11530.608
2019,39,37,3003.104
2019,39,39,2120.359
2019,39,41,3183.797
2019,39,43,1870.836
2019,39,45,3006.116
2019,39,47,1667.622
2019,39,49,10840.961
2019,39,51,2104.237
2019,39,53,2142.535
2019,39,55,2207.729
2019,39,57,3081.775
2019,39,59,2894.141
2019,39,61,7765.172
2019,39,63,3147.069
2019,39,65,1998.904
2019,39,67,1819.76
2019,39,69,2272.394
2019,39,71,2389.52
2019,39,73,1729.438
2019,39,75,2049.538
2019,39,77,2254.612
2019,39,79,2014.842
2019,39,81,2374.82
2019,39,83,2698.134
2019,39,85,2776.118
2019,39,87,2224.972
2019,39,89,4040.08
2019,39,91,2248.06
2019,39,93,4137.552
2019,39,95,5366.241
2019,39,97,1611.704
2019,39,99,4338.194
2019,39,101,2075.261
2019,39,103,3032.336
2019,39,105,2071.142
2019,39,107,2355.054
2019,39,109,2577.267
2019,39,111,2282.51
2019,39,113,6837.956
2019,39,115,1870.52
2019,39,117,1930.038
2019,39,119,3599.82
2019,39,121,1946.3
2019,39,123,1493.344
2019,39,125,2164.534
2019,39,127,1923.24
2019,39,129,1974.544
2019,39,131,1632.154
2019,39,133,3116.402
2019,39,135,2020.704
2019,39,137,2550.948
2019,39,139,3400.726
2019,39,141,2782.82
2019,39,143,2454.91
2019,39,145,2817.232
2019,39,147,2741.962
2019,39,149,2115.101
2019,39,151,6526.07
2019,39,153,6992.342
2019,39,155,4178.184
2019,39,157,3393.106
2019,39,159,1948.378
2019,39,161,2193.976
2019,39,163,1483.71
2019,39,165,3267.021
2019,39,167,3252.383
2019,39,169,3346.239
2019,39,171,2232.21
2019,39,173,4185.836
2019,39,175,1943.842
2019,40,1,3002.46
2019,40,3,5278.524
2019,40,5,3267.979
2019,40,7,7865.93
2019,40,9,5439.102
2019,40,11,5326.842
2019,40,13,4814.148
2019,40,15,7778.678
2019,40,17,8136.18
2019,40,19,4734.341
2019,40,21,4563.186
2019,40,23,3356.122
2019,40,25,5886.472
2019,40,27,8106.871
2019,40,29,2035.271
2019,40,31,6942.176
2019,40,33,4098.574
2019,40,35,4147.448
2019,40,37,5907.487
2019,40,39,6378.878
2019,40,41,5334.316
2019,40,43,4335.454
2019,40,45,4914.64
2019,40,47,8795.278
2019,40,49,4361.888
2019,40,51,6957.921
2019,40,53,6859.336
2019,40,55,3365.858
2019,40,57,3019.274
2019,40,59,3928.03
2019,40,61,2537.324
2019,40,63,3448.336
2019,40,65,5161.192
2019,40,67,2832.45
2019,40,69,2395.342
2019,40,71,6659.783
2019,40,73,6130.672
2019,40,75,6507.45
2019,40,77,2142.312
2019,40,79,6532.27
2019,40,81,6456.346
2019,40,83,5664.842
2019,40,85,1997.282
2019,40,87,3606.843
2019,40,89,5957.177
2019,40,91,3885.44
2019,40,93,5001.247
2019,40,95,2133.138
2019,40,97,5007.366
2019,40,99,1767.136
2019,40,101,6699.186
2019,40,103,4811.887
2019,40,105,2798.266
2019,40,107,2840.428
2019,40,109,18411.517
2019,40,111,4405.78
2019,40,113,7084.216
2019,40,115,3765.595
2019,40,117,3581.436
2019,40,119,5771.212
2019,40,121,5983.763
2019,40,123,3801.288
2019,40,125,5895.982
2019,40,127,2981.282
2019,40,129,4760.31
2019,40,131,5862.983
2019,40,133,3816.196
2019,40,135,4368.128
2019,40,137,5352.145
2019,40,139,10076.262
2019,40,141,5782.562
2019,40,143,13852.494
2019,40,145,5004.24
2019,40,147,3029.258
2019,40,149,6851.526
2019,40,151,5596.9
2019,40,153,5671.574
2019,41,1,4258.54
2019,41,3,2641.8
2019,41,5,7255.54
2019,41,7,1482.65
2019,41,9,1850.53
2019,41,11,4420.54
2019,41,13,2762.66
2019,41,15,2249.67
2019,41,17,6029.72
2019,41,19,15369.68
2019,41,21,1341.37
2019,41,23,3768.17
2019,41,25,12419.16
2019,41,27,1124.08
2019,41,29,9788.02
2019,41,31,3116.57
2019,41,33,5789.04
2019,41,35,9333.63
2019,41,37,6796.62
2019,41,39,11838.83
2019,41,41,2205.37
2019,41,43,5716.78
2019,41,45,9720.95
2019,41,47,5640.09
2019,41,49,2958.95
2019,41,51,6635.77
2019,41,53,2424.46
2019,41,55,1463.25
2019,41,57,1884.19
2019,41,59,6459.11
2019,41,61,2914.08
2019,41,63,2681.37
2019,41,65,3933.82
2019,41,67,5586.49
2019,41,69,1603.95
2019,41,71,3007.55
2019,42,1,5194.203
2019,42,3,20914.309
2019,42,5,6623.888
2019,42,7,6073.532
2019,42,9,6636.067
2019,42,11,12125.264
2019,42,13,4339.418
2019,42,15,9277.536
2019,42,17,12759.632
2019,42,19,8612.971
2019,42,21,6297.47
2019,42,23,939.954
2019,42,25,2815.941
2019,42,27,5434.305
2019,42,29,13195.732
2019,42,31,5324.803
2019,42,33,7014.44
2019,42,35,2503.59
2019,42,37,5104.932
2019,42,39,8826.338
2019,42,41,7237.712
2019,42,43,6919.221
2019,42,45,6761.164
2019,42,47,2767.232
2019,42,49,9399.186
2019,42,51,7621.96
2019,42,53,1673.284
2019,42,55,6098.331
2019,42,57,2517.073
2019,42,59,5499.565
2019,42,61,4587.449
2019,42,63,7653.276
2019,42,65,5078.729
2019,42,67,2686.258
2019,42,69,5860.029
2019,42,71,14009.536
2019,42,73,4331.639
2019,42,75,4471.934
2019,42,77,7770.891
2019,42,79,9470.849
2019,42,81,7109.529
2019,42,83,3490.166
2019,42,85,7323.712
2019,42,87,2246.706
2019,42,89,5730.961
2019,42,91,13203.585
2019,42,93,1503.331
2019,42,95,7414.334
2019,42,97,5083.452
2019,42,99,3741.624
2019,42,101,9615.138
2019,42,103,2157.326
2019,42,105,3887.977
2019,42,107,6773.853
2019,42,109,3057.805
2019,42,111,8149.948
2019,42,113,1979.785
2019,42,115,6850.774
2019,42,117,6669.464
2019,42,119,2211.488
2019,42,121,4797.782
2019,42,123,4562.01
2019,42,125,10414.847
2019,42,127,5142.822
2019,42,129,13187.372
2019,42,131,2798.016
2019,42,133,14081.406
2019,44,1,543.107
2019,44,3,2293.698
2019,44,5,1404.676
2019,44,7,5858.873
2019,44,9,2868.26
2019,45,1,3503.28
2019,45,3,10367.681
2019,45,5,2098.904
2019,45,7,11151.046
2019,45,9,2657.216
2019,45,11,2716.272
2019,45,13,4656.035
2019,45,15,10154.378
2019,45,17,2700.692
2019,45,19,10984.836
2019,45,21,4248.854
2019,45,23,3745.871
2019,45,25,6418.322
2019,45,27,4385.022
2019,45,29,5406.132
2019,45,31,5117.676
2019,45,33,3460.764
2019,45,35,5386.135
2019,45,37,3185.774
2019,45,39,3456.688
2019,45,41,8012.366
2019,45,43,4523.447
2019,45,45,14857.971
2019,45,47,4141.574
2019,45,49,3024.674
2019,45,51,13628.913
2019,45,53,2658.68
2019,45,55,5623.979
2019,45,57,4839.578
2019,45,59,5977.852
2019,45,61,2393.8
2019,45,63,11108.46
2019,45,65,2834.243
2019,45,67,3748.25
2019,45,69,3610.808
2019,45,71,4764.084
2019,45,73,8379.047
2019,45,75,10368.7
2019,45,77,6558.504
2019,45,79,11610.537
2019,45,81,3565.264
2019,45,83,13564.795
2019,45,85,6479.888
2019,45,87,2841.321
2019,45,89,4766.164
2019,45,91,8836.534
2019,46,3,4536.554
2019,46,5,7939.802
2019,46,7,2502.88
2019,46,9,3839.864
2019,46,11,5757.314
2019,46,13,11059.402
2019,46,15,4228.992
2019,46,17,1083.618
2019,46,19,3385.694
2019,46,21,3460.106
2019,46,23,6712.568
2019,46,25,5623.714
2019,46,27,3000.478
2019,46,29,5100.38
2019,46,31,4846.754
2019,46,33,3105.68
2019,46,35,3410.587
2019,46,37,5856.472
2019,46,39,3939.234
2019,46,41,3072.434
2019,46,43,3061.874
2019,46,45,5397.982
2019,46,47,3240.732
2019,46,49,4750.074
2019,46,51,4704.916
2019,46,53,4397.242
2019,46,55,3465.16
2019,46,57,3441.948
2019,46,59,5892.358
2019,46,61,2834.814
2019,46,63,2792.088
2019,46,65,3164.988
2019,46,67,5691.64
2019,46,69,2580.282
2019,46,71,3582.826
2019,46,73,2795.742
2019,46,75,2378.802
2019,46,77,5418.866
2019,46,79,4089.668
2019,46,81,3186.4
2019,46,83,4990.578
2019,46,85,5075.172
2019,46,87,4182.832
2019,46,89,4865.06
2019,46,91,4181.56
2019,46,93,6212.716
2019,46,95,2446.248
2019,46,97,3827.942
2019,46,99,8580.085
2019,46,101,3725.982
2019,46,103,8909.916
2019,46,105,5816.682
2019,46,107,3681.926
2019,46,109,6776.856
2019,46,111,3379.544
2019,46,113,2299.624
2019,46,115,9296.788
2019,46,117,2126.582
2019,46,119,3594.212
2019,46,121,2730.975
2019,46,123,6762.378
2019,46,125,4586.98
2019,46,127,3575.462
2019,46,129,3479.442
2019,46,135,3630.446
2019,46,137,2750.43
2019,47,1,2016.216
2019,47,3,2247.737
2019,47,5,1893.626
2019,47,7,1332.416
2019,47,9,3012.398
2019,47,11,2515.651
2019,47,13,2102.729
2019,47,15,1223.652
2019,47,17,2511.695
2019,47,19,1790.171
2019,47,21,1562.542
2019,47,23,1378.178
2019,47,25,2342.201
2019,47,27,1022.985
2019,47,29,2186.299
2019,47,31,2457.04
2019,47,33,1361.078
2019,47,35,3153.81
2019,47,37,7163.582
2019,47,39,1566.226
2019,47,41,1532.515
2019,47,43,2547.094
2019,47,45,2184.484
2019,47,47,2507.605
2019,47,49,1538.148
2019,47,51,2371.105
2019,47,53,3208.623
2019,47,55,2829.822
2019,47,57,1631.89
2019,47,59,3697.813
2019,47,61,1046.208
2019,47,63,1583.169
2019,47,65,5962.214
2019,47,67,985.951
2019,47,69,2199.574
2019,47,71,2416.466
2019,47,73,2586.778
2019,47,75,1872.605
2019,47,77,2455.978
2019,47,79,2566.693
2019,47,81,2381.557
2019,47,83,942.216
2019,47,85,2046.992
2019,47,87,1439.053
2019,47,89,2310.327
2019,47,91,1095.636
2019,47,93,7097.229
2019,47,95,696.89
2019,47,97,1715.55
2019,47,99,3176.714
2019,47,101,1102.656
2019,47,103,2523.386
2019,47,105,1894.091
2019,47,107,2697.07
2019,47,109,2570.949
2019,47,111,1742.503
2019,47,113,3123.821
2019,47,115,1671.761
2019,47,117,1809.297
2019,47,119,3214.798
2019,47,121,989.146
2019,47,123,2676.682
2019,47,125,3970.89
2019,47,127,694.568
2019,47,129,1438.859
2019,47,131,2511.282
2019,47,133,1916.374
2019,47,135,1163.702
2019,47,137,803.588
2019,47,139,1669.469
2019,47,141,2712.509
2019,47,143,1531.423
2019,47,145,2355.011
2019,47,147,2570.357
2019,47,149,4727.488
2019,47,151,1433.744
2019,47,153,987.724
2019,47,155,3355.724
2019,47,157,11436.834
2019,47,159,1485.008
2019,47,161,1641.082
2019,47,163,3803.765
2019,47,165,3819.21
2019,47,167,2150.859
2019,47,169,548.67
2019,47,171,831.218
2019,47,173,1210.365
2019,47,175,920.576
2019,47,177,2204.833
2019,47,179,3071.228
2019,47,181,2343.684
2019,47,183,2876.356
2019,47,185,1859.039
2019,47,187,4162.534
2019,47,189,3297.329
2019,48,1,3136.913
2019,48,3,1329.62
2019,48,5,3081.307
2019,48,7,803.069
2019,48,9,1545.268
2019,48,11,1269.378
2019,48,13,2866.46
2019,48,15,2098.719
2019,48,17,2141.332
2019,48,19,1308.586
2019,48,21,2937.688
2019,48,23,1265.38
2019,48,25,1744.942
2019,48,27,6459.278
2019,48,29,17403.532
2019,48,31,968.34
2019,48,33,793.686
2019,48,35,2228.981
2019,48,37,3602.404
2019,48,39,6051.709
2019,48,41,3207.115
2019,48,43,1746.804
2019,48,45,1134.108
2019,48,47,639.88
2019,48,49,2681.193
2019,48,51,1875.722
2019,48,53,2269.734
2019,48,55,1830.871
2019,48,57,1041.676
2019,48,59,1850.873
2019,48,61,5843.276
2019,48,63,808.216
2019,48,65,2116.424
2019,48,67,3174.533
2019,48,69,2400.956
2019,48,71,1616.969
2019,48,73,3336.694
2019,48,75,1464.625
2019,48,77,2310.61
2019,48,79,1548.402
2019,48,81,972.997
2019,48,83,2496.288
2019,48,85,10996.891
2019,48,87,1628.552
2019,48,89,2409.818
2019,48,91,3195.581
2019,48,93,2417.354
2019,48,95,1300.699
2019,48,97,2721.688
2019,48,99,2912.337
2019,48,101,1072.86
2019,48,103,535.244
2019,48,105,1544.354
2019,48,107,2078.33
2019,48,109,1880.449
2019,48,111,1794.662
2019,48,113,23237.695
2019,48,115,2750.114
2019,48,117,2656.948
2019,48,119,926.306
2019,48,121,8926.32
2019,48,123,2273.733
2019,48,125,1321.38
2019,48,127,990.973
2019,48,129,1307.156
2019,48,131,1590.759
2019,48,133,2751.243
2019,48,135,3179.896
2019,48,137,1085.466
2019,48,139,4737.76
2019,48,141,8400.538
2019,48,143,2756.719
2019,48,145,2437.596
2019,48,147,3155.302
2019,48,149,2956.253
2019,48,151,1905.784
2019,48,153,2759.468
2019,48,155,991.326
2019,48,157,7444.625
2019,48,159,942.454
2019,48,161,2302.688
2019,48,163,1640.838
2019,48,165,2926.888
2019,48,167,4778.053
2019,48,169,1013.78
2019,48,171,1970.736
2019,48,173,787.006
2019,48,175,1209.77
2019,48,177,2452.704
2019,48,179,2291.385
2019,48,181,5091.697
2019,48,183,2689.532
2019,48,185,1952.38
2019,48,187,3300.993
2019,48,189,4110.513
2019,48,191,1403.528
2019,48,193,1824.005
2019,48,195,1537.43
2019,48,197,1548.706
2019,48,199,1985.088
2019,48,201,36024.966
2019,48,203,3243.627
2019,48,205,1117.658
2019,48,207,2273.774
2019,48,209,3193.959
2019,48,211,1129.323
2019,48,213,3415.624
2019,48,215,9853.742
2019,48,217,3610.546
2019,48,219,3284.374
2019,48,221,1485.331
2019,48,223,2920.089
2019,48,225,2797.543
2019,48,227,2302.252
2019,48,229,1813.355
2019,48,231,4088.258
2019,48,233,1483.798
2019,48,235,516.84
2019,48,237,1473.056
2019,48,239,1744.666
2019,48,241,2323.128
2019,48,243,580.616
2019,48,245,4547.405
2019,48,247,493.947
2019,48,249,2136.913
2019,48,251,3971.708
2019,48,253,3035.66
2019,48,255,1956.828
2019,48,257,3446.93
2019,48,259,1431.634
2019,48,261,256.36
2019,48,263,780.432
2019,48,265,1942.249
2019,48,267,1376.688
2019,48,269,626.885
2019,48,271,595.864
2019,48,273,1079.696
2019,48,275,1378.194
2019,48,277,3225.956
2019,48,279,3420.942
2019,48,281,1599.895
2019,48,283,1169.246
2019,48,285,2579.123
2019,48,287,1609.556
2019,48,289,2167.932
2019,48,291,2848.479
2019,48,293,2766.598
2019,48,295,1325.793
2019,48,297,2130.898
2019,48,299,1834.182
2019,48,301,154.908
2019,48,303,7039.317
2019,48,305,2646.39
2019,48,307,1575.903
2019,48,309,6321.964
2019,48,311,676.746
2019,48,313,1170.019
2019,48,315,1134.785
2019,48,317,1625.872
2019,48,319,1043.909
2019,48,321,2172.25
2019,48,323,1038.072
2019,48,325,2639.828
2019,48,327,656.001
2019,48,329,3202.595
2019,48,331,2559.004
2019,48,333,1388.87
2019,48,335,1718.802
2019,48,337,2597.049
2019,48,339,8099.634
2019,48,341,1366.845
2019,48,343,1023.156
2019,48,345,853.24
2019,48,347,2862.32
2019,48,349,3663.584
2019,48,351,1705.935
2019,48,353,1905.732
2019,48,355,5942.063
2019,48,357,1880.817
2019,48,359,844.172
2019,48,361,2082.955
2019,48,363,1992.345
2019,48,365,2115.478
2019,48,367,4085.583
2019,48,369,2838.102
2019,48,371,2911.925
2019,48,373,2725.125
2019,48,375,2869.046
2019,48,377,1056.783
2019,48,379,845.206
2019,48,381,3518.807
2019,48,383,783.302
2019,48,385,620.042
2019,48,387,2114.084
2019,48,389,2535.59
2019,48,391,930.208
2019,48,393,734.112
2019,48,395,1899.521
2019,48,397,1294.909
2019,48,399,2497.449
2019,48,401,3426.097
2019,48,403,1522.9
2019,48,405,1503.901
2019,48,407,1659.793
2019,48,409,2836.794
2019,48,411,1619.937
2019,48,413,836.696
2019,48,415,2169.793
2019,48,417,883.452
2019,48,419,2769.029
2019,48,421,1366.249
2019,48,423,5392.362
2019,48,425,550.035
2019,48,427,1654.394
2019,48,429,1372.448
2019,48,431,442.991
