state,fips state code,tribal name,data category,emissions type code,scc,reporting period,emissions operating type,pollutant code,pollutant desc,total emissions,emissions uom,data set
,,Kootenai Tribe of Idaho,ON,,2202510080,A,R,NOX,Nitrogen Oxides,.0192763,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,106990,"1,3-Butadiene",9.88444,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,108883,Toluene,1.451352,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202320080,A,R,SO2,Sulfur Dioxide,.0180867,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,CO,Carbon Monoxide,.00769445,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201430080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000128484,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,100414,Ethyl Benzene,1.325086,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,50000,Formaldehyde,2.8392,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,N2O,Nitrous Oxide,.000100444,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201110080,A,R,108883,Toluene,179.2406,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,107028,Acrolein,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201320080,A,R,106990,"1,3-Butadiene",5.8813,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,1330207,Xylenes (Mixed Isomers),1811.274,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,SO2,Sulfur Dioxide,.105993,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,123386,Propionaldehyde,.301696,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,71432,Benzene,.535714,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201530080,A,R,100425,Styrene,.0338114,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202000062,A,R,108883,Toluene,12.9615,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201520080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0603439,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201320080,A,R,123386,Propionaldehyde,3.59894,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,7439965,Manganese,.00000756876,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2205310080,A,R,NOX,Nitrogen Oxides,.0139207,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202000062,A,R,540841,"2,2,4-Trimethylpentane",.23575,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201110080,A,R,SO2,Sulfur Dioxide,.00014685,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202620080,A,R,71432,Benzene,.737046,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202520080,A,R,NH3,Ammonia,.0021881,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,108883,Toluene,0,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,SO2,Sulfur Dioxide,.000703648,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202000062,A,R,540841,"2,2,4-Trimethylpentane",31.351,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202310080,A,R,VOC,Volatile Organic Compounds,25.8671,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202610080,A,R,CH4,Methane,.123446,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,1330207,Xylenes (Mixed Isomers),21890.2,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,CO,Carbon Monoxide,.078787,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202510080,A,R,NH3,Ammonia,.000849919,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,VOC,Volatile Organic Compounds,14.0611,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2203420080,A,R,CH4,Methane,0,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202610080,A,R,7439965,Manganese,.01035732,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202310080,A,R,123386,Propionaldehyde,19.27556,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201530080,A,R,NOX,Nitrogen Oxides,.221244,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,CH4,Methane,.00000332367,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202310080,A,R,100414,Ethyl Benzene,43.423,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202620080,A,R,107028,Acrolein,35.8164,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,100425,Styrene,.00761964,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,108883,Toluene,.815622,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201210080,A,R,100425,Styrene,40.3978,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201110080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0211977,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201110080,A,R,71432,Benzene,1.579274,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,71432,Benzene,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,CH4,Methane,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201430080,A,R,VOC,Volatile Organic Compounds,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,7439965,Manganese,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,SO2,Sulfur Dioxide,.00010992,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202210080,A,R,1330207,Xylenes (Mixed Isomers),.0455802,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202000062,A,R,108883,Toluene,45.6748,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201610080,A,R,50000,Formaldehyde,.0705526,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202410080,A,R,NH3,Ammonia,.000471759,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,7439965,Manganese,.0000329804,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,75070,Acetaldehyde,17.19768,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,107028,Acrolein,.1458902,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202510080,A,R,VOC,Volatile Organic Compounds,.0137523,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202520080,A,R,110543,Hexane,3.07586,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,123386,Propionaldehyde,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201320080,A,R,7439965,Manganese,.001350954,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201320080,A,R,NOX,Nitrogen Oxides,.929445,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.721293,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,107028,Acrolein,.449148,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201520080,A,R,NOX,Nitrogen Oxides,1.87183,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,CH4,Methane,0,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201430080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000593833,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201530080,A,R,123386,Propionaldehyde,.086495,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202310080,A,R,7439965,Manganese,.0883792,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202320080,A,R,106990,"1,3-Butadiene",6.81536,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202430080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.0537095,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201510080,A,R,1330207,Xylenes (Mixed Isomers),.591684,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202510080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.144743,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202520080,A,R,NOX,Nitrogen Oxides,21.6347,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2205210080,A,R,CO,Carbon Monoxide,.0560914,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2205210080,A,R,VOC,Volatile Organic Compounds,.00352974,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201420080,A,R,110543,Hexane,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,VOC,Volatile Organic Compounds,.000927928,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,N2O,Nitrous Oxide,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201610080,A,R,106990,"1,3-Butadiene",.000235468,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201610080,A,R,VOC,Volatile Organic Compounds,.000032368,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,75070,Acetaldehyde,1.09363,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201420080,A,R,VOC,Volatile Organic Compounds,.0000715963,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,540841,"2,2,4-Trimethylpentane",259.974,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202510080,A,R,75070,Acetaldehyde,9.04836,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202620080,A,R,100425,Styrene,12.94168,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202310080,A,R,NOX,Nitrogen Oxides,73.8364,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202310080,A,R,N2O,Nitrous Oxide,.0471058,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201610080,A,R,108883,Toluene,.761938,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201530080,A,R,100414,Ethyl Benzene,6.51986,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201320080,A,R,NH3,Ammonia,.0990334,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201520080,A,R,CH4,Methane,.202311,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202610080,A,R,100414,Ethyl Benzene,9.75322,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201510080,A,R,50000,Formaldehyde,.292134,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,540841,"2,2,4-Trimethylpentane",6904.92,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,71432,Benzene,.0325786,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202410080,A,R,71432,Benzene,.260898,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202510080,A,R,110543,Hexane,.0608132,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201110080,A,R,CO,Carbon Monoxide,4.52204,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202420080,A,R,7439965,Manganese,0,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202430080,A,R,100425,Styrene,.0811224,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202310080,A,R,75070,Acetaldehyde,153.9566,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201320080,A,R,7439965,Manganese,.00292454,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2203420080,A,R,107028,Acrolein,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2203420080,A,R,75070,Acetaldehyde,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2203420080,A,R,NOX,Nitrogen Oxides,0,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201210080,A,R,108883,Toluene,5727.76,LB,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2201310080,A,R,NOX,Nitrogen Oxides,18.6221,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2205210080,A,R,SO2,Sulfur Dioxide,.000124449,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201510080,A,R,1330207,Xylenes (Mixed Isomers),.01413628,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201110080,A,R,CH4,Methane,.000541898,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201310080,A,R,7439965,Manganese,.0027586,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201310080,A,R,CH4,Methane,.0403303,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202420080,A,R,71432,Benzene,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201540080,A,R,VOC,Volatile Organic Compounds,.016485,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202430080,A,R,71432,Benzene,.0240894,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202430080,A,R,1330207,Xylenes (Mixed Isomers),.021441,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,7439965,Manganese,.00001245446,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,110543,Hexane,.00374784,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,108883,Toluene,.1746274,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202620080,A,R,NOX,Nitrogen Oxides,115.728,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202320080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.524919,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201540080,A,R,7439965,Manganese,.00207662,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201210080,A,R,NOX,Nitrogen Oxides,76.8433,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202210080,A,R,50000,Formaldehyde,380.924,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201320080,A,R,108883,Toluene,885.998,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202430080,A,R,108883,Toluene,3.77582,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,VOC,Volatile Organic Compounds,6.65976,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202520080,A,R,75070,Acetaldehyde,504.636,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,110543,Hexane,.01363756,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201520080,A,R,75070,Acetaldehyde,11.4629,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201310080,A,R,NOX,Nitrogen Oxides,34.5248,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,107028,Acrolein,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201430080,A,R,1330207,Xylenes (Mixed Isomers),3.36816,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201610080,A,R,NOX,Nitrogen Oxides,.00333659,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201610080,A,R,SO2,Sulfur Dioxide,.00000778313,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202410080,A,R,CO,Carbon Monoxide,.00459496,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202310080,A,R,107028,Acrolein,106.3578,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202310080,A,R,NOX,Nitrogen Oxides,21.1018,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201320080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0980773,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2203420080,A,R,CO,Carbon Monoxide,0,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202530080,A,R,NOX,Nitrogen Oxides,1.12237,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202530080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.0976975,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202430080,A,R,CO,Carbon Monoxide,.916531,TON,2014NEIV2
,,"Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana",ON,,2202620080,A,R,NOX,Nitrogen Oxides,23.0381,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202620080,A,R,CO,Carbon Monoxide,.242942,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201520080,A,R,123386,Propionaldehyde,.0370268,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201430080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201540080,A,R,108883,Toluene,3.44072,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202430080,A,R,100414,Ethyl Benzene,.00875754,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202430080,A,R,108883,Toluene,.020372,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,N2O,Nitrous Oxide,.0000017178,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202540080,A,R,PM25-PRI,PM2.5 Primary (Filt + Cond),.000395661,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,71432,Benzene,.236426,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201110080,A,R,50000,Formaldehyde,64.218,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202620080,A,R,VOC,Volatile Organic Compounds,5.28485,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202540080,A,R,VOC,Volatile Organic Compounds,.0881247,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,108883,Toluene,.0757642,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,PM10-PRI,PM10 Primary (Filt + Cond),.00357605,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201430080,A,R,110543,Hexane,.2407,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202530080,A,R,106990,"1,3-Butadiene",.247256,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,NOX,Nitrogen Oxides,.82706,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201540080,A,R,N2O,Nitrous Oxide,.00204625,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,50000,Formaldehyde,229.796,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,CO,Carbon Monoxide,124.29,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201610080,A,R,50000,Formaldehyde,.0252682,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202620080,A,R,71432,Benzene,172.0526,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202620080,A,R,NH3,Ammonia,.226546,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201310080,A,R,7439965,Manganese,.0488372,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202310080,A,R,100414,Ethyl Benzene,11.67934,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201420080,A,R,50000,Formaldehyde,0,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2201310080,A,R,N2O,Nitrous Oxide,1.80296,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202510080,A,R,VOC,Volatile Organic Compounds,.0392056,TON,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202510080,A,R,110543,Hexane,.1728636,LB,2014NEIV2
,,"Coeur dAlene Tribe of the Coeur dAlene Reservation, Idaho",ON,,2202210080,A,R,75070,Acetaldehyde,45.5092,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202530080,A,R,100414,Ethyl Benzene,.01661336,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,100414,Ethyl Benzene,.0419546,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201530080,A,R,CH4,Methane,.0000442122,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202410080,A,R,107028,Acrolein,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201430080,A,R,SO2,Sulfur Dioxide,0,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2201320080,A,R,CH4,Methane,.000785109,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202510080,A,R,CH4,Methane,.0000739445,TON,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2203420080,A,R,123386,Propionaldehyde,0,LB,2014NEIV2
,,Kootenai Tribe of Idaho,ON,,2202610080,A,R,CH4,Methane,.00106717,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201320080,A,R,106990,"1,3-Butadiene",38.0486,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201520080,A,R,100414,Ethyl Benzene,172.8024,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201520080,A,R,7439965,Manganese,.01602142,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,100414,Ethyl Benzene,5950.42,LB,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2201310080,A,R,N2O,Nitrous Oxide,4.48579,TON,2014NEIV2
,,Nez Perce Tribe of Idaho,ON,,2202420080,A,R,540841,"2,2,4-Trimethylpentane",.0196987,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202320080,A,R,SO2,Sulfur Dioxide,.00228002,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202510080,A,R,107028,Acrolein,.188655,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,110543,Hexane,.617906,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,1330207,Xylenes (Mixed Isomers),1.5133,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202210080,A,R,75070,Acetaldehyde,10.82048,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201110080,A,R,NOX,Nitrogen Oxides,.243358,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201110080,A,R,75070,Acetaldehyde,5.25358,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202520080,A,R,540841,"2,2,4-Trimethylpentane",3.11172,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201210080,A,R,N2O,Nitrous Oxide,.272967,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202620080,A,R,VOC,Volatile Organic Compounds,9.38154,TON,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2202610080,A,R,100414,Ethyl Benzene,2.94236,LB,2014NEIV2
,,Shoshone-Bannock Tribes of the Fort Hall Reservation of Idaho,ON,,2201310080,A,R,VOC,Volatile Organic Compounds,22.5657,TON,2014NEIV2
