State_Cd,COUNTY_CD,fsystem_cd,VMT,VMT_Total,Year
29,186,1,466925.257,170427718.8,2015
29,186,3,75963.086,27726526.39,2015
29,186,4,30291.889,11056539.49,2015
29,186,5,204438.323,74619987.9,2015
29,187,2,636248.182,232230586.4,2015
29,187,3,158897.028,57997415.22,2015
29,187,4,187019.424,68262089.76,2015
29,187,5,259754.193,94810280.45,2015
29,189,1,14362344.74,5242255830,2015
29,189,2,2024200.366,738833133.6,2015
29,189,3,4730916.674,1726784586,2015
29,189,4,2951426.705,1077270747,2015
29,189,5,2502045.23,913246509,2015
29,189,6,28801.45,10512529.25,2015
29,195,1,640642.827,233834631.9,2015
29,195,2,79339.145,28958787.93,2015
29,195,3,85142.65,31077067.25,2015
29,195,4,158079.198,57698907.27,2015
29,195,5,74703.871,27266912.92,2015
29,197,3,65984.677,24084407.11,2015
29,197,4,27724.507,10119445.06,2015
29,197,5,27535.79,10050563.35,2015
29,199,4,68460.079,24987928.84,2015
29,199,5,21687.291,7915861.22,2015
29,201,1,570864.151,208365415.1,2015
29,201,2,3488.674,1273366.01,2015
29,201,4,157554.485,57507387.03,2015
29,201,5,342076.31,124857853.2,2015
29,201,6,261.912,95597.88,2015
29,203,2,135974.511,49630696.52,2015
29,203,4,60178.663,21965212,2015
29,203,5,31711.753,11574789.85,2015
29,205,2,163296.839,59603346.24,2015
29,205,4,29970.98,10939407.7,2015
29,205,5,39329.21,14355161.65,2015
29,207,2,311730.647,113781686.2,2015
29,207,4,257404.006,93952462.19,2015
29,207,5,241089.592,87997701.08,2015
29,207,6,543.564,198400.86,2015
29,209,2,5424.651,1979997.62,2015
29,209,3,277942.015,101448835.5,2015
29,209,4,153330.396,55965594.54,2015
29,209,5,269940.94,98528443.1,2015
29,211,3,50548.474,18450193.01,2015
29,211,4,19309.548,7047985.02,2015
29,211,5,52461.077,19148293.11,2015
29,213,2,564846.287,206168894.8,2015
29,213,3,162544.674,59328806.01,2015
29,213,4,489228.206,178568295.2,2015
29,213,5,425457.665,155292047.7,2015
29,215,2,181152.79,66120768.35,2015
29,215,3,210515.318,76838091.07,2015
29,215,4,158647.245,57906244.43,2015
29,215,5,102660.81,37471195.65,2015
29,217,1,375439.893,137035560.9,2015
29,217,2,20672.095,7545314.68,2015
29,217,3,178569.893,65178010.95,2015
29,217,4,12327.294,4499462.31,2015
29,217,5,141243.819,51553993.94,2015
29,219,1,702948.198,256576092.3,2015
29,219,4,212095.314,77414789.61,2015
29,219,5,184139.641,67210968.97,2015
29,219,6,2054.262,749805.63,2015
29,221,3,119305.09,43546357.85,2015
29,221,4,152911.134,55812563.91,2015
29,221,5,148221.779,54100949.34,2015
29,223,2,151017.453,55121370.35,2015
29,223,3,82509.491,30115964.22,2015
29,223,4,14552.965,5311832.23,2015
29,223,5,121036.957,44178489.31,2015
29,225,1,693775.22,253227955.3,2015
29,225,2,472825.011,172581129,2015
29,225,4,54950.312,20056863.88,2015
29,225,5,250804.3,91543569.5,2015
29,227,4,9529.42,3478238.3,2015
29,227,5,28094.238,10254396.87,2015
29,229,2,330027.4,120460001,2015
29,229,4,121148.317,44219135.71,2015
29,229,5,118497.893,43251730.95,2015
29,510,1,3245326.636,1184544222,2015
29,510,3,1378436.995,503129503.2,2015
29,510,4,1148836.081,419325169.6,2015
29,510,5,429138.527,156635562.4,2015
29,510,6,11393.972,4158799.78,2015
30,1,1,308516.23,112608424,2015
30,1,3,37489.166,13683545.59,2015
30,1,4,72707.85,26538365.25,2015
30,1,5,40042.23,14615413.95,2015
30,3,1,457146.09,166858322.9,2015
30,3,3,81922.389,29901671.99,2015
30,3,4,24636.57,8992348.05,2015
30,3,5,156227.222,57022936.03,2015
30,5,3,122545.773,44729207.15,2015
30,5,4,32763.01,11958498.65,2015
30,5,5,26970.995,9844413.18,2015
30,7,1,48556.18,17723005.7,2015
30,7,3,224080.58,81789411.7,2015
30,7,4,33348.987,12172380.26,2015
30,7,5,12392.58,4523291.7,2015
30,9,3,161887.339,59088878.74,2015
30,9,4,169631.246,61915404.79,2015
30,9,5,41379.256,15103428.44,2015
30,11,3,86914.69,31723861.85,2015
30,11,4,27484.96,10032010.4,2015
30,11,5,2594.22,946890.3,2015
30,13,1,371455.93,135581414.5,2015
30,13,3,614674.072,224356036.3,2015
30,13,4,213645.806,77980719.19,2015
30,13,5,185172.976,67588136.24,2015
30,13,6,586.188,213958.62,2015
30,15,3,142103.298,51867703.77,2015
30,15,4,31434.25,11473501.25,2015
30,15,5,50552.035,18451492.78,2015
30,17,1,221119.11,80708475.15,2015
30,17,3,92519.733,33769702.55,2015
30,17,4,42653.961,15568695.77,2015
30,17,5,43665.705,15937982.33,2015
30,17,6,1814.269,662208.19,2015
30,19,4,40509.695,14786038.68,2015
30,19,5,8303.026,3030604.49,2015
30,21,1,204643.37,74694830.05,2015
30,21,3,158476.786,57844026.89,2015
30,21,4,7712.41,2815029.65,2015
30,21,5,47827.61,17457077.65,2015
30,21,6,682.144,248982.56,2015
30,23,1,115365.87,42108542.55,2015
30,23,4,112089.337,40912608.01,2015
30,23,5,17845.873,6513743.65,2015
30,23,6,689.463,251654,2015
30,25,4,73355.311,26774688.52,2015
30,25,5,15248.35,5565647.75,2015
30,27,3,221087.235,80696840.78,2015
30,27,4,23689.285,8646589.03,2015
30,27,5,43700.329,15950620.09,2015
30,27,6,2086.082,761419.93,2015
30,29,3,1305753.067,476599869.5,2015
30,29,4,543378.067,198332994.5,2015
30,29,5,258097.125,94205450.63,2015
30,29,6,4971.101,1814451.87,2015
30,31,1,740332.28,270221282.2,2015
30,31,3,730768.019,266730326.9,2015
30,31,4,409532.382,149479319.4,2015
30,31,5,350680.937,127998542,2015
30,31,6,2506.106,914728.69,2015
30,33,3,48886.404,17843537.46,2015
30,33,4,399.2,145708,2015
30,33,5,11056.54,4035637.1,2015
30,35,3,151597.667,55333148.46,2015
30,35,4,120215.2,43878548,2015
30,35,5,125384.631,45765390.32,2015
30,37,3,59062.438,21557789.87,2015
30,37,4,2895.41,1056824.65,2015
30,37,5,3886.894,1418716.31,2015
30,39,1,249226.93,90967829.45,2015
30,39,4,32035.84,11693081.6,2015
30,39,5,31930.882,11654771.93,2015
30,41,3,190658.198,69590242.27,2015
30,41,4,25682.82,9374229.3,2015
30,41,5,86543.797,31588485.91,2015
30,41,6,490.91,179182.15,2015
30,43,1,472164.32,172339976.8,2015
30,43,3,27336.96,9977990.4,2015
30,43,4,58851.428,21480771.22,2015
30,43,5,48761.672,17798010.28,2015
30,45,3,134892.56,49235784.4,2015
30,45,4,5693.92,2078280.8,2015
30,45,5,9188.194,3353690.81,2015
30,47,3,529030.148,193096004,2015
30,47,4,115415.103,42126512.6,2015
30,47,5,56568.632,20647550.68,2015
30,49,1,295707.36,107933186.4,2015
30,49,3,373226.769,136227770.7,2015
30,49,4,291428.143,106371272.2,2015
30,49,5,243343.8,88820487,2015
30,49,6,24670.685,9004800.03,2015
30,51,3,31953.331,11662965.82,2015
30,51,4,12853.92,4691680.8,2015
30,51,5,14425.721,5265388.17,2015
30,53,3,242273.415,88429796.48,2015
30,53,4,75897.54,27702602.1,2015
30,53,5,42092.717,15363841.71,2015
30,55,3,29064.51,10608546.15,2015
30,55,4,53897.09,19672437.85,2015
30,55,5,18733.731,6837811.82,2015
30,57,1,27038.13,9868917.45,2015
30,57,3,63163.72,23054757.8,2015
30,57,4,241233.572,88050253.78,2015
30,57,5,30231.367,11034448.96,2015
30,59,4,56920.691,20776052.22,2015
30,59,5,55516.881,20263661.57,2015
30,61,1,590678.73,215597736.5,2015
30,61,4,15589.84,5690291.6,2015
30,61,5,19204.769,7009740.69,2015
30,63,1,675215.439,246453635.2,2015
30,63,3,1032547.519,376879844.4,2015
30,63,4,295795.599,107965393.6,2015
30,63,5,259152.85,94590790.25,2015
30,63,6,572.476,208953.74,2015
30,65,3,98730.678,36036697.47,2015
30,65,4,31234.642,11400644.33,2015
30,65,5,15345.832,5601228.68,2015
30,67,1,352321.18,128597230.7,2015
30,67,3,167176.59,61019455.35,2015
30,67,4,59955.785,21883861.53,2015
30,67,5,50525.192,18441695.08,2015
30,67,6,135.16,49333.4,2015
30,69,3,22650.584,8267463.16,2015
30,69,5,14749.746,5383657.29,2015
30,71,3,123766.262,45174685.63,2015
30,71,4,4262.7,1555885.5,2015
30,71,5,11968.162,4368379.13,2015
30,73,1,102199.5,37302817.5,2015
30,73,4,46389,16931985,2015
30,73,5,39959.711,14585294.52,2015
30,75,3,123173.125,44958190.63,2015
30,75,4,21760.29,7942505.85,2015
30,75,5,22818.439,8328730.24,2015
30,77,1,293431.81,107102610.7,2015
30,77,3,128817.63,47018434.95,2015
30,77,4,25695.48,9378850.2,2015
30,77,5,23417.749,8547478.39,2015
30,79,1,128010.07,46723675.55,2015
30,79,5,24222.243,8841118.7,2015
30,81,3,415189.33,151544105.5,2015
30,81,4,14,5110,2015
30,81,5,231891.41,84640364.65,2015
30,81,6,8894.803,3246603.1,2015
30,83,3,278918.854,101805381.7,2015
30,83,4,62951.968,22977468.32,2015
30,83,5,41509.849,15151094.89,2015
30,83,6,4784.24,1746247.6,2015
30,85,3,195976.629,71531469.59,2015
30,85,4,24830.01,9062953.65,2015
30,85,5,33441.355,12206094.58,2015
30,87,1,208458.86,76087483.9,2015
30,87,3,58777.074,21453632.01,2015
30,87,4,77147.391,28158797.72,2015
30,87,5,35170.695,12837303.68,2015
30,89,4,285156.967,104082293,2015
30,89,5,34139.72,12460997.8,2015
30,91,3,44392.802,16203372.73,2015
30,91,4,25006.63,9127419.95,2015
30,91,5,27342.484,9980006.66,2015
30,93,1,387659.87,141495852.6,2015
30,93,3,98742.034,36040842.41,2015
30,93,4,116217.646,42419440.79,2015
30,93,5,69940.086,25528131.39,2015
30,93,6,2326.755,849265.58,2015
30,95,1,379185.39,138402667.4,2015
30,95,4,50787.61,18537477.65,2015
30,95,5,63667.015,23238460.48,2015
30,97,1,336927.16,122978413.4,2015
30,97,4,39604.83,14455762.95,2015
30,97,5,13192.89,4815404.85,2015
30,99,1,77031.95,28116661.75,2015
30,99,4,60880.646,22221435.79,2015
30,99,5,50435.55,18408975.75,2015
30,101,1,104131.685,38008065.03,2015
30,101,3,63962.4,23346276,2015
30,101,4,1862.06,679651.9,2015
30,101,5,33544.035,12243572.78,2015
30,103,1,136864.67,49955604.55,2015
30,103,5,9993.405,3647592.83,2015
30,105,3,138982.664,50728672.36,2015
30,105,4,57948.988,21151380.62,2015
30,105,5,33204.408,12119608.92,2015
30,107,3,70786.386,25837030.89,2015
30,107,4,27540.746,10052372.29,2015
30,107,5,2460.747,898172.66,2015
30,109,1,58726.06,21435011.9,2015
30,109,4,21366.5,7798772.5,2015
30,109,5,6064.92,2213695.8,2015
30,111,1,1069188.02,390253627.3,2015
30,111,3,1039775.623,379518102.4,2015
30,111,4,367118.308,133998182.4,2015
30,111,5,443992.498,162057261.8,2015
30,111,6,18616.683,6795089.3,2015
31,1,2,143609.43,52417441.95,2015
31,1,3,88397,32264905,2015
31,1,4,163140.59,59546315.35,2015
31,1,5,169051.97,61703969.05,2015
31,3,3,123149.81,44949680.65,2015
31,3,4,69789.19,25473054.35,2015
31,3,5,41678.39,15212612.35,2015
31,5,4,13983.71,5104054.15,2015
31,5,5,3256.2,1188513,2015
31,7,2,54741.35,19980592.75,2015
31,7,5,24241.14,8848016.1,2015
31,9,3,24944.76,9104837.4,2015
31,9,4,12543.01,4578198.65,2015
31,9,5,3802.25,1387821.25,2015
31,11,4,112968.74,41233590.1,2015
31,11,5,38389.88,14012306.2,2015
31,13,3,114859.04,41923549.6,2015
31,13,4,101589.64,37080218.6,2015
31,13,5,20307.65,7412292.25,2015
31,15,3,18612.08,6793409.2,2015
31,15,4,10650.87,3887567.55,2015
31,15,5,25267.72,9222717.8,2015
31,17,3,55974.73,20430776.45,2015
31,17,4,26317.35,9605832.75,2015
31,17,5,12856.05,4692458.25,2015
31,19,1,744763.2,271838568,2015
31,19,3,211168.51,77076506.15,2015
31,19,4,428414.93,156371449.5,2015
31,19,5,140280.71,51202459.15,2015
31,21,3,62615.27,22854573.55,2015
31,21,4,127616.73,46580106.45,2015
31,21,5,18059.59,6591750.35,2015
31,23,2,32538.54,11876567.1,2015
31,23,3,120398.44,43945430.6,2015
31,23,4,116305.69,42451576.85,2015
31,23,5,46115.36,16832106.4,2015
31,25,1,526929.25,192329176.3,2015
31,25,2,48093.83,17554247.95,2015
31,25,3,176280.86,64342513.9,2015
31,25,4,201000.75,73365273.75,2015
31,25,5,102770.81,37511345.65,2015
31,27,3,161424.36,58919891.4,2015
31,27,4,100520.33,36689920.45,2015
31,27,5,53986.24,19704977.6,2015
31,29,3,35383.32,12914911.8,2015
31,29,4,58372.66,21306020.9,2015
31,29,5,24919.09,9095467.85,2015
31,31,3,238915.27,87204073.55,2015
31,31,4,20232.77,7384961.05,2015
31,31,5,47639.06,17388256.9,2015
31,33,1,324207.72,118335817.8,2015
31,33,3,71548.77,26115301.05,2015
31,33,4,109345.19,39910994.35,2015
31,33,5,44648.16,16296578.4,2015
31,35,4,108459.07,39587560.55,2015
31,35,5,73310.26,26758244.9,2015
31,37,2,128046.01,46736793.65,2015
31,37,3,51204.86,18689773.9,2015
31,37,4,92313.51,33694431.15,2015
31,37,5,28579.55,10431535.75,2015
31,39,3,169294.82,61792609.3,2015
31,39,4,86964.52,31742049.8,2015
31,39,5,61626.13,22493537.45,2015
31,41,3,158960.38,58020538.7,2015
31,41,4,154671.93,56455254.45,2015
31,41,5,72000.38,26280138.7,2015
31,43,1,56185.78,20507809.7,2015
31,43,2,89052.8,32504272,2015
31,43,3,186529.48,68083260.2,2015
31,43,4,118933.49,43410723.85,2015
31,43,5,29993.06,10947466.9,2015
31,45,3,188102.43,68657386.95,2015
31,45,4,25870.64,9442783.6,2015
31,45,5,20981.2,7658138,2015
31,47,1,811295.26,296122769.9,2015
31,47,3,45728.57,16690928.05,2015
31,47,4,228359.02,83351042.3,2015
31,47,5,101104,36902960,2015
31,49,1,296757,108316305,2015
31,49,3,4981.45,1818229.25,2015
31,49,4,33406.55,12193390.75,2015
31,49,5,15166,5535590,2015
31,51,3,43149.52,15749574.8,2015
31,51,4,97802.44,35697890.6,2015
31,51,5,25977.08,9481634.2,2015
31,53,2,201718.35,73627197.75,2015
31,53,3,376985.43,137599682,2015
31,53,4,180493.58,65880156.7,2015
31,53,5,93541.76,34142742.4,2015
31,55,1,2848550,1039720750,2015
31,55,2,1793095.26,654479769.9,2015
31,55,3,2761443.87,1007927013,2015
31,55,4,1934786.94,706197233.1,2015
31,55,5,878155.64,320526808.6,2015
31,55,6,1188,433620,2015
31,57,3,51502.6,18798449,2015
31,57,4,15691.68,5727463.2,2015
31,57,5,15252.71,5567239.15,2015
31,59,2,144718.18,52822135.7,2015
31,59,4,45183.77,16492076.05,2015
31,59,5,64155.2,23416648,2015
31,61,4,62010.99,22634011.35,2015
31,61,5,23163.43,8454651.95,2015
31,63,3,51183.76,18682072.4,2015
31,63,4,36805.84,13434131.6,2015
31,63,5,19783.63,7221024.95,2015
31,65,3,87590.55,31970550.75,2015
31,65,4,48393.71,17663704.15,2015
31,65,5,22415.03,8181485.95,2015
31,67,2,175654.66,64113950.9,2015
31,67,3,163228.73,59578486.45,2015
31,67,4,121238.41,44252019.65,2015
31,67,5,85476.59,31198955.35,2015
31,69,3,72204.98,26354817.7,2015
31,69,4,1801.59,657580.35,2015
31,69,5,15819.64,5774168.6,2015
31,71,4,43838.47,16001041.55,2015
31,71,5,7800.29,2847105.85,2015
31,73,4,63483.44,23171455.6,2015
31,73,5,13313.34,4859369.1,2015
31,75,3,22002.23,8030813.95,2015
31,75,4,8316.83,3035642.95,2015
31,75,5,1465.7,534980.5,2015
31,77,3,44026.32,16069606.8,2015
31,77,4,31005.56,11317029.4,2015
31,77,5,11407.93,4163894.45,2015
31,79,1,535402.55,195421930.8,2015
31,79,2,157545.05,57503943.25,2015
31,79,3,368974.48,134675685.2,2015
31,79,4,380430.52,138857139.8,2015
31,79,5,195011.99,71179376.35,2015
31,81,1,560415.71,204551734.2,2015
31,81,4,204763.13,74738542.45,2015
31,81,5,38570.34,14078174.1,2015
31,83,3,93843.6,34252914,2015
31,83,4,38641.45,14104129.25,2015
31,83,5,20991.96,7662065.4,2015
31,85,3,21514.81,7852905.65,2015
31,85,5,24872.04,9078294.6,2015
31,87,3,92191.1,33649751.5,2015
31,87,5,34382.66,12549670.9,2015
31,89,3,258228.05,94253238.25,2015
31,89,4,17565.24,6411312.6,2015
31,89,5,68678.31,25067583.15,2015
31,91,3,21100.27,7701598.55,2015
31,91,5,13284.81,4848955.65,2015
31,93,3,97372.66,35541020.9,2015
31,93,4,72387.81,26421550.65,2015
31,93,5,29087.94,10617098.1,2015
31,95,3,58267.89,21267779.85,2015
31,95,4,102772.45,37511944.25,2015
31,95,5,34162.87,12469447.55,2015
31,97,3,38552.25,14071571.25,2015
31,97,4,75212.36,27452511.4,2015
31,97,5,11237.52,4101694.8,2015
31,99,3,78015.55,28475675.75,2015
31,99,4,133456.19,48711509.35,2015
31,99,5,42197.6,15402124,2015
31,101,1,661033.11,241277085.2,2015
31,101,3,50668.43,18493976.95,2015
31,101,4,125234.6,45710629,2015
31,101,5,30209.28,11026387.2,2015
31,103,4,10005.52,3652014.8,2015
31,103,5,26831.98,9793672.7,2015
31,105,1,293211.35,107022142.8,2015
31,105,2,25617.63,9350434.95,2015
31,105,3,21891.12,7990258.8,2015
31,105,4,21058.13,7686217.45,2015
31,105,5,30167.24,11011042.6,2015
31,107,4,94256.17,34403502.05,2015
31,107,5,94521.27,34500263.55,2015
31,109,1,1218157.25,444627396.3,2015
31,109,2,785962.47,286876301.6,2015
31,109,3,1126007.64,410992788.6,2015
31,109,4,2128595.58,776937386.7,2015
31,109,5,553728.72,202110982.8,2015
31,111,1,962050.41,351148399.7,2015
31,111,3,235843.29,86082800.85,2015
31,111,4,267510.01,97641153.65,2015
31,111,5,138793.97,50659799.05,2015
31,113,3,39136.76,14284917.4,2015
31,113,4,20406.86,7448503.9,2015
31,113,5,1179.5,430517.5,2015
31,115,4,29691.98,10837572.7,2015
31,115,5,4980.72,1817962.8,2015
31,117,2,186952.77,68237761.05,2015
31,117,3,279571.31,102043528.2,2015
31,117,4,102221.45,37310829.25,2015
31,117,5,141196.1,51536576.5,2015
31,119,4,8622.87,3147347.55,2015
31,119,5,11817.58,4313416.7,2015
31,121,3,217594.61,79422032.65,2015
31,121,4,75553.9,27577173.5,2015
31,121,5,54285.95,19814371.75,2015
31,123,3,268373.13,97956192.45,2015
31,123,4,6091.02,2223222.3,2015
31,123,5,24737.87,9029322.55,2015
31,125,4,79625.05,29063143.25,2015
31,125,5,14742.18,5380895.7,2015
31,127,3,147327.79,53774643.35,2015
31,127,4,8040.35,2934727.75,2015
31,127,5,36244.8,13229352,2015
31,129,4,90389.3,32992094.5,2015
31,129,5,15663.58,5717206.7,2015
31,131,2,346282.07,126392955.6,2015
31,131,3,109272.76,39884557.4,2015
31,131,4,88747.74,32392925.1,2015
31,131,5,74193.1,27080481.5,2015
31,133,4,61668.64,22509053.6,2015
31,133,5,12237.405,4466652.83,2015
31,135,4,81201.01,29638368.65,2015
31,135,5,29338.98,10708727.7,2015
31,137,3,178294.83,65077612.95,2015
31,137,4,34450.09,12574282.85,2015
31,137,5,54024.83,19719062.95,2015
31,139,3,173537.07,63341030.55,2015
31,139,4,70652.34,25788104.1,2015
31,139,5,48189.83,17589287.95,2015
31,141,2,307212.54,112132577.1,2015
31,141,3,96569.63,35247914.95,2015
31,141,4,179625.69,65563376.85,2015
31,141,5,147111.15,53695569.75,2015
31,143,3,85013.4,31029891,2015
31,143,4,38353.05,13998863.25,2015
31,143,5,27534.38,10050048.7,2015
31,145,3,198430.38,72427088.7,2015
31,145,4,27350.1,9982786.5,2015
31,145,5,32823,11980395,2015
31,147,3,97503.91,35588927.15,2015
31,147,4,53946.05,19690308.25,2015
31,147,5,33269.995,12143548.18,2015
31,149,3,43827.59,15997070.35,2015
31,149,4,16908.76,6171697.4,2015
31,149,5,14751.05,5384133.25,2015
31,151,3,34026.58,12419701.7,2015
31,151,4,184064.19,67183429.35,2015
31,151,5,54208.78,19786204.7,2015
31,153,1,864402.3,315506839.5,2015
31,153,2,836343.94,305265538.1,2015
31,153,3,591654.56,215953914.4,2015
31,153,4,464350.86,169488063.9,2015
31,153,5,304142.18,111011895.7,2015
31,153,6,3763.27,1373593.55,2015
31,155,2,90403.23,32997178.95,2015
31,155,3,174488.82,63688419.3,2015
31,155,4,29030.62,10596176.3,2015
31,155,5,227349.71,82982644.15,2015
31,157,2,197684.04,72154674.6,2015
31,157,3,192812.12,70376423.8,2015
31,157,4,196961.19,71890834.35,2015
31,157,5,116506.72,42524952.8,2015
31,159,1,685845.02,250333432.3,2015
31,159,3,29617.5,10810387.5,2015
31,159,4,206424.26,75344854.9,2015
31,159,5,90280.08,32952229.2,2015
31,161,3,108497.02,39601412.3,2015
31,161,4,70139.12,25600778.8,2015
31,161,5,12192.86,4450393.9,2015
31,163,3,33358.83,12175972.95,2015
31,163,4,42436.44,15489300.6,2015
31,163,5,34754.63,12685439.95,2015
31,165,3,20443.68,7461943.2,2015
31,165,4,20666.4,7543236,2015
31,165,5,19755.15,7210629.75,2015
31,167,3,104525.58,38151836.7,2015
31,167,4,38538.16,14066428.4,2015
31,167,5,67158.47,24512841.55,2015
31,169,2,116737.48,42609180.2,2015
31,169,3,16276.18,5940805.7,2015
31,169,4,52522.2,19170603,2015
31,169,5,25140.52,9176289.8,2015
31,171,3,72055.04,26300089.6,2015
31,171,5,3896.06,1422061.9,2015
31,173,3,93945.76,34290202.4,2015
31,173,4,58564.46,21376027.9,2015
31,173,5,28176.96,10284590.4,2015
31,175,4,103961.18,37945830.7,2015
31,175,5,16594.85,6057120.25,2015
31,177,3,237036.14,86518191.1,2015
31,177,4,170354.98,62179567.7,2015
31,177,5,56406.4,20588336,2015
31,179,3,27620.44,10081460.6,2015
31,179,4,149906.29,54715795.85,2015
31,179,5,32973.56,12035349.4,2015
31,181,4,73266.09,26742122.85,2015
31,181,5,21360.54,7796597.1,2015
31,183,3,34488.04,12588134.6,2015
31,183,4,10255.11,3743115.15,2015
31,183,5,10839.47,3956406.55,2015
31,185,1,608914.1,222253646.5,2015
31,185,2,114444.29,41772165.85,2015
31,185,3,73158.79,26702958.35,2015
31,185,4,77478.31,28279583.15,2015
31,185,5,67345.04,24580939.6,2015
32,1,1,222525.6,81221844,2015
32,1,3,426412.49,155640558.9,2015
32,1,4,19653.2,7173418,2015
32,1,5,41335.68,15087523.2,2015
32,1,6,54016.17,19715902.05,2015
32,3,1,10656847,3889749155,2015
32,3,2,3856399,1407585635,2015
32,3,3,6495085.7,2370706281,2015
32,3,4,10187420.89,3718408625,2015
32,3,5,296213.66,108117985.9,2015
32,3,6,4067906.68,1484785938,2015
32,5,3,835487,304952755,2015
32,5,4,155503.1,56758631.5,2015
32,5,5,24783.06,9045816.9,2015
32,5,6,156106.48,56978865.2,2015
32,7,1,925898.6,337952989,2015
32,7,3,348096.2,127055113,2015
32,7,4,381678.64,139312703.6,2015
32,7,5,80777.06,29483626.9,2015
32,7,6,101069.45,36890349.25,2015
32,9,3,225777.7,82408860.5,2015
32,9,4,6977.46,2546772.9,2015
32,9,5,23384.87,8535477.55,2015
32,11,1,195335.9,71297603.5,2015
32,11,3,30583.93,11163134.45,2015
32,11,5,101893.44,37191105.6,2015
32,13,1,463394.9,169139138.5,2015
32,13,3,171705.8,62672617,2015
32,13,4,53930.5,19684632.5,2015
32,13,5,55095.34,20109799.1,2015
32,13,6,25348.89,9252344.85,2015
32,15,1,209194.4,76355956,2015
32,15,3,43890.52,16020039.8,2015
32,15,5,42585.23,15543608.95,2015
32,17,3,167280.4,61057346,2015
32,17,4,79128.42,28881873.3,2015
32,17,5,36668.77,13384101.05,2015
32,19,1,178157.2,65027378,2015
32,19,3,431170.4,157377196,2015
32,19,4,314366.3,114743699.5,2015
32,19,5,118474.08,43243039.2,2015
32,19,6,31337.38,11438143.7,2015
32,21,3,260203.87,94974412.55,2015
32,21,4,41041.91,14980297.15,2015
32,21,5,13318.55,4861270.75,2015
32,23,3,643304.67,234806204.6,2015
32,23,4,73206.01,26720193.65,2015
32,23,5,48367.82,17654254.3,2015
32,23,6,193033.5,70457227.5,2015
32,27,1,617322,225322530,2015
32,27,5,41784.42,15251313.3,2015
32,29,3,54790.8,19998642,2015
32,29,5,44150.19,16114819.35,2015
32,29,6,372.5,135962.5,2015
32,31,1,3598338.4,1313393516,2015
32,31,2,712670.1,260124586.5,2015
32,31,3,1892136.8,690629932,2015
32,31,4,2004245.18,731549490.7,2015
32,31,5,43616.28,15919942.2,2015
32,31,6,486804.18,177683525.7,2015
32,33,3,346928.36,126628851.4,2015
32,33,4,17826.42,6506643.3,2015
32,33,5,24295.39,8867817.35,2015
32,510,1,147500,53837500,2015
32,510,2,48870,17837550,2015
32,510,3,229508,83770420,2015
32,510,4,385860.3,140839009.5,2015
32,510,6,130927.31,47788468.15,2015
33,1,1,416347.487,151966832.8,2015
33,1,3,311313.476,113629418.7,2015
33,1,4,666601.906,243309695.7,2015
33,1,5,267246.54,97544987.1,2015
33,3,3,767147.907,280008986.1,2015
33,3,4,229584.045,83798176.43,2015
33,3,5,195183.096,71241830.04,2015
33,5,3,658606.623,240391417.4,2015
33,5,4,495467.745,180845726.9,2015
33,5,5,370456.213,135216517.7,2015
33,7,3,235693.585,86028158.53,2015
33,7,4,517677.357,188952235.3,2015
33,7,5,76155.818,27796873.57,2015
33,9,1,983393.513,358938632.2,2015
33,9,3,28731.2,10486888,2015
33,9,4,790078.626,288378698.5,2015
33,9,5,491460.705,179383157.3,2015
33,11,1,1036072.91,378166612.2,2015
33,11,2,1716675.62,626586601.3,2015
33,11,3,1833949.291,669391491.2,2015
33,11,4,1657136.019,604854646.9,2015
33,11,5,1111407.893,405663880.9,2015
33,13,1,2776428.395,1013396364,2015
33,13,3,800403.203,292147169.1,2015
33,13,4,724590.219,264475429.9,2015
33,13,5,621559.891,226869360.2,2015
33,15,1,2677498.677,977287017.1,2015
33,15,2,1690292.812,616956876.4,2015
33,15,3,1158381.953,422809412.8,2015
33,15,4,1329264.98,485181717.7,2015
33,15,5,1390470.353,507521678.8,2015
33,17,2,672106.594,245318906.8,2015
33,17,3,643341.62,234819691.3,2015
33,17,4,838067.302,305894565.2,2015
33,17,5,389619.78,142211219.7,2015
33,19,1,211873.884,77333967.66,2015
33,19,4,404838.229,147765953.6,2015
33,19,5,207139.624,75605962.76,2015
34,1,2,1888386.41,689261039.7,2015
34,1,3,1908343.12,696545238.8,2015
34,1,4,1912675.37,698126510.1,2015
34,1,5,619088.33,225967240.5,2015
34,1,6,68393.61,24963667.65,2015
34,3,1,3986382.86,1455029744,2015
34,3,2,5605333.14,2045946596,2015
34,3,3,3603255.78,1315188360,2015
34,3,4,3179616.09,1160559873,2015
34,3,5,855188.3,312143729.5,2015
34,3,6,42945.02,15674932.3,2015
34,5,1,2880358.52,1051330860,2015
34,5,2,1555770.42,567856203.3,2015
34,5,3,3563397.33,1300640025,2015
34,5,4,1961458.7,715932425.5,2015
34,5,5,1031782.49,376600608.9,2015
34,5,6,79782.84,29120736.6,2015
34,7,1,1882143.94,686982538.1,2015
34,7,2,1765747.08,644497684.2,2015
34,7,3,3423149.11,1249449425,2015
34,7,4,2086667.19,761633524.4,2015
34,7,5,610555.59,222852790.4,2015
34,7,6,11418.5,4167752.5,2015
34,9,2,450308.61,164362642.7,2015
34,9,3,329099.57,120121343.1,2015
34,9,4,873413.25,318795836.3,2015
34,9,5,433787.76,158332532.4,2015
34,9,6,16900.74,6168770.1,2015
