b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"42","6243",,470,,9864
"42","62431",,470,,9864
"42","6244",,16617,,164824
"42","62441",,16617,,164824
"42","71",,35544,,748721
"42","711",,29835,,528859
"42","7111",,1528,,28179
"42","7112",,3666,,91086
"42","71121",,3666,,91086
"42","7113",,1098,,32632
"42","7114",,883,,24043
"42","71141",,883,,24043
"42","7115",,22660,,352919
"42","71151",,22660,,352919
"42","712",,325,,4947
"42","7121",,325,,4947
"42","713",,5384,,214915
"42","7131",,183,,12158
"42","7132",,290,,17388
"42","7139",,4911,,185369
"42","72",,11457,,544770
"42","721",,1920,,97696
"42","7211",,1150,,70332
"42","7212",,229,,13331
"42","72121",,229,,13331
"42","7213",,541,,14033
"42","72131",,541,,14033
"42","722",,9537,,447074
"42","7221",,1169,,98976
"42","72211",,1169,,98976
"42","7222",,2814,,150364
"42","72221",,2814,,150364
"42","7223",,4306,,120113
"42","7224",,1248,,77621
"42","72241",,1248,,77621
"42","81",,96422,,2662710
"42","811",,26704,,1105303
"42","8111",,12494,,639664
"42","81111",,6263,,341087
"42","81112",,3464,,172958
"42","81119",,2767,,125619
"42","8112",,1663,,51839
"42","81121",,1663,,51839
"42","8113",,2136,,124284
"42","81131",,2136,,124284
"42","8114",,10411,,289516
"42","81141",,1460,,44786
"42","81142",,957,,29221
"42","81143",,161,,5323
"42","81149",,7833,,210186
"42","812",,62255,,1459920
"42","8121",,22518,,461832
"42","81211",,18548,,390865
"42","812111",,3101,,65360
"42","812112",,11955,,227515
"42","812113",,3492,,97990
"42","81219",,3970,,70967
"42","8122",,1271,,99801
"42","81221",,1097,,90644
"42","81222",,174,,9157
"42","8123",,1797,,90701
"42","81231",,779,,37661
"42","81232",,968,,51507
"42","81233",,50,,1533
"42","8129",,36669,,807586
"42","81291",,2668,,57328
"42","81292",,562,,13304
"42","81293",,151,,7007
"42","81299",,33288,,729947
"42","813",,7463,,97487
"44","00",,69327,,3032537
"44","11",,1336,,82267
"44","113",,68,,3468
"44","114",,1159,,74106
"44","1141",,1149,,74036
"44","11411",,1149,,74036
"44","1142",,10,,70
"44","11421",,10,,70
"44","115",,109,,4693
"44","1151",,43,,2149
"44","11511",,43,,2149
"44","1152",,51,,2283
"44","11521",,51,,2283
"44","1153",,15,,261
"44","11531",,15,,261
"44","21",,14,,980
"44","212",,12,,959
"44","2121","D",0,"D",0
"44","21211","D",0,"D",0
"44","2122","D",0,"D",0
"44","2123",,9,,853
"44","213","D",0,"D",0
"44","2131","D",0,"D",0
"44","21311","D",0,"D",0
"44","22",,33,,1126
"44","221",,33,,1126
"44","23",,8872,,504036
"44","236",,2032,,194686
"44","2361",,1834,,180161
"44","2362",,198,,14525
"44","237",,107,,10694
"44","2371",,12,,646
"44","2372",,32,,4860
"44","23721",,32,,4860
"44","2373",,21,,1676
"44","23731",,21,,1676
"44","2379",,42,,3512
"44","23799",,42,,3512
"44","238",,6733,,298656
"44","2381",,826,,41926
"44","2382",,870,,39074
"44","23821",,427,,15303
"44","23822",,397,,22120
"44","23829",,46,,1651
"44","2383",,3132,,135795
"44","2389",,1905,,81861
"44","311",,64,,3137
"44","3111",,3,,199
"44","31111",,3,,199
"44","3112","D",0,"D",0
"44","3113",,5,,66
"44","3114",,4,,125
"44","3115","D",0,"D",0
"44","3116","D",0,"D",0
"44","31161","D",0,"D",0
"44","3117",,8,,1662
"44","31171",,8,,1662
"44","3118",,21,,422
"44","3119",,20,,630
"44","312",,6,,147
"44","313",,3,,83
"44","31-33",,1162,,53279
"44","314",,11,,447
"44","315",,69,,3389
"44","316",,14,,644
"44","3162",,4,,305
"44","31621",,4,,305
"44","3169","S",0,"S",0
"44","31699","S",0,"S",0
"44","321",,64,,2735
"44","322",,7,,121
"44","323",,87,,3426
"44","3231",,87,,3426
"44","325",,21,,1172
"44","3251",,3,,6
"44","3252","D",0,"D",0
"44","3253","D",0,"D",0
"44","3254","D",0,"D",0
"44","32541","D",0,"D",0
"44","3255","D",0,"D",0
"44","3256",,8,,413
"44","3259",,4,,96
"44","326",,15,,573
"44","327",,51,,1735
"44","3271",,14,,309
"44","3272",,17,,389
"44","32721",,17,,389
"44","3273","D",0,"D",0
"44","3279",,18,,975
"44","331",,18,,568
"44","332",,148,,9399
"44","333",,47,,1844
"44","334",,21,,602
"44","335",,26,,2537
"44","336",,19,,1981
"44","337",,41,,2264
"44","339",,430,,16475
"44","3391",,15,,294
"44","33911",,15,,294
"44","3399",,415,,16181
"44","42",,1387,,106258
"44","423",,733,,59884
"44","4231",,50,,10238
"44","4232",,51,,4414
"44","4233",,30,,1713
"44","4234",,37,,2947
"44","4235",,10,,927
"44","4236",,27,,1999
"44","4237",,10,,725
"44","4238",,50,,4747
"44","4239",,468,,32174
"44","42391",,43,,2382
"44","42392",,24,,1062
"44","42393",,13,,933
"44","42394",,200,,14049
"44","42399",,188,,13748
"44","424",,563,,41414
"44","4241",,32,,719
"44","4242",,5,,1032
"44","42421",,5,,1032
"44","4243",,73,,4193
"44","4244",,129,,18560
"44","4245",,6,,162
"44","4246",,9,,138
"44","4247",,5,,1062
"44","4248",,13,,690
"44","4249",,291,,14858
"44","42492",,106,,2486
"44","42493",,30,,1383
"44","42494",,10,,4035
"44","42495",,9,,255
"44","42499",,136,,6699
"44","425",,91,,4960
"44","4251",,91,,4960
"44","42511",,14,,362
"44","42512",,77,,4598
"44","441",,442,,67542
"44","4411",,277,,49815
"44","44112",,277,,49815
"44","4412",,84,,12144
"44","44121",,6,,181
"44","44122",,78,,11963
"44","441221",,7,,588
"44","441222",,22,,2780
"44","441229",,49,,8595
"44","4413",,81,,5583
"44","442",,130,,7463
"44","4421",,56,,2300
"44","44211",,56,,2300
"44","4422",,74,,5163
"44","443",,69,,3823
"44","4431",,69,,3823
"44","44311",,45,,2216
"44","443111",,22,,1142
"44","443112",,23,,1074
"44","44312",,20,,1421
"44","44313",,4,,186
"44","444",,75,,6278
"44","4441",,48,,4613
"44","44411",,4,,507
"44","44412",,3,,47
"44","44413",,9,,1395
"44","44419",,32,,2664
"44","4442",,27,,1665
"44","44-45",,5700,,301269
"44","445",,355,,44314
"44","4451",,195,,30164
"44","4452",,132,,8525
"44","44521",,5,,430
"44","44522",,24,,3266
"44","44523",,16,,518
"44","44529",,87,,4311
"44","4453",,28,,5625
"44","44531",,28,,5625
"44","446",,293,,6777
"44","4461",,293,,6777
"44","44611",,5,,38
"44","44612",,179,,2819
"44","44613",,14,,1563
"44","44619",,95,,2357
"44","447",,15,,2832
"44","4471",,15,,2832
"44","448",,449,,19352
"44","4481",,264,,11762
"44","44811",,8,,827
"44","44812",,52,,3125
"44","44813",,19,,715
"44","44814",,37,,1689
"44","44815",,67,,2629
"44","44819",,81,,2777
"44","4482",,12,,604
"44","44821",,12,,604
"44","4483",,173,,6986
"44","44831",,172,,6738
"44","44832","D",0,"D",0
"44","451",,330,,17262
"44","4511",,175,,12122
"44","45111",,53,,4093
"44","45112",,58,,5123
"44","45113",,38,,1635
"44","45114",,26,,1271
"44","4512",,155,,5140
"44","45121",,133,,4144
"44","451211",,31,,1051
"44","451212",,102,,3093
"44","45122",,22,,996
"44","452",,99,,6585
"44","453",,972,,49970
"44","4531",,112,,3395
"44","45311",,112,,3395
"44","4532",,211,,9197
"44","45321",,13,,2135
"44","45322",,198,,7062
"44","4533",,200,,6164
"44","45331",,200,,6164
"44","4539",,449,,31214
"44","45391",,27,,1512
"44","45392",,78,,3889
"44","45393",,6,,882
"44","45399",,338,,24931
"44","454",,2471,,69071
"44","4541",,268,,9354
"44","45411",,268,,9354
"44","4542",,70,,3394
"44","45421",,70,,3394
"44","4543",,2133,,56323
"44","45431",,18,,5050
"44","45439",,2115,,51273
"44","481",,29,,1258
"44","483",,77,,6909
"44","484",,805,,64369
"44","4841",,712,,58192
"44","48411",,366,,23009
"44","48412",,346,,35183
"44","4842",,93,,6177
"44","48-49",,2130,,108034
"44","485",,451,,12908
"44","4851","D",0,"D",0
"44","48511","D",0,"D",0
"44","4852",,9,,404
"44","48521",,9,,404
"44","4853",,329,,8699
"44","4854",,13,,332
"44","48541",,13,,332
"44","4855",,7,,519
"44","48551",,7,,519
"44","4859",,92,,2815
"44","48599",,92,,2815
"44","486","D",0,"D",0
"44","487",,11,,516
"44","488",,143,,6002
"44","492",,595,,13924
"44","493",,18,,2105
"44","4931",,18,,2105
"44","51",,1031,,25498
"44","511",,337,,7264
"44","512",,168,,4633
"44","5121",,121,,3572
"44","5122",,47,,1061
"44","515",,56,,1694
"44","516",,86,,1817
"44","5161",,86,,1817
"44","51611",,86,,1817
"44","517",,78,,2784
"44","518",,142,,2696
"44","5181",,33,,500
"44","51811",,33,,500
"44","518111",,19,,195
"44","518112",,14,,305
"44","5182",,109,,2196
"44","51821",,109,,2196
"44","519",,164,,4610
"44","5191",,164,,4610
"44","52",,2117,,135715
"44","522",,210,,9916
"44","5221",,30,,561
"44","5222",,69,,4892
"44","5223",,111,,4463
"44","523",,766,,55801
"44","5231",,76,,6787
"44","52311",,26,,1326
"44","52312",,44,,4937
"44","52313",,3,,110
"44","52314",,3,,414
"44","5232",,8,,137
"44","52321",,8,,137
"44","5239",,682,,48877
"44","524",,1141,,69998
"44","5241","D",0,"D",0
"44","5242",,1139,,69597
"44","52421",,726,,47676
"44","52429",,413,,21921
"44","53",,8525,,654245
"44","531",,8344,,641013
"44","5311",,3753,,415767
"44","5312",,2593,,109526
"44","53121",,2593,,109526
"44","5313",,1998,,115720
"44","53131",,415,,25966
"44","53132",,224,,9168
"44","53139",,1359,,80586
"44","532",,176,,12740
"44","5321",,52,,2211
"44","5322",,46,,2421
"44","53221","D",0,"D",0
"44","53222","D",0,"D",0
"44","53223",,11,,1124
"44","53229",,33,,1233
"44","5323",,10,,634
"44","53231",,10,,634
"44","5324",,68,,7474
"44","533",,5,,492
"44","5331",,5,,492
"44","53311",,5,,492
"44","54",,11328,,425097
"44","541",,11328,,425097
"44","5411",,1189,,71322
"44","5412",,1435,,24810
"44","54121",,1435,,24810
"44","541211",,162,,6568
"44","541213",,402,,4699
"44","541214",,17,,113
"44","541219",,854,,13430
"44","5413",,887,,33005
"44","54131",,250,,10645
"44","54132",,115,,3666
"44","54133",,342,,14079
"44","54134",,91,,2245
"44","54135",,35,,918
"44","54136",,13,,318
"44","54137",,32,,739
"44","54138",,9,,395
"44","5414",,837,,26292
"44","5415",,893,,38539
"44","54151",,893,,38539
"44","5416",,1989,,79389
"44","5417",,139,,2422
"44","5418",,457,,25779
"44","5419",,3502,,123539
"44","54191",,118,,5329
"44","54192",,386,,10306
"44","54193",,135,,2465
"44","54194",,47,,2817
"44","54199",,2816,,102622
"44","56",,3932,,95195
"44","561",,3881,,90776
"44","5611",,507,,7151
"44","56111",,507,,7151
"44","5612",,78,,2928
"44","56121",,78,,2928
"44","5613",,54,,1720
"44","5614",,591,,16266
"44","56141",,131,,2268
"44","56142",,33,,727
"44","56143",,41,,758
"44","56144",,11,,630
"44","56145",,3,,33
"44","56149",,372,,11850
"44","5615",,97,,2628
"44","5616",,141,,2886
"44","5617",,2187,,49923
"44","56171",,18,,854
"44","56172",,1155,,22787
"44","56173",,717,,19928
"44","56174",,82,,1547
"44","56179",,215,,4807
"44","5619",,226,,7274
"44","562",,51,,4419
"44","61",,2199,,25765
"44","611",,2199,,25765
"44","62",,5751,,164088
"44","621",,3056,,116380
"44","6211",,893,,50380
"44","62111",,893,,50380
"44","621111",,637,,35875
"44","621112",,256,,14505
"44","6212",,104,,4018
"44","62121",,104,,4018
"44","6213",,1385,,50554
"44","62131",,46,,2166
"44","62132",,38,,2011
"44","62133",,551,,24121
"44","62134",,192,,5342
"44","62139",,558,,16914
"44","621391",,17,,528
"44","621399",,541,,16386
"44","6214",,49,,1045
"44","6215",,64,,2268
"44","62151",,64,,2268
"44","6216",,388,,4405
"44","62161",,388,,4405
"44","6219",,173,,3710
"44","623",,107,,1763
"44","624",,2588,,45945
"44","6241",,508,,9902
"44","6242",,23,,198
"44","6243",,43,,481
"44","62431",,43,,481
"44","6244",,2014,,35364
"44","62441",,2014,,35364
"44","71",,3976,,79201
"44","711",,3375,,55939
"44","7111",,158,,1916
"44","7112",,335,,3949
"44","71121",,335,,3949
"44","7113",,90,,2476
"44","7114",,102,,2836
"44","71141",,102,,2836
"44","7115",,2690,,44762
"44","71151",,2690,,44762
"44","712",,26,,510
"44","7121",,26,,510
"44","713",,575,,22752
"44","7131",,13,,1034
"44","7132",,31,,5388
"44","7139",,531,,16330
"44","72",,937,,41117
"44","721",,190,,7814
"44","7211",,136,,6727
"44","7212",,11,,165
"44","72121",,11,,165
"44","7213",,43,,922
"44","72131",,43,,922
"44","722",,747,,33303
"44","7221",,86,,6023
"44","72211",,86,,6023
"44","7222",,201,,11182
"44","72221",,201,,11182
"44","7223",,391,,11755
"44","7224",,69,,4343
"44","72241",,69,,4343
"44","81",,8897,,229367
"44","811",,1844,,70081
"44","8111",,668,,36141
"44","81111",,340,,20788
"44","81112",,187,,9447
"44","81119",,141,,5906
"44","8112",,132,,4127
"44","81121",,132,,4127
"44","8113",,129,,5283
"44","81131",,129,,5283
"44","8114",,915,,24530
"44","81141",,88,,2270
"44","81142",,94,,2462
"44","81143",,21,,738
"44","81149",,712,,19060
"44","812",,6562,,152813
"44","8121",,2883,,67313
"44","81211",,2441,,57863
"44","812111",,343,,8034
"44","812112",,1705,,39550
"44","812113",,393,,10279
"44","81219",,442,,9450
"44","8122",,79,,2464
"44","81221",,70,,2374
"44","81222",,9,,90
"44","8123",,99,,4661
"44","81231",,37,,2389
"44","81232",,59,,2134
"44","81233",,3,,138
"44","8129",,3501,,78375
"44","81291",,155,,4749
"44","81292",,44,,1121
"44","81293",,19,,1413
"44","81299",,3283,,71092
"44","813",,491,,6473
"45","00",,270661,,12371920
"45","11",,2605,,108001
"45","113",,753,,44989
"45","114",,985,,31289
"45","1141",,787,,24585
"45","11411",,787,,24585
"45","1142",,198,,6704
"45","11421",,198,,6704
"45","115",,867,,31723
"45","1151",,283,,9866
"45","11511",,283,,9866
"45","1152",,359,,13176
"45","11521",,359,,13176
"45","1153",,225,,8681
"45","11531",,225,,8681
"45","21",,52,,4138
"45","212",,27,,3243
"45","2121","S",0,"S",0
"45","21211","S",0,"S",0
"45","2122","D",0,"D",0
"45","2123",,21,,3213
"45","213",,25,,895
"45","2131",,25,,895
"45","21311",,25,,895
"45","22",,264,,10353
"45","221",,264,,10353
"45","23",,40176,,2701563
"45","236",,9972,,1053281
"45","2361",,8716,,965620
"45","2362",,1256,,87661
"45","237",,1062,,117293
"45","2371",,184,,7620
"45","2372",,498,,79819
"45","23721",,498,,79819
"45","2373",,99,,4632
"45","23731",,99,,4632
"45","2379",,281,,25222
"45","23799",,281,,25222
"45","238",,29142,,1530989
"45","2381",,4825,,319244
"45","2382",,4551,,205896
"45","23821",,2099,,80596
"45","23822",,2188,,114122
"45","23829",,264,,11178
"45","2383",,10909,,553329
"45","2389",,8857,,452520
"45","311",,271,,11782
"45","3111",,14,,515
"45","31111",,14,,515
"45","3112",,4,,232
"45","3113",,8,,112
"45","3114",,19,,1073
"45","3115",,19,,1592
"45","3116",,36,,809
"45","31161",,36,,809
"45","3117",,12,,1303
"45","31171",,12,,1303
"45","3118",,79,,3330
"45","3119",,80,,2816
"45","312",,20,,1240
"45","313",,53,,3653
"45","31-33",,3629,,184641
"45","314",,45,,3069
"45","315",,234,,7080
"45","316",,21,,473
"45","3161",,9,,239
"45","31611",,9,,239
"45","3162","D",0,"D",0
"45","31621","D",0,"D",0
"45","3169",,10,,131
"45","31699",,10,,131
"45","321",,288,,12796
"45","322",,46,,1494
"45","323",,285,,13473
"45","3231",,285,,13473
"45","324",,15,,887
"45","3241",,15,,887
"45","325",,193,,13055
"45","3251",,22,,3266
"45","3252",,10,,1494
"45","3253",,18,,445
"45","3254",,14,,1092
"45","32541",,14,,1092
"45","3255",,31,,1030
"45","3256",,39,,1860
"45","3259",,59,,3868
"45","326",,68,,2599
"45","327",,100,,4042
"45","3271",,32,,602
"45","3272",,28,,1375
"45","32721",,28,,1375
"45","3273",,23,,940
"45","3274","D",0,"D",0
"45","3279",,15,,1056
"45","331",,51,,5048
"45","332",,473,,26054
"45","333",,247,,16931
"45","334",,101,,4021
"45","335",,82,,3396
"45","336",,138,,8776
"45","337",,220,,7939
"45","339",,678,,36833
"45","3391",,62,,4404
"45","33911",,62,,4404
"45","3399",,616,,32429
"45","42",,4803,,348256
"45","423",,2536,,197894
"45","4231",,288,,40439
"45","4232",,212,,13484
"45","4233",,116,,9953
"45","4234",,151,,12558
"45","4235",,42,,4797
"45","4236",,120,,7839
"45","4237",,70,,5365
"45","4238",,307,,28403
"45","4239",,1230,,75056
"45","42391",,141,,9483
"45","42392",,108,,3494
"45","42393",,76,,3835
"45","42394",,182,,6365
"45","42399",,723,,51879
"45","424",,1925,,127385
"45","4241",,96,,4997
"45","4242",,32,,2606
"45","42421",,32,,2606
"45","4243",,271,,16133
"45","4244",,343,,36844
"45","4245",,42,,2591
"45","4246",,85,,7337
"45","4247",,17,,1887
"45","4248",,43,,3285
"45","4249",,996,,51705
"45","42491",,47,,3259
"45","42492",,257,,6308
"45","42493",,134,,5814
"45","42494",,36,,4282
"45","42495",,17,,591
"45","42499",,505,,31451
"45","425",,342,,22977
"45","4251",,342,,22977
"45","42511",,83,,3762
"45","42512",,259,,19215
"45","441",,2818,,504338
"45","4411",,1773,,387692
"45","44112",,1773,,387692
"45","4412",,580,,78665
"45","44121",,66,,13035
"45","44122",,514,,65630
"45","441221",,66,,4699
"45","441222",,81,,6683
"45","441229",,367,,54248
"45","4413",,465,,37981
"45","442",,741,,50141
"45","4421",,268,,19405
"45","44211",,268,,19405
"45","4422",,473,,30736
"45","443",,308,,13892
"45","4431",,308,,13892
"45","44311",,191,,7161
"45","443111",,68,,2074
"45","443112",,123,,5087
"45","44312",,106,,6232
"45","44313",,11,,499
"45","444",,577,,48152
"45","4441",,373,,33223
"45","44411",,31,,1170
"45","44412",,35,,3000
"45","44413",,100,,9503
"45","44419",,207,,19550
"45","4442",,204,,14929
"45","44-45",,26418,,1378225
"45","445",,1627,,136682
"45","4451",,732,,65406
"45","4452",,599,,30161
"45","44521",,34,,3277
"45","44522",,76,,3427
"45","44523",,136,,6744
"45","44529",,353,,16713
"45","4453",,296,,41115
"45","44531",,296,,41115
"45","446",,1908,,37929
"45","4461",,1908,,37929
"45","44611",,53,,3746
"45","44612",,1356,,19738
"45","44613",,19,,2856
"45","44619",,480,,11589
"45","447",,173,,32668
"45","4471",,173,,32668
"45","448",,1602,,66540
"45","4481",,1195,,47902
"45","44811",,50,,3998
"45","44812",,240,,9138
"45","44813",,124,,4733
"45","44814",,171,,4404
"45","44815",,282,,10763
"45","44819",,328,,14866
"45","4482",,47,,2377
"45","44821",,47,,2377
"45","4483",,360,,16261
"45","44831",,347,,15988
"45","44832",,13,,273
"45","451",,1307,,52384
"45","4511",,835,,39915
"45","45111",,284,,21006
"45","45112",,209,,9423
"45","45113",,243,,5155
"45","45114",,99,,4331
"45","4512",,472,,12469
"45","45121",,424,,9364
"45","451211",,122,,3344
"45","451212",,302,,6020
"45","45122",,48,,3105
"45","452",,582,,30659
"45","453",,4836,,189962
"45","4531",,493,,14330
"45","45311",,493,,14330
"45","4532",,1119,,34404
"45","45321",,101,,5406
"45","45322",,1018,,28998
"45","4533",,837,,19956
"45","45331",,837,,19956
"45","4539",,2387,,121272
"45","45391",,141,,5551
"45","45392",,237,,10027
"45","45393",,79,,14119
"45","45399",,1930,,91575
"45","454",,9939,,214878
"45","4541",,908,,23984
"45","45411",,908,,23984
"45","4542",,480,,12638
"45","45421",,480,,12638
"45","4543",,8551,,178256
"45","45431",,29,,2798
"45","45439",,8522,,175458
"45","481",,315,,16341
"45","483",,99,,7825
"45","484",,7052,,612963
"45","4841",,6479,,563198
"45","48411",,1880,,128738
"45","48412",,4599,,434460
"45","4842",,573,,49765
"45","48-49",,11431,,761682
"45","485",,1067,,35405
"45","4851",,9,,92
"45","48511",,9,,92
"45","4852",,17,,810
"45","48521",,17,,810
"45","4853",,560,,15881
"45","4854",,31,,630
"45","48541",,31,,630
"45","4855",,91,,3526
"45","48551",,91,,3526
"45","4859",,359,,14466
"45","48599",,359,,14466
"45","486","D",0,"D",0
"45","487",,66,,2460
"45","488",,896,,42874
"45","492",,1839,,35786
"45","493",,95,,8013
"45","4931",,95,,8013
"45","51",,3055,,82205
"45","511",,767,,20073
"45","512",,399,,7156
"45","5121",,256,,5409
"45","5122",,143,,1747
"45","515",,254,,11454
"45","516",,238,,4183
"45","5161",,238,,4183
"45","51611",,238,,4183
"45","517",,439,,15019
"45","518",,514,,13309
"45","5181",,143,,6270
"45","51811",,143,,6270
"45","518111",,74,,3447
"45","518112",,69,,2823
"45","5182",,371,,7039
"45","51821",,371,,7039
"45","519",,444,,11011
"45","5191",,444,,11011
"45","52",,9786,,475370
"45","522",,927,,50423
"45","5221",,77,,1855
"45","5222",,372,,31784
"45","5223",,478,,16784
"45","523",,2434,,147328
"45","5231",,316,,29963
"45","52311",,109,,5726
"45","52312",,175,,21027
"45","52313",,6,,120
"45","52314",,26,,3090
"45","5232",,24,,1399
"45","52321",,24,,1399
"45","5239",,2094,,115966
"45","524",,6425,,277619
"45","5241",,8,,377
"45","5242",,6417,,277242
"45","52421",,4270,,195345
"45","52429",,2147,,81897
"45","53",,35940,,2668348
"45","531",,35084,,2600227
"45","5311",,11956,,1310460
"45","5312",,11873,,544904
"45","53121",,11873,,544904
"45","5313",,11255,,744863
"45","53131",,1986,,114271
"45","53132",,798,,36096
"45","53139",,8471,,594496
"45","532",,846,,67111
"45","5321",,230,,12508
"45","5322",,201,,5940
"45","53221",,17,,741
"45","53222",,14,,280
"45","53223",,29,,1096
"45","53229",,141,,3823
"45","5323",,50,,6037
"45","53231",,50,,6037
"45","5324",,365,,42626
"45","533",,10,,1010
"45","5331",,10,,1010
"45","53311",,10,,1010
"45","54",,29646,,1109412
"45","541",,29646,,1109412
"45","5411",,2201,,115053
"45","5412",,3928,,68757
"45","54121",,3928,,68757
"45","541211",,390,,14061
"45","541213",,1104,,16297
"45","541214",,76,,943
"45","541219",,2358,,37456
"45","5413",,3213,,138676
"45","54131",,477,,28371
"45","54132",,707,,21545
"45","54133",,1218,,62271
"45","54134",,360,,9113
"45","54135",,210,,8203
"45","54136",,27,,658
"45","54137",,177,,6212
"45","54138",,37,,2303
"45","5414",,1800,,61456
"45","5415",,2528,,95454
"45","54151",,2528,,95454
"45","5416",,5597,,241262
"45","5417",,245,,7207
"45","5418",,1296,,74774
"45","5419",,8838,,306773
"45","54191",,228,,7998
"45","54192",,1114,,22439
"45","54193",,241,,6161
"45","54194",,175,,7381
"45","54199",,7080,,262794
"45","56",,23356,,511050
"45","561",,23087,,491600
"45","5611",,2448,,32482
"45","56111",,2448,,32482
"45","5612",,316,,10080
"45","56121",,316,,10080
"45","5613",,202,,10565
"45","5614",,2520,,64948
"45","56141",,619,,9895
"45","56142",,129,,1790
"45","56143",,215,,5852
"45","56144",,61,,1358
"45","56145",,6,,160
"45","56149",,1490,,45893
"45","5615",,407,,15353
"45","5616",,1004,,15788
"45","5617",,15026,,314448
"45","56171",,218,,8500
"45","56172",,7353,,101418
"45","56173",,5809,,143467
"45","56174",,377,,9279
"45","56179",,1269,,51784
"45","5619",,1164,,27936
"45","562",,269,,19450
"45","61",,5349,,58040
"45","611",,5349,,58040
"45","62",,15655,,428033
"45","621",,8836,,345618
"45","6211",,2374,,150884
"45","62111",,2374,,150884
"45","621111",,2012,,131085
"45","621112",,362,,19799
"45","6212",,402,,25760
"45","62121",,402,,25760
"45","6213",,2958,,105991
"45","62131",,295,,13604
"45","62132",,148,,10529
"45","62133",,537,,17705
"45","62134",,495,,16588
"45","62139",,1483,,47565
"45","621391",,19,,1397
"45","621399",,1464,,46168
"45","6214",,128,,8544
"45","6215",,204,,11853
"45","62151",,204,,11853
"45","6216",,2220,,25970
"45","62161",,2220,,25970
"45","6219",,550,,16616
"45","623",,558,,12935
"45","624",,6261,,69480
"45","6241",,1116,,15821
"45","6242",,81,,650
"45","6243",,118,,2310
"45","62431",,118,,2310
"45","6244",,4946,,50699
"45","62441",,4946,,50699
"45","71",,10053,,216069
"45","711",,7954,,135149
"45","7111",,462,,8540
"45","7112",,1168,,25410
"45","71121",,1168,,25410
"45","7113",,394,,10910
"45","7114",,248,,6032
"45","71141",,248,,6032
"45","7115",,5682,,84257
"45","71151",,5682,,84257
"45","712",,67,,669
"45","7121",,67,,669
"45","713",,2032,,80251
"45","7131",,100,,8443
"45","7132",,66,,4827
"45","7139",,1866,,66981
"45","72",,4256,,192140
"45","721",,701,,47868
"45","7211",,464,,38797
"45","7212",,66,,3249
"45","72121",,66,,3249
"45","7213",,171,,5822
"45","72131",,171,,5822
"45","722",,3555,,144272
"45","7221",,606,,48011
"45","72211",,606,,48011
"45","7222",,599,,38327
"45","72221",,599,,38327
"45","7223",,1840,,36072
"45","7224",,510,,21862
"45","72241",,510,,21862
"45","81",,44187,,1134394
"45","811",,10477,,387645
"45","8111",,5050,,209775
"45","81111",,2471,,100964
"45","81112",,1399,,65384
"45","81119",,1180,,43427
"45","8112",,683,,23735
"45","81121",,683,,23735
"45","8113",,830,,44697
"45","81131",,830,,44697
"45","8114",,3914,,109438
"45","81141",,621,,19446
"45","81142",,359,,9485
"45","81143",,45,,1080
"45","81149",,2889,,79427
"45","812",,29571,,683671
"45","8121",,13604,,292683
"45","81211",,11976,,262438
"45","812111",,1646,,33049
"45","812112",,8804,,181673
"45","812113",,1526,,47716
"45","81219",,1628,,30245
"45","8122",,378,,18575
"45","81221",,305,,15248
"45","81222",,73,,3327
"45","8123",,366,,24217
"45","81231",,204,,15271
"45","81232",,140,,6912
"45","81233",,22,,2034
"45","8129",,15223,,348196
"45","81291",,780,,15860
"45","81292",,154,,2613
"45","81293",,43,,957
"45","81299",,14246,,328766
"45","813",,4139,,63078
"46","00",,56015,,2021998
"46","11",,1680,,69908
"46","113",,193,,10367
"46","114",,433,,9621
"46","1141",,106,,1967
"46","11411",,106,,1967
"46","1142",,327,,7654
"46","11421",,327,,7654
"46","115",,1054,,49920
"46","1151",,561,,24390
"46","11511",,561,,24390
"46","1152",,434,,24052
"46","11521",,434,,24052
"46","1153",,59,,1478
"46","11531",,59,,1478
"46","21",,55,,2898
"46","211",,12,,611
"46","2111",,12,,611
"46","21111",,12,,611
"46","212",,24,,794
"46","2121","S",0,"S",0
"46","21211","S",0,"S",0
"46","2122",,5,,175
"46","2123",,16,,614
"46","213",,19,,1493
"46","2131",,19,,1493
"46","21311",,19,,1493
"46","22",,50,,1873
"46","221",,50,,1873
"46","23",,7306,,356472
"46","236",,2021,,137348
"46","2361",,1724,,122106
"46","2362",,297,,15242
"46","237",,261,,29737
"46","2371",,30,,1774
"46","2372",,85,,18699
"46","23721",,85,,18699
"46","2373",,44,,2798
"46","23731",,44,,2798
"46","2379",,102,,6466
"46","23799",,102,,6466
"46","238",,5024,,189387
"46","2381",,763,,29621
"46","2382",,630,,31126
"46","23821",,259,,10357
"46","23822",,332,,18266
"46","23829",,39,,2503
"46","2383",,2074,,72645
"46","2389",,1557,,55995
"46","311",,69,,1817
"46","3111",,9,,160
"46","31111",,9,,160
"46","3112","D",0,"D",0
"46","3113",,5,,28
"46","3114",,3,,10
"46","3116",,19,,598
"46","31161",,19,,598
"46","3117","D",0,"D",0
"46","31171","D",0,"D",0
"46","3118",,9,,234
"46","3119",,21,,526
"46","312",,5,,103
"46","313",,7,,35
"46","31-33",,814,,23404
"46","314","D",0,"D",0
"46","315",,57,,1389
"46","316",,30,,796
"46","3161",,11,,174
