ST,YEAR,FIPS_CODE,TMS_COUNT
48,2011,48079,92.00000
16,2018,16017,3249.00000
17,2018,17105,410.00000
22,2007,22011,448.00000
22,2007,22051,6300.00000
21,2010,21149,573.00000
21,2010,21123,260.00000
2,2018,02188,266.00000
53,2013,53059,3645.00000
51,2014,51580,1354.00000
20,2015,20039,360.00000
20,2015,20065,360.00000
20,2015,20193,360.00000
20,2015,20059,5680.00000
20,2015,20031,1161.00000
21,2015,21231,1625.00000
22,2015,22007,1590.00000
22,2015,22117,4675.00000
19,2018,19087,2080.00000
19,2018,19181,2052.00000
19,2018,19151,0.00000
19,2018,19161,0.00000
20,2018,20029,676.00000
20,2018,20175,0.00000
21,2018,21181,82.00000
21,2018,21101,1782.00000
21,2018,21035,4536.00000
50,2012,50023,28994.00000
15,2013,15003,1242128.00000
16,2013,16049,680.00000
17,2013,17153,636.00000
17,2013,17081,2266.00000
5,2005,05031,1155.00000
5,2005,05129,117.00000
5,2005,05023,350.00000
5,2005,05067,120.00000
4,2017,04003,33952.00000
5,2017,05101,254.00000
37,2015,37115,1764.00000
37,2015,37109,0.00000
34,2016,34007,589126.00000
35,2016,35047,3052.00000
35,2016,35021,197.00000
37,2008,37147,6496.00000
37,2008,37169,0.00000
37,2008,37173,1990.00000
55,2017,55113,3018.00000
56,2017,56033,1428.00000
53,2017,53041,3340.00000
53,2017,53045,9156.00000
54,2017,54045,0.00000
31,2012,31015,117.00000
31,2012,31075,567.00000
31,2012,31091,567.00000
2,2013,02100,2248.00000
2,2013,02195,187.00000
42,2015,42007,95676.00000
44,2015,44005,19481.00000
25,2015,25023,371550.00000
29,2016,29229,1556.00000
39,2014,39165,7536.00000
39,2014,39137,1995.00000
39,2014,39011,880.00000
36,2013,36037,1005.00000
29,2008,29081,741.00000
29,2008,29149,2439.00000
48,2016,48379,36.00000
48,2016,48005,0.00000
48,2016,48015,2310.00000
48,2016,48507,204.00000
49,2016,49049,124776.00000
51,2016,51590,5808.00000
34,2010,34035,182281.00000
44,2006,44005,9131.00000
46,2006,46081,225.00000
2,2017,02150,6950.00000
5,2010,05105,309.00000
5,2010,05017,1544.00000
26,2006,26113,800.00000
26,2006,26021,2205.00000
40,2017,40095,336.00000
17,2014,17077,4536.00000
17,2014,17143,123792.00000
17,2014,17201,87772.00000
17,2014,17115,53550.00000
17,2014,17179,13770.00000
17,2014,17061,2245.00000
17,2014,17083,2694.00000
39,2008,39031,1370.00000
39,2008,39075,1096.00000
1,2008,01041,1302.00000
38,2015,38105,4816.00000
46,2016,46135,630.00000
46,2016,46071,810.00000
47,2016,47173,0.00000
39,2016,39001,2070.00000
39,2016,39169,0.00000
39,2016,39137,931.00000
40,2016,40111,0.00000
40,2016,40085,0.00000
40,2010,40077,0.00000
40,2010,40045,1282.00000
48,2014,48151,0.00000
48,2014,48307,477.00000
48,2014,48181,0.00000
48,2014,48493,11616.00000
47,2010,47029,17712.00000
27,2009,27145,38715.00000
28,2009,28123,2160.00000
28,2009,28143,1488.00000
23,2018,23029,798.00000
18,2018,18081,9680.00000
18,2018,18035,26700.00000
16,2016,16057,847.00000
17,2016,17183,5472.00000
17,2016,17021,4030.00000
17,2016,17161,69560.00000
27,2007,27161,6870.00000
37,2017,37049,357.00000
37,2017,37115,300.00000
38,2017,38089,1296.00000
39,2017,39105,666.00000
39,2017,39109,0.00000
19,2014,19121,945.00000
19,2014,19147,0.00000
19,2014,19065,1834.00000
20,2017,20179,78.00000
21,2017,21119,335.00000
21,2017,21233,0.00000
22,2017,22125,1191.00000
46,2012,46121,274.00000
46,2012,46029,392.00000
46,2012,46057,112.00000
36,2006,36115,6188.00000
18,2016,18003,53912.00000
19,2016,19035,60.00000
19,2016,19113,18315.00000
26,2009,26109,1744.00000
26,2009,26037,42812.00000
45,2018,45017,0.00000
22,2018,22067,1480.00000
22,2018,22033,118481.00000
22,2018,22077,0.00000
21,2016,21129,0.00000
40,2014,40079,1968.00000
40,2014,40095,128.00000
22,2008,22065,460.00000
25,2009,25021,413285.00000
25,2009,25015,46500.00000
46,2010,46055,250.00000
51,2018,51027,462.00000
51,2018,51171,1593.00000
8,2015,08033,499.00000
8,2015,08103,1896.00000
47,2014,47043,1990.00000
47,2014,47055,896.00000
27,2015,27049,4120.00000
27,2015,27025,6310.00000
46,2005,46017,112.00000
54,2016,54109,0.00000
13,2016,13061,397.00000
13,2016,13267,0.00000
13,2016,13013,3294.00000
13,2016,13031,3276.00000
26,2005,26047,2358.00000
27,2008,27085,154.00000
26,2012,26043,2926.00000
