FIPS,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
06107,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06111,,,,,,,,4932347,4824185,4931560,4898572,4667598,4394734,4391654,4338564,2494463,4355918.256,4373341.929,4390835.297,4408398.638,4426032.232,4443736.361,4461511.307,4479357.352,4497274.781,4515263.881,4533324.936,4551458.236,4569664.069,4587942.725,4606294.496,4624719.674,4643218.553,4661791.427,4680438.593,4699160.347,4717956.988,4736828.816,4755776.132,4774799.236,4793898.433,4813074.027,4832326.323,4851655.628,4871062.251,4890546.5
06113,,,,,,,,3338177.45,4490981.174,3014490.146,3749224.378,4122237.736,3459369.716,4214322.285,4294574.907,1160587.964,4311753.206,4329000.219,4346316.22,4363701.485,4381156.291,4398680.916,4416275.639,4433940.742,4451676.505,4469483.211,4487361.144,4505310.588,4523331.831,4541425.158,4559590.859,4577829.222,4596140.539,4614525.101,4632983.202,4651515.134,4670121.195,4688801.68,4707556.886,4726387.114,4745292.662,4764273.833,4783330.928,4802464.252,4821674.109,4840960.806
06115,,,,,,,,31927807,31939439,31457221,29692730,27603680,25855552,24296400,24904160,12526967,25003776.64,25103791.75,25204206.91,25305023.74,25406243.84,25507868.81,25609900.29,25712339.89,25815189.25,25918450,26022123.8,26126212.3,26230717.15,26335640.02,26440982.58,26546746.51,26652933.49,26759545.23,26866583.41,26974049.74,27081945.94,27190273.73,27299034.82,27408230.96,27517863.88,27627935.34,27738447.08,27849400.87,27960798.47,28072641.67
08001,40387383.52,47156017.29,51646835.56,62152301.19,59071635.65,61372860.22,52552028.73,64277372.36,64778687.05,80279229.31,72199908.76,58332121.86,63700058.77,43453772.36,64053393.51,38278012.42,64309607.08,64566845.51,64825112.89,65084413.34,65344751,65606130,65868554.52,66132028.74,66396556.85,66662143.08,66928791.65,67196506.82,67465292.85,67735154.02,68006094.63,68278119.01,68551231.49,68825436.41,69100738.16,69377141.11,69654649.68,69933268.28,70213001.35,70493853.35,70775828.77,71058932.08,71343167.81,71628540.48,71915054.64,72202714.86
08005,89469767.86,99244908.47,109783050,103642681.6,115305591.9,95859796.74,97803039.13,107173889.3,114827839.3,106496362.1,128557032.8,116713327,106988553.6,107968926.2,112690710.3,63795636.08,113141473.2,113594039.1,114048415.2,114504608.9,114962627.3,115422477.8,115884167.7,116347704.4,116813095.2,117280347.6,117749469,118220466.9,118693348.7,119168122.1,119644794.6,120123373.8,120603867.3,121086282.8,121570627.9,122056910.4,122545138.1,123035318.6,123527459.9,124021569.7,124517656,125015726.6,125515789.5,126017852.7,126521924.1,127028011.8
08013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08014,4099323.199,3394694.523,4395310.701,6896604.217,4169237.153,5904579.919,10670505.06,9123405.937,7006499.615,10729648.24,8172138.857,13389309.39,10132860.89,8995562.799,7640128.056,8720614.314,7670688.568,7701371.322,7732176.807,7763105.515,7794157.937,7825334.568,7856635.907,7888062.45,7919614.7,7951293.159,7983098.331,8015030.725,8047090.848,8079279.211,8111596.328,8144042.713,8176618.884,8209325.36,8242162.661,8275131.312,8308231.837,8341464.764,8374830.623,8408329.946,8441963.266,8475731.119,8509634.043,8543672.579,8577847.27,8612158.659
08031,248220499.9,243643459.5,244466014.4,298795621.4,255552083.5,262543777,274888626.4,254306699.4,277928507.6,288875790.8,253036195.9,262389172.7,259347023.5,307481431.3,296338388.2,136258270.7,297523741.7,298713836.7,299908692,301108326.8,302312760.1,303522011.1,304736099.2,305955043.6,307178863.8,308407579.2,309641209.5,310879774.4,312123293.5,313371786.6,314625273.8,315883774.9,317147310,318415899.2,319689562.8,320968321.1,322252194.3,323541203.1,324835367.9,326134709.4,327439248.2,328749005.2,330064001.3,331384257.3,332709794.3,334040633.5
08035,2991157,3522419,3742820,3860645,3435825,2846071,3012784,2930482,2991715,3265861,3288722,3372415,3439405,3346182,3411436,2063408,3425081.744,3438782.071,3452537.199,3466347.348,3480212.737,3494133.588,3508110.123,3522142.563,3536231.133,3550376.058,3564577.562,3578835.873,3593151.216,3607523.821,3621953.916,3636441.732,3650987.499,3665591.449,3680253.815,3694974.83,3709754.729,3724593.748,3739492.123,3754450.092,3769467.892,3784545.763,3799683.946,3814882.682,3830142.213,3845462.782
08059,84982467.01,87033962.83,82010973.04,88296193.69,95687153.38,97797034.55,97732087.92,88761450.74,84815580.74,88808846.81,86448017.77,103121242.3,97537029.3,105346361.6,89433868.27,45455388.74,89791603.74,90150770.15,90511373.24,90873418.73,91236912.4,91601860.05,91968267.49,92336140.56,92705485.13,93076307.07,93448612.29,93822406.74,94197696.37,94574487.16,94952785.1,95332596.24,95713926.63,96096782.34,96481169.47,96867094.14,97254562.52,97643580.77,98034155.09,98426291.71,98819996.88,99215276.87,99612137.98,100010586.5,100410628.9,100812271.4
08077,,,,,,,,1028532,990575,919223,831608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08101,1026757,1033411,1027597,1206758,952950,1002603,1101550,1134953,1052015,1064103,993404,903046,877227,864290,831954,496659,835281.816,838622.9433,841977.435,845345.3448,848726.7262,852121.6331,855530.1196,858952.2401,862388.049,865837.6012,869300.9516,872778.1554,876269.2681,879774.3451,883293.4425,886826.6163,890373.9227,893935.4184,897511.1601,901101.2048,904705.6096,908324.432,911957.7297,915605.5607,919267.9829,922945.0548,926636.8351,930343.3824,934064.7559,937801.0149
08121,,,,,,,,2713039,2621116,2925775,3548805,4329439,4573339,4624501,4685846,1889222,4704589.384,4723407.742,4742301.373,4761270.578,4780315.66,4799436.923,4818634.671,4837909.209,4857260.846,4876689.89,4896196.649,4915781.436,4935444.561,4955186.34,4975007.085,4994907.113,5014886.742,5034946.289,5055086.074,5075306.418,5095607.644,5115990.075,5136454.035,5156999.851,5177627.85,5198338.362,5219131.715,5240008.242,5260968.275,5282012.148
08123,51536514.47,42917927.36,85426041.33,61470613.88,63169725.4,61206936.59,54620536.72,69179674.26,60519249.68,51744806.74,66461437.84,67461614.77,51996223.98,56098361.67,62094159.68,22044051.73,62342536.32,62591906.47,62842274.09,63093643.19,63346017.76,63599401.83,63853799.44,64109214.64,64365651.49,64623114.1,64881606.56,65141132.98,65401697.52,65663304.31,65925957.52,66189661.35,66454420,66720237.68,66987118.63,67255067.1,67524087.37,67794183.72,68065360.46,68337621.9,68610972.39,68885416.28,69160957.94,69437601.77,69715352.18,69994213.59
09001,16282976.66,14736465.45,19562655.99,13335951.16,13685636.07,14453443.67,19892219.69,17753199.76,17206792.04,17011532.23,17757208.82,15791098.89,14787012.87,13940981.48,14123586.97,8634035.386,14180081.32,14236801.65,14293748.85,14350923.85,14408327.54,14465960.86,14523824.7,14581920,14640247.68,14698808.67,14757603.9,14816634.32,14875900.86,14935404.46,14995146.08,15055126.66,15115347.17,15175808.56,15236511.79,15297457.84,15358647.67,15420082.26,15481762.59,15543689.64,15605864.4,15668287.86,15730961.01,15793884.85,15857060.39,15920488.63
09003,14709775,16135875,16050860,16785474,15706431,16094533,16591068,18120903,18441663,18353493,18410362,18859104,18469543,18350554,18237919,11795358,18310870.68,18384114.16,18457650.62,18531481.22,18605607.14,18680029.57,18754749.69,18829768.69,18905087.76,18980708.11,19056630.95,19132857.47,19209388.9,19286226.46,19363371.36,19440824.85,19518588.15,19596662.5,19675049.15,19753749.35,19832764.34,19912095.4,19991743.78,20071710.76,20151997.6,20232605.59,20313536.01,20394790.16,20476369.32,20558274.79
09005,12018965.47,10659241.7,9430213.407,14810628.07,16789767.39,15997250.98,11633555.54,4208517.716,3631367.694,3850007.709,3568495.021,2243130.589,2836951.108,2349068.978,2611027.109,1988186.406,2621471.218,2631957.103,2642484.931,2653054.871,2663667.09,2674321.759,2685019.046,2695759.122,2706542.158,2717368.327,2728237.8,2739150.751,2750107.354,2761107.784,2772152.215,2783240.824,2794373.787,2805551.282,2816773.487,2828040.581,2839352.744,2850710.155,2862112.995,2873561.447,2885055.693,2896595.916,2908182.299,2919815.029,2931494.289,2943220.266
09009,11040864.81,15756745.94,12620584.12,16350766.72,12514190.81,13363855.66,14034969.95,26483056.05,27646118.63,27603603.64,25415194.48,25640146.15,22358274.69,22785220.66,21936760.41,14424611.33,22024507.45,22112605.48,22201055.91,22289860.13,22379019.57,22468535.65,22558409.79,22648643.43,22739238,22830194.96,22921515.74,23013201.8,23105254.61,23197675.62,23290466.33,23383628.19,23477162.71,23571071.36,23665355.64,23760017.06,23855057.13,23950477.36,24046279.27,24142464.39,24239034.24,24335990.38,24433334.34,24531067.68,24629191.95,24727708.72
09011,825757.1116,967971.4045,922383.5971,1311321.458,979580.742,1017321.673,1063460.1,1782891.661,1684070.545,1900852.32,1524576.759,1474979.644,1454703.406,1364908.697,1532544.559,932026.3996,1538674.738,1544829.437,1551008.754,1557212.789,1563441.64,1569695.407,1575974.189,1582278.085,1588607.198,1594961.627,1601341.473,1607746.839,1614177.826,1620634.538,1627117.076,1633625.544,1640160.046,1646720.686,1653307.569,1659920.799,1666560.483,1673226.725,1679919.631,1686639.31,1693385.867,1700159.411,1706960.048,1713787.889,1720643.04,1727525.612
11001,3995477721,4153692456,4235960655,4395423078,4369056237,4249883025,4352497992,3197053333,3253673866,3064111985,3016191837,2852324440,2718164164,2706620163,2768288278,1022279875,2779361431,2790478877,2801640793,2812847356,2824098745,2835395140,2846736721,2858123668,2869556162,2881034387,2892558525,2904128759,2915745274,2927408255,2939117888,2950874359,2962677857,2974528568,2986426682,2998372389,3010365879,3022407342,3034496972,3046634960,3058821499,3071056785,3083341013,3095674377,3108057074,3120489302
12001,8156064,8705537,8890755,9094667,9043087,9481298,10223212,10809471,10875363,10849268,10119105,9608877,9466254,9383617,9214380,3748277,9251237.52,9288242.47,9325395.44,9362697.022,9400147.81,9437748.401,9475499.395,9513401.392,9551454.998,9589660.818,9628019.461,9666531.539,9705197.665,9744018.456,9782994.53,9822126.508,9861415.014,9900860.674,9940464.116,9980225.973,10020146.88,10060227.46,10100468.37,10140870.25,10181433.73,10222159.46,10263048.1,10304100.29,10345316.7,10386697.96
12005,0,121702,113258,170530,168255,917527,975220,986033,912582,771647,734261,724949,549812,70119,493524,343566,495498.096,497480.0884,499470.0087,501467.8888,503473.7603,505487.6554,507509.606,509539.6444,511577.803,513624.1142,515678.6107,517741.3251,519812.2904,521891.5396,523979.1057,526075.0221,528179.3222,530292.0395,532413.2077,534542.8605,536681.032,538827.7561,540983.0671,543146.9994,545319.5874,547500.8657,549690.8692,551889.6327,554097.1912,556313.58
12009,,,,,,,,2714554,2911099,2938196,2881056,2680147,2599799,2542752,2313087,1592782,2322339.348,2331628.705,2340955.22,2350319.041,2359720.317,2369159.199,2378635.835,2388150.379,2397702.98,2407293.792,2416922.967,2426590.659,2436297.022,2446042.21,2455826.379,2465649.684,2475512.283,2485414.332,2495355.989,2505337.413,2515358.763,2525420.198,2535521.879,2545663.966,2555846.622,2566070.009,2576334.289,2586639.626,2596986.184,2607374.129
12011,317149008,334252978,337501062,342820800,312288102,307511520,326530738,131712229.1,128049968.1,136537524.4,120462199,109399657.4,103551333.6,97520846.03,98058040.18,55071991.95,98450272.34,98844073.43,99239449.73,99636407.53,100034953.2,100435093,100836833.3,101240180.7,101645141.4,102051722,102459928.8,102869768.6,103281247.6,103694372.6,104109150.1,104525586.7,104943689.1,105363463.8,105784917.7,106208057.4,106632889.6,107059421.1,107487658.8,107917609.5,108349279.9,108782677,109217807.7,109654679,110093297.7,110533670.9
12019,,,,,,,,3473488.776,2735510.234,2311074.847,997844.809,3582253.984,3191720.603,2658610.445,3879998.076,1545905.89,3895518.068,3911100.141,3926744.541,3942451.519,3958221.325,3974054.211,3989950.427,4005910.229,4021933.87,4038021.606,4054173.692,4070390.387,4086671.948,4103018.636,4119430.711,4135908.433,4152452.067,4169061.875,4185738.123,4202481.075,4219291,4236168.164,4253112.836,4270125.288,4287205.789,4304354.612,4321572.031,4338858.319,4356213.752,4373638.607
12021,2171990,2358436,2511132,2637316,2309850,2439358,2591996,809034.9995,996401.2805,809574.3546,592566.9378,671065.8898,551011.4067,522780.3971,530816.2411,367803.9185,532939.5061,535071.2641,537211.5491,539360.3953,541517.8369,543683.9083,545858.6439,548042.0785,550234.2468,552435.1838,554644.9245,556863.5042,559090.9582,561327.3221,563572.6313,565826.9219,568090.2296,570362.5905,572644.0408,574934.617,577234.3555,579543.2929,581861.4661,584188.9119,586525.6676,588871.7702,591227.2573,593592.1664,595966.535,598350.4012
12031,,,,,,,,29530137.16,30122565.13,32101760.68,36310561.14,33380442.85,32107666.85,30776295.96,28176617.29,16656768.16,28289323.76,28402481.05,28516090.98,28630155.34,28744675.96,28859654.67,28975093.28,29090993.66,29207357.63,29324187.06,29441483.81,29559249.75,29677486.74,29796196.69,29915381.48,30035043,30155183.18,30275803.91,30396907.12,30518494.75,30640568.73,30763131.01,30886183.53,31009728.27,31133767.18,31258302.25,31383335.46,31508868.8,31634904.27,31761443.89
12033,,,,,,,,2416712.771,2691841.679,2614352.341,2604285.123,2266187.661,2466985.445,2535944.926,2416745.656,1522395.698,2426412.638,2436118.289,2445862.762,2455646.213,2465468.798,2475330.673,2485231.996,2495172.924,2505153.616,2515174.23,2525234.927,2535335.867,2545477.21,2555659.119,2565881.755,2576145.282,2586449.864,2596795.663,2607182.846,2617611.577,2628082.023,2638594.351,2649148.729,2659745.324,2670384.305,2681065.842,2691790.106,2702557.266,2713367.495,2724220.965
12035,,,,,,,,3931756,4056608,4000559,3764599,3590486,3681385,3623600,3561548,2480513,3575794.192,3590097.369,3604457.758,3618875.589,3633351.092,3647884.496,3662476.034,3677125.938,3691834.442,3706601.78,3721428.187,3736313.9,3751259.155,3766264.192,3781329.248,3796454.565,3811640.384,3826886.945,3842194.493,3857563.271,3872993.524,3888485.498,3904039.44,3919655.598,3935334.22,3951075.557,3966879.859,3982747.379,3998678.368,4014673.082
12057,,,,,,,,1250430,1386194,1610827,1383500,1354034,1339772,1257262,1281215,685687,1286339.86,1291485.219,1296651.16,1301837.765,1307045.116,1312273.296,1317522.39,1322792.479,1328083.649,1333395.984,1338729.568,1344084.486,1349460.824,1354858.667,1360278.102,1365719.214,1371182.091,1376666.819,1382173.487,1387702.181,1393252.989,1398826.001,1404421.305,1410038.991,1415679.147,1421341.863,1427027.231,1432735.34,1438466.281,1444220.146
12069,,,,,,,,466756,462571,460567,428847,420486,429212,456913,470602,300520,472484.408,474374.3456,476271.843,478176.9304,480089.6381,482009.9967,483938.0366,485873.7888,487817.2839,489768.5531,491727.6273,493694.5378,495669.316,497651.9932,499642.6012,501641.1716,503647.7363,505662.3272,507684.9765,509715.7164,511754.5793,513801.5976,515856.804,517920.2312,519991.9122,522071.8798,524160.1673,526256.808,528361.8352,530475.2826
12071,,,,,,,,5853058.001,6099223.72,5768755.645,5448589.062,4873398.11,4688239.593,4614338.603,4458100.759,2962595.082,4475933.162,4493836.895,4511812.242,4529859.491,4547978.929,4566170.845,4584435.528,4602773.27,4621184.363,4639669.101,4658227.777,4676860.688,4695568.131,4714350.404,4733207.805,4752140.636,4771149.199,4790233.796,4809394.731,4828632.31,4847946.839,4867338.627,4886807.981,4906355.213,4925980.634,4945684.556,4965467.295,4985329.164,5005270.48,5025291.562
12073,,,,,,,,4786792,4410967,4291927,3767648,3769872,3430595,3392964,3624805,1450971,3639304.22,3653861.437,3668476.883,3683150.79,3697883.393,3712674.927,3727525.627,3742435.729,3757405.472,3772435.094,3787524.834,3802674.934,3817885.633,3833157.176,3848489.805,3863883.764,3879339.299,3894856.656,3910436.083,3926077.827,3941782.138,3957549.267,3973379.464,3989272.982,4005230.074,4021250.994,4037335.998,4053485.342,4069699.283,4085978.08
12081,,,,,,,,4820352,4922402,4952510,4724574,4436750,4276703,4050729,4245560,3204740,4262542.24,4279592.409,4296710.779,4313897.622,4331153.212,4348477.825,4365871.736,4383335.223,4400868.564,4418472.038,4436145.927,4453890.51,4471706.072,4489592.897,4507551.268,4525581.473,4543683.799,4561858.534,4580105.969,4598426.392,4616820.098,4635287.378,4653828.528,4672443.842,4691133.617,4709898.152,4728737.744,4747652.695,4766643.306,4785709.879
12086,,,,,,,,204652322.9,214759965.9,202014187.6,200077817,181459140.6,161478144.4,153522028,146309819.8,90746724.05,146895059.1,147482639.3,148072569.9,148664860.2,149259519.6,149856557.7,150455983.9,151057807.9,151662039.1,152268687.2,152877762,153489273,154103230.1,154719643.1,155338521.6,155959875.7,156583715.2,157210050.1,157838890.3,158470245.8,159104126.8,159740543.3,160379505.5,161021023.5,161665107.6,162311768,162961015.1,163612859.2,164267310.6,164924379.9
12087,,,,,,,,441100,443479,454098,423795,433961,427438,317166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,,,,,,,,1121295,1085918,1156651,1171478,1195786,1278399,1233113,1269823,1098732,1274902.292,1280001.901,1285121.909,1290262.396,1295423.446,1300605.14,1305807.56,1311030.791,1316274.914,1321540.013,1326826.173,1332133.478,1337462.012,1342811.86,1348183.108,1353575.84,1358990.143,1364426.104,1369883.808,1375363.344,1380864.797,1386388.256,1391933.809,1397501.544,1403091.551,1408703.917,1414338.732,1419996.087,1425676.072,1431378.776
12103,,,,,,,,30511326,30985203,31479610,31008501,28343104,26244156,25894362,28029587,18958573,28141705.35,28254272.17,28367289.26,28480758.42,28594681.45,28709060.17,28823896.42,28939192,29054948.77,29171168.56,29287853.24,29405004.65,29522624.67,29640715.17,29759278.03,29878315.14,29997828.4,30117819.72,30238290.99,30359244.16,30480681.13,30602603.86,30725014.27,30847914.33,30971305.99,31095191.21,31219571.98,31344450.27,31469828.07,31595707.38
12109,,,,,,,,4837614.068,5135256.632,3886085.477,3260453.051,2910684.165,2810878.549,2238630.596,2319256.637,1992863.948,2328533.663,2337847.798,2347199.189,2356587.986,2366014.338,2375478.395,2384980.309,2394520.23,2404098.311,2413714.704,2423369.563,2433063.041,2442795.293,2452566.474,2462376.74,2472226.247,2482115.152,2492043.613,2502011.787,2512019.834,2522067.914,2532156.185,2542284.81,2552453.949,2562663.765,2572914.42,2583206.078,2593538.902,2603913.058,2614328.71
12111,,,,,,,,353423,344159,335661,334777,345407,454421,780268,917457,549098,921126.828,924811.3353,928510.5807,932224.623,935953.5215,939697.3356,943456.1249,947229.9494,951018.8692,954822.9447,958642.2364,962476.8054,966326.7126,970192.0195,974072.7875,977969.0787,981880.955,985808.4788,989751.7127,993710.7196,997685.5625,1001676.305,1005683.01,1009705.742,1013744.565,1017799.543,1021870.741,1025958.224,1030062.057,1034182.305
12113,,,,,,,,262842,273593,241280,229455,229229,208822,217011,165700,98461,166362.8,167028.2512,167696.3642,168367.1497,169040.6183,169716.7807,170395.6479,171077.2304,171761.5394,172448.5855,173138.3799,173830.9334,174526.2571,175224.3622,175925.2596,176628.9606,177335.4765,178044.8184,178756.9977,179472.0257,180189.9138,180910.6734,181634.3161,182360.8534,183090.2968,183822.658,184557.9486,185296.1804,186037.3651,186781.5146
12115,,,,,,,,33068,139884,119121,100314,125770,133832,138169,127005,62460,127513.02,128023.0721,128535.1644,129049.305,129565.5022,130083.7643,130604.0993,131126.5157,131651.0218,132177.6259,132706.3364,133237.1617,133770.1104,134305.1908,134842.4116,135381.7812,135923.3083,136467.0016,137012.8696,137560.921,138111.1647,138663.6094,139218.2638,139775.1369,140334.2374,140895.5744,141459.1567,142024.9933,142593.0933,143163.4657
12117,,,,,,,,29530845,30005027,30722127,29772953,27817633,26861844,25892120,26224158,15860244,26329054.63,26434370.85,26540108.33,26646268.77,26752853.84,26859865.26,26967304.72,27075173.94,27183474.63,27292208.53,27401377.37,27510982.88,27621026.81,27731510.91,27842436.96,27953806.71,28065621.93,28177884.42,28290595.96,28403758.34,28517373.38,28631442.87,28745968.64,28860952.51,28976396.32,29092301.91,29208671.12,29325505.8,29442807.83,29560579.06
13013,285223546.2,189131690.5,232698089.7,317735264.3,270061381.4,274937434.3,224133079.6,32083912.86,21644877.64,34390921.54,41119193.75,30355882,32988237.48,17122741.15,37360170.37,13750070.27,37509611.05,37659649.5,37810288.09,37961529.25,38113375.36,38265828.87,38418892.18,38572567.75,38726858.02,38881765.45,39037292.51,39193441.68,39350215.45,39507616.31,39665646.78,39824309.37,39983606.6,40143541.03,40304115.19,40465331.65,40627192.98,40789701.75,40952860.56,41116672,41281138.69,41446263.25,41612048.3,41778496.49,41945610.48,42113392.92
