Row Labels,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
6085,,,,,,,,365411997.4,374498411.9,538997048.9,722533341.2,657701949.7,516249256.7,342093983.1,423841594.7,418477123.2,244911246.3,400788080,477798112.3,488525877.8,499410317.7,495631584.3,473972780.2,456434995.8,450725452.7,461094820.3,464650810,469058298.3,490454153.3,499013187.5,501038262.9,502232626.9,502502029.2,503157844.4,505943691.4,510669521.4,516391455.3,521669770.4,527112489.4,532654025.8,536682195.4,540277873.5,544023472.6,548012598.8,552356789.6,560598703.6
6087,,,,,,,,7171565,4715173,12321109,9592752,7850321,3876023,2686242,2902938,7499384,6107893,4752930.88,6631831.584,6580311.576,6758347.531,6227356.664,5906114.382,5720531.022,5896597.697,6203040.741,6518050.548,6424377.81,6454587.723,6617018.604,6615604.638,6618973.521,6605669.638,6641781.331,6712004.085,6806644.696,6893512.818,6959421.517,7001552.382,7056646.318,7114115.548,7161565.71,7213680.176,7270447.63,7333903.711,7435304.832
6091,,,,,,,,5125021,7863714,4781754,1696622,9969952,17736210,13569577,15895166,12111612,20069939,16352795.82,11948271,12599581.22,13051641.28,13841039.61,15000279.47,15480447.09,15265124.27,15426971.96,15382280.71,15694480.91,15276823.55,15174117.1,15482038.78,15757182.45,16015438.65,16222994.93,16339708.68,16421729.1,16532132.29,16637624.86,16757453.17,16858918.7,17009936.88,17185174.22,17347746.24,17499572.78,17641240.13,17856836.07
6095,,,,,,,,6675604.536,6466376.828,8546165.579,13348838.41,28038883.87,16539044.82,14675119.88,9783397,5267792.276,4223894.819,10400785.25,11833108.95,12325416.19,12884688.13,13298819.83,13294045.32,11886583.46,11442484.88,11133915.17,11262828.27,11835081.71,12561604.09,12767864.07,12857090.7,12907841.45,12910051.54,12872941.84,12832745.59,12923061.07,13064388.8,13248661.28,13438218.07,13591244.72,13689528.6,13777505.67,13865363.46,13956763.29,14056676.68,14285242.56
6097,,,,,,,,11411114,6086593,14008475,1402350,99230684,68094379,32042829,48194886,42202607,21532179,43685777.28,37026042.45,39471103.8,42657807.11,45392516.08,49591577.39,44853299.03,42634832.3,43645887.16,43211664.55,43307983.68,45386583.21,45548932.87,46362481.5,47020294.83,47436714.11,47631842.11,47444776.47,47692144.77,48174888.23,48607201.97,49122230.54,49677226.83,50086788.27,50519947.19,50916796.19,51288734.95,51656427.85,52420551.06
6099,,,,,,,,12332890,2642500,2070484,12520050,2427948,4637841,9735680,11052743,5544380,8699327,8172014.026,7620695.443,7170895.054,7603150.945,8131269.154,7712340.073,8216759.316,8558383.338,8446005.02,8197180.031,8450401.852,8426640.815,8450946.099,8530197.298,8659948.876,8760825.042,8820919.013,8926737.912,8994508.596,9036138.735,9092469.68,9177929.147,9247374.934,9325717.737,9409218.666,9493125.251,9572655.723,9650148.651,9774878.401
6107,,,,,,,,99790,1028661,1798021,986568,2632971,83814,1763335,6048681,3532036,2232429,2814020.77,2197394.828,2397620.743,2528294.174,2598002.067,2751820.774,2763165.525,3018921.807,3138773.275,2861009.356,2796956.812,2850843.558,2854358.46,2917068.625,2966652.287,3008495.561,3047679.031,3075920.046,3105773.887,3114064.313,3111705.73,3135635.839,3167964.291,3198234.907,3231059.477,3261031.331,3289131.149,3315919.091,3356847.447
6111,,,,,,,,1854124,2600892,2587805,27209457,8882147,10528952,12139363,6320768,13961130,7020655,10293998.81,9869932.4,10635077.75,11401977.3,12243330.11,10814745.27,10999220.55,11044109.83,10939562.93,11380447.9,11134110.07,11526758.05,11644430.52,11813814.43,11926330.21,11976382.08,11950900.68,12059351.87,12160546.23,12267115.16,12393836.05,12490568.56,12620048.68,12724408.25,12827497.03,12924257.64,13019514.35,13119086.06,13310641.24
6113,,,,,,,,164228.4643,383715.1717,1765984.421,2703969.585,666856.1321,2019130.177,304467.1167,3334130,2908145.724,2577503.181,2295535.497,1825440.795,1984011.063,2136766.58,2172159.422,2121395.725,2260238.14,2283252.992,2472137.098,2389855.957,2340382.843,2317748.629,2319868.973,2367064.39,2403628.571,2429101.762,2453628.076,2485341.164,2506828.271,2528169.547,2533518.099,2547231.304,2566975.93,2590765.808,2616624.143,2640445.755,2663051.032,2685382.553,2718431.474
6115,,,,,,,,58351291,51451624,92768849,115110164,79540928,57193455,35207558,24594303,44428676,56606077,44914194.21,63015952.29,63461215.41,64607585.5,61919464.89,56842170.89,54675471.35,54435118.36,56270476.4,59294111.13,60713084.48,61105117.01,62650614.19,62615741.01,62535036.63,62337202.42,62377077.37,62905409.35,63690994.34,64574509.78,65367167.51,65946868.35,66446456.81,66956311.97,67367310.39,67820869.29,68325426.04,68897029.21,69909591.06
8001,128048756.9,112477520.2,84169470.01,169876627.4,245512617.3,449165686,337024754,457505160.8,491381663,663005144.4,613417959.5,388715594.1,293040769.2,138815895.3,212607857.4,75005595.09,20807949.52,152497281.7,334740083,323021598.4,306950864.9,272963865.5,240465974.7,226314874.7,219945584.7,227689782.4,229129420.7,243841240.4,265130781.8,275882161.3,270263905.2,265227943.5,261245301.1,260126710.8,262003417.4,265410051.1,269749841,273764664.8,278025301.8,281288325.8,282830636.8,283493900.4,284756763.6,286620878.2,289043092.4,293909525.9
8005,283665133.8,236721034.5,178914758.9,283279442.2,479231315.3,701563055.9,627226883.5,762828436.7,871031773.2,879525583.1,1092233967,777758271.1,492181775.7,344913740.3,374046231.7,125007265.2,31663387.89,281769354.6,575873434.1,558027729.4,528150070.6,494609680.8,437563726.2,405090610.6,396777363,401727981.5,404370330.4,431036804.8,469158812.8,487045988.3,478567004.8,470982117.5,465525176.5,462748928.4,465152970.4,470886195.7,477960220.6,485236934.3,492956019.3,498866489.7,501702222.5,503101226.7,505443129.7,508732590,512856934,521558237.2
8013,0,0,0,0,0,0,0,0,0,0,128000,199493,353166,81548,76905,664805,2690163,796516.922,476375.1607,521847.3352,571660.0353,626227.5842,673785.6718,719059.0631,753985.2192,818172.4083,888929.7518,910323.4781,740429.7056,735075.9258,759770.0897,782480.8981,802604.7078,819440.7059,833344.141,844253.1712,852869.6575,856181.6677,853055.7142,847589.2458,857818.111,869534.4105,880011.9138,889321.6926,897599.223,905222.7823
8014,12996960.78,8097096.481,7163090.792,18850015.89,17328118.89,43213477.11,68431693.86,64937397.83,53148120,88613356.66,69431344.56,89224139.07,46614420.87,28736909.04,25359331.75,17088004.96,3160612.392,24917611.48,48799346.46,47258896.1,46696742.91,42695611.6,40143564.36,35458600.41,34393726.64,34933695.59,35847612.14,37638301.92,40929354.1,42457747.71,41852413.29,41336339.93,40824665.1,40646074.75,40694041.65,41193788.31,41842885.11,42502398.65,43137628.28,43662563.97,43923461.28,44063370.3,44274416.2,44554868.93,44910933.85,45675772.42
8031,786986520.8,581143483,398409208.3,816677604.7,1062121612,1921462602,1762905713,1810071307,2108239275,2385749552,2149821927,1748517967,1193079767,982269383.4,983614861.1,266997475.4,83215238.82,722890405.5,1377835502,1336576629,1262917922,1155738539,1060848761,995207609.9,976319813.1,975751899.6,975001344.2,1042583532,1134159596,1173417110,1153904445,1136467555,1124397292,1121405628,1127186056,1139783998,1155387398,1172534423,1191389853,1205594093,1212412840,1216135160,1222075365,1230247019,1240350857,1260971576
8035,6980467,6025956,11152609,4369296,2298486,4552460,3474693,3947331,1933388,3519386,5060397,4601205,6129370,7216076,7522849,2752510,6561275,6217508.48,5294032.75,5422581.554,5755640.938,5969101.637,6055841.625,6194693.303,6200928.709,6104028.286,5968595.4,6275585.37,6248314.996,6251255.618,6342626.892,6430449.401,6494862.936,6545049.242,6591746.333,6629646.849,6670569.944,6724648.921,6796817.666,6846571.658,6903677.976,6965954.655,7025454.124,7082250.029,7138318.797,7233825.05
8059,269438084.5,207595231.2,133654270.6,241333938,397693465,715740996.3,626771861.8,631774764.6,643372427.1,733449023.1,734471380.5,687182870.6,448701722.5,336535787.6,296851455.7,89069632.07,26013505.7,246617453.4,465249274.9,449353660,430833686.8,401947677.4,370206778.5,339949969.7,329569120.5,328904120.5,331963693,355149035.2,386566517.6,399925291.9,393689820.8,388376454.3,384323718.5,382641431.5,383828375.6,388016768.9,393595862.7,399770983.5,406243497.6,411120696.3,413464504.2,414756883.6,416767830.5,419477916.4,422833544.4,429983939.9
8077,,,,,,,,731529,808078,2342232,1602064,608021,2081889,1762038,527310,76509,711262,1062755.648,1175397.457,1217766.719,1256873.37,1153270.955,1110431.619,1158388.996,1070236.723,1004201.146,1049722.574,1142620.233,1183795.338,1195349.126,1197253.604,1195295.533,1189417.649,1192868.015,1200736.944,1204779.248,1217621.944,1237993.929,1255965.286,1266784.586,1274706.287,1282281.289,1290397.568,1299475.489,1309981.01,1330109.378
8101,199526,278750,233338,374920,2731934,0,2151282,100972,0,0,385000,0,0,490112,941535,198045,0,335716.552,233995.4163,246693.1061,270241.0844,296036.8242,287544.8847,314992.351,345059.8027,331213.9111,272955.989,280106.5834,306844.03,304088.0166,310778.6739,316895.9326,321349.3499,323765.5456,327222.9723,328390.4407,326799.2743,326377.8772,331477.2392,336380.8018,339200.2209,342551.8404,345584.7336,348323.2101,350897.9876,355670.9465
8121,,,,,,,,417499,1681577,21984625,9306687,1532591,1623964,2010465,6749398,2354629,2463733,3131650.934,5083605.444,5529006.513,5896261.149,4360553.69,3888422.783,4113297.635,4350915.846,4574322.518,4366701.676,4558763.159,4758743.31,4914056.674,4897872.473,4837627.86,4736576.5,4772469.587,4856855.873,4927831.886,4982901.145,5021901.832,5084443.665,5134622.259,5170501.613,5194980.448,5223340.755,5260158.804,5310137.114,5388778.459
8123,162326042.3,101245352.7,138509950.4,167391402.8,260820102.7,444656090.5,347733648.6,489452745.4,455251822.1,428038036.4,565154969.7,450792005,241223558.9,181666152.3,209543738.4,43278455.31,23888968.69,144117779.9,308548058.5,291279883.9,275628017,261079787.9,232054429.6,211174933.8,208306656,210849613.1,210974264.8,226981592.1,246367706.1,256127926.4,251124186.5,247291142.6,244586259.2,243011876.9,244057815,247196635.5,250908860.8,254732698.1,258909639.5,261957316.7,263445415.9,264143903.6,265386694.7,267113997.4,269264372.4,273847003.1
9001,10734755.98,7094188.76,8963821.773,5849953.469,9789006.624,8735130.613,42634788.99,11588289.41,12475803.53,6853325.024,47092689.03,11245327.85,44558686.69,15724933.2,9052945.371,28140453.26,26339083.38,25506116.99,22773321.49,23840983.65,24925841.75,26650945.62,24699688.29,25983968.15,24210926.84,25020953.5,26545172.46,26392895.66,26398032.28,26483169.65,26837291.52,27123302.73,27333060.37,27398171.32,27655753.79,27815333.33,28159390.31,28458968.37,28641648.89,28856302.61,29090955.69,29339880.72,29578764.23,29813149.19,30049884.94,30461762.76
9003,3007208,16057523,28004817,25058642,2410845,5512940,16039725,9515806,14398443,19111407,48134705,94904377,85844259,87822853,22084739,46627696,31632374,56446455.73,49304479.13,53102488.84,56796965.94,60394223.84,61564450.64,58382003.13,55760605.97,52700118.76,55622495.92,56481090.45,58853013.39,59082730.26,60016108.77,60676045.22,61046320.97,61108566.61,61065050.4,61321159.46,61851939.57,62725522.46,63403538.63,64064317.77,64561760.47,65084758.8,65568584.49,66035599.6,66511848.92,67519085.77
9005,7792651.444,4592555.072,3110100.057,1791677.28,11767457.74,8974962.484,27065017.69,2678972.905,2844461.271,1038476.39,7747988.388,1522281.316,8198886.755,2712189.244,1362730.518,3671643.653,4803107.788,4274202.939,3899789.839,4016322.364,4128181.832,4423108.261,4105733.34,4352335.578,3985164.784,4106676.086,4368598.163,4435125.639,4400000.07,4412007.978,4460901.527,4503338.629,4539149.051,4550225.671,4592654.485,4615594.017,4675771.353,4730094.083,4764600.511,4796050.386,4833855.189,4874122.422,4913566.235,4952724.325,4992201.965,5060692.848
9009,3683455.796,6791019.515,5909541.939,3500725.672,14415983.98,61818984.19,49126529.48,12949290.85,15558691.17,9461377.342,40846756.26,16802835.32,45261911.15,65728168.87,17395112.25,19210443.99,24841338.68,35522016.84,28977894.53,30507897.61,31934867.32,34080064.09,33434152.56,35021687.39,34044211.49,31019833.74,32320375.33,33571777.87,34405137.97,34298526.81,34806405.35,35216717.45,35529984.96,35668386.5,35881654.28,35963742.03,36146969.95,36636378.4,37048360.51,37380216.13,37664200.86,37985469.75,38288925.9,38582182.16,38873528.25,39427227.22
9011,33058.54858,116729.7672,218526.5392,436628.7891,0,0,105091.4142,677152.5155,2637860.008,30023.69201,966660.5207,1350876.193,877553.9007,5399697.326,3829857.284,4101941.659,2825881.894,3509196.005,2501548.732,2675695.643,2679307.226,2932193.382,3119812.428,3288665.432,3518816.987,3339278.41,3292450.426,3215180.809,3252341.159,3227823.197,3297149.396,3356469.981,3421108.244,3467777.39,3500992.228,3521259.785,3521492.962,3538886.169,3562409.581,3595554.145,3628315.385,3666544.184,3701804.596,3734768.355,3764708.638,3810205.079
11001,2379871575,5319022788,5988606345,5543110197,4757645439,4858834869,6126618456,3603246871,4150378984,3678745533,7911971528,7510535283,4516931944,5733195114,7086223082,5603176305,11686899091,7133043661,6549551342,6830789496,7086646863,7411946536,7364216878,7350250121,7620703219,7800874448,7869091169,8085383042,7741601965,7799691621,7919023193,8022900046,8112269668,8179118694,8256904777,8343449085,8412438463,8470815028,8528252306,8570526190,8649650775,8730783240,8808269426,8883236503,8956828792,9069926360
12001,3441863,2844690,2632617,4483976,2724188,7504660,1754497,4858407,17756813,22161486,6251962,6356727,5245685,7337552,2385870,1964252,12165941,5994455.8,8827555.304,9206428.551,8390255.49,7075728.941,7154361.24,7230499.054,7419958.577,7427824.659,7909102.15,8476565.118,8124397.421,8327710.03,8279997.527,8191565.474,8172599.609,8277300.9,8384490.595,8494644.333,8597227.973,8708852.835,8785192.673,8814652.576,8880540.568,8933310.756,8995672.474,9072428.142,9158320.865,9278296.198
12005,218561,77327,30867,1039942,468062,999948,1332847,954012,952490,1988298,4137171,1170540,476421,0,440462,266910,953877,440360.02,1124506.188,1140780.634,1158753.83,1079570.069,787708.1616,751165.1225,777390.6978,851596.1735,890840.7992,950397.83,950065.7274,998719.4541,986712.5385,972006.0385,954180.113,942211.0717,956959.0768,976603.0452,995618.7692,1009366.381,1020680.186,1027388.956,1034769.81,1038210.981,1043126.741,1049915.535,1059053.916,1076365.859
12009,,,,,,,,5105800,2384608,3118181,2685371,2525623,1016051,3883218,306114,4126000,7690609,3506530.352,3469591.875,3313408.372,3402066.589,3429164.759,3500163.254,3593187.551,3839186.949,3834983.985,4171830.665,4176205.411,3840739.614,3872641.407,3911114.317,3968168.066,4022205.025,4078813.414,4134048.202,4185675.81,4218749.746,4255381.933,4263357.281,4271676.323,4312811.191,4354827.397,4397181.828,4438133.142,4477835.371,4528042.519
12011,398210366,511954610,526317756,473233568,437344162,385546664,278977874,96879833.61,109377166.9,95776312.84,147606112.5,148979305.8,131270073.9,208154173.8,230145596.8,252100362.4,239551252.2,218611620.6,179306763.8,187174789,194600925.6,204034184.1,209420500,215189886.8,223200414.4,224636646.4,224110792,221439060.3,219710169.3,219815030.8,223681729,227166482.3,230275012.7,232779819.1,235009572.3,236901451.4,238209277.6,239504847,240974279.5,242839005,245046757.5,247455240.5,249724530.2,251877798.4,253939882.5,257097107
12019,,,,,,,,3463731.843,5247356.066,2866632.946,1985769.502,8118588.039,6756903.829,8886343.3,8004725.775,4316171.533,10006572.62,7821967.715,6440772.848,6724944.944,6865987.519,7247744.092,7750023.485,7714842.323,7806281.906,7703185.137,7674401.712,7994960.047,7802942.483,7801126.438,7930978.372,8046099.744,8158746.821,8245706.172,8293021.338,8348211.153,8399940.762,8466449.254,8542053.792,8594276.377,8669812.794,8752732.855,8831173.056,8906111.872,8977451.263,9092280.059
12021,1763602,2402098,1402864,3136630,1080006,5308750,1561978,2613078.634,3286344.769,964293.6174,2440147.537,1842380.021,1091947.231,1975778.053,933396.8081,1517790.579,851101.1482,1312222.847,1797264.119,1719390.915,1569818.047,1627618.106,1550058.479,1522155.059,1563220.352,1523839.844,1580200.316,1586157.609,1656322.089,1689167.926,1678849.653,1674979.805,1685017.973,1690497.051,1703902.551,1721251.175,1736335.935,1756619.653,1773459.681,1791338.515,1804226.447,1815209.305,1828225.454,1842853.448,1857919.561,1884577.448
12031,,,,,,,,29447187.82,57782209.31,39818686.48,72260139.33,75651270.19,67972245.71,102869050.2,58130465.59,46505721.37,72666229.69,71717604.79,66323804.64,69843845.34,70995183.32,73971121.66,74134442.7,73989654.62,74564043.65,71862202.11,73172958.78,75718467.81,76009817.81,76419529.05,77383211.83,78102878.64,78781340.46,79240497.71,79727893.87,80275634.89,80820832.24,81675974.2,82487625.68,83133772.56,83813786.43,84519601.9,85200802.77,85878331.9,86555771.99,87749468.77
12033,,,,,,,,248724.8651,588603.1017,2247716.804,7115372.771,1109503.498,401057.858,1258377.609,622529.5358,459354.4413,628778.7498,694240.228,1467542.949,1583884.675,1678888.825,1624591.609,1100471.589,1099609.452,1166289.377,1157499.136,1208564.417,1280079.914,1342249.571,1404105.008,1398049.568,1380310.763,1351810.129,1325771.897,1347277.836,1370918.909,1390451.728,1412688.111,1432172.646,1446690.589,1456659.958,1461676.567,1467750.054,1476096.531,1487960.233,1514129.529
12035,,,,,,,,2089560,10737787,4686447,8408290,2677868,3201162,4287943,8658126,5473614,3621513,5199925.748,5635849.776,5974359.255,5519668.424,5599203.197,5331063.093,5584322.624,5811806.138,5957265.802,5699456.419,5721014.104,5921421.028,5990291.032,6024124.061,6028874.338,6077480.357,6123134.086,6198740.863,6257389.876,6299922.87,6332631.044,6393070.44,6457221.272,6508365.841,6557818.436,6608761.99,6664114.903,6720111.837,6810189.64
12057,,,,,,,,2421004,1055656,1240012,1628702,1315722,3754709,1153222,3326832,2285643,3358817,2859119.938,2329037.353,2320258.719,2440970.796,2555607.772,2644085.142,2770883.441,2676972.82,2822421.762,2774273.512,2820915.515,2769570.374,2761022.461,2802257.403,2848266.368,2887144.582,2918791.277,2945013.226,2961634.706,2988806.977,3004689.202,3026683.427,3046324.909,3072742.388,3102497.472,3131156.751,3158159.924,3184029.57,3223608.737
12069,,,,,,,,1104664,1065312,549342,2631732,235066,455314,1832392,845646,1585708,2784965,1545829.15,1397069.878,1424981.348,1459313.422,1546174.331,1442552.917,1557813.032,1663051.576,1646887.262,1723369.383,1736509.788,1636429.972,1645078.232,1668751.757,1692020.75,1714233.723,1730275.755,1757740.208,1776824.166,1787684.277,1801123.992,1808546.023,1815422.209,1832507.832,1850398.839,1867737.878,1884510.877,1900764.605,1923199.526
12071,,,,,,,,9442929.366,28242736.23,25145465.38,16074003.46,14152682.98,7353886.769,8655377.947,7411964.192,6457874.421,8147643.852,7833509.919,13260361.66,13624752.92,12229399.97,10996502.82,10511832.3,10164296.56,10432562.94,10602203.33,10906726.16,11331389.28,11635292.25,11998189.65,11877709.6,11710946.37,11661457.62,11724930.58,11840726.32,12000749.16,12150439.67,12298225.86,12431050.84,12536018.53,12621996.95,12681542.19,12758271.66,12858243.62,12972482.29,13161862.56
12073,,,,,,,,5959096,6372253,3452197,2366830,0,1712866,933927,11573594,3074686,1771427,3927699,3927436.705,3733505.59,3481625.155,3484434.207,3591114.608,3933902.821,4145910.881,4452509.342,3772769.443,3839404.681,4036802.55,4047216.98,4058650.552,4089687.116,4147729.395,4211043.935,4270219.007,4302321.916,4317252.06,4304341.138,4355082.073,4404305.824,4439385.681,4476819.967,4516736.138,4557499.908,4596614.366,4652933.549
12081,,,,,,,,6064369,2873154,10529696,10960856,18434688,10630987,3257258,5910972,1729150,7435977,5966654.864,7998495.451,8183116.612,8689976.679,8514367.108,8280838.623,7311607.546,6994757.689,7351519.023,7489025.784,8038832.109,8096377.369,8299669.063,8328417.453,8342287.079,8309098.526,8289504.707,8290331.924,8383755.615,8516341.78,8627529.407,8736204.753,8802772.142,8870200.734,8924660.575,8981574.691,9042597.6,9112613.42,9255919.286
