YEAR,STATE_CODE,COUNTY_CODE,F_SYSTEM,"AVMT (1,000)",VMT_TOTAL
2001,19,117,2,"43,154",43153639.75
2001,19,119,2,"5,181",5180707.8
2001,19,121,1,"15,774",15774497
2001,19,121,2,"31,278",31277839.15
2001,19,123,2,"91,233",91233151.6
2001,19,123,14,"26,776",26776104.35
2001,19,125,2,"101,520",101520140.1
2001,19,125,14,"15,214",15213813.2
2001,19,127,2,"138,309",138308595.9
2001,19,127,14,"33,185",33185303.6
2001,19,129,1,"97,387",97386562.5
2001,19,129,2,"52,937",52937267.65
2001,19,133,1,"107,436",107435925
2001,19,135,2,"52,342",52341806.65
2001,19,137,2,"33,598",33598454.4
2001,19,137,14,"8,857",8857115.55
2001,19,139,2,"95,455",95455478.9
2001,19,139,14,"74,432",74432376.8
2001,19,141,2,"34,332",34331553.25
2001,19,141,14,"10,032",10032353.5
2001,19,143,2,"21,545",21545165.25
2001,19,145,2,"38,558",38558056.15
2001,19,145,14,"11,385",11384864.65
2001,19,147,2,"29,999",29998915.65
2001,19,149,2,"96,159",96158567.45
2001,19,149,14,"13,930",13929717.65
2001,19,151,2,"20,401",20400656.65
2001,19,153,1,"143,931",143931362.5
2001,19,153,2,"122,672",122671908.3
2001,19,153,11,"1,035,264",1035264173
2001,19,153,14,"628,761",628760901.9
2001,19,155,1,"461,750",461750185
2001,19,155,2,"20,563",20563399.2
2001,19,155,11,"204,917",204916548
2001,19,155,14,"87,697",87697418.5
2001,19,157,1,"234,704",234704380.5
2001,19,157,2,"22,579",22579206.6
2001,19,157,14,"17,679",17678570.6
2001,19,161,2,"52,448",52447580
2001,19,163,1,"175,599",175599456
2001,19,163,2,"99,622",99621672.85
2001,19,163,11,"265,621",265621048.5
2001,19,163,14,"239,425",239424751.8
2001,19,165,2,"28,471",28470500.05
2001,19,165,14,"8,834",8834430.8
2001,19,167,2,"92,626",92626166.8
2001,19,167,14,"11,040",11039640.35
2001,19,169,1,"177,512",177512275
2001,19,169,2,"53,478",53478376.5
2001,19,169,11,"18,259",18259015.5
2001,19,169,14,"95,522",95522434.5
2001,19,171,2,"110,105",110105348.9
2001,19,175,2,"34,320",34320249.2
2001,19,175,14,"11,472",11471679.9
2001,19,179,2,"63,883",63883362.15
2001,19,179,14,"54,830",54829975.15
2001,19,181,1,"157,628",157627622.5
2001,19,181,2,"128,051",128051391.5
2001,19,181,14,"73,915",73915113.4
2001,19,183,2,"127,694",127693961.6
2001,19,183,14,"10,332",10332230.2
2001,19,185,2,"11,776",11775987.7
2001,19,187,2,"82,714",82713653.75
2001,19,187,14,"40,525",40525475.5
2001,19,191,2,"67,694",67693546.05
2001,19,191,14,"11,481",11481286.7
2001,19,193,1,"73,238",73238126
2001,19,193,2,"70,990",70990014.35
2001,19,193,11,"124,192",124191761
2001,19,193,14,"145,734",145733549.3
2001,19,195,1,"86,705",86704728
2001,19,197,1,"26,293",26293468.5
2001,19,197,2,"27,443",27443393.7
2001,20,1,2,"64,040",64039754.8
2001,20,1,14,"5,710",5709698.65
2001,20,3,2,"50,227",50227244.12
2001,20,5,2,"19,791",19790502.21
2001,20,5,14,"19,105",19104630.35
2001,20,9,2,"78,929",78928744.28
2001,20,9,14,"31,206",31205977.95
2001,20,11,2,"62,443",62443260.86
2001,20,11,12,"13,397",13397022.05
2001,20,11,14,"13,581",13580930.95
2001,20,13,2,"66,891",66891350.88
2001,20,15,1,"193,349",193349258.5
2001,20,15,2,"227,520",227519784.7
2001,20,15,14,"49,191",49190814.58
2001,20,17,1,"89,206",89206365
2001,20,17,2,"40,731",40730718.29
2001,20,19,2,"21,834",21833970.77
2001,20,21,2,"116,594",116593764.1
2001,20,25,2,"10,974",10973859.69
2001,20,27,2,"16,975",16975456.5
2001,20,29,2,"54,459",54459423.5
2001,20,29,14,"11,481",11480702.7
2001,20,31,1,"64,265",64265075.5
2001,20,31,2,"41,586",41586151.63
2001,20,35,2,"65,435",65434522.36
2001,20,35,14,"98,549",98548576.5
2001,20,37,2,"43,064",43063870.92
2001,20,37,14,"57,834",57834347.46
2001,20,39,2,"22,305",22305047.8
2001,20,41,1,"125,171",125170734.8
2001,20,41,2,"7,427",7427405.075
2001,20,41,11,"3,626",3626056
2001,20,41,12,"2,176",2176210.665
2001,20,41,14,"6,054",6053629.025
2001,20,43,2,"46,477",46476898.69
2001,20,43,12,"4,659",4658969.5
2001,20,43,14,112,112100.625
2001,20,45,1,"127,802",127801793.5
2001,20,45,2,"128,230",128229801.6
2001,20,45,11,"41,003",41003297
2001,20,45,12,"18,846",18845753
2001,20,45,14,"172,350",172349749.3
2001,20,47,2,"35,028",35027880.18
2001,20,51,1,"134,784",134784090.2
2001,20,51,2,"39,318",39318312.83
2001,20,51,12,"5,617",5616656.5
2001,20,51,14,"18,805",18805206.98
2001,20,53,1,"92,887",92886546.85
2001,20,53,2,"22,587",22586769.4
2001,20,55,2,"110,647",110647403.4
2001,20,55,14,"57,429",57429294.55
2001,20,57,2,"111,974",111973753.6
2001,20,57,12,"3,298",3297545.05
2001,20,57,14,"87,476",87475666.77
2001,20,59,1,"146,927",146927459.2
2001,20,59,2,"43,086",43086182.64
2001,20,59,11,"24,951",24951253.64
2001,20,59,14,"24,349",24349217.53
2001,20,61,1,"135,187",135186674.3
2001,20,61,2,"39,689",39689006.83
2001,20,61,11,"16,916",16915779
2001,20,61,12,"13,375",13374735.15
2001,20,61,14,"39,379",39379335.35
2001,20,63,1,"125,121",125120649.5
2001,20,63,2,207,206560.8
2001,20,67,14,"6,437",6436921
2001,20,69,2,"47,898",47898113.42
2001,20,73,2,"76,622",76622015.45
2001,20,75,2,"27,279",27278906.09
2001,20,79,1,"92,750",92750051.45
2001,20,79,2,"58,047",58047229.33
2001,20,79,11,"29,223",29223287
2001,20,79,12,"5,741",5740767.45
2001,20,79,14,"24,624",24624493.23
2001,20,81,2,"30,167",30167052.9
2001,20,85,2,"95,999",95999327.08
2001,20,87,2,"77,420",77420067.88
2001,20,89,2,"14,642",14641560.73
2001,20,91,1,"134,262",134262056.3
2001,20,91,2,"210,070",210069721.3
2001,20,91,11,"1,239,826",1239826070
2001,20,91,12,"435,828",435827841.6
2001,20,91,14,"575,779",575779357.2
2001,20,93,2,"33,189",33189114.2
2001,20,95,2,"69,922",69922261.6
2001,20,97,2,"53,888",53887610.85
2001,20,99,2,"58,551",58551142.85
2001,20,99,14,"27,166",27166486.45
2001,20,103,1,"150,578",150578268
2001,20,103,2,"25,225",25224722.95
2001,20,103,14,"74,683",74682699.28
2001,20,105,1,"32,959",32958631.3
2001,20,107,2,"42,482",42482464.98
2001,20,109,1,"2,427",2427242.7
2001,20,109,2,"19,817",19817489.95
2001,20,111,1,"164,166",164166210.6
2001,20,111,2,"14,637",14637146.78
2001,20,111,11,"40,867",40866787
2001,20,111,14,"30,280",30280115.3
2001,20,113,1,"134,906",134905569.5
2001,20,113,2,"43,470",43470395.88
2001,20,113,14,"17,933",17932557.68
2001,20,115,2,"48,797",48796867.52
2001,20,117,2,"64,796",64795850.11
2001,20,119,2,"39,251",39251487.9
2001,20,121,1,"21,036",21035570.5
2001,20,121,2,"164,557",164556693.1
2001,20,123,2,"27,297",27296707.5
2001,20,125,2,"128,540",128540274.3
2001,20,125,14,"53,886",53886166.91
2001,20,127,2,"9,776",9776189.2
2001,20,131,2,"29,581",29581089.2
2001,20,133,2,"25,115",25115094.47
2001,20,133,12,"4,217",4217346.875
2001,20,133,14,"11,390",11389600.89
2001,20,137,2,"22,341",22341476.63
2001,20,139,1,"74,686",74685847.4
2001,20,139,2,"59,448",59448391.33
2001,20,141,2,"7,738",7738098.55
2001,20,143,2,"56,971",56970550.5
2001,20,145,2,"27,826",27826119.93
2001,20,147,2,"38,027",38027445.8
2001,20,149,2,"81,671",81670931.24
2001,20,149,12,"3,971",3971185.4
2001,20,149,14,"3,945",3944660.85
2001,20,151,2,"76,378",76377609.63
2001,20,151,14,"17,224",17224096.33
2001,20,155,2,"164,213",164213242.7
2001,20,155,12,"13,784",13783918.4
2001,20,155,14,"96,422",96421591.93
2001,20,157,2,"56,873",56873010.46
2001,20,159,2,"51,780",51779823.09
2001,20,161,1,"34,451",34450780.5
2001,20,161,2,"78,214",78213577.88
2001,20,161,12,"59,574",59573979.43
2001,20,161,14,"91,419",91418766.15
2001,20,163,2,"30,057",30056527.25
2001,20,165,2,"25,464",25463849.78
2001,20,167,1,"119,454",119454298.3
2001,20,169,1,"232,918",232918242.4
2001,20,169,2,"17,730",17729962.6
2001,20,169,11,"35,410",35409580.75
2001,20,169,14,"104,193",104192921.9
2001,20,171,2,"37,482",37482198.58
2001,20,173,1,"74,974",74974295.95
2001,20,173,2,"236,033",236032938.9
2001,20,173,11,"661,370",661369732.6
2001,20,173,12,"508,767",508767483
2001,20,173,14,"591,748",591747509.7
2001,20,175,2,"74,963",74962993.73
2001,20,175,14,"17,177",17176768.6
2001,20,177,1,"170,483",170483170.7
2001,20,177,2,"139,300",139300319.5
2001,20,177,11,"279,106",279105904.2
2001,20,177,12,"71,738",71737994.25
2001,20,177,14,"361,370",361370064.1
2001,20,179,2,"7,938",7937675.075
2001,20,181,1,"112,284",112284380.2
2001,20,183,2,"25,511",25511027.13
2001,20,185,2,"44,962",44961663.24
2001,20,191,1,"186,409",186409478.5
2001,20,191,2,"20,127",20126603.7
2001,20,191,14,"17,603",17602552.05
2001,20,193,1,"132,920",132919619.8
2001,20,193,2,"15,322",15322444.5
2001,20,193,11,"1,289",1289420.535
2001,20,193,14,"12,639",12639068.53
2001,20,195,1,"111,325",111324593
2001,20,197,1,"155,084",155083819.2
2001,20,201,2,"19,453",19452510.75
2001,20,205,2,"52,147",52146595.53
2001,20,207,2,"43,621",43620782.08
2001,20,209,1,828,828039
2001,20,209,11,"829,826",829825609.3
2001,20,209,12,"142,144",142144309
2001,20,209,14,"204,549",204548983.1
2001,21,1,2,"63,864",63863997.81
2001,21,3,2,"33,165",33165346.86
2001,21,5,2,"114,820",114820369.6
2001,21,5,14,"12,848",12848264.99
2001,21,7,2,"52,190",52189530.84
2001,21,9,1,"96,133",96133008.69
2001,21,9,2,"38,820",38819512.95
2001,21,9,12,"10,531",10530633.25
2001,21,9,14,"45,432",45431952.23
2001,21,11,1,"90,483",90483122.23
2001,21,13,2,"144,910",144910430.5
2001,21,13,14,"24,860",24860454.78
2001,21,15,1,"318,865",318865347.6
2001,21,15,11,"463,434",463433971.6
2001,21,17,2,"42,022",42022189.76
2001,21,17,14,"38,896",38895670.57
2001,21,19,1,"66,576",66575881.38
2001,21,19,2,"46,100",46100191.68
2001,21,19,14,"168,790",168790013.8
2001,21,21,2,"48,443",48443414.66
2001,21,21,14,"88,840",88840468.2
2001,21,23,2,"52,046",52046487.71
2001,21,25,2,"73,695",73695033.73
2001,21,27,2,"54,588",54588478.38
2001,21,29,1,"305,702",305702014.2
2001,21,29,2,"8,461",8460768.62
2001,21,29,11,"114,766",114766465.3
2001,21,29,14,"28,234",28233508.47
2001,21,31,2,"52,279",52279112.79
2001,21,33,1,"13,251",13251302.37
2001,21,33,2,"50,062",50061873.21
2001,21,33,14,"1,786",1786120.2
2001,21,35,2,"71,597",71597003.15
2001,21,35,14,"29,114",29113999.8
2001,21,37,2,"40,378",40378062.95
2001,21,37,11,"289,077",289076793.8
2001,21,37,12,"11,465",11464650
2001,21,37,14,"203,788",203788339.6
2001,21,39,2,"12,945",12944664.41
2001,21,41,1,"140,681",140680946.3
2001,21,43,1,"180,572",180572157.6
2001,21,43,2,"31,172",31172194.28
2001,21,45,2,"41,404",41403692.15
2001,21,47,1,"133,451",133451373
2001,21,47,2,"161,340",161340429.1
2001,21,47,11,"38,118",38118430.81
2001,21,47,12,"21,188",21188331.4
2001,21,47,14,"108,855",108855414.4
2001,21,49,1,"132,458",132458142.3
2001,21,49,2,"83,014",83013902.75
2001,21,49,11,"36,268",36267717.29
2001,21,49,14,"24,607",24607187.12
2001,21,51,2,"58,690",58689567.64
2001,21,53,2,"33,351",33351235.89
2001,21,59,2,"73,065",73065343.4
2001,21,59,12,"76,444",76443879.76
2001,21,59,14,"174,446",174445780.4
2001,21,61,1,"28,681",28680678
2001,21,67,11,"650,082",650081919.9
2001,21,67,12,"326,834",326834130.9
2001,21,67,14,"620,883",620882749.6
2001,21,69,2,"6,069",6069271.83
2001,21,71,2,"249,726",249725673
2001,21,73,1,"165,357",165356807
2001,21,73,2,"38,124",38123864.56
2001,21,73,14,"144,329",144329112.9
2001,21,75,2,"13,852",13852119.02
2001,21,77,1,"167,818",167818118.1
2001,21,79,2,"76,080",76080462.4
2001,21,81,1,"312,448",312447504.4
2001,21,83,2,"148,491",148491254.2
2001,21,83,12,"17,880",17880273.98
2001,21,83,14,"21,328",21328162.53
2001,21,85,2,"94,398",94398095.07
2001,21,89,2,"94,837",94836556.8
2001,21,89,14,"57,334",57333914.94
2001,21,91,2,"55,741",55741122.46
2001,21,93,1,"283,338",283338103.2
2001,21,93,2,"106,662",106661501.6
2001,21,93,11,"93,551",93550605.22
2001,21,93,12,"44,444",44444078.27
2001,21,93,14,"159,081",159081095.2
2001,21,95,2,"84,651",84651332.9
2001,21,97,14,"8,318",8317730.96
2001,21,99,1,"241,844",241844191.5
2001,21,101,2,"111,816",111815733.4
2001,21,101,12,"51,984",51983558.42
2001,21,101,14,"133,284",133283527
2001,21,103,1,"138,293",138292908.6
2001,21,105,2,"30,317",30317196.38
2001,21,107,2,"186,324",186323808.3
2001,21,107,12,"43,763",43763389.77
2001,21,107,14,"19,523",19522700.25
2001,21,111,1,"57,861",57861479
2001,21,111,2,"41,857",41856667
2001,21,111,11,"2,833,782",2833781612
2001,21,111,12,"167,917",167917082
2001,21,111,14,"1,334,125",1334125203
2001,21,113,2,"95,224",95223933.12
2001,21,113,14,"86,732",86732435.15
2001,21,115,2,"83,087",83086651.63
2001,21,117,1,"50,427",50426940
2001,21,117,11,"736,197",736196700.6
2001,21,117,14,"51,833",51832763.42
2001,21,119,2,"67,255",67255408.45
2001,21,121,2,"164,287",164286778.5
2001,21,121,14,"8,737",8736758.26
2001,21,123,1,"46,407",46407443.57
2001,21,125,1,"257,927",257926722.2
2001,21,125,2,"52,559",52558599.86
2001,21,125,11,"48,481",48480979
2001,21,125,14,"74,818",74818063.18
2001,21,127,2,"108,470",108470285.7
2001,21,131,2,"26,691",26691215.94
2001,21,133,2,"105,093",105093414.1
2001,21,135,2,"89,030",89030216
2001,21,137,2,"127,626",127626066.4
2001,21,139,1,"41,341",41341138.08
2001,21,141,2,"72,101",72101064.13
2001,21,141,14,"26,700",26700005.87
2001,21,143,1,"139,481",139481360.6
2001,21,143,2,"18,400",18400407.38
2001,21,145,1,"72,261",72261021
2001,21,145,2,"54,210",54209723.35
2001,21,145,11,"130,166",130166316.1
2001,21,145,14,"172,877",172876579.4
2001,21,147,2,"68,001",68000546.09
2001,21,151,1,"227,145",227145425.4
2001,21,151,2,"48,614",48613752.13
2001,21,151,11,"182,616",182616224.8
2001,21,151,14,"90,306",90306007.44
2001,21,153,2,"54,012",54012371.5
2001,21,155,2,"27,419",27418938.7
2001,21,155,14,"16,622",16621863.48
2001,21,157,1,"117,928",117927614.6
2001,21,157,2,"168,006",168006216.8
2001,21,159,2,"44,933",44933434.5
2001,21,161,2,"59,226",59226215.83
2001,21,161,14,"55,945",55945435.59
2001,21,163,2,"49,353",49352527.46
2001,21,163,14,"14,602",14602144.74
2001,21,167,2,"102,629",102629368.5
2001,21,167,14,"19,590",19590071.22
2001,21,169,2,"21,622",21621534.2
2001,21,173,1,"84,027",84027430.01
2001,21,173,14,"20,247",20246765.72
2001,21,175,2,"10,196",10195731.15
2001,21,177,2,"68,993",68993119.43
2001,21,179,2,"80,476",80476082.57
2001,21,179,12,"20,105",20104738.01
2001,21,179,14,"36,821",36820915.67
2001,21,181,2,"18,901",18900569.43
2001,21,183,2,"120,355",120354831.4
2001,21,185,1,"227,908",227908027.9
2001,21,191,2,"12,765",12764904.1
2001,21,193,2,"111,766",111766114.5
2001,21,193,14,"48,606",48605921.79
2001,21,195,2,"303,344",303343901.4
2001,21,195,14,"95,613",95613224.24
2001,21,197,2,"103,497",103496539.9
2001,21,199,2,"208,697",208697267.3
2001,21,199,12,"4,202",4201655.16
2001,21,199,14,"115,192",115191600.5
2001,21,201,2,"1,635",1634506.5
2001,21,203,1,"296,165",296164650
2001,21,203,2,"26,033",26033448.71
2001,21,205,1,"93,339",93338930.04
2001,21,205,11,"8,489",8488998.45
2001,21,205,14,"39,379",39379469.31
2001,21,207,2,"75,574",75574433.33
2001,21,209,1,"314,663",314662744.9
2001,21,209,2,"4,810",4809906.855
2001,21,209,11,"51,936",51935927.38
2001,21,209,14,"55,495",55494767.54
2001,21,211,1,"331,757",331757124.6
2001,21,211,14,"54,620",54620084.46
2001,21,213,1,"186,074",186074068.7
2001,21,217,2,"41,074",41073839.09
2001,21,217,14,"23,010",23010216.49
2001,21,219,2,"22,362",22361599.44
2001,21,221,1,"65,500",65499615
2001,21,221,2,"49,060",49060143.48
2001,21,223,1,"7,115",7115310
2001,21,225,2,"45,799",45798916.66
2001,21,227,1,"324,888",324888388.9
2001,21,227,2,"104,830",104830226.5
2001,21,227,11,"113,135",113135436.5
2001,21,227,12,"24,710",24709985.35
2001,21,227,14,"131,171",131171081.1
2001,21,229,2,"54,100",54100183.93
2001,21,231,14,"20,172",20172234.91
2001,21,233,2,"48,022",48021897.33
2001,21,235,1,"246,888",246888122.1
2001,21,235,2,"4,432",4431821.24
2001,21,235,11,"75,228",75228214.04
2001,21,235,14,"6,192",6191982.275
2001,21,237,2,"68,635",68635188.02
2001,21,239,1,"80,887",80886901.75
2001,21,239,2,"143,389",143388733.8
2001,21,239,14,"22,856",22856248.17
2001,22,1,1,"360,102",360102065
2001,22,1,11,"7,512",7511700
2001,22,1,14,"15,824",15823845
2001,22,3,2,"122,460",122460420
2001,22,3,14,"14,057",14057245
2001,22,5,1,"253,962",253961525
2001,22,5,11,"47,450",47449635
2001,22,5,14,"50,832",50831725
2001,22,7,2,"33,113",33112800
2001,22,9,1,"36,506",36505840
2001,22,9,2,"13,027",13027215
2001,22,9,14,"14,040",14040090
2001,22,11,2,"60,488",60488165
2001,22,11,14,"56,995",56995115
2001,22,13,1,"148,027",148026845
2001,22,15,1,"101,653",101653230
2001,22,15,11,"242,259",242259260
2001,22,15,14,"227,863",227862930
2001,22,17,1,"79,333",79332750
2001,22,17,2,"43,460",43460185
2001,22,17,11,"498,393",498393250.4
2001,22,17,12,"177,443",177443290
2001,22,17,14,"479,715",479714937.5
2001,22,19,1,"415,154",415154285
2001,22,19,2,"23,633",23633020
2001,22,19,11,"426,404",426404315
2001,22,19,14,"191,109",191108707.5
2001,22,21,2,"72,086",72086040
2001,22,25,2,"68,217",68217040
2001,22,27,2,"57,432",57431655
2001,22,29,2,"137,179",137179045
2001,22,31,1,"170,690",170689695
2001,22,31,2,"50,918",50918266.5
2001,22,31,14,"12,690",12689955
2001,22,33,1,"24,293",24292575
2001,22,33,2,"41,591",41591020
2001,22,33,11,"833,050",833050450
2001,22,33,14,"970,614",970614329.1
2001,22,35,2,"31,936",31936405
2001,22,35,14,"5,925",5924680
2001,22,37,2,"15,943",15943200
2001,22,39,1,"19,837",19837020
2001,22,39,14,"21,382",21382065
2001,22,41,2,"68,402",68401730
2001,22,41,14,"18,507",18506960
2001,22,43,2,"90,303",90303190
2001,22,45,2,"161,755",161754860
2001,22,45,14,"20,575",20575050
2001,22,47,1,"195,563",195562620
2001,22,47,2,"60,878",60878350
2001,22,47,14,"19,129",19128920
2001,22,49,2,"57,993",57992660
2001,22,51,2,91,90520
2001,22,51,11,"620,375",620375170
2001,22,51,12,"124,136",124136135
2001,22,51,14,"942,370",942370446.6
2001,22,53,1,"259,331",259331040
2001,22,53,2,"42,458",42457530
2001,22,53,11,"7,877",7877430
2001,22,53,14,"14,455",14455095
2001,22,55,1,"44,434",44433640
2001,22,55,2,"23,535",23535200
2001,22,55,11,"286,037",286037360
2001,22,55,14,"571,246",571245604.3
2001,22,57,2,"136,055",136055210
2001,22,57,12,"11,053",11052930
2001,22,57,14,"35,047",35047029.9
2001,22,59,2,"78,564",78563622
2001,22,61,1,"197,593",197593115
2001,22,61,2,"32,383",32382800
2001,22,61,11,"64,988",64987520
2001,22,61,14,"36,756",36755500
2001,22,63,1,"302,812",302812395
2001,22,63,11,"90,614",90613805
2001,22,63,14,"64,182",64182330
2001,22,65,1,"257,395",257395080
2001,22,65,2,"28,135",28134565
2001,22,65,11,"22,440",22440200
2001,22,65,14,"10,706",10706180
2001,22,67,2,"81,845",81844607
2001,22,67,14,"46,498",46498080
2001,22,69,1,"203,075",203075415
2001,22,69,2,"52,941",52941425
2001,22,69,11,"9,170",9169530
2001,22,69,14,"63,523",63523140
2001,22,71,11,"1,271,900",1271899674
2001,22,71,12,"7,099",7098520
2001,22,71,14,"695,890",695889676.9
2001,22,73,1,"152,817",152816740
2001,22,73,2,"101,607",101606510
2001,22,73,11,"262,028",262027660
2001,22,73,14,"365,177",365177207.5
2001,22,75,14,"80,365",80364605
2001,22,77,2,"78,111",78111095
2001,22,79,1,"162,827",162826865
2001,22,79,2,"183,362",183361765
2001,22,79,11,"74,945",74945450
2001,22,79,12,"67,802",67802400
2001,22,79,14,"273,006",273006130
2001,22,83,1,"236,646",236646290
2001,22,83,2,"26,208",26208460
2001,22,85,2,"105,625",105625160
2001,22,87,14,"186,861",186861020
2001,22,89,1,"170,505",170505370
2001,22,89,2,"92,305",92305215
2001,22,89,11,"163,681",163680965
2001,22,89,14,"109,796",109796380
2001,22,93,1,"68,157",68157180
2001,22,95,1,"154,494",154494280
2001,22,95,11,"136,935",136935225
2001,22,95,14,"93,242",93242170
2001,22,97,1,"191,190",191189920
2001,22,97,2,"99,606",99605543.5
2001,22,97,11,"54,391",54390840
2001,22,97,14,"36,261",36260925
2001,22,99,1,"251,185",251184970
2001,22,99,2,"17,033",17032725
2001,22,99,11,"24,634",24633850
2001,22,99,14,"32,994",32994175
2001,22,101,2,"248,789",248788745
2001,22,101,12,"15,629",15628935
2001,22,101,14,"10,383",10383155
2001,22,103,1,"448,755",448755455
2001,22,103,2,"69,189",69189400
2001,22,103,11,"360,099",360098780
2001,22,103,14,"144,390",144389528.8
2001,22,105,1,"594,116",594115610
2001,22,105,11,"41,361",41360705
2001,22,105,14,"48,206",48205915
2001,22,107,2,"36,236",36236470
2001,22,109,2,"52,926",52926292.1
2001,22,109,12,"15,102",15102240
2001,22,109,14,"129,678",129677930
2001,22,111,2,"27,672",27672110
2001,22,113,14,"42,872",42871805
2001,22,115,2,"178,135",178135147.5
2001,22,115,14,"32,017",32017435
2001,22,117,2,"20,112",20111865
2001,22,117,14,"25,108",25108350
2001,22,119,1,"161,623",161622730
2001,22,119,2,"10,248",10247740
2001,22,119,14,"21,151",21151020
2001,22,121,1,"162,682",162681960
2001,22,121,2,"207,386",207386065
2001,22,121,11,"29,429",29428855
2001,22,121,14,"38,634",38633790
2001,22,125,2,"62,536",62536180
2001,22,127,2,"89,007",89007257.5
2001,22,127,14,"12,456",12456355
2001,23,1,1,"24,713",24713011.2
2001,23,1,2,"108,546",108545948.4
2001,23,1,11,"52,535",52534508.4
2001,23,1,12,"10,659",10659350.5
2001,23,1,14,"247,047",247047330
2001,23,3,1,"63,852",63851859
2001,23,3,2,"144,915",144915234.6
2001,23,3,11,"1,046",1045871
2001,23,3,12,"4,882",4881583
