ST_code,ST_name,COUNTY,DVMT,Total_VMT,
29,Missouri,87,535106.544,195313888.6,2015
29,Missouri,89,180148.854,65754331.71,2015
29,Missouri,91,1023075.819,373422673.9,2015
29,Missouri,93,224903.707,82089853.06,2015
29,Missouri,95,16273163.2,5939704569,2015
29,Missouri,97,2903539.485,1059791912,2015
29,Missouri,99,4964094.981,1811894668,2015
29,Missouri,101,1144916.271,417894438.9,2015
29,Missouri,103,107726.284,39320093.66,2015
29,Missouri,105,1418883.192,517892365.1,2015
29,Missouri,107,1414564.46,516316027.9,2015
29,Missouri,109,1428474.676,521393256.7,2015
29,Missouri,111,353704.89,129102284.9,2015
29,Missouri,113,1121380.316,409303815.3,2015
29,Missouri,115,365068.593,133250036.4,2015
29,Missouri,117,405842.12,148132373.8,2015
29,Missouri,119,685697.944,250279749.6,2015
29,Missouri,121,591294.03,215822321,2015
29,Missouri,123,291240.427,106302755.9,2015
29,Missouri,125,249075.497,90912556.41,2015
29,Missouri,127,950057.107,346770844.1,2015
29,Missouri,129,97069.667,35430428.46,2015
29,Missouri,131,794720.043,290072815.7,2015
29,Missouri,133,480817.778,175498489,2015
29,Missouri,135,302249,110320885,2015
29,Missouri,137,173884.3,63467769.5,2015
29,Missouri,139,869998.578,317549481,2015
29,Missouri,141,481418.775,175717852.9,2015
29,Missouri,143,1079689.556,394086687.9,2015
29,Missouri,145,1757787.43,641592412,2015
29,Missouri,147,452281.844,165082873.1,2015
29,Missouri,149,273614.142,99869161.83,2015
29,Missouri,151,371508.892,135600745.6,2015
29,Missouri,153,200338.057,73123390.81,2015
29,Missouri,155,953936.777,348186923.6,2015
29,Missouri,157,668112.882,243861201.9,2015
29,Missouri,159,944948.841,344906327,2015
29,Missouri,161,1497855.986,546717434.9,2015
29,Missouri,163,592343.98,216205552.7,2015
29,Missouri,165,3236875.897,1181459702,2015
29,Missouri,167,814515.798,297298266.3,2015
29,Missouri,169,1153387.59,420986470.4,2015
29,Missouri,171,97205.739,35480094.74,2015
29,Missouri,173,509233.073,185870071.6,2015
29,Missouri,175,636881.592,232461781.1,2015
29,Missouri,177,376977.034,137596617.4,2015
29,Missouri,179,169043.618,61700920.57,2015
29,Missouri,181,204223.956,74541743.94,2015
29,Missouri,183,8957258.702,3269399426,2015
29,Missouri,185,378464.941,138139703.5,2015
29,Missouri,186,777618.555,283830772.6,2015
29,Missouri,187,1241918.827,453300371.9,2015
29,Missouri,189,26599735.16,9708903335,2015
29,Missouri,195,1037907.691,378836307.2,2015
29,Missouri,197,121244.974,44254415.51,2015
29,Missouri,199,90147.37,32903790.05,2015
29,Missouri,201,1074245.532,392099619.2,2015
29,Missouri,203,227864.927,83170698.36,2015
29,Missouri,205,232597.029,84897915.59,2015
29,Missouri,207,810767.809,295930250.3,2015
29,Missouri,209,706638.002,257922870.7,2015
29,Missouri,211,122319.099,44646471.14,2015
29,Missouri,213,1642076.832,599358043.7,2015
29,Missouri,215,652976.163,238336299.5,2015
29,Missouri,217,728252.994,265812342.8,2015
29,Missouri,219,1101237.415,401951656.5,2015
29,Missouri,221,420438.003,153459871.1,2015
29,Missouri,223,369116.866,134727656.1,2015
29,Missouri,225,1472354.843,537409517.7,2015
29,Missouri,227,37623.658,13732635.17,2015
29,Missouri,229,569673.61,207930867.7,2015
29,Missouri,510,6213132.211,2267793257,2015
30,Montana,1,458755.476,167445748.7,2015
30,Montana,3,719932.271,262775278.9,2015
30,Montana,5,182279.778,66532118.97,2015
30,Montana,7,318378.327,116208089.4,2015
30,Montana,9,372897.841,136107712,2015
30,Montana,11,116993.87,42702762.55,2015
30,Montana,13,1385534.972,505720264.8,2015
30,Montana,15,224089.583,81792697.8,2015
30,Montana,17,401772.778,146647064,2015
30,Montana,19,48812.721,17816643.17,2015
30,Montana,21,419342.32,153059946.8,2015
30,Montana,23,245990.543,89786548.2,2015
30,Montana,25,88603.661,32340336.27,2015
30,Montana,27,290562.931,106055469.8,2015
30,Montana,29,2112199.36,770952766.4,2015
30,Montana,31,2233819.724,815344199.3,2015
30,Montana,33,60342.144,22024882.56,2015
30,Montana,35,397197.498,144977086.8,2015
30,Montana,37,65844.742,24033330.83,2015
30,Montana,39,313193.652,114315683,2015
30,Montana,41,303375.725,110732139.6,2015
30,Montana,43,607114.38,221596748.7,2015
30,Montana,45,149774.674,54667756.01,2015
30,Montana,47,701013.883,255870067.3,2015
30,Montana,49,1228376.757,448357516.3,2015
30,Montana,51,59232.972,21620034.78,2015
30,Montana,53,360263.672,131496240.3,2015
30,Montana,55,101695.331,37118795.82,2015
30,Montana,57,361666.789,132008378,2015
30,Montana,59,112437.572,41039713.78,2015
30,Montana,61,625473.339,228297768.7,2015
30,Montana,63,2263283.883,826098617.3,2015
30,Montana,65,145311.152,53038570.48,2015
30,Montana,67,630113.907,229991576.1,2015
30,Montana,69,37400.33,13651120.45,2015
30,Montana,71,139997.124,51098950.26,2015
30,Montana,73,188548.211,68820097.02,2015
30,Montana,75,167751.854,61229426.71,2015
30,Montana,77,471362.669,172047374.2,2015
30,Montana,79,152232.313,55564794.25,2015
30,Montana,81,655989.543,239436183.2,2015
30,Montana,83,388164.911,141680192.5,2015
30,Montana,85,254247.994,92800517.81,2015
30,Montana,87,379554.02,138537217.3,2015
30,Montana,89,319296.687,116543290.8,2015
30,Montana,91,96741.916,35310799.34,2015
30,Montana,93,674886.391,246333532.7,2015
30,Montana,95,493640.015,180178605.5,2015
30,Montana,97,389724.88,142249581.2,2015
30,Montana,99,188348.146,68747073.29,2015
30,Montana,101,203500.18,74277565.7,2015
30,Montana,103,146858.075,53603197.38,2015
30,Montana,105,230136.06,83999661.9,2015
30,Montana,107,100787.879,36787575.84,2015
30,Montana,109,86157.48,31447480.2,2015
30,Montana,111,2938691.132,1072622263,2015
31,Nebraska,1,564198.99,205932631.4,2015
31,Nebraska,3,234617.39,85635347.35,2015
31,Nebraska,5,17239.91,6292567.15,2015
31,Nebraska,7,78982.49,28828608.85,2015
31,Nebraska,9,41290.02,15070857.3,2015
31,Nebraska,11,151358.62,55245896.3,2015
31,Nebraska,13,236756.33,86416060.45,2015
31,Nebraska,15,54530.67,19903694.55,2015
31,Nebraska,17,95148.13,34729067.45,2015
31,Nebraska,19,1524627.35,556488982.8,2015
31,Nebraska,21,208291.59,76026430.35,2015
31,Nebraska,23,315358.03,115105681,2015
31,Nebraska,25,1055075.5,385102557.5,2015
31,Nebraska,27,315930.93,115314789.5,2015
31,Nebraska,29,118675.07,43316400.55,2015
31,Nebraska,31,306787.1,111977291.5,2015
31,Nebraska,33,549749.84,200658691.6,2015
31,Nebraska,35,181769.33,66345805.45,2015
31,Nebraska,37,300143.93,109552534.5,2015
31,Nebraska,39,317885.47,116028196.6,2015
31,Nebraska,41,385632.69,140755931.9,2015
31,Nebraska,43,480694.61,175453532.7,2015
31,Nebraska,45,234954.27,85758308.55,2015
31,Nebraska,47,1186486.85,433067700.3,2015
31,Nebraska,49,350311,127863515,2015
31,Nebraska,51,166929.04,60929099.6,2015
31,Nebraska,53,852739.12,311249778.8,2015
31,Nebraska,55,10217219.71,3729285194,2015
31,Nebraska,57,82446.99,30093151.35,2015
31,Nebraska,59,254057.15,92730859.75,2015
31,Nebraska,61,85174.42,31088663.3,2015
31,Nebraska,63,107773.23,39337228.95,2015
31,Nebraska,65,158399.29,57815740.85,2015
31,Nebraska,67,545598.39,199143412.4,2015
31,Nebraska,69,89826.21,32786566.65,2015
31,Nebraska,71,51638.76,18848147.4,2015
31,Nebraska,73,76796.78,28030824.7,2015
31,Nebraska,75,31784.76,11601437.4,2015
31,Nebraska,77,86439.81,31550530.65,2015
31,Nebraska,79,1637364.59,597638075.4,2015
31,Nebraska,81,803749.18,293368450.7,2015
31,Nebraska,83,153477.01,56019108.65,2015
31,Nebraska,85,46386.85,16931200.25,2015
31,Nebraska,87,126573.76,46199422.4,2015
31,Nebraska,89,344471.6,125732134,2015
31,Nebraska,91,34385.08,12550554.2,2015
31,Nebraska,93,198848.41,72579669.65,2015
31,Nebraska,95,195203.21,71249171.65,2015
31,Nebraska,97,125002.13,45625777.45,2015
31,Nebraska,99,253669.34,92589309.1,2015
31,Nebraska,101,867145.42,316508078.3,2015
31,Nebraska,103,36837.5,13445687.5,2015
31,Nebraska,105,391945.47,143060096.6,2015
31,Nebraska,107,188777.44,68903765.6,2015
31,Nebraska,109,5812451.66,2121544856,2015
31,Nebraska,111,1604197.68,585532153.2,2015
31,Nebraska,113,60723.12,22163938.8,2015
31,Nebraska,115,34672.7,12655535.5,2015
31,Nebraska,117,709941.63,259128695,2015
31,Nebraska,119,20440.45,7460764.25,2015
31,Nebraska,121,347434.46,126813577.9,2015
31,Nebraska,123,299202.02,109208737.3,2015
31,Nebraska,125,94367.23,34444038.95,2015
31,Nebraska,127,191612.94,69938723.1,2015
31,Nebraska,129,106052.88,38709301.2,2015
31,Nebraska,131,618495.67,225750919.6,2015
31,Nebraska,133,73906.045,26975706.43,2015
31,Nebraska,135,110539.99,40347096.35,2015
31,Nebraska,137,266769.75,97370958.75,2015
31,Nebraska,139,292379.24,106718422.6,2015
31,Nebraska,141,730519.01,266639438.7,2015
31,Nebraska,143,150900.83,55078802.95,2015
31,Nebraska,145,258603.48,94390270.2,2015
31,Nebraska,147,184719.955,67422783.58,2015
31,Nebraska,149,75487.4,27552901,2015
31,Nebraska,151,272299.55,99389335.75,2015
31,Nebraska,153,3064657.11,1118599845,2015
31,Nebraska,155,521272.38,190264418.7,2015
31,Nebraska,157,703964.07,256946885.6,2015
31,Nebraska,159,1012166.86,369440903.9,2015
31,Nebraska,161,190829,69652585,2015
31,Nebraska,163,110549.9,40350713.5,2015
31,Nebraska,165,60865.23,22215808.95,2015
31,Nebraska,167,210222.21,76731106.65,2015
31,Nebraska,169,210676.38,76896878.7,2015
31,Nebraska,171,75951.1,27722151.5,2015
31,Nebraska,173,180687.18,65950820.7,2015
31,Nebraska,175,120556.03,44002950.95,2015
31,Nebraska,177,463797.52,169286094.8,2015
31,Nebraska,179,210500.29,76832605.85,2015
31,Nebraska,181,94626.63,34538719.95,2015
31,Nebraska,183,55582.62,20287656.3,2015
31,Nebraska,185,941340.53,343589293.5,2015
32,Nevada,1,763943.14,278839246.1,2015
32,Nevada,3,35559872.93,12979353619,2015
32,Nevada,5,1171879.64,427736068.6,2015
32,Nevada,7,1837519.95,670694781.8,2015
32,Nevada,9,256140.03,93491110.95,2015
32,Nevada,11,327813.27,119651843.6,2015
32,Nevada,13,769475.43,280858532,2015
32,Nevada,15,295670.15,107919604.8,2015
32,Nevada,17,283077.59,103323320.4,2015
32,Nevada,19,1073505.36,391829456.4,2015
32,Nevada,21,314564.33,114815980.5,2015
32,Nevada,23,957912,349637880,2015
32,Nevada,27,659106.42,240573843.3,2015
32,Nevada,29,99313.49,36249423.85,2015
32,Nevada,31,8737810.94,3189300993,2015
32,Nevada,33,389050.17,142003312.1,2015
32,Nevada,510,942665.61,344072947.7,2015
33,New Hampshire,1,1661509.409,606450934.3,2015
33,New Hampshire,3,1191915.048,435048992.5,2015
33,New Hampshire,5,1524530.581,556453662.1,2015
33,New Hampshire,7,829526.76,302777267.4,2015
33,New Hampshire,9,2293664.044,837187376.1,2015
33,New Hampshire,11,7355241.733,2684663233,2015
33,New Hampshire,13,4922981.708,1796888323,2015
33,New Hampshire,15,8245908.775,3009756703,2015
33,New Hampshire,17,2543135.296,928244383,2015
33,New Hampshire,19,823851.737,300705884,2015
34,New Jersey,1,6396886.84,2334863697,2015
34,New Jersey,3,17272721.19,6304543234,2015
34,New Jersey,5,11072550.3,4041480860,2015
34,New Jersey,7,9779681.41,3569583715,2015
34,New Jersey,9,2103509.93,767781124.5,2015
34,New Jersey,11,2649538.44,967081530.6,2015
34,New Jersey,13,11706199.64,4272762869,2015
34,New Jersey,15,7046665.65,2572032962,2015
34,New Jersey,17,5687044.1,2075771097,2015
34,New Jersey,19,4480234.04,1635285425,2015
34,New Jersey,21,8794800.11,3210102040,2015
34,New Jersey,23,19217380.9,7014344029,2015
34,New Jersey,25,13898873.42,5073088798,2015
34,New Jersey,27,11749316.85,4288500650,2015
34,New Jersey,29,9446258.71,3447884429,2015
34,New Jersey,31,6486153.06,2367445867,2015
34,New Jersey,33,1764577.44,644070765.6,2015
34,New Jersey,35,7519382.55,2744574631,2015
34,New Jersey,37,2435746.53,889047483.5,2015
34,New Jersey,39,10329133.43,3770133702,2015
34,New Jersey,41,3465461.63,1264893495,2015
35,New Mexico,1,14384641.72,5250394227,2015
35,New Mexico,3,155445.683,56737674.3,2015
35,New Mexico,5,1434664.72,523652622.8,2015
35,New Mexico,6,1772444.766,646942339.6,2015
35,New Mexico,7,681192.044,248635096.1,2015
35,New Mexico,9,781815.448,285362638.5,2015
35,New Mexico,11,171475.634,62588606.41,2015
35,New Mexico,13,5234106.067,1910448714,2015
35,New Mexico,15,1599329.456,583755251.4,2015
35,New Mexico,17,800524.721,292191523.2,2015
35,New Mexico,19,1224756.735,447036208.3,2015
35,New Mexico,21,43198.327,15767389.36,2015
35,New Mexico,23,548876.839,200340046.2,2015
35,New Mexico,25,2042313.635,745444476.8,2015
35,New Mexico,27,788794.689,287910061.5,2015
35,New Mexico,28,336026.188,122649558.6,2015
35,New Mexico,29,1310316.271,478265438.9,2015
35,New Mexico,31,2855133.951,1042123892,2015
35,New Mexico,33,333440.29,121705705.9,2015
35,New Mexico,35,1425492.974,520304935.5,2015
35,New Mexico,37,1129282.077,412187958.1,2015
35,New Mexico,39,1156077.17,421968167.1,2015
35,New Mexico,41,560742.934,204671170.9,2015
35,New Mexico,43,3753252.164,1369937040,2015
35,New Mexico,45,3723991.078,1359256743,2015
35,New Mexico,47,797574.272,291114609.3,2015
35,New Mexico,49,4501824.887,1643166084,2015
35,New Mexico,51,485300.518,177134689.1,2015
35,New Mexico,53,896866.79,327356378.4,2015
35,New Mexico,55,717218.896,261784897,2015
35,New Mexico,57,1283338.076,468418397.7,2015
35,New Mexico,59,297204.851,108479770.6,2015
35,New Mexico,61,1159865.945,423351069.9,2015
36,New York,1,7709336.38,2813907779,2015
36,New York,3,808186.3,294987999.5,2015
36,New York,5,7820911.82,2854632814,2015
36,New York,7,4576848.14,1670549571,2015
36,New York,9,1678318.78,612586354.7,2015
36,New York,11,1482021.19,540937734.4,2015
36,New York,13,3002000.74,1095730270,2015
36,New York,15,1793766.36,654724721.4,2015
36,New York,17,919760.02,335712407.3,2015
36,New York,19,1547324.57,564773468.1,2015
36,New York,21,1536079.71,560669094.2,2015
36,New York,23,1246816.91,455088172.2,2015
36,New York,25,1104954.06,403308231.9,2015
36,New York,27,5626362.42,2053622283,2015
36,New York,29,17151063.98,6260138353,2015
36,New York,31,1242694.02,453583317.3,2015
36,New York,33,850737.2,310519078,2015
36,New York,35,777166.27,283665688.6,2015
36,New York,37,2218078.95,809598816.8,2015
36,New York,39,1602797.17,585020967.1,2015
36,New York,41,224561.62,81964991.3,2015
36,New York,43,1479873.06,540153666.9,2015
36,New York,45,2378276.08,868070769.2,2015
36,New York,47,10643131.73,3884743081,2015
36,New York,49,407141.66,148606705.9,2015
36,New York,51,1467217.67,535534449.6,2015
36,New York,53,1510202.2,551223803,2015
36,New York,55,13444422.68,4907214278,2015
36,New York,57,1592313.54,581194442.1,2015
36,New York,59,22093350.52,8064072940,2015
36,New York,61,8390370.06,3062485072,2015
36,New York,63,3038007.5,1108872738,2015
36,New York,65,4455882.93,1626397269,2015
36,New York,67,9678734.6,3532738129,2015
36,New York,69,2911336.06,1062637662,2015
36,New York,71,9573255.58,3494238287,2015
36,New York,73,505173.61,184388367.7,2015
36,New York,75,2077688.41,758356269.7,2015
36,New York,77,1303522.21,475785606.7,2015
36,New York,79,2782262.57,1015525838,2015
36,New York,81,17025014.75,6214130384,2015
36,New York,83,2749172.93,1003448119,2015
36,New York,85,4628134.58,1689269122,2015
36,New York,87,6355667.35,2319818583,2015
36,New York,89,1651661.36,602856396.4,2015
36,New York,91,5093579.11,1859156375,2015
36,New York,93,2556394.48,933083985.2,2015
36,New York,95,676208.48,246816095.2,2015
36,New York,97,342296.03,124938051,2015
36,New York,99,1081148.85,394619330.3,2015
36,New York,101,2575668.65,940119057.3,2015
36,New York,103,29280201.05,10687273383,2015
36,New York,105,1734634.95,633141756.8,2015
36,New York,107,1262761.6,460907984,2015
36,New York,109,1532500.51,559362686.2,2015
36,New York,111,4375178.99,1596940331,2015
36,New York,113,1882598.76,687148547.4,2015
36,New York,115,1046044.22,381806140.3,2015
36,New York,117,1216191.9,443910043.5,2015
36,New York,119,18833671.26,6874290010,2015
36,New York,121,550013.62,200754971.3,2015
36,New York,123,347237.19,126741574.4,2015
37,North Carolina,NULL,463390,169137350,2015
37,North Carolina,1,3694008.102,1348312957,2015
37,North Carolina,3,479700.527,175090692.4,2015
37,North Carolina,5,182062.35,66452757.75,2015
37,North Carolina,7,741340.62,270589326.3,2015
37,North Carolina,9,435324.54,158893457.1,2015
37,North Carolina,11,407038.72,148569132.8,2015
37,North Carolina,13,1079061.09,393857297.9,2015
37,North Carolina,15,661500.036,241447513.1,2015
37,North Carolina,17,921777.007,336448607.6,2015
37,North Carolina,19,3126982.147,1141348484,2015
37,North Carolina,21,6301253.247,2299957435,2015
37,North Carolina,23,2152014.62,785485336.3,2015
37,North Carolina,25,4345666.652,1586168328,2015
37,North Carolina,27,1431979.73,522672601.5,2015
37,North Carolina,29,299073.5,109161827.5,2015
37,North Carolina,31,1696098.625,619075998.1,2015
37,North Carolina,33,486467.025,177560464.1,2015
37,North Carolina,35,3833963.31,1399396608,2015
37,North Carolina,37,1759348.71,642162279.2,2015
37,North Carolina,39,623468.18,227565885.7,2015
37,North Carolina,41,250880.85,91571510.25,2015
37,North Carolina,43,211866.68,77331338.2,2015
37,North Carolina,45,2327021.29,849362770.9,2015
37,North Carolina,47,1638708.32,598128536.8,2015
37,North Carolina,49,2136419.959,779793285,2015
37,North Carolina,51,7198752.677,2627544727,2015
37,North Carolina,53,910095.461,332184843.3,2015
37,North Carolina,55,1265304.406,461836108.2,2015
37,North Carolina,57,4070397.397,1485695050,2015
37,North Carolina,59,1309614.85,478009420.3,2015
37,North Carolina,61,1635593.99,596991806.4,2015
37,North Carolina,63,7486449.333,2732554007,2015
37,North Carolina,65,1205013.17,439829807.1,2015
37,North Carolina,67,8226667.43,3002733612,2015
37,North Carolina,69,1108443.45,404581859.3,2015
37,North Carolina,71,5065733.563,1848992750,2015
37,North Carolina,73,240223.18,87681460.7,2015
37,North Carolina,75,169962.23,62036213.95,2015
37,North Carolina,77,1613992.24,589107167.6,2015
37,North Carolina,79,496708.38,181298558.7,2015
37,North Carolina,81,13553391.22,4946987795,2015
37,North Carolina,83,1573633,574376045,2015
37,North Carolina,85,2362256.41,862223589.7,2015
37,North Carolina,87,2160041.99,788415326.4,2015
37,North Carolina,89,2283538.95,833491716.8,2015
37,North Carolina,91,429654.9,156824038.5,2015
37,North Carolina,93,667179.806,243520629.2,2015
37,North Carolina,95,119392.17,43578142.05,2015
37,North Carolina,97,4830380.573,1763088909,2015
37,North Carolina,99,1176253.01,429332348.7,2015
37,North Carolina,101,5248787.61,1915807478,2015
37,North Carolina,103,419354.8,153064502,2015
37,North Carolina,105,1535430.395,560432094.2,2015
37,North Carolina,107,1365551.365,498426248.2,2015
37,North Carolina,109,1496278.738,546141739.4,2015
37,North Carolina,111,1558272.42,568769433.3,2015
37,North Carolina,113,738087.41,269401904.7,2015
37,North Carolina,115,444185.14,162127576.1,2015
37,North Carolina,117,693235.65,253031012.3,2015
37,North Carolina,119,25056642.33,9145674450,2015
37,North Carolina,121,247463.9,90324323.5,2015
37,North Carolina,123,793902.01,289774233.7,2015
37,North Carolina,125,1825046.27,666141888.6,2015
37,North Carolina,127,3494508.75,1275495694,2015
37,North Carolina,129,4006151.657,1462245355,2015
37,North Carolina,131,708589.07,258635010.6,2015
37,North Carolina,133,3215315.225,1173590057,2015
37,North Carolina,135,3702523.3,1351421005,2015
37,North Carolina,137,246397.17,89934967.05,2015
37,North Carolina,139,731172.75,266878053.8,2015
37,North Carolina,141,1731100.859,631851813.5,2015
37,North Carolina,143,290696.604,106104260.5,2015
37,North Carolina,145,611124.19,223060329.4,2015
37,North Carolina,147,3376031.699,1232251570,2015
37,North Carolina,149,756705.2,276197398,2015
37,North Carolina,151,3146948.68,1148636268,2015
37,North Carolina,153,1166819.444,425889097.1,2015
37,North Carolina,155,3736375.934,1363777216,2015
37,North Carolina,157,1842871.438,672648074.9,2015
37,North Carolina,159,3292130.341,1201627574,2015
37,North Carolina,161,1104474.34,403133134.1,2015
37,North Carolina,163,1506035.304,549702886,2015
37,North Carolina,165,861786.049,314551907.9,2015
37,North Carolina,167,1080878.15,394520524.8,2015
37,North Carolina,169,702884.559,256552864,2015
37,North Carolina,171,2170867.6,792366674,2015
37,North Carolina,173,408571.19,149128484.4,2015
37,North Carolina,175,562194.2,205200883,2015
37,North Carolina,177,155679.01,56822838.65,2015
37,North Carolina,179,3440937.029,1255942016,2015
37,North Carolina,181,1058377.261,386307700.3,2015
37,North Carolina,183,23562794.43,8600419965,2015
37,North Carolina,185,497261.33,181500385.5,2015
37,North Carolina,187,309236.49,112871318.9,2015
37,North Carolina,189,929156.11,339141980.2,2015
37,North Carolina,191,2555390.588,932717564.6,2015
37,North Carolina,193,1354428.15,494366274.8,2015
37,North Carolina,195,2512878.87,917200787.6,2015
37,North Carolina,197,1131464.56,412984564.4,2015
37,North Carolina,199,343079.62,125224061.3,2015
38,North Dakota,1,76417.379,27892343.34,2015
38,North Dakota,3,554831.105,202513353.3,2015
38,North Dakota,5,231590.777,84530633.61,2015
38,North Dakota,7,214091.556,78143417.94,2015
38,North Dakota,9,224339.205,81883809.83,2015
38,North Dakota,11,118532.063,43264203,2015
38,North Dakota,13,113011.28,41249117.2,2015
38,North Dakota,15,1747325.961,637773975.8,2015
38,North Dakota,17,3410703.171,1244906657,2015
38,North Dakota,19,109703.119,40041638.44,2015
38,North Dakota,21,116720.464,42602969.36,2015
38,North Dakota,23,132849.682,48490133.93,2015
38,North Dakota,25,484603.24,176880182.6,2015
38,North Dakota,27,58023.059,21178416.54,2015
38,North Dakota,29,116305.436,42451484.14,2015
38,North Dakota,31,103367.795,37729245.18,2015
38,North Dakota,33,113263.125,41341040.63,2015
38,North Dakota,35,1476134.494,538789090.3,2015
38,North Dakota,37,61166.73,22325856.45,2015
38,North Dakota,39,61245.013,22354429.75,2015
38,North Dakota,41,88454.64,32285943.6,2015
38,North Dakota,43,285043.582,104040907.4,2015
38,North Dakota,45,124281.103,45362602.6,2015
38,North Dakota,47,42333.288,15451650.12,2015
38,North Dakota,49,296247.546,108130354.3,2015
38,North Dakota,51,56314.178,20554674.97,2015
38,North Dakota,53,1365519.557,498414638.3,2015
38,North Dakota,55,508548.837,185620325.5,2015
38,North Dakota,57,221995.115,81028216.98,2015
38,North Dakota,59,1125400.777,410771283.6,2015
38,North Dakota,61,893010.183,325948716.8,2015
38,North Dakota,63,159701.63,58291094.95,2015
38,North Dakota,65,78750.729,28744016.09,2015
38,North Dakota,67,274167.521,100071145.2,2015
38,North Dakota,69,134341.794,49034754.81,2015
38,North Dakota,71,364954.653,133208448.3,2015
38,North Dakota,73,95258.614,34769394.11,2015
38,North Dakota,75,89450.249,32649340.89,2015
38,North Dakota,77,604554.528,220662402.7,2015
38,North Dakota,79,188214.364,68698242.86,2015
38,North Dakota,81,129467.777,47255738.61,2015
38,North Dakota,83,50475.294,18423482.31,2015
38,North Dakota,85,109799.602,40076854.73,2015
38,North Dakota,87,68199.571,24892843.42,2015
38,North Dakota,89,1011652.19,369253049.4,2015
38,North Dakota,91,61921.997,22601528.91,2015
38,North Dakota,93,779138.15,284385424.8,2015
38,North Dakota,95,69656.281,25424542.57,2015
38,North Dakota,97,465104.622,169763187,2015
38,North Dakota,99,366675.735,133836643.3,2015
38,North Dakota,101,1679472.323,613007397.9,2015
38,North Dakota,103,187110.837,68295455.51,2015
38,North Dakota,105,1425297.559,520233609,2015
39,Ohio,1,564684.788,206109947.6,2015
39,Ohio,3,2415767.927,881755293.4,2015
39,Ohio,5,1699348.809,620262315.3,2015
39,Ohio,7,2093363.505,764077679.3,2015
39,Ohio,9,1149913.84,419718551.6,2015
39,Ohio,11,1285931.815,469365112.5,2015
39,Ohio,13,2419937.203,883277079.1,2015
39,Ohio,15,874955.025,319358584.1,2015
39,Ohio,17,6805107.458,2483864222,2015
39,Ohio,19,518788.232,189357704.7,2015
39,Ohio,21,715121.695,261019418.7,2015
39,Ohio,23,3253775.28,1187627977,2015
39,Ohio,25,3632745.881,1325952247,2015
39,Ohio,27,1445499.667,527607378.5,2015
39,Ohio,29,1758367.673,641804200.6,2015
39,Ohio,31,579247.858,211425468.2,2015
39,Ohio,33,801048.066,292382544.1,2015
39,Ohio,35,24158260.8,8817765191,2015
39,Ohio,37,901163.329,328924615.1,2015
39,Ohio,39,786823.203,287190469.1,2015
39,Ohio,41,4580123.021,1671744903,2015
39,Ohio,43,2933264.463,1070641529,2015
39,Ohio,45,2441002.763,890966008.5,2015
39,Ohio,47,1259416.105,459686878.3,2015
39,Ohio,49,26052146.01,9509033295,2015
39,Ohio,51,1339234.235,488820495.8,2015
39,Ohio,53,857796.936,313095881.6,2015
39,Ohio,55,1821275.03,664765386,2015
39,Ohio,57,3762325.178,1373248690,2015
39,Ohio,59,1907125.095,696100659.7,2015
39,Ohio,61,20304522.73,7411150795,2015
39,Ohio,63,2492438.219,909739949.9,2015
39,Ohio,65,482061.129,175952312.1,2015
39,Ohio,67,430631.974,157180670.5,2015
39,Ohio,69,772792.311,282069193.5,2015
39,Ohio,71,704484.277,257136761.1,2015
39,Ohio,73,689333.261,251606640.3,2015
39,Ohio,75,552573.034,201689157.4,2015
39,Ohio,77,911868.882,332832141.9,2015
39,Ohio,79,868811.618,317116240.6,2015
39,Ohio,81,1249831.983,456188673.8,2015
39,Ohio,83,860114.7,313941865.5,2015
39,Ohio,85,4942638.573,1804063079,2015
39,Ohio,87,968935.081,353661304.6,2015
39,Ohio,89,4200535.808,1533195570,2015
39,Ohio,91,1040357.711,379730564.5,2015
39,Ohio,93,5903327.33,2154714475,2015
39,Ohio,95,8003016.741,2921101110,2015
39,Ohio,97,1885443.032,688186706.7,2015
39,Ohio,99,4860999.505,1774264819,2015
39,Ohio,101,1247524.006,455346262.2,2015
39,Ohio,103,3900884.976,1423823016,2015
39,Ohio,105,468525.524,171011816.3,2015
39,Ohio,107,715746.555,261247492.6,2015
39,Ohio,109,2469214.125,901263155.6,2015
39,Ohio,111,315910.121,115307194.2,2015
39,Ohio,113,10582673.97,3862676000,2015
39,Ohio,115,230268.527,84048012.36,2015
39,Ohio,117,1543403.016,563342100.8,2015
39,Ohio,119,2384387.356,870301384.9,2015
39,Ohio,121,558765.018,203949231.6,2015
39,Ohio,123,1034996.222,377773621,2015
39,Ohio,125,455607.49,166296733.9,2015
39,Ohio,127,434919.982,158745793.4,2015
39,Ohio,129,1370665.946,500293070.3,2015
39,Ohio,131,703113.546,256636444.3,2015
39,Ohio,133,4035127.689,1472821606,2015
39,Ohio,135,1219899.11,445263175.2,2015
39,Ohio,137,501071.614,182891139.1,2015
39,Ohio,139,2996561.007,1093744768,2015
39,Ohio,141,1903893.661,694921186.3,2015
39,Ohio,143,2333713.858,851805558.2,2015
39,Ohio,145,1332799.77,486471916.1,2015
39,Ohio,147,828578.696,302431224,2015
39,Ohio,149,1459553.428,532737001.2,2015
39,Ohio,151,6422913.867,2344363561,2015
39,Ohio,153,12609903.07,4602614621,2015
39,Ohio,155,4137757.567,1510281512,2015
39,Ohio,157,2211776.004,807298241.5,2015
39,Ohio,159,1880698.885,686455093,2015
