,STATE_CODE,COUNTY_CODE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2720,48,343,53688454.36,48705312.02,53015064.48,56142898.77,55005155.09,49193933.14,47920485,46293381.07,51634008.15,,,104893424,107510216,113878816,102001720,101814904,112760628.9,118244356.8,119759358,130772530.3,126641047.9
2722,48,347,324822167.5,326892400.2,334912087.8,328633369.2,342270309.1,337178512.3,360119693.5,394130202.6,363506265.2,,,360282656,340751520,346564480,323600704,323541952,321825428,338219593.8,333319410,377286498.2,337599466.5
2723,48,349,500713775.2,517120325.9,1039212195,509884152,533582896,545574169.9,568611352.3,563868913.4,575564988.9,,,511084384,549966016,601279296,563312640,571225984,633948612.4,635848722.3,626780670,630079211.5,633180876.6
2724,48,351,15691617.55,12266577.27,11575008.48,11932774.18,11695453.14,12659478.23,11622498.27,11313415.17,27025027.15,,,22784356,19799684,22110012,21509314,19965542,20840785.18,20032063.23,24559622.51,20444928.96,21145524.46
2725,48,353,220175588.8,234551590.8,217352295.9,253230457,268293376.1,265659803.9,248549709.4,255212384,241371514.8,,,240207984,252268656,272344416,305330944,318361952,317842734.2,346698711.7,377183842.4,388884178,321763402.7
2726,48,355,1676068516,1678613870,1745338691,1750093707,1863296383,1881989539,1806098552,1790115171,1878753078,,,1788339712,1791922688,1840672384,1918213248,2063333632,2142892766,2161352995,2177531185,2171433484,1970787047
2727,48,357,9172534.254,9107628.92,12941877.64,12242121.9,14566378,16398183.45,14310990.81,8846630.56,8353209.582,,,1862383.75,1941978,2280601,2092104.625,1801740,7638154.284,0,0,0,0
2728,48,359,258147086.7,257226559.5,234480884.4,216283488.6,203123333.3,180691249.1,191220722.4,177541978.7,161182279.6,,,211944448,178858304,217022768,220010048,226177888,248049066.5,263673570.2,242692399.3,251520724.7,243895964.3
2729,48,361,634390030.1,592205489.8,638884437.2,618919669.8,623216284.3,647230711.5,716629553.9,677028178.9,630642168.4,,,731428416,687613760,694776512,691846464,710724672,773323045.9,772559399.3,822016757.3,808757039.2,733627263.5
2730,48,363,164284133.2,168178589.6,171104990.2,154446723.8,163796585.3,176441811,175676409.3,176335853,159038829.1,,,193323408,209005392,218209424,208469344,225202432,231750409.8,238235424.4,254442916.6,262078326,231434859.2
2731,48,365,191960577.8,207505243,196857927.6,196709741.3,202418612.7,209515079,211960006.3,221105755.4,231932609.7,,,207734976,180457120,212013920,219656976,174818640,164766425.7,192747830.9,201468106.1,204057593.5,189605121.1
2732,48,367,559505503.7,537179223.2,577821231.4,572283937.6,580495580.5,612124527.1,627239982.4,631523500.8,630625261.4,,,667821120,691873472,668427968,711302784,760645632,832138150.1,850795653.5,874498451,959371952.1,846352943
2733,48,369,93060815.05,91955564.71,91558802.78,95388064.86,96298600.01,102658527.6,96754288.7,95124844.02,94451322.25,,,89570192,88296248,104593808,101315472,91206152,97942651.52,100030679.8,100774973.6,95957832.42,104025682.1
2734,48,371,217362581.3,181866986.8,207895017.3,195556240.9,197052566.4,205012785.7,211756093.3,220702259.3,241743017.5,,,259338080,260581920,261643792,278253216,315783040,320102108.9,374752736.1,375923134.5,356024863.5,331540726.7
2735,48,373,333377941.6,371227980.8,317505479.8,335723977.4,339642162,355375889.9,361678337.6,384023332,339826875.9,,,452826720,410610912,491307808,426749344,394255424,388135312.5,418408841.8,473337293.2,473779672.1,454911486.2
2736,48,375,833714187.8,839079802.8,793480989.5,811897533.2,840972640.1,828505515.6,871103270.9,906714908.5,843537536,,,800189120,775778496,827737344,708951616,720171840,701544050.4,726323178.3,727973734.3,709629241.2,732453088.2
2737,48,377,,,,,,,,,,,,39032976,40169900,41695128,45192800,43574152,51376165.91,37895495.01,55810248.72,55369595.53,48350608.24
2738,48,379,39606353.28,40289323.79,41789835.87,45978230.58,46786408.06,47982764.22,46485410.12,46718820.69,45384591.09,,,46911620,45296340,51378308,49928484,57446032,62626590.13,61256618.12,58650118.81,64337783.87,56827867.67
2739,48,381,445933085.4,451868768.9,449344822,454005636.2,463969328.2,446182943,493175724.4,587022591.7,576207718,,,369732960,367964192,395402624,372822016,389628224,397865281.3,404715798.9,419391795.2,411014115.9,401988199.2
2742,48,387,82276786.46,79199113.65,81110072.24,85774483.53,87408565.42,82464334.66,84257052.24,83543877.64,76875703.96,,,76920432,74834784,82458808,74412864,77182640,77517865.97,81693913.83,84583270.26,82211877.3,82248104.14
2743,48,389,189452527.3,172935837.5,205137642.1,195914982.6,186620108.5,183536041.6,190397018.4,205654318.1,211951187,,,218667616,234023744,286578080,335566464,346649184,359636422.8,484940848.4,522830589.1,516118230,464297068.7
2744,48,391,183554375.8,194759276.9,194331505.3,199988522.4,227828448.6,229687407.3,232961380.3,225171219.6,186889247,,,189003392,165982800,179009376,169336464,177837328,190233737.8,173838121.9,171055724.3,177215924.6,183715014.7
2745,48,393,6518985.21,7075503.83,7176628.905,7769090.7,7818133.32,8574550.435,8591911.295,11432256.98,13542288.77,,,10787311,10875773,13931319,13190183,9693383,10076338.31,9106767.885,8827851.31,8675124.725,8196741.288
2746,48,395,195696611.4,195327220.2,197794566.9,223465465.9,221990712.7,232128596,233569908.3,256342405.4,241437536,,,227492592,201335248,225911888,230438048,205286224,251545469.3,272129055.1,290014619.7,280636637.9,245648452.4
2747,48,397,336351712.1,318029361.1,323097365.6,358120895.3,363528008.2,381164809.8,368894439.8,378901001.7,394115031.5,,,405026560,401259872,438959232,419850208,477347392,570658768.8,502318011.1,514977905.1,561185422.8,510135019.6
2748,48,399,69544176.79,71665930.48,71019198.66,73481240.82,73237470.71,78041403,74072414.9,76055016.42,70833901.5,,,67469992,69107728,72780384,74436320,71436696,76704586.88,76339994.19,84314706.54,90483047.4,86419624.64
2749,48,401,211737311,218869301.9,222806916.8,219717204.2,226515153.1,239631076,254879373,274281010.8,234901969.6,,,213255952,196182592,213305248,210859152,196814320,188047662.6,199784100.5,214943616.7,216461921.4,181943816.2
2750,48,403,45140168.97,46152230.09,46058208.65,47855125.18,49828711.69,45847893.82,45815218.29,48054216.62,41597799.54,,,42799984,36610484,41203500,40556624,36235076,35632409.09,37420920.55,42110973.82,41846174.35,41758591.76
2751,48,405,40208025.8,42908686.06,42733148.44,43732947.31,45537990.47,39448428.03,42492232.38,46382949.15,42470514.1,,,48541736,40757224,41203704,39089908,39850084,38192119.03,40590684.58,41795056.46,46797622.36,47474723.03
2752,48,407,122176667,124900780.8,124850324.3,129940448.6,128444425,125515594.1,131498679.2,142908636.2,132736648.7,,,149251904,141276640,144949568,135548128,137107952,122334921.7,140880804.6,163970304.2,174814449.4,177443333.1
2753,48,409,362861943.8,365116438.3,386394854.7,410497476.7,434108146.1,442026507.4,421588436.4,417082599.1,458032968.8,,,437647616,425140416,446518176,464844256,493759648,489913313.9,510146135.4,557545676.7,550826482.3,480695455
2754,48,411,24404083.22,24326407.58,22349450.42,23307894.43,22913378.03,23553575.2,23439521.46,23855491.88,21044149.78,,,22711814,24444210,23040454,21100670,27459966,26920451.8,23556251.01,28825439.56,31785472.76,29260182.2
2755,48,413,29753144.67,30243532.08,33968101.95,33635066.09,33610841.03,34307716.56,35322816.97,35875524.42,35307913.13,,,31304144,32294286,35823568,34496372,30709900,31740767.33,31098181.77,33220496.9,30983125.38,34281960.59
2756,48,415,118921450.2,136628806,137158877.3,132450273.7,129962332.1,132352399.9,141316532.1,166324219.5,127707562.8,,,134678496,132598040,148046560,150602672,155230288,158864366.1,152225995.2,156945932.1,158941929.1,109253364.7
2758,48,419,136030059,156196878,145562046.4,142685666,141139181.9,141291593.8,148938487.6,153250818.9,149251523.9,,,119684112,103648072,103154920,100147584,95921072,99108460.7,94669320,95065012.49,109243101.7,99576074.75
2759,48,421,64012964.46,74466676.58,68965600.98,74629143.56,53645889.65,56087048.29,62031702.55,57918648.59,59803122.29,,,61088148,57130844,92615200,69772656,60721012,64531536.32,75911012.24,72180125.69,74482983.69,84276634.98
2760,48,423,1125723819,1101396820,1200069345,1205014802,1220543167,1237549699,1250775253,1261854411,1291774273,,,1338217216,1334024448,1335037312,1354046336,1438618880,1555760749,1522454780,1581941456,1594791896,1401630667
2761,48,425,47334097.04,48670228.58,46973634.85,48062385.32,48515112.07,46606736.12,57774435.26,61813136.17,56786248.71,,,46155788,46426084,47053124,48029728,48329560,58162808.02,53106379.09,55408368.75,59709066.66,52007849.7
2762,48,427,222584739.5,227443556.7,248539686.2,264687009.1,265270596,269777123.6,273154134.3,282380878.4,269861965.7,,,233814992,248785808,252947792,240571856,266069808,286391477.3,262745041.2,272290033.6,290625419.1,248215633.5
2763,48,429,19578028.81,19183275.07,19325093.63,20182518.78,16407304.93,19061543.56,18711257.44,19453429.09,18003998.6,,,20248052,20212492,18816634,18996554,20256886,19220901.75,16699819.45,19453863.81,21763771.78,19585773.37
2764,48,431,38724747.12,39852610.78,38904571.46,40530873.49,42429327.38,43891905.18,42401121.81,56952336.27,56642962.64,,,65299844,62691420,92333920,99929888,69509632,76141907.27,81533311.64,89398729.13,87068986.69,68589177.75
2766,48,435,147856256.6,156905522.2,143586787.5,143753828.7,160584753.1,168848650.3,158406150.7,183665386.3,189657171.8,,,161412416,157637536,173130880,169523088,196651648,202169476.2,216894155.5,247988908.8,270680943.9,221616053.5
2767,48,437,81836725.63,84195647.19,80656290.74,104082441.9,99767410.4,104561935.1,96925490.85,112801546.1,102687231,,,104912616,94663032,110784840,96964008,104800528,113262170.8,120059615.3,118663439.6,123862568.6,111552647.7
2768,48,439,10319495251,10587972235,10424344456,10754575884,11121715439,12163802364,11385499476,11672110468,11905909569,,,11453904896,11694277632,11480134656,11541231616,11714225152,12067757311,12160147249,12283221738,12604332268,11022386034
2769,48,441,494831716.8,502798581.1,505937790.6,494221928.9,487803764.6,496950314.6,533309850.1,718282027.7,680611729.4,,,763360832,729126208,758965632,751501824,758053952,774829858.4,813239580.8,842828078.8,855131574.3,770168987.5
2770,48,443,30860558.92,24888870.03,25948681.11,40178234.94,32238722.04,31379861.76,27666417.83,24505484.25,23849574.55,,,24145106,20307148,22878040,26184894,24567764,24298238.95,25166929.22,28537563.69,26802265.36,19966247.94
2771,48,445,109416768.4,107903832,105656250,109535343.3,110707152.2,115917596.8,106948661.7,110252358.1,106609862.4,,,114814344,114722856,126598104,126483544,121894592,135341740.8,131365179,143255111.7,148490138.4,139231826.7
2773,48,449,244469608.8,232817621.1,247815084.5,250105424.1,250987846.8,255798413.5,249798257.6,246681055.1,247430399.5,,,259756176,268758496,276443744,271002880,276653632,339637398.4,314874045.9,326455266.4,364879220.4,350955590.1
2774,48,451,321802767.1,315819163.1,333796600.1,322323255.1,355231798.4,371046411.8,342285908,391148750.8,375907306,,,385120096,392525440,413437504,432203264,423077824,435933201.5,432071871.1,441892090.6,457248709,416648692.2
2775,48,453,4998335080,5208640543,5177642956,5193329827,5174618545,5256478776,5155150904,5554118886,6185753533,,,5718480896,5951225856,5956236800,5979522048,6748018688,7065250077,6933307778,7237290107,7271704000,5750670544
2777,48,457,79728832.81,82573721.15,85236851.67,84146898.16,86883351.03,92212674.73,92577208.26,89610865.67,82675381.32,,,123505080,115144720,125486696,113445584,112452960,110020763.1,114966432.7,131058322.4,114968920.2,103014108.6
2778,48,459,73646111.91,72955880.99,78706689.23,75870011.43,74695558.35,79180093.13,77661213.16,85062725.86,86625363.12,,,174834976,176190448,186430800,192475152,186795776,204858777.2,207867075.1,218908419.7,217520617.8,201784831.4
2779,48,461,,,,,,,,,7110818.922,,,7987087.5,9296731,13371567,16813752,9935837,10513611.69,10395857,12921714.67,12417775.6,8863374.054
2780,48,463,125715999.3,136815942.6,133620350.5,129013518.3,131331664.7,137183662.6,140776885.1,145089124.3,161835686.6,,,149777104,162343056,142737824,155103952,143037712,149578908.7,157109488.6,148961170.2,160345908.2,142085827.3
2781,48,465,177058107.5,164531263.9,173179106.7,170087973.2,180610260.8,177293616.3,170860214.2,173281462.6,175431807.3,,,158721568,149149792,164069280,153056944,175962688,181973034.4,184652884.2,205536891.4,219181958,168652700.1
2782,48,467,350968645.7,363667473,392499471.9,370910318.3,399366318.6,381910096.7,377270015.6,380906938,365558382.2,,,440236352,413943712,397986624,445210112,482155904,519949580.1,524635001.7,525116522.5,542011443.2,517855710.2
2783,48,469,428041602.1,429944991.7,467116804.8,469086477.7,470289095.9,497500889.2,435364205.8,485956252.8,583588446,,,557104640,574097152,587305536,638043008,648664896,642559735.6,628293544.2,632590031.1,671464806.9,664937796.9
2784,48,471,399873895.5,411874132.9,452837661.8,470643411.5,495647706.4,503052855.4,522840502.2,530130783,501736491.5,,,537941632,499723552,475876768,517264160,580423680,595515010.3,591127490.8,616472085.9,624705067.5,555773641.8
2785,48,473,377331641.8,418711292.5,408881102.6,389199564.6,403323081.4,408975986.6,390504513.4,438913711.1,433361110.6,,,419147104,418537312,431785472,425944416,450630080,471248299.2,525139822.6,533630609.9,535520892.4,459072557.1
2786,48,475,136165641.5,126857231.2,161095402.9,134834310.6,126207207.5,130771931.3,165884901.1,170772715.7,116700207.5,,,127471456,153717008,168396512,180542848,182519408,230731604.5,266104485.9,275750932.6,321058350.4,296241389.7
2787,48,477,300409511.5,293697563.2,309427682.3,307017909.7,315552389.7,339267106.5,312766050.8,321644817.1,318361090.8,,,316645312,289673728,302209024,284471328,337447744,323073229.9,322244301.9,366323359,380297317.5,374658777.1
2788,48,479,701654210.8,752048898.5,794502787.6,834135134,875595183.6,911902595,928245221.4,1032409205,933197247.7,,,959949120,903544128,1096078848,1061387392,1222708736,1248925871,1223676823,1379509282,1296530692,1157469835
2789,48,481,296543380.7,292855045.4,342536226.9,332478971.6,333732036,345806065.5,368075379,344270893,354069515.2,,,311123424,318228032,340049056,330319328,379707520,357599292,349646345.1,342424241.2,337084272.2,327322096.5
2790,48,483,134560220.6,132569003.8,134824989.9,160656535.9,142242241.8,138301786.5,165222622.4,146834249.1,149331162.6,,,176769760,178562288,172663088,162826032,154555744,139179337.9,140844508.2,142392871.1,144343043.4,143094550.8
2791,48,485,649246583.8,624158969.2,637194101.3,673292211.2,715057563.1,743778840.1,726507534.5,714394253.2,660228557.6,,,707208832,696977088,748108480,715712064,706310784,709276484.1,706286889.5,728230822,769723013.9,691135224.5
2792,48,487,161199412,171103291.8,178078346.5,182863902.1,182773189,193384962.9,194024277.1,185279158.2,169188032.6,,,168488016,159760112,183501904,176661040,164198096,167165086.9,181954948.8,185130584.9,192568682.3,175718370.7
2793,48,489,92489480.27,97491094.49,92384432.05,90960885.33,95593854.57,93093326.29,97275817.13,102350247.9,98051445.75,,,83723544,84155672,94227936,74387768,75198568,92923624.71,90254224.89,87737565.58,87640289.43,75385282.06
2794,48,491,1331230725,1342526676,1388728309,1402387696,1371343182,1378767675,1349777093,1670911857,1974465160,,,1798451840,1852127488,2007853568,2177736704,2437237504,2535002160,2520108041,2723463407,2974723825,2598096265
2795,48,493,82243703.72,75808385.56,82008987.31,86664536.39,91729678.91,93289167.04,97472830.25,92848410.19,170217380.4,,,238483248,269814496,280299168,314325152,290482208,282151873.4,279338204.4,295317467.1,314551850.6,284587495.1
2797,48,497,392362839.8,467518347.9,416779113.9,452236253.4,457198899.5,473036555.1,481163904.6,446269105.3,500337810.5,,,530351360,546273920,596959296,600988736,594333824,597244447.4,588837976.8,595577896,603157339.3,577247073.3
2798,48,499,39421235.6,40031587.43,41851850.1,44533747.46,44828663.81,46220266.09,46126280.42,47069878.05,42714850.21,,,76073864,77317192,76560056,74650440,82465728,75500235.7,91855515.29,89185503.79,95072877.87,84680981.53
2800,48,503,30292920.74,34364859.51,29297231.26,29157522.4,29476289.46,32103745.46,33640974.71,32661340.63,31968685.41,,,32570816,29677450,35424068,32059776,31475468,32855355.91,32373130.06,32286509.35,34435210.33,30858496.15
2801,48,505,108180632.3,111732302.8,110296913.6,114066934,115145686.2,107935310,109749199,114755128,122330699.9,,,93196672,95903304,106817192,98570368,98204624,92888927.54,85568109.24,91591581.97,96139244.35,82866814.33
2802,48,507,6391285.98,7078351.56,6633395.39,6731111,6776342.868,7144745.06,6867500.55,6588993.505,13427295.23,,,91340896,100580648,122077536,121830568,103966632,115108719.5,106632986.3,111291275.5,121862415,97787549.87
