ST,CO,2016,2017,2018,2019,2020,average
22,61,0.733787931,0.749595247,0.753184991,0.695030689,0.640994456,0.714518663
22,63,0.5892005,0.582574527,0.610746,0.581261476,0.522271978,0.577210896
22,65,0.925364577,0.925998788,0.928802947,0.923179589,0.919569102,0.924583001
22,67,0.373037048,0.373296686,0.37651477,0.413281037,0.386351309,0.38449617
22,69,0.665274185,0.670241317,0.674734926,0.693429552,0.642689616,0.669273919
22,71,0.740134801,0.743342558,0.747405665,0.646186332,0.659411471,0.707296165
22,73,0.659989693,0.662695541,0.664910956,0.572728063,0.547706655,0.621606182
22,75,0.259171638,0.261515307,0.269348229,0,0.192623048,0.196531644
22,77,0.395902971,0.491768187,0.499779768,0,0.362403885,0.349970962
22,79,0.654249415,0.675512872,0.679175372,0.676898157,0.651107929,0.667388749
22,81,0,0,0,0,0,0
22,83,0.778659854,0.781503176,0.784602632,0.772655674,0.846011122,0.792686492
22,85,0.649397217,0.647661777,0.649907435,0.71183833,0.623417176,0.656444387
22,87,0.674818912,0.665812687,0.666650028,0.438251268,0.466259136,0.582358406
22,89,0.838988873,0.837871567,0.839414005,0.8403125,0.823179861,0.835953361
22,91,0,0,0,0,0,0
22,93,0.465534502,0.467914053,0.480621195,0.518807118,0.534059558,0.493387285
22,95,0.840501074,0.838339473,0.840236255,0.807608129,0.800597628,0.825456512
22,97,0.645057334,0.646830298,0.651588156,0.664202481,0.616973603,0.644930374
22,99,0.604374576,0.608272526,0.611512086,0.528470892,0.467464598,0.564018936
22,101,0.66636243,0.68301724,0.685409969,0.579238257,0.554624162,0.633730412
22,103,0.709357205,0.711055856,0.705945312,0.678340808,0.679890084,0.696917853
22,105,0.69724795,0.701264954,0.704878767,0.58402037,0.583899087,0.654262226
22,107,0.711419781,0.689260619,0.695093798,0.661811348,0.649980911,0.681513291
22,109,0.480082477,0.494205521,0.499116116,0.416584852,0.394307135,0.45685922
22,111,0.152286209,0.144480971,0.146082177,0.109287485,0.013514255,0.113130219
22,113,0.336993341,0.363653978,0.368983328,0.223961621,0.249616963,0.308641846
22,115,0.594279205,0.5960385,0.60008106,0.547758244,0.495950865,0.566821575
22,117,0.109498997,0.109839663,0.109186817,0.086895492,0.068794249,0.096843044
22,119,0.441386292,0.477711541,0.481731783,0.530274729,0.403176877,0.466856244
22,121,0.908203128,0.910280126,0.910552501,0.838499854,0.855233919,0.884553906
22,123,0,0,0,0,0,0
22,125,0.711324892,0.717103397,0.722589279,0.645980615,0.642306801,0.687860997
22,127,0.694527054,0.69599829,0.708350127,0.632480002,0.681919948,0.682655084
23,,,,,#DIV/0!,,#DIV/0!
23,1,0.539640564,0.549476582,0.550528176,0.552276372,0.53788226,0.545960791
23,3,0.404181908,0.405946189,0.401635263,0.401022042,0.3908083,0.40071874
23,5,0.554060987,0.555370082,0.55603453,0.559553132,0.529516515,0.550907049
23,7,0.352378132,0.348323578,0.352769711,0.348511498,0.340316314,0.348459847
23,9,0.321159836,0.321175139,0.321169781,0.3215873,0.310697767,0.319157965
23,11,0.40946409,0.436914252,0.439571616,0.440646054,0.431782129,0.431675628
23,13,0.376846423,0.377351592,0.377233515,0.363133498,0.352933385,0.369499683
23,15,0.425079676,0.418875957,0.420040454,0.427089099,0.415596992,0.421336436
23,17,0.506290389,0.501512859,0.506529863,0.504708821,0.494986072,0.502805601
23,19,0.506385215,0.505557715,0.5143277,0.513923751,0.487317851,0.505502446
23,21,0,0,0,0,0,0
23,23,0.721611722,0.725735536,0.726639235,0.727823994,0.706751627,0.721712423
23,25,0.577641371,0.583921438,0.582641294,0.582044233,0.571382632,0.579526194
23,27,0.619645468,0.604968308,0.605512177,0.605651438,0.592857192,0.605726917
23,29,0.294820786,0.2950213,0.296206001,0.296117607,0.268002205,0.29003358
23,31,0.55589652,0.557838248,0.559048205,0.56221432,0.532326328,0.553464724
24,1,0.647200367,0.649148732,0.646318324,0.653611439,0.651806274,0.649617027
24,3,0.722080506,0.720635701,0.722567398,0.724848378,0.720174017,0.7220612
24,5,0.716451985,0.7166365,0.715527992,0.718555538,0.713433794,0.716121162
24,9,0.71980448,0.71773456,0.719098114,0.719680155,0.723625436,0.719988549
24,11,0.403312159,0.384828377,0.379730549,0.391861457,0.410106144,0.393967737
24,13,0.500905063,0.501926555,0.499945628,0.500724736,0.501123665,0.500925129
24,15,0.695333503,0.697413759,0.695631028,0.694117837,0.685710022,0.69364123
24,17,0.574146973,0.570712609,0.565741528,0.564962924,0.562769434,0.567666694
24,19,0.491019417,0.483915757,0.475293206,0.466840837,0.463413056,0.476096455
24,21,0.697633753,0.693210333,0.693500673,0.698713825,0.692993101,0.695210337
24,23,0.688477183,0.69467832,0.705404102,0.708036578,0.710064095,0.701332056
24,25,0.601073094,0.59306472,0.592854996,0.594245882,0.589731169,0.594193972
24,27,0.760764464,0.759535259,0.76055134,0.759895489,0.753950942,0.758939499
24,29,0.189892912,0.194442385,0.206447339,0.209747687,0.208100426,0.20172615
24,31,0.714211889,0.712061638,0.714651892,0.715434365,0.709015715,0.7130751
24,33,0.77035733,0.769135661,0.767371272,0.768903413,0.76610126,0.768373787
24,35,0.765943559,0.75689881,0.758346296,0.757483585,0.754913529,0.758717156
24,37,0.468047208,0.470548539,0.469321746,0.469123914,0.458784308,0.467165143
24,39,0.664946711,0.664451199,0.661367039,0.661336413,0.659790135,0.662378299
24,41,0.656923594,0.654300372,0.654748773,0.65881682,0.659606075,0.656879127
24,43,0.668706163,0.670569335,0.666499683,0.665916569,0.667651535,0.667868657
24,45,0.652164143,0.638333106,0.627482361,0.635455727,0.632202889,0.637127645
24,47,0.722666873,0.721127327,0.720625181,0.73105784,0.731468762,0.725389197
24,510,0.738578019,0.737824673,0.746429838,0.743577775,0.740110331,0.741304127
25,,,,,#DIV/0!,,#DIV/0!
25,1,0.623571216,0.64554311,0.659174932,0.67853378,0.683820905,0.658128789
25,3,0.574432703,0.614265741,0.607988826,0.621103747,0.603852914,0.604328786
25,5,0.642253365,0.633734139,0.627980355,0.638327064,0.641720879,0.63680316
25,7,0.531462887,0.466560497,0.474568545,0.474473738,0.381860565,0.465785246
25,9,0.738601105,0.748829984,0.700329228,0.717308434,0.71841691,0.724697132
25,11,0.597861744,0.564764015,0.557827284,0.584550224,0.55532324,0.572065301
25,13,0.657650922,0.648507325,0.643705343,0.648936221,0.635231324,0.646806227
25,15,0.440277506,0.505919326,0.523245148,0.500783215,0.50934769,0.495914577
25,17,0.726024107,0.716996059,0.681627231,0.682624271,0.679278381,0.69731001
25,19,0,0,0,0,0,0
25,21,0.74670464,0.722995332,0.702544729,0.706923489,0.696011774,0.715035993
25,23,0.617687836,0.615530882,0.584087428,0.603356529,0.599605158,0.604053567
25,25,0.746759236,0.752895705,0.744786133,0.747140214,0.732018638,0.744719985
25,27,0.71231566,0.690441805,0.68912242,0.698570525,0.68934056,0.695958194
26,,,,,#DIV/0!,,#DIV/0!
26,1,0.265914812,0.282851918,0.281038411,0.29128417,0.282172907,0.280652444
26,3,0.45423837,0.466854266,0.450115247,0.488179266,0.478081372,0.467493704
26,5,0.588200479,0.601893246,0.592353641,0.592942063,0.570890221,0.58925593
26,7,0.465479864,0.491047501,0.481658181,0.47679891,0.472631792,0.47752325
26,9,0.443448835,0.434435632,0.439569941,0.443721033,0.452391116,0.442713311
26,11,0.697174081,0.701518491,0.691408239,0.693723406,0.720082081,0.70078126
26,13,0.743106781,0.738131992,0.733679238,0.7327317,0.754329664,0.740395875
26,15,0,0,0,0,0,0
26,17,0.58763273,0.57426368,0.585218384,0.594604074,0.598548006,0.588053375
26,19,0.415133255,0.405404702,0.402142869,0.413388054,0.398404506,0.406894677
26,21,0.627015893,0.634552586,0.635028198,0.641319879,0.652134264,0.638010164
26,23,0.559797369,0.573769028,0.574936932,0.566335113,0.545538123,0.564075313
26,25,0.608257943,0.627196202,0.631519404,0.625657042,0.603812514,0.619288621
26,27,0.020675129,0.020588917,0.02071433,0.02229051,0.021933508,0.021240479
26,29,0.399038277,0.386534757,0.375577724,0.391511009,0.400787488,0.390689851
26,31,0.456089686,0.602787282,0.592021436,0.572581623,0.546314423,0.55395889
26,33,0.279169983,0.281062802,0.284850182,0.273765584,0.274895169,0.278748744
26,35,0.45487307,0.489590378,0.527577272,0.53120577,0.518412377,0.504331773
26,37,0.687155201,0.683191488,0.684276718,0.683032297,0.671735819,0.681878305
26,39,0.653594382,0.696438823,0.725856271,0.732740247,0.723407438,0.706407432
26,41,0.577502129,0.582576387,0.581974146,0.58324973,0.593978187,0.583856116
26,43,0.547440697,0.534337455,0.559043522,0.556744655,0.580063064,0.555525879
26,45,0.533290683,0.54600645,0.546759776,0.538975156,0.499971759,0.533000765
26,47,0.472202158,0.469429324,0.449635596,0.459588267,0.465074264,0.463185922
26,49,0.628953344,0.621544267,0.626173167,0.627970489,0.611579801,0.623244214
26,51,0,0,0,0,0,0
26,53,0.565274375,0.564540647,0.616420386,0.622194773,0.62609016,0.598904068
26,55,0.400211599,0.382346813,0.386755184,0.38273531,0.376646693,0.38573912
26,57,0.53696947,0.537365172,0.545738451,0.56331297,0.547768157,0.546230844
26,59,0.289789783,0.28602931,0.28555254,0.281403127,0.289683567,0.286491665
26,61,0.34218201,0.328350958,0.320017326,0.319941911,0.322263349,0.326551111
26,63,0.264959519,0.264953233,0.272195005,0.275186993,0.261307068,0.267720364
26,65,0.588308772,0.587678662,0.589291925,0.587623787,0.568930754,0.58436678
26,67,0.494633979,0.500993683,0.496255499,0.504028412,0.490195253,0.497221365
26,69,0.29388255,0.309564173,0.305485922,0.298749358,0.289019618,0.299340324
26,71,0.569094788,0.558667479,0.555653899,0.556634935,0.549966858,0.558003592
26,73,0.402045732,0.406768385,0.40865072,0.4191434,0.413757668,0.410073181
26,75,0.555633974,0.556852367,0.55686955,0.576691722,0.553638462,0.559937215
26,77,0.605827421,0.617468489,0.618193044,0.615484269,0.606496686,0.612693982
26,79,0.567846546,0.558850737,0.55978485,0.565175542,0.547232657,0.559778066
26,81,0.626493293,0.62536651,0.619649419,0.617141588,0.611015286,0.619933219
26,83,0,0,0,0,0,0
26,85,0.346802921,0.380585132,0.379119346,0.420696964,0.4031169,0.386064253
26,87,0.461167527,0.470215569,0.470046791,0.483975639,0.466068658,0.470294837
26,89,0,0,0,0,0,0
26,91,0.25608683,0.255668049,0.259425922,0.270656089,0.269527876,0.262272953
26,93,0.679411949,0.674495796,0.672562626,0.677734758,0.648774087,0.670595843
26,95,0.395960884,0.434160538,0.415264133,0.448141377,0.416403563,0.421986099
26,97,0.665987793,0.672779782,0.674561827,0.670755156,0.678207839,0.672458479
26,99,0.650475977,0.640618451,0.640541934,0.6293776,0.624211141,0.637045021
26,101,0.332345694,0.315322889,0.324262368,0.33297166,0.319529998,0.324886522
26,103,0.513685417,0.513717913,0.506387354,0.516709178,0.534728099,0.517045592
26,105,0.557944857,0.555197533,0.548655293,0.551220812,0.52814517,0.548232733
26,107,0.413172931,0.424636541,0.465884801,0.469906826,0.470856024,0.448891425
26,109,0.660291326,0.657317229,0.656084357,0.67096487,0.677557932,0.664443143
26,111,0.433407077,0.430945643,0.438187515,0.44053607,0.43179657,0.434974575
26,113,0,0,0,0,0,0
26,115,0.678118747,0.677011955,0.679114981,0.681134076,0.667255412,0.676527034
26,117,0.349417828,0.364392504,0.368563439,0.358896686,0.365877669,0.361429625
26,119,0.476615784,0.475430909,0.472400111,0.462194496,0.465981644,0.470524589
26,121,0.471565502,0.465197218,0.465541817,0.459453331,0.448859364,0.462123446
26,123,0,0,0,0,0,0
26,125,0.713830617,0.710007945,0.7035035,0.701758333,0.683783899,0.702576859
26,127,0.336514668,0.383919319,0.388314206,0.38689231,0.349765886,0.369081278
26,129,0.392518267,0.419152842,0.408462744,0.40241375,0.413590116,0.407227544
26,131,0.479047368,0.500629546,0.495410419,0.51757646,0.529224883,0.504377735
26,133,0.687658017,0.690823824,0.6796165,0.680437527,0.665723091,0.680851792
26,135,0.433336215,0.443113977,0.442887773,0.442618886,0.408228704,0.434037111
26,137,0.577079073,0.600997398,0.602977405,0.616381408,0.621652983,0.603817653
26,139,0.514976436,0.511668918,0.503320619,0.4929445,0.478999228,0.50038194
26,141,0.370216037,0.389636628,0.382776572,0.395746064,0.388525565,0.385380173
26,143,0.441715743,0.451951017,0.463808745,0.480868338,0.489575421,0.465583853
26,145,0.538619075,0.52602488,0.527516853,0.527870698,0.520031006,0.528012502
26,147,0.406561219,0.416585248,0.419900418,0.417032292,0.404257757,0.412867387
26,149,0.340486939,0.335769647,0.335763494,0.332668792,0.327891096,0.334515994
26,151,0.396608337,0.396728336,0.407253167,0.380851267,0.376549524,0.391598126
26,153,0.573437692,0.587886633,0.574940384,0.582660635,0.591699272,0.582124923
26,155,0.37826638,0.416950878,0.417791987,0.409866864,0.377325238,0.400040269
26,157,0.18482224,0.18664206,0.193487943,0.198342474,0.210877675,0.194834478
26,159,0.50458484,0.51903117,0.522088242,0.530179936,0.517892253,0.518755288
26,161,0.673529819,0.676817913,0.693566512,0.691085173,0.67294281,0.681588445
26,163,0.780829824,0.776454228,0.774765548,0.770939857,0.761459028,0.772889697
26,165,0.531455035,0.532395199,0.533588014,0.54844274,0.555067038,0.540189605
27,1,0.474604009,0.475639518,0.472225943,0.472732914,0.45519253,0.470078983
27,3,0.526036307,0.526673364,0.520885001,0.515401373,0.54222097,0.526243403
27,5,0.664518415,0.663913214,0.668607177,0.6699199,0.66512742,0.666417225
27,7,0.42018724,0.420074974,0.428500998,0.430115221,0.427282256,0.425232138
27,9,0.640482718,0.648653576,0.649611749,0.644752939,0.648021339,0.646304464
27,11,0.198048749,0.197567209,0.201771866,0.202152245,0.201469502,0.200201914
27,13,0.412165144,0.42484612,0.426534736,0.44054659,0.447893215,0.430397161
27,15,0.453006856,0.453554381,0.441974266,0.443786051,0.46697393,0.451859097
27,17,0.659855213,0.657484103,0.662506171,0.663447523,0.652891776,0.659236957
27,19,0.349279168,0.344499798,0.342112572,0.352777684,0.362491237,0.350232092
27,21,0.530475512,0.521191534,0.519843206,0.515358929,0.50456028,0.518285892
27,23,0.561968868,0.561669048,0.572910268,0.5731103,0.565589088,0.567049514
27,25,0.65061875,0.653306129,0.649490779,0.646594933,0.645641151,0.649130348
27,27,0.594639212,0.584912351,0.588531129,0.587393261,0.590216855,0.589138562
27,29,0.396617771,0.390052056,0.390705654,0.361800988,0.36401575,0.380638444
27,31,0.736074807,0.735190801,0.739143468,0.739082921,0.733331643,0.736564728
27,33,0.517989877,0.520483373,0.517729918,0.515647231,0.507962823,0.515962644
27,35,0.505069363,0.497647867,0.501769906,0.497632286,0.497064379,0.49983676
27,37,0.584991145,0.581084324,0.582474181,0.577048736,0.595335719,0.584186821
27,39,0.460562348,0.471203322,0.470774821,0.482215698,0.479894404,0.472930119
27,41,0.44125714,0.442621964,0.429232113,0.428113904,0.414411016,0.431127227
27,43,0.639837183,0.644534002,0.653425926,0.637247254,0.619139237,0.63883672
27,45,0.435578708,0.437098521,0.436610139,0.441020061,0.42772446,0.435606378
27,47,0.650832841,0.648399772,0.648472631,0.644855474,0.642534225,0.647018989
27,49,0.587939571,0.595539197,0.595063434,0.603445067,0.601378458,0.596673145
27,51,0.607105685,0.616966974,0.612293366,0.608686393,0.56006001,0.601022486
27,53,0.669071801,0.666384913,0.663465202,0.660356466,0.676156503,0.667086977
27,55,0.120286188,0.120342267,0.119341919,0.119447287,0.10999033,0.117881598
27,57,0.609216667,0.608649084,0.602510066,0.600578902,0.589237352,0.602038414
27,59,0.212723433,0.212521971,0.223931199,0.224432683,0.22205017,0.219131891
27,61,0.540562469,0.534591297,0.53340729,0.532840064,0.524647673,0.533209759
27,63,0.731821557,0.732156176,0.738977499,0.738988421,0.722062805,0.732801292
27,65,0.306505053,0.306578911,0.313491937,0.313856711,0.304325797,0.308951682
27,67,0.586561343,0.590274837,0.590467849,0.591197963,0.593294404,0.590359279
27,69,0.271736335,0.260807389,0.256788502,0.257494735,0.244163729,0.258198138
27,71,0.555356989,0.555402753,0.562126503,0.562798174,0.561503167,0.559437517
27,73,0.348076876,0.349246878,0.35376653,0.353587766,0.338940999,0.34872381
27,75,0.649734737,0.646760133,0.629995105,0.652185237,0.647747257,0.645284494
27,77,0.456832299,0.460871504,0.460765548,0.460438026,0.431928546,0.454167185
27,79,0.21898593,0.218203648,0.227995997,0.236171773,0.236182043,0.227507878
27,81,0.24445913,0.243445655,0.247132495,0.247546559,0.231802269,0.242877222
27,83,0.499533616,0.497347186,0.501143893,0.501838003,0.509980671,0.501968674
27,85,0.572721065,0.574827187,0.57665843,0.579817855,0.58243768,0.577292443
27,87,0.466438355,0.466048423,0.453916732,0.447803725,0.436268872,0.454095221
27,89,0.168593734,0.167949968,0.169777447,0.169351236,0.16134024,0.167402525
27,91,0.47660103,0.476263458,0.473026712,0.472108018,0.464778834,0.47255561
27,93,0.447527654,0.450575112,0.450461369,0.438888044,0.431476086,0.443785653
27,95,0.685623482,0.687604655,0.685809237,0.683164686,0.673453837,0.683131179
27,97,0.571719293,0.574283323,0.574944368,0.59481406,0.591963864,0.581544982
27,99,0.534629696,0.534801209,0.541635591,0.541004252,0.533966167,0.537207383
27,101,0.333668862,0.331326519,0.332596178,0.352340549,0.442377277,0.358461877
27,103,0.670890954,0.678113506,0.679088789,0.689241008,0.693254018,0.682117655
27,105,0.682199555,0.695276726,0.696670109,0.701188045,0.692983334,0.693663554
27,107,0,0,0,0,0,0
27,109,0.499810872,0.508742303,0.506567311,0.50455102,0.520112175,0.507956736
27,111,0.565575143,0.571365048,0.572094416,0.569419003,0.55642977,0.566976676
27,113,0.219282109,0.215277112,0.215585159,0.207948,0.205929606,0.212804397
27,115,0.664660088,0.665215671,0.668238075,0.668125795,0.646121721,0.66247227
27,117,0.38043526,0.381779776,0.387533184,0.386084687,0.37381689,0.381929959
27,119,0.44106157,0.436477734,0.433334667,0.421980409,0.417174004,0.430005677
27,121,0.324185972,0.323651539,0.323768906,0.309115534,0.300630341,0.316270458
27,123,0.591862387,0.600346254,0.599236301,0.600074901,0.626738808,0.60365173
27,125,0.282377527,0.281830995,0.288087064,0.287451946,0.269359713,0.281821449
27,127,0.474806052,0.474756636,0.475049315,0.470888717,0.459901627,0.471080469
27,129,0.524832328,0.537024468,0.537474678,0.526637275,0.513970558,0.527987861
27,131,0.589415388,0.590694646,0.594764278,0.588061075,0.582613767,0.589109831
27,133,0.591977151,0.591997608,0.60743235,0.610935105,0.590021127,0.598472668
27,135,0.678787308,0.679313977,0.674673348,0.68665543,0.670292827,0.677944578
27,137,0.489691135,0.499225097,0.497188357,0.491113779,0.498844747,0.495212623
27,139,0.506294781,0.507337742,0.505963224,0.510434588,0.528297637,0.511665594
27,141,0.661729536,0.661840101,0.649359183,0.650592914,0.657198381,0.656144023
27,143,0.19659551,0.198185357,0.197956235,0.194289097,0.184685253,0.19434229
27,145,0.658139235,0.661049098,0.659911849,0.654184349,0.65723854,0.658104614
27,147,0.682659552,0.683145698,0.681777907,0.672884786,0.677355646,0.679564718
27,149,0.286335102,0.283311932,0.285004905,0.291594947,0.291198254,0.287489028
27,151,0.47065139,0.46801044,0.467534361,0.456309122,0.434334083,0.459367879
