ST,CO,YEAR,VMT_Total
18.0,65.0,2018.0,368753973.9
18.0,67.0,2018.0,163194781.35
18.0,69.0,2018.0,237604612.09999996
18.0,71.0,2018.0,400164924.9
18.0,73.0,2018.0,472873804.54999995
18.0,75.0,2018.0,40359535.550000004
18.0,77.0,2018.0,103412949.75000001
18.0,79.0,2018.0,82536398.8
18.0,81.0,2018.0,760319969.6500001
18.0,83.0,2018.0,151488691.15
18.0,85.0,2018.0,118128238.65
18.0,87.0,2018.0,260611952.75
18.0,89.0,2018.0,2861868176.4500003
18.0,91.0,2018.0,1093443928.35
18.0,93.0,2018.0,222594286.40000004
18.0,95.0,2018.0,557780768.85
18.0,97.0,2018.0,6090015152.3
18.0,99.0,2018.0,117523860.7
18.0,101.0,2018.0,76058546.69999999
18.0,103.0,2018.0,219049431.95
18.0,105.0,2018.0,374457347.09999996
18.0,107.0,2018.0,231139644.49999997
18.0,109.0,2018.0,482115133.70000005
18.0,111.0,2018.0,133038156.49999999
18.0,113.0,2018.0,123134713.7
18.0,115.0,2018.0,0.0
18.0,117.0,2018.0,45213882.25
18.0,119.0,2018.0,78982240.5
18.0,121.0,2018.0,26391142.5
18.0,123.0,2018.0,133864122.30000001
18.0,125.0,2018.0,62385872.99999999
18.0,127.0,2018.0,1154988476.3500001
18.0,129.0,2018.0,173119514.60000002
18.0,131.0,2018.0,49899263.15
18.0,133.0,2018.0,399450170.95
18.0,135.0,2018.0,84905230.55
18.0,137.0,2018.0,162089919.04999998
18.0,139.0,2018.0,51627786.349999994
18.0,141.0,2018.0,883469097.1999999
18.0,143.0,2018.0,189404993.35
18.0,145.0,2018.0,395069784.05
18.0,147.0,2018.0,163826475.9
18.0,149.0,2018.0,61428956.150000006
18.0,151.0,2018.0,390074050.95
18.0,153.0,2018.0,104446483.75
18.0,155.0,2018.0,0.0
18.0,157.0,2018.0,821375063.6
18.0,159.0,2018.0,148465669.9
18.0,161.0,2018.0,23065926.8
18.0,163.0,2018.0,731059700.85
18.0,165.0,2018.0,166592263.4
18.0,167.0,2018.0,537698001.65
18.0,169.0,2018.0,28784133.6
18.0,171.0,2018.0,40421519.85
18.0,173.0,2018.0,308296231.65
18.0,175.0,2018.0,76850837.6
18.0,177.0,2018.0,444390496.65
18.0,179.0,2018.0,85459431.95
18.0,181.0,2018.0,327881281.2
18.0,183.0,2018.0,23114008.25
19.0,1.0,2018.0,195776473.5
19.0,3.0,2018.0,21165397.35
19.0,5.0,2018.0,2367682.0
19.0,7.0,2018.0,38193742.35
19.0,9.0,2018.0,26847600.55
19.0,11.0,2018.0,161531834.04999998
19.0,13.0,2018.0,562889699.4
19.0,15.0,2018.0,126569688.54999998
19.0,17.0,2018.0,156248386.04999998
19.0,19.0,2018.0,148907819.95
19.0,21.0,2018.0,60628076.800000004
19.0,23.0,2018.0,26179040.999999996
19.0,25.0,2018.0,57216586.05
19.0,27.0,2018.0,88303869.65
19.0,29.0,2018.0,229098090.0
19.0,31.0,2018.0,345361368.45
19.0,33.0,2018.0,325336607.05
19.0,35.0,2018.0,40348136.6
19.0,37.0,2018.0,76338921.45
19.0,39.0,2018.0,162432482.5
19.0,41.0,2018.0,86602141.10000001
19.0,43.0,2018.0,81339859.45
19.0,45.0,2018.0,223146498.55
19.0,47.0,2018.0,79986282.5
19.0,49.0,2018.0,464082210.15
19.0,51.0,2018.0,48706067.2
19.0,53.0,2018.0,113202085.5
19.0,55.0,2018.0,126736635.89999999
19.0,57.0,2018.0,148578980.49999997
19.0,59.0,2018.0,105136388.49999999
19.0,61.0,2018.0,407085956.35
19.0,63.0,2018.0,28145803.349999998
19.0,65.0,2018.0,76736428.35000001
19.0,67.0,2018.0,128934198.7
19.0,69.0,2018.0,193379715.6
19.0,71.0,2018.0,133753921.49999999
19.0,73.0,2018.0,43218292.2
19.0,75.0,2018.0,137097956.60000002
19.0,77.0,2018.0,5050727.65
19.0,79.0,2018.0,262586051.6
19.0,81.0,2018.0,39201332.15
19.0,83.0,2018.0,101799653.4
19.0,85.0,2018.0,216352695.15
19.0,87.0,2018.0,163202829.6
19.0,89.0,2018.0,46222008.6
19.0,91.0,2018.0,50306219.900000006
19.0,93.0,2018.0,47399505.9
19.0,95.0,2018.0,307865250.59999996
19.0,97.0,2018.0,61992516.150000006
19.0,99.0,2018.0,500291451.15
19.0,101.0,2018.0,75299532.85
19.0,103.0,2018.0,959920099.2
19.0,105.0,2018.0,104715353.7
19.0,107.0,2018.0,14137187.299999999
19.0,109.0,2018.0,79033351.44999999
19.0,111.0,2018.0,177134375.9
19.0,113.0,2018.0,1074350913.4
19.0,115.0,2018.0,56286708.4
19.0,117.0,2018.0,37270248.550000004
19.0,119.0,2018.0,6588447.100000001
19.0,121.0,2018.0,56895115.95000001
19.0,123.0,2018.0,161134060.70000002
19.0,125.0,2018.0,169508266.65
19.0,127.0,2018.0,199351528.05
19.0,129.0,2018.0,187381451.6
19.0,131.0,2018.0,0.0
19.0,133.0,2018.0,151002106.0
19.0,135.0,2018.0,60898552.75
19.0,137.0,2018.0,48738815.0
19.0,139.0,2018.0,189781388.65
19.0,141.0,2018.0,52522686.05
19.0,143.0,2018.0,29627936.95
19.0,145.0,2018.0,52697725.45
19.0,147.0,2018.0,35688692.6
19.0,149.0,2018.0,150371900.65
19.0,151.0,2018.0,15957066.35
19.0,153.0,2018.0,2525474722.95
19.0,155.0,2018.0,917837037.3
19.0,157.0,2018.0,308133686.20000005
19.0,159.0,2018.0,0.0
19.0,161.0,2018.0,55488884.1
19.0,163.0,2018.0,904128757.8499999
19.0,165.0,2018.0,39349087.8
19.0,167.0,2018.0,147488849.6
19.0,169.0,2018.0,489800168.55
19.0,171.0,2018.0,109419269.3
19.0,173.0,2018.0,0.0
19.0,175.0,2018.0,43241772.65
19.0,177.0,2018.0,0.0
19.0,179.0,2018.0,157043534.9
19.0,181.0,2018.0,434200543.45
19.0,183.0,2018.0,169059597.70000002
19.0,185.0,2018.0,9179731.75
19.0,187.0,2018.0,149991143.6
19.0,189.0,2018.0,0.0
19.0,191.0,2018.0,87946217.1
19.0,193.0,2018.0,469514030.65000004
19.0,195.0,2018.0,121697971.49999999
19.0,197.0,2018.0,30880894.35
20.0,1.0,2018.0,69691234.85
20.0,3.0,2018.0,55955824.95
20.0,5.0,2018.0,38057363.75
20.0,7.0,2018.0,0.0
20.0,9.0,2018.0,106476128.3
20.0,11.0,2018.0,44844703.00000001
20.0,13.0,2018.0,78075540.35
20.0,15.0,2018.0,370250028.6
20.0,17.0,2018.0,159692518.75
20.0,19.0,2018.0,21297279.15
20.0,21.0,2018.0,141979276.79999998
20.0,23.0,2018.0,0.0
20.0,25.0,2018.0,16085787.25
20.0,27.0,2018.0,19780824.6
20.0,29.0,2018.0,24400903.349999998
20.0,31.0,2018.0,104650212.15
20.0,33.0,2018.0,0.0
20.0,35.0,2018.0,76365289.05
20.0,37.0,2018.0,66922297.400000006
20.0,39.0,2018.0,24822927.3
20.0,41.0,2018.0,159967893.0
20.0,43.0,2018.0,61051761.5
20.0,45.0,2018.0,333678017.75
20.0,47.0,2018.0,40905761.7
20.0,49.0,2018.0,0.0
20.0,51.0,2018.0,236488416.54999998
20.0,53.0,2018.0,145263546.8
20.0,55.0,2018.0,94468562.69999999
20.0,57.0,2018.0,168145046.4
20.0,59.0,2018.0,251778014.70000005
20.0,61.0,2018.0,233645869.54999998
20.0,63.0,2018.0,161427644.79999998
20.0,65.0,2018.0,0.0
20.0,67.0,2018.0,0.0
20.0,69.0,2018.0,49810820.0
20.0,71.0,2018.0,0.0
20.0,73.0,2018.0,72456266.8
20.0,75.0,2018.0,16325683.5
20.0,77.0,2018.0,0.0
20.0,79.0,2018.0,221845342.89999998
20.0,81.0,2018.0,35554029.5
20.0,83.0,2018.0,0.0
20.0,85.0,2018.0,33510788.700000003
20.0,87.0,2018.0,85454110.25
20.0,89.0,2018.0,14151188.7
20.0,91.0,2018.0,1687477044.7
20.0,93.0,2018.0,28750830.999999996
20.0,95.0,2018.0,6038143.9
20.0,97.0,2018.0,63215047.15
20.0,99.0,2018.0,70510196.3
20.0,101.0,2018.0,0.0
20.0,103.0,2018.0,288590994.9
20.0,105.0,2018.0,41984745.5
20.0,107.0,2018.0,0.0
20.0,109.0,2018.0,32257856.849999994
20.0,111.0,2018.0,290008866.59999996
20.0,113.0,2018.0,202603032.00000003
20.0,115.0,2018.0,49776218.00000001
20.0,117.0,2018.0,57670332.15
20.0,119.0,2018.0,56369972.2
20.0,121.0,2018.0,34563288.1
20.0,123.0,2018.0,30803842.849999998
20.0,125.0,2018.0,156435043.39999998
20.0,127.0,2018.0,11650084.6
20.0,129.0,2018.0,0.0
20.0,131.0,2018.0,34730279.25
20.0,133.0,2018.0,47849368.4
20.0,135.0,2018.0,0.0
20.0,137.0,2018.0,23185946.1
20.0,139.0,2018.0,130573592.55
20.0,141.0,2018.0,8745644.549999999
20.0,143.0,2018.0,0.0
20.0,145.0,2018.0,29454379.45
20.0,147.0,2018.0,38208751.15
20.0,149.0,2018.0,95282220.7
20.0,151.0,2018.0,85190806.55
20.0,153.0,2018.0,0.0
20.0,155.0,2018.0,128145919.15
20.0,157.0,2018.0,20902579.099999998
20.0,159.0,2018.0,51184986.6
20.0,161.0,2018.0,180151283.4
20.0,163.0,2018.0,27107239.650000002
20.0,165.0,2018.0,27739277.3
20.0,167.0,2018.0,151387604.4
20.0,169.0,2018.0,324931796.5
20.0,171.0,2018.0,44962043.199999996
20.0,173.0,2018.0,933718869.8499999
20.0,175.0,2018.0,96435660.85
20.0,177.0,2018.0,655358522.0000001
20.0,179.0,2018.0,9673930.799999999
20.0,181.0,2018.0,142157645.0
20.0,183.0,2018.0,24922751.15
20.0,185.0,2018.0,50699668.00000001
20.0,187.0,2018.0,0.0
20.0,189.0,2018.0,0.0
20.0,191.0,2018.0,258685369.60000002
20.0,193.0,2018.0,196754261.05
20.0,195.0,2018.0,140164759.6
20.0,197.0,2018.0,190537577.4
20.0,199.0,2018.0,0.0
20.0,201.0,2018.0,16650361.95
20.0,203.0,2018.0,0.0
20.0,205.0,2018.0,50073981.349999994
20.0,207.0,2018.0,34339568.65
20.0,209.0,2018.0,1137716515.75
21.0,1.0,2018.0,24149173.799999997
21.0,3.0,2018.0,44848520.9
21.0,5.0,2018.0,73323922.9
21.0,7.0,2018.0,41634976.949999996
21.0,9.0,2018.0,124053152.25000001
21.0,11.0,2018.0,104379951.55
21.0,13.0,2018.0,154091695.95000002
21.0,15.0,2018.0,1062210549.85
21.0,17.0,2018.0,81888147.85000001
21.0,19.0,2018.0,255103675.70000002
21.0,21.0,2018.0,90734693.0
21.0,23.0,2018.0,47318647.45
21.0,25.0,2018.0,59681668.300000004
21.0,27.0,2018.0,0.0
21.0,29.0,2018.0,579400682.4499999
21.0,31.0,2018.0,62863778.45
21.0,33.0,2018.0,82608015.44999999
21.0,35.0,2018.0,114558319.64999999
21.0,37.0,2018.0,486770789.00000006
21.0,39.0,2018.0,0.0
21.0,41.0,2018.0,188110462.45
21.0,43.0,2018.0,216576035.0
21.0,45.0,2018.0,45550007.099999994
21.0,47.0,2018.0,471604852.85
21.0,49.0,2018.0,240032281.85
21.0,51.0,2018.0,61732898.95
21.0,53.0,2018.0,23916274.6
21.0,55.0,2018.0,0.0
21.0,57.0,2018.0,0.0
21.0,59.0,2018.0,131799237.0
21.0,61.0,2018.0,38902127.05
21.0,63.0,2018.0,0.0
21.0,65.0,2018.0,0.0
21.0,67.0,2018.0,1655522429.8500001
21.0,69.0,2018.0,6769530.9
21.0,71.0,2018.0,235415663.29999998
21.0,73.0,2018.0,374470363.0
21.0,75.0,2018.0,0.0
21.0,77.0,2018.0,203598259.24999997
21.0,79.0,2018.0,74958947.7
21.0,81.0,2018.0,403760656.70000005
21.0,83.0,2018.0,145283428.35000002
21.0,85.0,2018.0,0.0
21.0,87.0,2018.0,0.0
21.0,89.0,2018.0,148825231.4
21.0,91.0,2018.0,0.0
21.0,93.0,2018.0,628514863.45
21.0,95.0,2018.0,73776625.1
21.0,97.0,2018.0,0.0
21.0,99.0,2018.0,309467148.0
21.0,101.0,2018.0,190854966.8
21.0,103.0,2018.0,180119411.60000002
21.0,105.0,2018.0,0.0
21.0,107.0,2018.0,201746993.85
21.0,109.0,2018.0,0.0
21.0,111.0,2018.0,4357226580.55
21.0,113.0,2018.0,155544041.89999998
21.0,115.0,2018.0,74086057.5
21.0,117.0,2018.0,928033440.0500001
21.0,119.0,2018.0,62438276.05
21.0,121.0,2018.0,171030973.65
21.0,123.0,2018.0,61522775.74999999
21.0,125.0,2018.0,473547211.29999995
21.0,127.0,2018.0,91307637.15
21.0,129.0,2018.0,0.0
21.0,131.0,2018.0,26620212.849999998
21.0,133.0,2018.0,107708977.85000001
21.0,135.0,2018.0,69134055.05
21.0,137.0,2018.0,123291671.00000001
21.0,139.0,2018.0,49370053.300000004
21.0,141.0,2018.0,109864102.10000001
21.0,143.0,2018.0,210405896.15
21.0,145.0,2018.0,459010046.05
21.0,147.0,2018.0,69269619.7
21.0,149.0,2018.0,0.0
21.0,151.0,2018.0,621859668.8000001
21.0,153.0,2018.0,29566303.05
21.0,155.0,2018.0,44924988.4
21.0,157.0,2018.0,266681793.25000003
21.0,159.0,2018.0,0.0
21.0,161.0,2018.0,87390424.3
21.0,163.0,2018.0,23716991.900000002
21.0,165.0,2018.0,0.0
21.0,167.0,2018.0,82789011.64999999
21.0,169.0,2018.0,0.0
21.0,171.0,2018.0,0.0
21.0,173.0,2018.0,103813051.8
21.0,175.0,2018.0,0.0
21.0,177.0,2018.0,0.0
21.0,179.0,2018.0,0.0
21.0,181.0,2018.0,21699286.5
21.0,183.0,2018.0,80775748.30000001
21.0,185.0,2018.0,260840888.04999998
21.0,187.0,2018.0,0.0
21.0,189.0,2018.0,0.0
21.0,191.0,2018.0,12929614.0
21.0,193.0,2018.0,157018324.35
21.0,195.0,2018.0,350948335.85
21.0,197.0,2018.0,0.0
21.0,199.0,2018.0,319358983.8
21.0,201.0,2018.0,1969828.35
21.0,203.0,2018.0,368357667.84999996
21.0,205.0,2018.0,117776188.85
21.0,207.0,2018.0,46867445.400000006
21.0,209.0,2018.0,516109007.2
21.0,211.0,2018.0,431671177.4
21.0,213.0,2018.0,242514614.0
21.0,215.0,2018.0,0.0
21.0,217.0,2018.0,70976330.5
21.0,219.0,2018.0,40840309.9
21.0,221.0,2018.0,160414280.70000002
21.0,223.0,2018.0,9391417.15
21.0,225.0,2018.0,0.0
21.0,227.0,2018.0,916949415.6999999
21.0,229.0,2018.0,41569890.15
21.0,231.0,2018.0,0.0
21.0,233.0,2018.0,47564245.0
21.0,235.0,2018.0,343752506.85
21.0,237.0,2018.0,20939765.3
21.0,239.0,2018.0,217936762.3
22.0,1.0,2018.0,448484260.0
22.0,3.0,2018.0,154753065.0
22.0,5.0,2018.0,961607903.0000001
22.0,7.0,2018.0,0.0
22.0,9.0,2018.0,52704540.0
22.0,11.0,2018.0,217633586.0
22.0,13.0,2018.0,224970414.50000003
22.0,15.0,2018.0,832672638.5
22.0,17.0,2018.0,1502667835.6999998
22.0,19.0,2018.0,1568832232.5
22.0,21.0,2018.0,73908594.5
22.0,23.0,2018.0,0.0
22.0,25.0,2018.0,48994278.5
22.0,27.0,2018.0,0.0
22.0,29.0,2018.0,142542829.5
22.0,31.0,2018.0,414936598.99999994
22.0,33.0,2018.0,2560849340.35
22.0,35.0,2018.0,39448214.49999999
22.0,37.0,2018.0,21937558.5
22.0,39.0,2018.0,24475585.999999996
22.0,41.0,2018.0,78477372.5
22.0,43.0,2018.0,89821718.5
22.0,45.0,2018.0,238634810.0
22.0,47.0,2018.0,378048859.5
22.0,49.0,2018.0,77469607.5
22.0,51.0,2018.0,1664033963.4
22.0,53.0,2018.0,387965727.0
22.0,55.0,2018.0,1346473057.2
22.0,57.0,2018.0,96581595.14999999
22.0,59.0,2018.0,81331125.0
22.0,61.0,2018.0,498680848.50000006
22.0,63.0,2018.0,792978158.5
22.0,65.0,2018.0,358427554.5
22.0,67.0,2018.0,82112480.5
22.0,69.0,2018.0,416999652.0
22.0,71.0,2018.0,2097213346.3500001
22.0,73.0,2018.0,913438196.0
22.0,75.0,2018.0,71806085.0
22.0,77.0,2018.0,148921314.0
22.0,79.0,2018.0,814792365.25
22.0,81.0,2018.0,0.0
22.0,83.0,2018.0,364987371.0
22.0,85.0,2018.0,126496955.0
22.0,87.0,2018.0,170130025.89999998
22.0,89.0,2018.0,714382380.0
22.0,91.0,2018.0,0.0
22.0,93.0,2018.0,186482880.0
22.0,95.0,2018.0,576541454.9499999
22.0,97.0,2018.0,538515123.5
22.0,99.0,2018.0,473140959.00000006
22.0,101.0,2018.0,102988035.0
22.0,103.0,2018.0,1791049598.0
22.0,105.0,2018.0,1195366057.5000002
22.0,107.0,2018.0,31282361.500000004
22.0,109.0,2018.0,258856065.49999997
22.0,111.0,2018.0,30160680.0
22.0,113.0,2018.0,133246717.5
22.0,115.0,2018.0,250093072.5
22.0,117.0,2018.0,32026633.0
22.0,119.0,2018.0,242792962.99999997
22.0,121.0,2018.0,629824198.75
22.0,123.0,2018.0,0.0
22.0,125.0,2018.0,93173440.5
22.0,127.0,2018.0,123124282.0
23.0,1.0,2018.0,414637215.05
23.0,3.0,2018.0,221456898.95
23.0,5.0,2018.0,1426494620.6
23.0,7.0,2018.0,94542059.1
23.0,9.0,2018.0,171439934.25
23.0,11.0,2018.0,542393423.6999999
23.0,13.0,2018.0,98771763.05
23.0,15.0,2018.0,121793776.7
23.0,17.0,2018.0,192593801.25
23.0,19.0,2018.0,724752489.9000001
23.0,21.0,2018.0,0.0
23.0,23.0,2018.0,277035879.65000004
23.0,25.0,2018.0,321923032.15
23.0,27.0,2018.0,178180392.9
23.0,29.0,2018.0,90033276.15
23.0,31.0,2018.0,1074080901.0
24.0,1.0,2018.0,471944872.25000006
24.0,3.0,2018.0,2387574087.55
24.0,5.0,2018.0,5215719596.45
24.0,9.0,2018.0,487873928.49999994
24.0,11.0,2018.0,96943496.3
24.0,13.0,2018.0,568127745.05
24.0,15.0,2018.0,778618686.1999999
24.0,17.0,2018.0,646836772.1
24.0,19.0,2018.0,141253919.60000002
24.0,21.0,2018.0,1302274871.3999999
24.0,23.0,2018.0,290397416.4
24.0,25.0,2018.0,1218262657.15
24.0,27.0,2018.0,1859389916.75
24.0,29.0,2018.0,0.0
24.0,31.0,2018.0,4627706757.249999
24.0,33.0,2018.0,5116747422.85
24.0,35.0,2018.0,114257512.2
24.0,37.0,2018.0,361227973.2
24.0,39.0,2018.0,148423829.95
24.0,41.0,2018.0,357035681.75
24.0,43.0,2018.0,1201741048.95
24.0,45.0,2018.0,421615474.84999996
24.0,47.0,2018.0,452521331.55
24.0,510.0,2018.0,2375042159.3
25.0,1.0,2018.0,921811558.8000001
25.0,3.0,2018.0,727038634.55
25.0,5.0,2018.0,2395651296.65
25.0,7.0,2018.0,48195592.8
25.0,9.0,2018.0,4128637194.7
25.0,11.0,2018.0,393594946.79999995
25.0,13.0,2018.0,2408545976.5
25.0,15.0,2018.0,525440480.4
25.0,17.0,2018.0,7984603599.499999
25.0,19.0,2018.0,0.0
25.0,21.0,2018.0,4355635414.150001
25.0,23.0,2018.0,1198532859.55
25.0,25.0,2018.0,2446036436.85
25.0,27.0,2018.0,4755769018.4
26.0,1.0,2018.0,27484193.400000002
26.0,3.0,2018.0,72660977.05000001
26.0,5.0,2018.0,465421194.40000004
26.0,7.0,2018.0,118211392.94999999
26.0,9.0,2018.0,118429027.85000001
26.0,11.0,2018.0,208097373.35000002
26.0,13.0,2018.0,78256401.5
26.0,15.0,2018.0,0.0
26.0,17.0,2018.0,474839030.25000006
26.0,19.0,2018.0,78179966.85
26.0,21.0,2018.0,1050285353.8000001
26.0,23.0,2018.0,279914882.84999996
26.0,25.0,2018.0,1029005711.45
26.0,27.0,2018.0,8862006.55
26.0,29.0,2018.0,96902499.5
26.0,31.0,2018.0,265308980.8
26.0,33.0,2018.0,93660905.3
26.0,35.0,2018.0,47656268.8
26.0,37.0,2018.0,560306160.0500001
26.0,39.0,2018.0,191720458.45000002
26.0,41.0,2018.0,221916959.54999998
26.0,43.0,2018.0,112621228.15
26.0,45.0,2018.0,652902864.05
26.0,47.0,2018.0,162134898.0
26.0,49.0,2018.0,2027587822.45
26.0,51.0,2018.0,0.0
26.0,53.0,2018.0,79254015.85000001
26.0,55.0,2018.0,342278614.95
26.0,57.0,2018.0,154879493.7
26.0,59.0,2018.0,100016037.1
26.0,61.0,2018.0,72213720.65
26.0,63.0,2018.0,75373416.15
26.0,65.0,2018.0,1027423268.55
26.0,67.0,2018.0,387509579.20000005
26.0,69.0,2018.0,81503503.55000001
26.0,71.0,2018.0,64215672.75
26.0,73.0,2018.0,76699351.65
26.0,75.0,2018.0,694921627.5500001
26.0,77.0,2018.0,1190712110.4
26.0,79.0,2018.0,138393217.5
26.0,81.0,2018.0,2294653424.15
26.0,83.0,2018.0,0.0
26.0,85.0,2018.0,37723403.349999994
26.0,87.0,2018.0,417713690.54999995
26.0,89.0,2018.0,0.0
26.0,91.0,2018.0,203356822.7
26.0,93.0,2018.0,1003964466.7
26.0,95.0,2018.0,32093771.1
26.0,97.0,2018.0,167452072.0
26.0,99.0,2018.0,3554921832.5499997
26.0,101.0,2018.0,76151953.85
26.0,103.0,2018.0,261908381.64999998
26.0,105.0,2018.0,125042835.14999999
26.0,107.0,2018.0,36148526.9
26.0,109.0,2018.0,148476273.14999998
26.0,111.0,2018.0,180855007.04999998
26.0,113.0,2018.0,0.0
26.0,115.0,2018.0,827733356.3000001
26.0,117.0,2018.0,86482906.55
26.0,119.0,2018.0,50230851.05
26.0,121.0,2018.0,282701369.5
26.0,123.0,2018.0,0.0
26.0,125.0,2018.0,7259597153.55
26.0,127.0,2018.0,0.0
26.0,129.0,2018.0,116336585.05
26.0,131.0,2018.0,45710384.449999996
26.0,133.0,2018.0,105050073.3
26.0,135.0,2018.0,36253216.2
26.0,137.0,2018.0,221942228.5
26.0,139.0,2018.0,1088266217.1999998
26.0,141.0,2018.0,47222469.95
26.0,143.0,2018.0,93183894.1
26.0,145.0,2018.0,1000151903.0000001
26.0,147.0,2018.0,587734493.85
26.0,149.0,2018.0,156246834.8
26.0,151.0,2018.0,155668634.64999998
26.0,153.0,2018.0,92448838.85
26.0,155.0,2018.0,322543247.45
26.0,157.0,2018.0,79728968.45
26.0,159.0,2018.0,497675160.35
26.0,161.0,2018.0,1533429754.65
26.0,163.0,2018.0,9509537647.0
26.0,165.0,2018.0,143635573.8
27.0,1.0,2018.0,109014374.80000001
27.0,3.0,2018.0,998917389.05
27.0,5.0,2018.0,234623923.55
27.0,7.0,2018.0,128662467.15
27.0,9.0,2018.0,286458668.55
27.0,11.0,2018.0,10851512.049999999
27.0,13.0,2018.0,176931665.85000002
27.0,15.0,2018.0,80196551.7
27.0,17.0,2018.0,305159808.55
27.0,19.0,2018.0,160895887.25
27.0,21.0,2018.0,183011343.1
27.0,23.0,2018.0,75857950.0
27.0,25.0,2018.0,481403708.55
27.0,27.0,2018.0,408967097.0
27.0,29.0,2018.0,35432298.349999994
27.0,31.0,2018.0,79678547.35000001
27.0,33.0,2018.0,60985068.7
27.0,35.0,2018.0,353025218.7
27.0,37.0,2018.0,1844168150.2
27.0,39.0,2018.0,84342886.0
27.0,41.0,2018.0,232452786.74999997
27.0,43.0,2018.0,128352823.04999998
27.0,45.0,2018.0,78886592.25
27.0,47.0,2018.0,312451643.49999994
27.0,49.0,2018.0,346279248.54999995
27.0,51.0,2018.0,71734774.95
27.0,53.0,2018.0,4367475214.8
27.0,55.0,2018.0,18672706.5
27.0,57.0,2018.0,137550961.75
27.0,59.0,2018.0,79541968.0
27.0,61.0,2018.0,210460945.45000002
27.0,63.0,2018.0,167302688.45
27.0,65.0,2018.0,46707440.35
27.0,67.0,2018.0,226563537.3
27.0,69.0,2018.0,15823155.15
27.0,71.0,2018.0,62205435.25
27.0,73.0,2018.0,28858140.999999996
27.0,75.0,2018.0,98957241.44999999
27.0,77.0,2018.0,18166352.95
27.0,79.0,2018.0,49567532.900000006
27.0,81.0,2018.0,13909438.250000002
27.0,83.0,2018.0,113404200.6
27.0,85.0,2018.0,178426625.55
27.0,87.0,2018.0,28785527.900000002
27.0,89.0,2018.0,18103361.25
27.0,91.0,2018.0,121226767.45
27.0,93.0,2018.0,93202005.39999999
27.0,95.0,2018.0,254891767.65
27.0,97.0,2018.0,179561417.85
27.0,99.0,2018.0,188349281.95
27.0,101.0,2018.0,27873283.400000002
27.0,103.0,2018.0,218396454.24999997
27.0,105.0,2018.0,185968368.7
27.0,107.0,2018.0,0.0
27.0,109.0,2018.0,328841147.25
27.0,111.0,2018.0,394556499.15
27.0,113.0,2018.0,24814576.1
27.0,115.0,2018.0,329364674.05
27.0,117.0,2018.0,37870629.75
27.0,119.0,2018.0,146864407.6
27.0,121.0,2018.0,40548678.550000004
27.0,123.0,2018.0,2142140689.0000002
27.0,125.0,2018.0,12812138.75
27.0,127.0,2018.0,80028023.89999999
27.0,129.0,2018.0,104813695.65
27.0,131.0,2018.0,396392394.40000004
27.0,133.0,2018.0,94421258.7
27.0,135.0,2018.0,79067942.5
27.0,137.0,2018.0,887601634.5000001
27.0,139.0,2018.0,430996916.55
27.0,141.0,2018.0,535474016.50000006
27.0,143.0,2018.0,30929205.75
27.0,145.0,2018.0,1116056915.6999998
27.0,147.0,2018.0,290745064.3
27.0,149.0,2018.0,24144823.0
27.0,151.0,2018.0,49118659.550000004
27.0,153.0,2018.0,160732002.25
27.0,155.0,2018.0,0.0
27.0,157.0,2018.0,58753783.55
27.0,159.0,2018.0,94435004.60000001
27.0,161.0,2018.0,36453499.0
27.0,163.0,2018.0,984137411.1999999
27.0,165.0,2018.0,82880112.0
27.0,167.0,2018.0,83239585.9
27.0,169.0,2018.0,386687548.09999996
27.0,171.0,2018.0,812770688.6500001
27.0,173.0,2018.0,34005272.45
28.0,1.0,2018.0,179549821.8
28.0,3.0,2018.0,189294683.04999998
28.0,5.0,2018.0,3662355.25
28.0,7.0,2018.0,11642999.950000001
28.0,9.0,2018.0,108991197.30000001
28.0,11.0,2018.0,180177326.15
28.0,13.0,2018.0,0.0
28.0,15.0,2018.0,141306278.85
28.0,17.0,2018.0,23584887.45
28.0,19.0,2018.0,409066.45
28.0,21.0,2018.0,42691761.449999996
28.0,23.0,2018.0,119075877.2
28.0,25.0,2018.0,89535970.95
28.0,27.0,2018.0,120664890.1
28.0,29.0,2018.0,225687409.55
28.0,31.0,2018.0,280294373.35
28.0,33.0,2018.0,913028155.0
28.0,35.0,2018.0,577341272.1500001
28.0,37.0,2018.0,79170343.25
28.0,39.0,2018.0,107215804.45
28.0,41.0,2018.0,58567429.15
28.0,43.0,2018.0,159351747.45
28.0,45.0,2018.0,429748758.90000004
28.0,47.0,2018.0,1444042583.25
28.0,49.0,2018.0,1862853087.85
28.0,51.0,2018.0,150117612.45
28.0,53.0,2018.0,50412340.0
28.0,55.0,2018.0,5487340.649999999
28.0,57.0,2018.0,162429631.85
28.0,59.0,2018.0,1161183807.5
28.0,61.0,2018.0,93422793.89999999
28.0,63.0,2018.0,46950785.849999994
28.0,65.0,2018.0,23539569.05
28.0,67.0,2018.0,496958110.54999995
28.0,69.0,2018.0,48378643.95
28.0,71.0,2018.0,185098705.10000002
28.0,73.0,2018.0,292965961.55
28.0,75.0,2018.0,548422887.9
28.0,77.0,2018.0,29291903.349999998
28.0,79.0,2018.0,77139753.35000001
28.0,81.0,2018.0,470869797.6
28.0,83.0,2018.0,127744773.20000002
28.0,85.0,2018.0,297497305.15
28.0,87.0,2018.0,258167693.75
28.0,89.0,2018.0,823637924.9
28.0,91.0,2018.0,97974763.65
