ST,CO,RINT,ROFE,ROPA,RmART,RMCOLL,RmCOLL,RLOC,RTOT,UINT,UOFE,UOPA,UmART,UMCOLL,UmCOLL,ULOC,UTOT,YEAR
21.00,123.00,167541.76,0.00,0.00,222706.89,33230.19,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,125.00,805908.26,0.00,101880.60,55071.59,162611.83,RmCOLL,RLOC,RTOT,166333.88,0.00,296218.17,289944.59,181007.36,31242.32,ULOC,UTOT,2019.00
21.00,127.00,0.00,0.00,250364.36,37737.79,114873.58,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,129.00,0.00,0.00,0.00,57027.19,46840.73,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,131.00,0.00,0.00,80609.61,73612.09,68738.11,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,133.00,0.00,0.00,304470.81,0.00,148692.38,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,135.00,0.00,0.00,177679.37,22703.86,56361.74,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,137.00,0.00,0.00,331542.41,74660.15,55947.39,RmCOLL,RLOC,RTOT,0.00,0.00,10551.81,0.00,0.00,446.18,ULOC,UTOT,2019.00
21.00,139.00,137297.77,0.00,0.00,123827.66,43305.47,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,13512.64,0.00,0.00,ULOC,UTOT,2019.00
21.00,141.00,0.00,0.00,261514.74,178417.43,27118.60,RmCOLL,RLOC,RTOT,0.00,0.00,54676.25,78709.25,18215.10,0.00,ULOC,UTOT,2019.00
21.00,143.00,547780.24,0.00,0.00,88430.38,50701.85,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,145.00,126336.26,0.00,109189.34,62831.62,72533.08,RmCOLL,RLOC,RTOT,522184.46,0.00,460922.32,290793.46,177846.47,14362.83,ULOC,UTOT,2019.00
21.00,147.00,0.00,0.00,189704.86,13297.76,41074.73,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,149.00,0.00,0.00,0.00,63466.62,133915.34,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,151.00,1164210.80,0.00,47741.82,248552.47,76432.31,RmCOLL,RLOC,RTOT,272219.65,0.00,202694.28,349663.21,170590.11,2387.11,ULOC,UTOT,2019.00
21.00,153.00,0.00,65204.17,84917.46,38381.07,69883.46,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,155.00,0.00,0.00,126611.40,32179.76,87394.03,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,71530.17,12744.34,848.21,ULOC,UTOT,2019.00
21.00,157.00,609277.30,0.00,126545.02,237287.44,194871.62,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,159.00,0.00,0.00,0.00,105609.07,61427.79,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,161.00,0.00,0.00,178268.54,60906.77,43092.45,RmCOLL,RLOC,RTOT,0.00,0.00,64432.30,70810.49,17439.33,2726.08,ULOC,UTOT,2019.00
21.00,163.00,0.00,0.00,12186.15,379757.18,81571.11,RmCOLL,RLOC,RTOT,0.00,0.00,53305.16,1059.83,553.28,304.31,ULOC,UTOT,2019.00
21.00,165.00,0.00,0.00,0.00,57502.89,39176.18,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,167.00,0.00,51687.64,223004.08,44389.05,44905.21,RmCOLL,RLOC,RTOT,0.00,0.00,18941.09,56075.46,20213.02,410.55,ULOC,UTOT,2019.00
21.00,169.00,0.00,83391.38,0.00,44745.01,90818.56,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,171.00,0.00,0.00,0.00,0.00,129286.37,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,173.00,216176.29,0.00,0.00,175529.23,45376.08,RmCOLL,RLOC,RTOT,74080.01,0.00,0.00,161177.42,22928.33,6117.53,ULOC,UTOT,2019.00
21.00,175.00,0.00,26555.75,0.00,171657.70,47226.84,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,177.00,0.00,226933.92,0.00,109774.96,133241.64,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,160727.87,32056.24,6509.87,ULOC,UTOT,2019.00
21.00,179.00,0.00,382081.13,0.00,228041.58,153629.13,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,375135.56,36823.91,18297.75,ULOC,UTOT,2019.00
21.00,181.00,0.00,0.00,66323.69,0.00,51770.91,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,183.00,250045.48,187503.56,0.00,0.00,241411.39,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,89955.23,4630.43,ULOC,UTOT,2019.00
21.00,185.00,124660.24,0.00,0.00,60403.37,53080.79,RmCOLL,RLOC,RTOT,597597.47,0.00,0.00,360276.18,106272.33,42166.96,ULOC,UTOT,2019.00
21.00,187.00,0.00,0.00,0.00,138212.63,41571.96,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,189.00,0.00,0.00,0.00,21263.04,38210.62,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,191.00,0.00,0.00,35987.67,126329.91,35378.41,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,193.00,0.00,0.00,241769.69,0.00,158737.02,RmCOLL,RLOC,RTOT,0.00,0.00,189698.87,0.00,87371.64,3742.66,ULOC,UTOT,2019.00
21.00,195.00,0.00,0.00,545280.52,71519.39,314674.62,RmCOLL,RLOC,RTOT,0.00,0.00,426867.84,69806.74,28984.62,5442.56,ULOC,UTOT,2019.00
21.00,197.00,0.00,252663.74,0.00,60644.77,91672.36,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,199.00,0.00,124129.35,441603.66,34489.75,150578.78,RmCOLL,RLOC,RTOT,0.00,0.00,444319.10,173399.52,114226.12,35928.61,ULOC,UTOT,2019.00
21.00,201.00,0.00,0.00,5452.43,0.00,20238.11,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,203.00,946439.87,0.00,88654.88,90267.67,77784.21,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,205.00,326515.48,0.00,0.00,60167.74,156027.29,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,159257.26,43162.85,7200.53,ULOC,UTOT,2019.00
21.00,207.00,0.00,103002.57,127700.79,0.00,86858.76,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,209.00,922868.92,0.00,32871.47,128217.08,111239.21,RmCOLL,RLOC,RTOT,189904.47,0.00,162785.52,177544.09,91300.13,2621.97,ULOC,UTOT,2019.00
21.00,211.00,1190841.70,0.00,0.00,265759.77,83794.16,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,232631.21,34459.62,6037.50,ULOC,UTOT,2019.00
21.00,213.00,669286.09,0.00,0.00,70222.80,101735.69,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,117110.18,8571.71,0.00,ULOC,UTOT,2019.00
21.00,215.00,0.00,0.00,0.00,196031.53,76178.83,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,217.00,0.00,0.00,129952.62,104996.03,48083.59,RmCOLL,RLOC,RTOT,0.00,0.00,64085.16,50284.07,78937.75,7081.41,ULOC,UTOT,2019.00
21.00,219.00,0.00,0.00,112743.73,62438.44,69245.77,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,221.00,297790.82,0.00,174799.52,0.00,57877.89,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,223.00,25098.16,0.00,0.00,121904.73,25494.95,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,225.00,0.00,0.00,0.00,154839.78,52902.84,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,39832.92,2418.70,141.70,ULOC,UTOT,2019.00
21.00,227.00,1260499.15,0.00,149633.83,47994.61,302689.33,RmCOLL,RLOC,RTOT,640184.43,19328.64,520938.40,488582.50,302407.36,64553.07,ULOC,UTOT,2019.00
21.00,229.00,0.00,73729.09,117144.09,115557.48,62693.56,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,231.00,0.00,0.00,0.00,163818.63,22114.86,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,127890.84,9240.77,7185.78,ULOC,UTOT,2019.00
21.00,233.00,125845.26,0.00,0.00,70968.30,121611.00,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,235.00,829903.87,0.00,0.00,59334.76,171249.00,RmCOLL,RLOC,RTOT,129702.44,0.00,31203.84,114872.32,66121.78,1002.71,ULOC,UTOT,2019.00
21.00,237.00,0.00,124966.72,49441.82,27257.41,45112.41,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
21.00,239.00,317210.11,184254.47,164625.75,53899.41,109835.31,RmCOLL,RLOC,RTOT,0.00,0.00,135448.83,56203.90,29919.24,0.00,ULOC,UTOT,2019.00
22.00,NULL,0.00,0.00,0.00,217.51,2.01,RmCOLL,RLOC,RTOT,0.00,0.00,1144.53,3605.60,18.92,0.00,ULOC,UTOT,2019.00
22.00,1.00,1205735.43,0.00,0.00,321941.95,349140.50,RmCOLL,RLOC,RTOT,447229.84,0.00,24149.48,148629.59,66565.98,20210.17,ULOC,UTOT,2019.00
22.00,3.00,0.00,0.00,404208.23,171249.23,25903.82,RmCOLL,RLOC,RTOT,0.00,0.00,41887.81,10956.90,19769.57,9870.34,ULOC,UTOT,2019.00
22.00,5.00,343947.69,0.00,178161.64,39213.95,15580.44,RmCOLL,RLOC,RTOT,1089742.31,0.00,722993.98,417125.58,489555.02,188303.26,ULOC,UTOT,2019.00
22.00,7.00,0.00,27189.15,0.00,154910.49,48862.05,RmCOLL,RLOC,RTOT,0.00,26020.57,0.00,237773.02,179053.63,8245.37,ULOC,UTOT,2019.00
22.00,9.00,164774.75,0.00,0.00,245296.70,225711.28,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,131684.10,21902.03,24692.85,ULOC,UTOT,2019.00
22.00,11.00,0.00,0.00,489212.76,183149.88,115867.23,RmCOLL,RLOC,RTOT,0.00,0.00,225875.74,17066.22,53549.22,12054.86,ULOC,UTOT,2019.00
22.00,13.00,633886.14,0.00,0.00,55052.18,275784.48,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,15.00,137678.12,0.00,0.00,165420.66,169429.21,RmCOLL,RLOC,RTOT,1153910.12,0.00,711080.54,392200.19,189658.16,170160.75,ULOC,UTOT,2019.00
22.00,17.00,1476395.69,0.00,120700.25,154939.31,301475.33,RmCOLL,RLOC,RTOT,2851167.50,137869.97,903044.06,1290502.73,620129.13,150610.13,ULOC,UTOT,2019.00
22.00,19.00,1575689.86,0.00,59721.38,222266.12,275626.39,RmCOLL,RLOC,RTOT,2078940.38,0.00,597370.96,1211453.09,640298.96,240388.62,ULOC,UTOT,2019.00
22.00,21.00,0.00,0.00,299592.69,0.00,86695.42,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,23.00,0.00,0.00,0.00,13282.04,235920.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,25.00,0.00,0.00,139147.90,0.00,86739.55,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,27.00,0.00,0.00,0.00,209140.81,115935.88,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,29.00,0.00,0.00,123035.72,0.00,80762.49,RmCOLL,RLOC,RTOT,0.00,0.00,95036.94,0.00,21215.54,12327.58,ULOC,UTOT,2019.00
22.00,31.00,805745.81,0.00,338218.80,84675.21,266955.11,RmCOLL,RLOC,RTOT,0.00,0.00,24728.71,28203.94,29407.38,13422.20,ULOC,UTOT,2019.00
22.00,33.00,0.00,0.00,1012.80,53637.41,166067.16,RmCOLL,RLOC,RTOT,3829158.58,0.00,2614873.75,2643623.26,968985.69,137570.81,ULOC,UTOT,2019.00
22.00,35.00,0.00,0.00,89385.28,16241.93,16621.70,RmCOLL,RLOC,RTOT,0.00,0.00,14464.04,0.00,13405.09,10656.09,ULOC,UTOT,2019.00
22.00,37.00,0.00,0.00,21663.40,308702.22,163722.36,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,39.00,72642.87,0.00,0.00,239406.61,178505.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,51103.60,33097.46,11309.64,ULOC,UTOT,2019.00
22.00,41.00,0.00,0.00,183833.56,50488.59,181923.58,RmCOLL,RLOC,RTOT,0.00,0.00,57153.22,10947.36,23847.67,15981.69,ULOC,UTOT,2019.00
22.00,43.00,0.00,0.00,197049.39,58796.16,132980.09,RmCOLL,RLOC,RTOT,0.00,0.00,5.56,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,45.00,0.00,0.00,56220.61,0.00,62317.46,RmCOLL,RLOC,RTOT,0.00,0.00,403599.02,426721.23,371291.07,161765.96,ULOC,UTOT,2019.00
22.00,47.00,714593.17,0.00,55631.93,0.00,190329.22,RmCOLL,RLOC,RTOT,0.00,0.00,241337.40,27586.75,128879.75,27547.13,ULOC,UTOT,2019.00
22.00,49.00,0.00,0.00,157002.67,30.15,168060.39,RmCOLL,RLOC,RTOT,0.00,0.00,63361.67,0.00,32693.86,6708.16,ULOC,UTOT,2019.00
22.00,51.00,0.00,0.00,0.00,76594.45,84015.78,RmCOLL,RLOC,RTOT,1252188.99,664116.65,1679809.69,1179577.19,378402.37,220598.01,ULOC,UTOT,2019.00
22.00,53.00,860471.29,0.00,175613.25,477241.82,109330.74,RmCOLL,RLOC,RTOT,114638.65,0.00,49039.43,71615.75,58160.31,16994.28,ULOC,UTOT,2019.00
22.00,55.00,0.00,0.00,0.00,20035.95,138331.75,RmCOLL,RLOC,RTOT,1029351.71,0.00,1957758.80,1284529.06,953917.12,212508.22,ULOC,UTOT,2019.00
22.00,57.00,0.00,92362.63,30709.63,223672.40,42619.89,RmCOLL,RLOC,RTOT,0.00,311650.08,75504.85,1201865.63,388857.32,72603.69,ULOC,UTOT,2019.00
22.00,59.00,0.00,0.00,229461.95,0.00,133124.77,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,61.00,602417.47,0.00,121859.35,52018.87,119457.62,RmCOLL,RLOC,RTOT,295894.41,0.00,198887.23,143755.62,174937.79,44735.14,ULOC,UTOT,2019.00
22.00,63.00,747980.34,0.00,0.00,168068.59,293719.48,RmCOLL,RLOC,RTOT,1230598.59,0.00,482079.44,736762.91,456633.15,117464.66,ULOC,UTOT,2019.00
22.00,65.00,947404.53,0.00,58074.88,0.00,51236.09,RmCOLL,RLOC,RTOT,73076.43,0.00,22860.68,0.00,31432.65,8983.28,ULOC,UTOT,2019.00
22.00,67.00,0.00,0.00,156079.26,174383.26,48294.93,RmCOLL,RLOC,RTOT,0.00,0.00,90519.00,53250.91,62084.25,12072.57,ULOC,UTOT,2019.00
22.00,69.00,780172.14,0.00,134889.61,74561.85,169049.17,RmCOLL,RLOC,RTOT,0.00,0.00,163604.71,143325.06,70647.41,19303.12,ULOC,UTOT,2019.00
22.00,71.00,775228.30,0.00,0.00,70383.45,0.00,RmCOLL,RLOC,RTOT,2446477.61,8034.00,1031967.59,1569545.87,616656.60,76874.71,ULOC,UTOT,2019.00
22.00,73.00,451468.46,0.00,162003.25,164401.18,380031.56,RmCOLL,RLOC,RTOT,1069635.54,0.00,734529.44,661960.63,479379.93,117854.59,ULOC,UTOT,2019.00
22.00,75.00,0.00,0.00,0.00,38843.22,71799.62,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,69606.81,7739.43,13832.78,ULOC,UTOT,2019.00
22.00,77.00,0.00,0.00,0.00,157830.73,99264.72,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,85845.32,59297.07,4826.47,ULOC,UTOT,2019.00
22.00,79.00,686301.14,0.00,473540.74,193790.94,356533.98,RmCOLL,RLOC,RTOT,507059.78,338440.80,884466.83,370217.68,336661.04,122180.69,ULOC,UTOT,2019.00
22.00,81.00,0.00,0.00,0.00,182290.22,62000.19,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,83.00,686391.00,0.00,117374.28,125666.10,110831.84,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,85.00,0.00,0.00,347385.47,12375.89,128250.39,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,87.00,0.00,0.00,0.00,6368.88,25759.37,RmCOLL,RLOC,RTOT,0.00,0.00,182437.63,140555.09,53065.46,8099.03,ULOC,UTOT,2019.00
22.00,89.00,0.00,0.00,0.00,69994.11,25308.42,RmCOLL,RLOC,RTOT,1122864.63,0.00,684183.31,154858.78,56090.61,37147.67,ULOC,UTOT,2019.00
22.00,91.00,0.00,0.00,0.00,154832.16,118603.14,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,93.00,323081.14,0.00,128718.92,155189.71,195532.18,RmCOLL,RLOC,RTOT,0.00,0.00,80902.06,22273.89,100531.81,20552.88,ULOC,UTOT,2019.00
22.00,95.00,797331.13,0.00,0.00,97780.08,61501.59,RmCOLL,RLOC,RTOT,366095.86,0.00,388666.57,16052.76,154550.00,39861.96,ULOC,UTOT,2019.00
22.00,97.00,714560.02,0.00,474885.68,229923.48,238469.09,RmCOLL,RLOC,RTOT,315424.52,0.00,216533.20,174277.37,206766.66,20844.70,ULOC,UTOT,2019.00
22.00,99.00,441619.06,0.00,0.00,106824.76,191837.04,RmCOLL,RLOC,RTOT,374804.35,0.00,94018.82,311064.90,171327.72,31289.32,ULOC,UTOT,2019.00
22.00,101.00,0.00,50243.31,22971.52,17732.93,59043.58,RmCOLL,RLOC,RTOT,0.00,374103.23,256158.55,178233.69,227451.24,28547.70,ULOC,UTOT,2019.00
22.00,103.00,900013.72,0.00,116081.76,513816.00,310529.53,RmCOLL,RLOC,RTOT,3112707.56,852670.99,846116.99,997093.97,776298.19,165619.90,ULOC,UTOT,2019.00
22.00,105.00,1049943.76,0.00,64760.50,95555.56,340436.85,RmCOLL,RLOC,RTOT,1531947.89,0.00,254040.30,603882.38,830314.48,195884.17,ULOC,UTOT,2019.00
22.00,107.00,0.00,0.00,74924.36,0.00,38286.69,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,109.00,0.00,169440.79,0.00,92375.19,75976.76,RmCOLL,RLOC,RTOT,0.00,48639.67,601434.23,658727.30,243591.06,77036.53,ULOC,UTOT,2019.00
22.00,111.00,0.00,0.00,62217.97,359411.40,147676.19,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,113.00,0.00,0.00,136226.85,86642.98,362721.78,RmCOLL,RLOC,RTOT,0.00,0.00,92510.89,247141.54,71162.62,24918.96,ULOC,UTOT,2019.00
22.00,115.00,0.00,0.00,359604.84,154446.60,169677.13,RmCOLL,RLOC,RTOT,0.00,0.00,172469.89,46114.33,57737.96,11317.07,ULOC,UTOT,2019.00
22.00,117.00,0.00,0.00,46597.11,331457.27,206875.83,RmCOLL,RLOC,RTOT,0.00,0.00,18786.85,61737.17,71522.66,15466.72,ULOC,UTOT,2019.00
22.00,119.00,523441.27,0.00,0.00,285222.18,138233.83,RmCOLL,RLOC,RTOT,287564.00,0.00,0.00,176074.91,101859.82,17009.84,ULOC,UTOT,2019.00
22.00,121.00,550419.26,0.00,22341.81,0.00,77733.75,RmCOLL,RLOC,RTOT,256692.80,0.00,435976.34,0.00,81303.70,84692.06,ULOC,UTOT,2019.00
22.00,123.00,0.00,0.00,0.00,157084.72,36099.43,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,125.00,0.00,0.00,201694.53,42734.04,67801.44,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
22.00,127.00,0.00,0.00,250163.90,9127.68,120100.31,RmCOLL,RLOC,RTOT,0.00,0.00,68057.96,0.00,41175.53,14508.09,ULOC,UTOT,2019.00
23.00,NULL,0.00,0.00,0.00,0.00,0.00,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,1.00,0.00,0.00,320076.16,231487.03,143395.79,RmCOLL,RLOC,RTOT,262922.58,30659.23,575399.79,279416.43,309655.17,0.00,ULOC,UTOT,2019.00
23.00,3.00,179838.98,4853.30,385242.18,282763.01,553631.11,RmCOLL,RLOC,RTOT,0.00,0.00,27863.08,33529.00,19323.95,3640.36,ULOC,UTOT,2019.00
23.00,5.00,1208372.27,0.00,316269.72,445654.77,631559.19,RmCOLL,RLOC,RTOT,1753049.82,298272.92,658665.67,1064239.81,1114008.50,77786.32,ULOC,UTOT,2019.00
23.00,7.00,0.00,0.00,264299.00,233552.18,260514.05,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,9.00,0.00,0.00,478089.79,434430.32,574136.21,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,11.00,1109823.35,0.00,157427.53,545125.17,583744.78,RmCOLL,RLOC,RTOT,226678.46,0.00,16255.22,491918.81,278170.63,18061.49,ULOC,UTOT,2019.00
23.00,13.00,0.00,0.00,165120.80,218306.30,165403.96,RmCOLL,RLOC,RTOT,0.00,0.00,92730.50,21964.58,40969.87,5577.00,ULOC,UTOT,2019.00
23.00,15.00,0.00,0.00,333705.40,177518.63,270124.41,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,17.00,0.00,0.00,532151.63,157125.40,365096.52,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,19.00,1092679.82,0.00,180902.28,475046.60,685298.13,RmCOLL,RLOC,RTOT,494890.48,0.00,245676.03,446237.40,290633.68,7794.03,ULOC,UTOT,2019.00
23.00,21.00,0.00,0.00,0.00,250590.92,107738.98,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,23.00,430017.90,52067.01,138549.39,0.00,197445.04,RmCOLL,RLOC,RTOT,57027.03,29455.20,93625.96,19187.29,66509.72,16302.45,ULOC,UTOT,2019.00
23.00,25.00,320553.68,0.00,546814.18,211828.38,400907.68,RmCOLL,RLOC,RTOT,7649.60,0.00,18889.03,23013.35,6149.19,0.00,ULOC,UTOT,2019.00
23.00,27.00,16017.34,0.00,470116.41,20840.05,295671.79,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,17.00,0.00,ULOC,UTOT,2019.00
23.00,29.00,0.00,0.00,242437.99,227787.09,348496.90,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
23.00,31.00,1601147.97,0.00,484663.66,752857.00,610982.32,RmCOLL,RLOC,RTOT,704909.96,19345.97,179000.67,375624.65,487567.05,100500.00,ULOC,UTOT,2019.00
24.00,1.00,495069.88,0.00,59266.09,48459.72,65742.78,RmCOLL,RLOC,RTOT,486577.61,0.00,269860.01,459002.85,99729.51,21724.00,ULOC,UTOT,2019.00
24.00,3.00,308249.74,0.00,316601.79,207928.43,90879.02,RmCOLL,RLOC,RTOT,3554010.94,4862946.29,2425183.66,2564892.72,1134891.91,354265.24,ULOC,UTOT,2019.00
24.00,5.00,807972.35,0.00,123908.32,182131.15,494541.45,RmCOLL,RLOC,RTOT,10384501.09,1467882.83,3066275.12,3624479.55,1493516.51,413684.59,ULOC,UTOT,2019.00
24.00,9.00,0.00,0.00,59909.28,0.00,65385.42,RmCOLL,RLOC,RTOT,0.00,0.00,1289579.21,137347.98,268778.89,54121.77,ULOC,UTOT,2019.00
24.00,11.00,0.00,56842.08,286510.97,317975.52,214881.74,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2019.00
24.00,13.00,0.00,0.00,120673.16,540514.64,272541.28,RmCOLL,RLOC,RTOT,118371.20,0.00,1328895.58,383853.37,354716.85,11775.01,ULOC,UTOT,2019.00
24.00,15.00,566350.56,36856.84,100894.88,328992.40,90098.48,RmCOLL,RLOC,RTOT,869385.44,0.00,625063.36,357915.18,138204.85,53641.26,ULOC,UTOT,2019.00
24.00,17.00,0.00,0.00,312836.44,194046.17,207919.94,RmCOLL,RLOC,RTOT,0.00,0.00,1455096.60,499238.08,422328.72,37824.43,ULOC,UTOT,2019.00
24.00,19.00,0.00,0.00,233054.20,202207.55,121900.43,RmCOLL,RLOC,RTOT,0.00,0.00,139637.68,44534.07,36047.21,20946.37,ULOC,UTOT,2019.00
24.00,21.00,767503.02,580329.70,130795.90,344398.73,330778.77,RmCOLL,RLOC,RTOT,2437503.75,1336771.79,348403.15,806042.98,799161.92,134907.51,ULOC,UTOT,2019.00
24.00,23.00,527770.23,0.00,264566.08,169011.20,154429.96,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,3156.40,127.40,0.00,ULOC,UTOT,2019.00
24.00,25.00,190036.64,0.00,229602.62,384468.75,281246.51,RmCOLL,RLOC,RTOT,1944015.54,438716.69,1017721.91,1044270.36,661267.06,237126.57,ULOC,UTOT,2019.00
24.00,27.00,887068.48,28318.89,294415.87,96574.92,202784.67,RmCOLL,RLOC,RTOT,3117611.03,3202200.56,750621.14,1355069.98,917528.87,44351.36,ULOC,UTOT,2019.00
