,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
9911,08,2009,4853,,23,,2288000,G,P
11718,09,2009,4853,,1210,,53499000,G,-
11719,09,2009,4853,,61,,6931000,H,C
11720,09,2009,4853,,1114,,41384000,G,S
11721,09,2009,4853,,35,,5184000,G,P
13433,10,2009,4853,,184,,5050000,G,-
13434,10,2009,4853,,29,,1452000,G,C
13435,10,2009,4853,,146,,3139000,G,S
13436,10,2009,4853,,9,,459000,G,P
14948,11,2009,4853,,1170,,24955000,G,-
14949,11,2009,4853,,28,,2676000,G,C
14950,11,2009,4853,,1131,,21449000,G,S
14951,11,2009,4853,,11,,830000,H,P
16695,12,2009,4853,,9224,,257071000,G,-
16696,12,2009,4853,,831,,57678000,G,C
16697,12,2009,4853,,8319,,193102000,G,S
16698,12,2009,4853,,74,,6291000,G,P
18542,13,2009,4853,,3855,,90281000,G,-
18543,13,2009,4853,,117,,9316000,G,C
18544,13,2009,4853,,3714,,78598000,G,S
18545,13,2009,4853,,24,,2367000,G,P
20265,15,2009,4853,,1574,,39329000,G,-
20266,15,2009,4853,,22,,3053000,G,C
20267,15,2009,4853,,1546,,35580000,G,S
20268,15,2009,4853,,6,,696000,H,P
22002,16,2009,4853,,228,,4702000,G,-
22003,16,2009,4853,D,0,D,0,D,C
22004,16,2009,4853,,225,,4563000,G,S
22005,16,2009,4853,D,0,D,0,D,P
23808,17,2009,4853,,13775,,391510000,G,-
23809,17,2009,4853,,3262,,127797000,G,C
23810,17,2009,4853,,10497,,262550000,G,S
23811,17,2009,4853,,16,,1163000,G,P
25646,18,2009,4853,,1063,,24193000,G,-
25647,18,2009,4853,,43,,4500000,G,C
25648,18,2009,4853,,1003,,18963000,G,S
25649,18,2009,4853,,17,,730000,G,P
27446,19,2009,4853,,396,,7907000,G,-
27447,19,2009,4853,,15,,714000,G,C
27448,19,2009,4853,,372,,6782000,G,S
27449,19,2009,4853,,9,,411000,G,P
29228,20,2009,4853,,256,,6524000,G,-
29229,20,2009,4853,,19,,1346000,G,C
29230,20,2009,4853,,230,,5018000,G,S
29231,20,2009,4853,,7,,160000,H,P
31053,21,2009,4853,,802,,18823000,G,-
31054,21,2009,4853,,26,,2344000,G,C
31055,21,2009,4853,,769,,16136000,G,S
31056,21,2009,4853,,7,,343000,H,P
32864,22,2009,4853,,1646,,37491000,G,-
32865,22,2009,4853,,68,,2773000,H,C
32866,22,2009,4853,,1549,,33659000,G,S
32867,22,2009,4853,,29,,1059000,G,P
34624,23,2009,4853,,260,,5078000,G,-
34625,23,2009,4853,,10,,517000,H,C
34626,23,2009,4853,,249,,4407000,G,S
34627,23,2009,4853,D,0,D,0,D,P
36412,24,2009,4853,,5088,,136743000,G,-
36413,24,2009,4853,,144,,13245000,G,C
36414,24,2009,4853,,4917,,120777000,G,S
36415,24,2009,4853,,27,,2721000,G,P
38227,25,2009,4853,,5785,,196826000,G,-
38228,25,2009,4853,,1413,,77201000,G,C
38229,25,2009,4853,,4354,,117980000,G,S
38230,25,2009,4853,,18,,1645000,G,P
40069,26,2009,4853,,1975,,44822000,G,-
40070,26,2009,4853,,103,,8048000,G,C
40071,26,2009,4853,,1842,,34788000,G,S
40072,26,2009,4853,,30,,1986000,G,P
41894,27,2009,4853,,2191,,52438000,G,-
41895,27,2009,4853,,51,,4036000,G,C
41896,27,2009,4853,,2121,,47759000,G,S
41897,27,2009,4853,,19,,643000,G,P
43691,28,2009,4853,,205,,5236000,G,-
43692,28,2009,4853,,7,,864000,H,C
43693,28,2009,4853,,194,,3788000,G,S
43694,28,2009,4853,,4,,584000,H,P
45505,29,2009,4853,,1436,,32812000,G,-
45506,29,2009,4853,,22,,2246000,H,C
45507,29,2009,4853,,1396,,29890000,G,S
45508,29,2009,4853,D,0,D,0,D,P
47279,30,2009,4853,D,0,D,0,D,-
47280,30,2009,4853,,4,,63000,H,C
47281,30,2009,4853,,18,,315000,H,S
47282,30,2009,4853,D,0,D,0,D,P
49017,31,2009,4853,,145,,4445000,G,-
49018,31,2009,4853,,11,,1635000,G,C
49019,31,2009,4853,,133,,2679000,G,S
49020,31,2009,4853,D,0,D,0,D,P
50793,32,2009,4853,,293,,6760000,G,-
50794,32,2009,4853,,11,,747000,H,C
50795,32,2009,4853,,280,,5819000,G,S
50796,32,2009,4853,D,0,D,0,D,P
52550,33,2009,4853,,201,,5450000,G,-
52551,33,2009,4853,,7,,563000,H,C
52552,33,2009,4853,,191,,4697000,G,S
52553,33,2009,4853,D,0,D,0,D,P
54354,34,2009,4853,,9637,,372217000,G,-
54355,34,2009,4853,,762,,51123000,G,C
54356,34,2009,4853,,8712,,304679000,G,S
54357,34,2009,4853,,163,,16415000,G,P
56152,35,2009,4853,,112,,2088000,G,-
56153,35,2009,4853,,3,,206000,G,C
56154,35,2009,4853,,107,,1866000,G,S
56155,35,2009,4853,D,0,D,0,D,P
57980,36,2009,4853,,56895,,2324569000,G,-
57981,36,2009,4853,,3573,,289695000,G,C
57982,36,2009,4853,,53139,,2020337000,G,S
57983,36,2009,4853,,183,,14537000,G,P
59817,37,2009,4853,,2322,,57326000,G,-
59818,37,2009,4853,,86,,5616000,G,C
59819,37,2009,4853,,2205,,49129000,G,S
59820,37,2009,4853,,31,,2581000,G,P
61537,38,2009,4853,,53,,1391000,H,-
61538,38,2009,4853,,7,,330000,G,C
61539,38,2009,4853,,42,,851000,H,S
61540,38,2009,4853,D,0,D,0,D,P
63298,39,2009,4853,,2536,,51127000,G,-
63299,39,2009,4853,,50,,3312000,G,C
63300,39,2009,4853,,2451,,45260000,G,S
63301,39,2009,4853,,35,,2555000,H,P
65111,40,2009,4853,,377,,9709000,G,-
65112,40,2009,4853,,13,,615000,H,C
65113,40,2009,4853,,352,,8301000,G,S
65114,40,2009,4853,,12,,793000,H,P
66934,41,2009,4853,,1036,,33238000,G,-
66935,41,2009,4853,,25,,2775000,H,C
66936,41,2009,4853,,999,,30048000,G,S
66937,41,2009,4853,,12,,415000,H,P
68779,42,2009,4853,,4646,,141107000,G,-
68780,42,2009,4853,,581,,37272000,G,C
68781,42,2009,4853,,4044,,102279000,G,S
68782,42,2009,4853,,21,,1556000,G,P
70499,44,2009,4853,,370,,8522000,G,-
70500,44,2009,4853,,19,,2177000,G,C
70501,44,2009,4853,,349,,6223000,G,S
70502,44,2009,4853,D,0,D,0,D,P
72245,45,2009,4853,,815,,21014000,G,-
72246,45,2009,4853,,24,,3463000,G,C
72247,45,2009,4853,,779,,16534000,G,S
72248,45,2009,4853,,12,,1017000,G,P
73952,46,2009,4853,,38,,481000,G,-
73953,46,2009,4853,D,0,D,0,D,C
73954,46,2009,4853,,35,,463000,G,S
73955,46,2009,4853,D,0,D,0,D,P
75722,47,2009,4853,,1129,,28114000,G,-
75723,47,2009,4853,,19,,1302000,H,C
75724,47,2009,4853,,1094,,25670000,G,S
75725,47,2009,4853,,16,,1142000,G,P
77573,48,2009,4853,,6496,,189185000,G,-
77574,48,2009,4853,,100,,10861000,G,C
77575,48,2009,4853,,6350,,173625000,G,S
77576,48,2009,4853,,46,,4699000,H,P
79406,49,2009,4853,,376,,10071000,G,-
79407,49,2009,4853,,10,,898000,H,C
79408,49,2009,4853,,357,,8761000,G,S
79409,49,2009,4853,,9,,412000,G,P
81098,50,2009,4853,,89,,2495000,G,-
81099,50,2009,4853,,5,,707000,H,C
81100,50,2009,4853,,83,,1582000,G,S
81101,50,2009,4853,D,0,D,0,D,P
82848,51,2009,4853,,6902,,202923000,G,-
82849,51,2009,4853,,170,,19059000,G,C
82850,51,2009,4853,,6710,,182147000,G,S
82851,51,2009,4853,,22,,1717000,H,P
84665,53,2009,4853,,2780,,88833000,G,-
84666,53,2009,4853,,47,,3888000,G,C
84667,53,2009,4853,,2708,,83327000,G,S
84668,53,2009,4853,,25,,1618000,G,P
86412,54,2009,4853,,95,,2123000,H,-
86413,54,2009,4853,D,0,D,0,D,C
86414,54,2009,4853,,89,,1770000,G,S
86415,54,2009,4853,,4,,282000,H,P
88185,55,2009,4853,,850,,24167000,G,-
88186,55,2009,4853,,30,,1729000,H,C
88187,55,2009,4853,,801,,21581000,G,S
88188,55,2009,4853,,19,,857000,G,P
89900,56,2009,4853,,35,,687000,G,-
89901,56,2009,4853,,34,,685000,G,S
89902,56,2009,4853,D,0,D,0,D,P
962,01,2010,4853,,330,,8047000,G,-
963,01,2010,4853,,10,,827000,H,C
964,01,2010,4853,,312,,6231000,G,S
965,01,2010,4853,,8,,989000,G,P
2665,02,2010,4853,,637,,23777000,G,-
2666,02,2010,4853,D,0,D,0,D,C
2667,02,2010,4853,,627,,22886000,G,S
2668,02,2010,4853,,8,,516000,H,P
4413,04,2010,4853,,1988,,57357000,G,-
4414,04,2010,4853,,40,,3613000,G,C
4415,04,2010,4853,,1910,,50563000,G,S
4416,04,2010,4853,,38,,3181000,G,P
6224,05,2010,4853,,143,,2110000,G,-
6225,05,2010,4853,D,0,D,0,D,C
6226,05,2010,4853,,137,,1951000,G,S
6227,05,2010,4853,D,0,D,0,D,P
8057,06,2010,4853,,15953,,552636000,G,-
8058,06,2010,4853,,432,,50352000,G,C
8059,06,2010,4853,,15332,,484773000,G,S
8060,06,2010,4853,,189,,17511000,G,P
9910,08,2010,4853,,1950,,68923000,G,-
9911,08,2010,4853,,55,,6542000,H,C
9912,08,2010,4853,,1875,,60021000,G,S
9913,08,2010,4853,,20,,2360000,G,P
11716,09,2010,4853,,1246,,55109000,G,-
11717,09,2010,4853,,63,,7520000,G,C
11718,09,2010,4853,,1149,,42641000,G,S
11719,09,2010,4853,,34,,4948000,G,P
13431,10,2010,4853,,194,,5629000,G,-
13432,10,2010,4853,,32,,1858000,G,C
13433,10,2010,4853,,156,,3319000,G,S
13434,10,2010,4853,,6,,452000,H,P
14945,11,2010,4853,,1358,,27322000,G,-
14946,11,2010,4853,,27,,1552000,H,C
14947,11,2010,4853,,1319,,24898000,G,S
14948,11,2010,4853,,12,,872000,H,P
16698,12,2010,4853,,9512,,266288000,G,-
16699,12,2010,4853,,844,,62240000,G,C
16700,12,2010,4853,,8591,,197421000,G,S
16701,12,2010,4853,,77,,6627000,G,P
18538,13,2010,4853,,4036,,95738000,G,-
18539,13,2010,4853,,127,,11294000,G,C
18540,13,2010,4853,,3884,,82299000,G,S
18541,13,2010,4853,,25,,2145000,G,P
20274,15,2010,4853,,1591,,40641000,G,-
20275,15,2010,4853,,13,,2057000,G,C
20276,15,2010,4853,,1571,,38140000,G,S
20277,15,2010,4853,,7,,444000,G,P
22009,16,2010,4853,,222,,4610000,G,-
22010,16,2010,4853,D,0,D,0,D,C
22011,16,2010,4853,,217,,4248000,G,S
22012,16,2010,4853,,4,,261000,H,P
23822,17,2010,4853,,13975,,415318000,G,-
23823,17,2010,4853,,3210,,137245000,G,C
23824,17,2010,4853,,10743,,276491000,G,S
23825,17,2010,4853,,22,,1582000,G,P
25665,18,2010,4853,,1081,,24603000,G,-
25666,18,2010,4853,,36,,3551000,G,C
25667,18,2010,4853,,1027,,20015000,G,S
25668,18,2010,4853,,18,,1037000,H,P
27461,19,2010,4853,,418,,9656000,G,-
27462,19,2010,4853,,16,,652000,H,C
27463,19,2010,4853,,390,,7748000,G,S
27464,19,2010,4853,D,0,D,0,D,P
29241,20,2010,4853,,258,,6454000,G,-
29242,20,2010,4853,,15,,937000,G,C
29243,20,2010,4853,,237,,5258000,G,S
29244,20,2010,4853,,6,,259000,H,P
31063,21,2010,4853,,826,,20208000,G,-
31064,21,2010,4853,,22,,2179000,G,C
31065,21,2010,4853,,796,,17683000,G,S
31066,21,2010,4853,,8,,346000,H,P
32875,22,2010,4853,,2046,,48766000,G,-
32876,22,2010,4853,,61,,2548000,G,C
32877,22,2010,4853,,1951,,45043000,G,S
32878,22,2010,4853,,34,,1175000,G,P
34618,23,2010,4853,,310,,5741000,G,-
34619,23,2010,4853,,8,,395000,G,C
34620,23,2010,4853,,299,,5100000,G,S
34621,23,2010,4853,D,0,D,0,D,P
36408,24,2010,4853,,5396,,142212000,G,-
36409,24,2010,4853,,147,,12955000,G,C
36410,24,2010,4853,,5213,,126511000,G,S
36411,24,2010,4853,,36,,2746000,G,P
38231,25,2010,4853,,6070,,226259000,G,-
38232,25,2010,4853,,1388,,79725000,G,C
38233,25,2010,4853,,4668,,144848000,G,S
38234,25,2010,4853,,14,,1686000,H,P
40072,26,2010,4853,,2035,,48264000,G,-
40073,26,2010,4853,,103,,8466000,G,C
40074,26,2010,4853,,1901,,37559000,G,S
40075,26,2010,4853,,31,,2239000,G,P
41895,27,2010,4853,,2300,,55141000,G,-
41896,27,2010,4853,,49,,3680000,G,C
41897,27,2010,4853,,2229,,50685000,G,S
