b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_N_F","RCPTOT_F","RCPTOT"
"55","42392",,203,"G",,6787
"55","42393",,277,"G",,23998
"55","42394",,337,"G",,9586
"55","42399",,920,"G",,59710
"55","424",,2623,"G",,184457
"55","4241",,144,"H",,8190
"55","4242",,34,"G",,3485
"55","42421",,34,"G",,3485
"55","4243",,255,"G",,12252
"55","4244",,393,"G",,52862
"55","4245",,125,"G",,19807
"55","4246",,67,"G",,6352
"55","4247","D",0,"D","D",0
"55","4248",,91,"G",,8375
"55","4249",,1473,"G",,68231
"55","42491",,101,"G",,8805
"55","42492",,431,"G",,8804
"55","42493",,141,"G",,4867
"55","42494",,13,"G",,2980
"55","42495",,23,"H",,1661
"55","42499",,764,"G",,41114
"55","425",,580,"G",,32726
"55","4251",,580,"G",,32726
"55","42511",,73,"G",,2611
"55","42512",,507,"G",,30115
"55","441",,2409,"G",,273089
"55","4411",,1222,"G",,167122
"55","44112",,1222,"G",,167122
"55","4412",,637,"G",,63473
"55","44121",,125,"G",,7655
"55","44122",,512,"G",,55818
"55","441221",,83,"G",,4689
"55","441222",,75,"G",,6467
"55","441229",,354,"G",,44662
"55","4413",,550,"G",,42494
"55","442",,672,"G",,32941
"55","4421",,182,"G",,11828
"55","44211",,182,"G",,11828
"55","4422",,490,"G",,21113
"55","443",,535,"G",,27123
"55","4431",,535,"G",,27123
"55","44311",,338,"G",,18295
"55","443111",,118,"G",,4710
"55","443112",,220,"G",,13585
"55","44312",,167,"G",,7701
"55","44313",,30,"G",,1127
"55","444",,711,"G",,49330
"55","4441",,486,"G",,37343
"55","44411",,38,"G",,2359
"55","44412",,24,"G",,1461
"55","44413",,84,"G",,6686
"55","44419",,340,"G",,26837
"55","4442",,225,"G",,11987
"55","44-45",,42189,"G",,1347706
"55","445",,1320,"G",,107440
"55","4451",,450,"G",,45830
"55","4452",,660,"G",,29966
"55","44521",,50,"G",,3188
"55","44522",,24,"G",,1140
"55","44523",,113,"G",,1825
"55","44529",,473,"G",,23813
"55","4453",,210,"G",,31644
"55","44531",,210,"G",,31644
"55","446",,2246,"G",,34704
"55","4461",,2246,"G",,34704
"55","44611",,52,"H",,1555
"55","44612",,1376,"G",,15374
"55","44613",,31,"H",,1780
"55","44619",,787,"G",,15995
"55","447",,138,"G",,26071
"55","4471",,138,"G",,26071
"55","448",,1830,"G",,58467
"55","4481",,960,"G",,34970
"55","44811",,42,"H",,2021
"55","44812",,167,"G",,6661
"55","44813",,61,"G",,1825
"55","44814",,167,"G",,6771
"55","44815",,194,"G",,6206
"55","44819",,329,"G",,11486
"55","4482",,50,"G",,2950
"55","44821",,50,"G",,2950
"55","4483",,820,"G",,20547
"55","44831",,792,"G",,19648
"55","44832",,28,"G",,899
"55","451",,2293,"G",,85067
"55","4511",,1637,"G",,71294
"55","45111",,719,"G",,41306
"55","45112",,423,"G",,17084
"55","45113",,376,"G",,7268
"55","45114",,119,"G",,5636
"55","4512",,656,"G",,13773
"55","45121",,586,"G",,11278
"55","451211",,207,"G",,6268
"55","451212",,379,"G",,5010
"55","45122",,70,"G",,2495
"55","452",,468,"G",,22294
"55","453",,6218,"G",,208841
"55","4531",,362,"G",,11500
"55","45311",,362,"G",,11500
"55","4532",,1529,"G",,42475
"55","45321",,102,"G",,6730
"55","45322",,1427,"G",,35745
"55","4533",,1286,"G",,29966
"55","45331",,1286,"G",,29966
"55","4539",,3041,"G",,124900
"55","45391",,183,"G",,8503
"55","45392",,416,"G",,9188
"55","45393",,41,"H",,4445
"55","45399",,2401,"G",,102764
"55","454",,23349,"G",,422339
"55","4541",,1722,"G",,54207
"55","45411",,1722,"G",,54207
"55","4542",,528,"G",,19801
"55","45421",,528,"G",,19801
"55","4543",,21099,"G",,348331
"55","45431",,82,"G",,13365
"55","45439",,21017,"G",,334966
"55","481",,281,"G",,15621
"55","483",,47,"H",,2700
"55","484",,9135,"G",,994319
"55","4841",,8162,"G",,896508
"55","48411",,2511,"G",,210412
"55","48412",,5651,"G",,686096
"55","4842",,973,"G",,97811
"55","48-49",,14176,"G",,1164400
"55","485",,1280,"G",,42791
"55","4851",,13,"H",,561
"55","48511",,13,"H",,561
"55","4852",,19,"G",,1347
"55","48521",,19,"G",,1347
"55","4853",,772,"G",,23459
"55","4854",,73,"G",,1770
"55","48541",,73,"G",,1770
"55","4855",,55,"G",,2998
"55","48551",,55,"G",,2998
"55","4859",,348,"G",,12656
"55","48599",,348,"G",,12656
"55","486",,6,"H",,115
"55","487",,86,"G",,2363
"55","488",,958,"G",,52079
"55","492",,2262,"G",,45292
"55","493",,121,"H",,9120
"55","4931",,121,"H",,9120
"55","51",,3889,"G",,94162
"55","511",,1283,"G",,31209
"55","512",,706,"G",,17222
"55","5121",,496,"G",,13174
"55","5122",,210,"G",,4048
"55","515",,231,"G",,6499
"55","517",,376,"G",,15067
"55","518",,508,"G",,9075
"55","5182",,508,"G",,9075
"55","51821",,508,"G",,9075
"55","519",,785,"G",,15090
"55","5191",,785,"G",,15090
"55","52",,12299,"G",,636435
"55","522",,1021,"G",,38701
"55","5221",,205,"G",,3793
"55","5222",,283,"G",,18008
"55","5223",,533,"G",,16900
"55","523",,3812,"G",,269659
"55","5231",,616,"G",,56379
"55","52311",,136,"G",,7609
"55","52312",,422,"G",,42852
"55","52313",,27,"G",,3601
"55","52314",,31,"H",,2317
"55","5232",,16,"G",,1440
"55","52321",,16,"G",,1440
"55","5239",,3180,"G",,211840
"55","524",,7466,"G",,328075
"55","5241",,39,"G",,2500
"55","5242",,7427,"G",,325575
"55","52421",,5593,"G",,268592
"55","52429",,1834,"G",,56983
"55","53",,32427,"G",,2433346
"55","531",,31090,"G",,2325108
"55","5311",,13235,"G",,1495660
"55","5312",,9848,"G",,363101
"55","53121",,9848,"G",,363101
"55","5313",,8007,"G",,466347
"55","53131",,1809,"G",,82367
"55","53132",,787,"G",,30930
"55","53139",,5411,"G",,353050
"55","532",,1325,"G",,107847
"55","5321",,284,"G",,21490
"55","5322",,305,"G",,14167
"55","53221",,25,"G",,1348
"55","53222",,4,"H",,123
"55","53223",,46,"G",,1571
"55","53229",,230,"H",,11125
"55","5323",,64,"G",,3248
"55","53231",,64,"G",,3248
"55","5324",,672,"G",,68942
"55","533",,12,"H",,391
"55","5331",,12,"H",,391
"55","53311",,12,"H",,391
"55","54",,40795,"G",,1335736
"55","541",,40795,"G",,1335736
"55","5411",,2471,"G",,112837
"55","5412",,4347,"G",,74657
"55","54121",,4347,"G",,74657
"55","541211",,459,"G",,18069
"55","541213",,1276,"G",,16196
"55","541214",,54,"H",,1544
"55","541219",,2558,"G",,38848
"55","5413",,3200,"G",,121844
"55","54131",,540,"G",,22560
"55","54132",,467,"G",,13845
"55","54133",,1301,"G",,60527
"55","54134",,306,"G",,6153
"55","54135",,325,"G",,8874
"55","54136",,41,"G",,718
"55","54137",,163,"G",,4890
"55","54138",,57,"G",,4277
"55","5414",,2852,"G",,77214
"55","5415",,3941,"G",,143152
"55","54151",,3941,"G",,143152
"55","5416",,8399,"G",,286951
"55","5417",,430,"G",,13126
"55","5418",,1952,"G",,86118
"55","5419",,13203,"G",,419837
"55","54191",,376,"G",,10319
"55","54192",,2043,"G",,39942
"55","54193",,527,"G",,7156
"55","54194",,309,"G",,14267
"55","54199",,9948,"G",,348153
"55","56",,20038,"G",,420299
"55","561",,19597,"G",,387904
"55","5611",,1692,"G",,26206
"55","56111",,1692,"G",,26206
"55","5612",,285,"G",,6053
"55","56121",,285,"G",,6053
"55","5613",,364,"G",,11824
"55","5614",,2611,"G",,55443
"55","56141",,758,"G",,10067
"55","56142",,221,"G",,1645
"55","56143",,177,"G",,5896
"55","56144",,26,"H",,911
"55","56145","D",0,"D","D",0
"55","56149",,1421,"G",,36798
"55","5615",,388,"G",,17028
"55","5616",,432,"G",,8809
"55","5617",,12510,"G",,229403
"55","56171",,111,"G",,4496
"55","56172",,6393,"G",,86061
"55","56173",,3781,"G",,89886
"55","56174",,375,"G",,7757
"55","56179",,1850,"G",,41203
"55","5619",,1315,"G",,33138
"55","562",,441,"G",,32395
"55","61",,7625,"G",,91674
"55","611",,7625,"G",,91674
"55","62",,23706,"G",,567134
"55","621",,8964,"G",,321820
"55","6211",,1645,"G",,89800
"55","62111",,1645,"G",,89800
"55","621111",,1275,"G",,69757
"55","621112",,370,"G",,20043
"55","6212",,257,"G",,22605
"55","62121",,257,"G",,22605
"55","6213",,3810,"G",,131917
"55","62131",,343,"G",,18471
"55","62132",,168,"G",,8802
"55","62133",,841,"G",,32670
"55","62134",,539,"G",,15720
"55","62139",,1919,"G",,56254
"55","621391",,32,"G",,3380
"55","621399",,1887,"G",,52874
"55","6214",,119,"G",,8020
"55","6215",,192,"G",,11036
"55","62151",,192,"G",,11036
"55","6216",,2357,"G",,44363
"55","62161",,2357,"G",,44363
"55","6219",,584,"G",,14079
"55","623",,471,"G",,26346
"55","624",,14271,"G",,218968
"55","6241",,1487,"G",,22531
"55","6242",,115,"G",,1012
"55","6243",,144,"G",,2872
"55","62431",,144,"G",,2872
"55","6244",,12525,"G",,192553
"55","62441",,12525,"G",,192553
"55","71",,18726,"G",,296674
"55","711",,15951,"G",,203942
"55","7111",,770,"G",,7949
"55","7112",,2958,"G",,35061
"55","71121",,2958,"G",,35061
"55","7113",,411,"G",,9335
"55","7114",,382,"G",,8597
"55","71141",,382,"G",,8597
"55","7115",,11430,"G",,143000
"55","71151",,11430,"G",,143000
"55","712",,79,"H",,1077
"55","7121",,79,"H",,1077
"55","713",,2696,"G",,91655
"55","7131",,92,"G",,4907
"55","7132",,138,"G",,12559
"55","7139",,2466,"G",,74189
"55","72",,5628,"G",,312500
"55","721",,1691,"G",,96217
"55","7211",,1180,"G",,76395
"55","7212",,263,"G",,14458
"55","72121",,263,"G",,14458
"55","7213",,248,"G",,5364
"55","72131",,248,"G",,5364
"55","722",,3937,"G",,216283
"55","7221",,405,"G",,31996
"55","72211",,405,"G",,31996
"55","7222",,460,"G",,31745
"55","72221",,460,"G",,31745
"55","7223",,1196,"G",,31593
"55","7224",,1876,"G",,120949
"55","72241",,1876,"G",,120949
"55","81",,42657,"G",,1053419
"55","811",,11953,"G",,427134
"55","8111",,4708,"G",,224673
"55","81111",,2346,"G",,119378
"55","81112",,1508,"G",,66239
"55","81119",,854,"G",,39056
"55","8112",,741,"G",,23006
"55","81121",,741,"G",,23006
"55","8113",,1168,"G",,51607
"55","81131",,1168,"G",,51607
"55","8114",,5336,"G",,127848
"55","81141",,695,"G",,19112
"55","81142",,496,"G",,11694
"55","81143",,59,"G",,848
"55","81149",,4086,"G",,96194
"55","812",,27977,"G",,594294
"55","8121",,11719,"G",,253936
"55","81211",,9615,"G",,221744
"55","812111",,1236,"G",,26493
"55","812112",,7226,"G",,160730
"55","812113",,1153,"G",,34521
"55","81219",,2104,"G",,32192
"55","8122",,228,"G",,13679
"55","81221",,166,"G",,11672
"55","81222",,62,"G",,2007
"55","8123",,493,"G",,20352
"55","81231",,334,"G",,13217
"55","81232",,140,"G",,6522
"55","81233",,19,"G",,613
"55","8129",,15537,"G",,306327
"55","81291",,1162,"G",,23264
"55","81292",,227,"H",,5097
"55","81293",,56,"H",,1093
"55","81299",,14092,"G",,276873
"55","813",,2727,"G",,31991
"56","00",,43950,"G",,1868893
"56","11",,1213,"G",,34768
"56","113",,124,"G",,5635
"56","114",,379,"G",,9477
"56","1141",,132,"G",,2650
"56","11411",,132,"G",,2650
"56","1142",,247,"G",,6827
"56","11421",,247,"G",,6827
"56","115",,710,"G",,19656
"56","1151",,244,"G",,8935
"56","11511",,244,"G",,8935
"56","1152",,415,"G",,10009
"56","11521",,415,"G",,10009
"56","1153",,51,"G",,712
"56","11531",,51,"G",,712
"56","21",,1353,"G",,137311
"56","211",,920,"G",,96499
"56","2111",,920,"G",,96499
"56","21111",,920,"G",,96499
"56","212",,42,"H",,2630
"56","2121",,4,"H",,303
"56","21211",,4,"H",,303
"56","2122",,8,"G",,261
"56","2123",,30,"H",,2066
"56","213",,391,"G",,38182
"56","2131",,391,"G",,38182
"56","21311",,391,"G",,38182
"56","22",,58,"G",,1540
"56","221",,58,"G",,1540
"56","23",,5551,"G",,303549
"56","236",,1509,"G",,111545
"56","2361",,1327,"G",,103588
"56","2362",,182,"G",,7957
"56","237",,268,"G",,24250
"56","2371",,35,"H",,2396
"56","2372",,70,"G",,13165
"56","23721",,70,"G",,13165
"56","2373",,45,"G",,2363
"56","23731",,45,"G",,2363
"56","2379",,118,"G",,6326
"56","23799",,118,"G",,6326
"56","238",,3774,"G",,167754
"56","2381",,579,"G",,29380
"56","2382",,438,"G",,23419
"56","23821",,182,"G",,8371
"56","23822",,212,"G",,13563
"56","23829",,44,"H",,1485
"56","2383",,1284,"G",,46684
"56","2389",,1473,"G",,68271
"56","311",,56,"G",,1429
"56","3111","D",0,"D","D",0
"56","31111","D",0,"D","D",0
"56","3112","D",0,"D","D",0
"56","3113",,6,"H",,48
"56","3114",,7,"G",,102
"56","3115","D",0,"D","D",0
"56","3116",,12,"G",,191
"56","31161",,12,"G",,191
"56","3117","D",0,"D","D",0
"56","31171","D",0,"D","D",0
"56","3118",,10,"H",,173
"56","3119",,14,"H",,544
"56","312",,6,"H",,139
"56","313","D",0,"D","D",0
"56","31-33",,884,"G",,32154
"56","314",,12,"G",,98
"56","315",,45,"G",,1002
"56","316",,84,"G",,1515
"56","3161",,24,"G",,619
"56","31611",,24,"G",,619
"56","3162",,6,"G",,104
"56","31621",,6,"G",,104
"56","3169",,54,"H",,792
"56","31699",,54,"H",,792
"56","321",,82,"G",,2261
"56","322","D",0,"D","D",0
"56","323",,34,"G",,1531
"56","3231",,34,"G",,1531
"56","324",,14,"H",,1656
"56","3241",,14,"H",,1656
"56","325",,17,"H",,540
"56","3251","D",0,"D","D",0
"56","3252","D",0,"D","D",0
"56","3253","D",0,"D","D",0
"56","3255","D",0,"D","D",0
"56","3256",,4,"H",,32
"56","3259","D",0,"D","D",0
"56","326","D",0,"D","D",0
"56","327",,21,"H",,857
"56","3271",,9,"G",,84
"56","3272","D",0,"D","D",0
"56","32721","D",0,"D","D",0
"56","3273","D",0,"D","D",0
"56","3279","D",0,"D","D",0
"56","331",,15,"G",,237
"56","332",,142,"G",,8443
"56","333",,26,"G",,932
"56","334",,9,"H",,744
"56","335",,13,"G",,1119
"56","336","D",0,"D","D",0
"56","337",,84,"G",,2503
"56","339",,198,"G",,5815
"56","3391","D",0,"D","D",0
"56","33911","D",0,"D","D",0
"56","3399",,195,"G",,5789
"56","42",,566,"G",,34208
"56","423",,310,"G",,17311
"56","4231",,13,"H",,1724
"56","4232",,16,"G",,368
"56","4233",,14,"H",,535
"56","4234","D",0,"D","D",0
"56","4235","D",0,"D","D",0
"56","4236",,9,"H",,501
"56","4237",,6,"H",,386
"56","4238",,34,"H",,5152
"56","4239",,199,"G",,6880
"56","42391",,32,"G",,896
"56","42392",,13,"G",,115
"56","42393",,11,"H",,375
"56","42394",,42,"H",,1018
"56","42399",,101,"G",,4476
"56","424",,209,"G",,14158
"56","4241",,9,"H",,515
"56","4242",,6,"H",,237
"56","42421",,6,"H",,237
"56","4243",,19,"G",,343
"56","4244",,35,"G",,4591
"56","4245","D",0,"D","D",0
"56","4246","D",0,"D","D",0
"56","4247",,10,"G",,1989
"56","4248","D",0,"D","D",0
"56","4249",,108,"G",,4775
"56","42491",,5,"G",,822
"56","42492",,28,"G",,219
"56","42493",,10,"G",,112
"56","42495","D",0,"D","D",0
"56","42499",,62,"G",,3556
"56","425",,47,"G",,2739
"56","4251",,47,"G",,2739
"56","42511",,13,"G",,1254
"56","42512",,34,"G",,1485
"56","441",,268,"G",,26751
"56","4411",,130,"G",,16925
"56","44112",,130,"G",,16925
"56","4412",,76,"G",,6325
"56","44121",,15,"G",,2753
"56","44122",,61,"H",,3572
"56","441221",,12,"H",,250
"56","441222","D",0,"D","D",0
"56","441229",,46,"H",,3306
"56","4413",,62,"G",,3501
"56","442",,74,"G",,4635
"56","4421",,18,"G",,1691
"56","44211",,18,"G",,1691
"56","4422",,56,"G",,2944
"56","443",,58,"G",,4448
"56","4431",,58,"G",,4448
"56","44311",,32,"H",,2481
"56","443111",,12,"H",,1469
"56","443112",,20,"H",,1012
"56","44312",,20,"G",,1113
"56","44313",,6,"H",,854
"56","444",,83,"G",,3625
"56","4441",,61,"G",,2918
"56","44412","D",0,"D","D",0
"56","44413",,11,"H",,1243
"56","44419",,49,"H",,1672
"56","4442",,22,"G",,707
"56","44-45",,4448,"G",,145180
"56","445",,136,"G",,7415
"56","4451",,41,"H",,2123
"56","4452",,71,"H",,3510
"56","44521",,3,"H",,36
"56","44522","D",0,"D","D",0
"56","44523",,3,"G",,28
"56","44529",,64,"H",,3039
"56","4453",,24,"G",,1782
"56","44531",,24,"G",,1782
"56","446",,316,"G",,4932
"56","4461",,316,"G",,4932
"56","44611",,14,"H",,282
"56","44612",,188,"G",,1784
"56","44613","D",0,"D","D",0
"56","44619",,113,"G",,2652
"56","447",,10,"H",,1684
"56","4471",,10,"H",,1684
"56","448",,201,"G",,8284
"56","4481",,125,"G",,5675
"56","44811","D",0,"D","D",0
"56","44812",,18,"H",,905
"56","44813",,10,"G",,332
"56","44814",,14,"H",,405
"56","44815",,30,"G",,833
"56","44819",,49,"G",,3143
"56","4482","D",0,"D","D",0
"56","44821","D",0,"D","D",0
"56","4483",,74,"H",,2546
"56","44831",,66,"H",,2377
"56","44832",,8,"G",,169
"56","451",,301,"G",,12540
"56","4511",,238,"G",,10691
"56","45111",,127,"G",,7635
"56","45112",,38,"G",,1231
"56","45113",,64,"H",,1518
"56","45114",,9,"G",,307
"56","4512",,63,"H",,1849
"56","45121",,62,"H",,1848
"56","451211",,31,"H",,1393
"56","451212",,31,"H",,455
"56","45122","D",0,"D","D",0
"56","452",,80,"G",,3395
"56","453",,754,"G",,32514
"56","4531",,31,"G",,1161
"56","45311",,31,"G",,1161
"56","4532",,173,"G",,4893
"56","45321",,19,"G",,1228
"56","45322",,154,"G",,3665
"56","4533",,109,"G",,3517
"56","45331",,109,"G",,3517
"56","4539",,441,"G",,22943
"56","45391",,24,"G",,882
"56","45392",,64,"G",,2360
"56","45393","D",0,"D","D",0
"56","45399",,347,"G",,19575
"56","454",,2167,"G",,34957
"56","4541",,129,"G",,3403
"56","45411",,129,"G",,3403
"56","4542",,63,"G",,1216
"56","45421",,63,"G",,1216
"56","4543",,1975,"G",,30338
"56","45431","D",0,"D","D",0
"56","45439",,1968,"G",,29260
"56","481",,58,"G",,4507
