Year,ST,CO,VMT
2018,51,163,574210181.7
2018,51,165,622329810.7
2018,51,167,135422898.6
2018,51,169,137836066.9
2018,51,171,634816106.7
2018,51,173,253799048.9
2018,51,175,223924959.6
2018,51,177,789225513.2
2018,51,179,1109594941
2018,51,181,0
2018,51,183,302405664.6
2018,51,185,179806497.1
2018,51,187,270508070
2018,51,191,502298903.7
2018,51,193,0
2018,51,195,164970404.2
2018,51,197,591328321.8
2018,51,199,544781695.4
2018,51,510,496188905.9
2018,51,515,25957449.5
2018,51,520,170097117.5
2018,51,530,0
2018,51,540,110698466.6
2018,51,550,1321662310
2018,51,570,179761352.4
2018,51,580,17966110.3
2018,51,590,220036786.5
2018,51,595,45998577.5
2018,51,600,119312430.1
2018,51,610,27981075.2
2018,51,620,0
2018,51,630,269091322.1
2018,51,640,25124833.4
2018,51,650,861699000
2018,51,660,189417445.3
2018,51,670,61615646.35
2018,51,678,5473845.87
2018,51,680,338705441.2
2018,51,683,35688676.91
2018,51,685,5313739.35
2018,51,690,22280486.95
2018,51,700,1185289273
2018,51,710,1484218699
2018,51,720,19955239.85
2018,51,730,286193903.4
2018,51,735,0
2018,51,740,396551341.7
2018,51,750,29920612.2
2018,51,760,1328759085
2018,51,770,362115008.2
2018,51,775,79226936.5
2018,51,790,40060213.65
2018,51,800,833117694
2018,51,810,1411971431
2018,51,820,72153495.65
2018,51,830,31794846.32
2018,51,840,53110036.75
2018,53,1,254641264.5
2018,53,3,18634981.56
2018,53,5,997044861.3
2018,53,7,252959237.2
2018,53,9,257854673.4
2018,53,11,2036034186
2018,53,13,30004894.35
2018,53,15,963455860.8
2018,53,17,217304971.8
2018,53,19,12096074.45
2018,53,21,308991008.1
2018,53,23,29377598.05
2018,53,25,438654591
2018,53,27,314887606.1
2018,53,29,210674222.3
2018,53,31,141588219.5
2018,53,33,11287459298
2018,53,35,1035608025
2018,53,37,1048701438
2018,53,39,107007956.7
2018,53,41,718853534.4
2018,53,43,154280755
2018,53,45,200646375
2018,53,47,61073818.45
2018,53,49,72508786.65
2018,53,51,27870607.95
2018,53,53,4135136734
2018,53,55,0
2018,53,57,796228148.4
2018,53,59,71540397.85
2018,53,61,3803011925
2018,53,63,2267017539
2018,53,65,108787793.8
2018,53,67,1416451935
2018,53,69,26384470.3
2018,53,71,211200742.1
2018,53,73,747413929.5
2018,53,75,150441451.8
2018,53,77,994124461.3
2018,54,1,14832870
2018,54,3,714448372
2018,54,5,105586470
2018,54,7,266817920
2018,54,9,134607255
2018,54,11,599639994.5
2018,54,13,0
2018,54,15,33757755
2018,54,17,96928670
2018,54,19,337148310
2018,54,21,2701000
2018,54,23,22439470
2018,54,25,241301865
2018,54,27,0
2018,54,29,61686095
2018,54,31,58885778.5
2018,54,33,484585315
2018,54,35,332510291.5
2018,54,37,229016403
2018,54,39,1653877050
2018,54,41,238638825
2018,54,43,22655915
2018,54,45,131271520
2018,54,47,81330322
2018,54,49,227267980
2018,54,51,154373830
2018,54,53,159326515
2018,54,55,542002005
2018,54,57,30751250
2018,54,59,146048399
2018,54,61,684799641
2018,54,63,30375665
2018,54,65,76009790
2018,54,67,158596223
2018,54,69,389480440.5
2018,54,71,0
2018,54,73,52376405
2018,54,75,21468935
2018,54,77,108897750
2018,54,79,329647195
2018,54,81,524355715
2018,54,83,136715860
2018,54,85,85933775
2018,54,87,53718875
2018,54,89,37236570
2018,54,91,0
2018,54,93,33708845
2018,54,95,22588755
2018,54,97,66018280
2018,54,99,147278595
2018,54,101,0
2018,54,103,53346903.5
2018,54,105,0
2018,54,107,488126180
2018,54,109,40374110
2018,55,1,47446269.7
2018,55,3,85863280.73
2018,55,5,179492873.8
2018,55,7,82497705.15
2018,55,9,1527283290
2018,55,11,17023125.5
2018,55,13,57371294.95
2018,55,15,178768316.7
2018,55,17,274746130.3
2018,55,19,194255153.5
2018,55,21,571557416.5
2018,55,23,110630974.4
2018,55,25,3403003710
2018,55,27,420947264.6
2018,55,29,120866953.4
2018,55,31,220433880.6
2018,55,33,424647221.4
2018,55,35,641857956
2018,55,37,25940838.35
2018,55,39,632489610.5
2018,55,41,31332337.3
2018,55,43,234930166.6
2018,55,45,141818233
2018,55,47,38093352.75
2018,55,49,187417049.3
2018,55,51,62131980.1
2018,55,53,419744317
2018,55,55,662510815.6
2018,55,57,512944203.2
2018,55,59,925934129.8
2018,55,61,14698374.8
2018,55,63,591135769.3
2018,55,65,81137675
2018,55,67,78443434.8
2018,55,69,168379161.1
2018,55,71,413154974.5
2018,55,73,870265420
2018,55,75,224704785.8
2018,55,77,164474518.8
2018,55,78,0
2018,55,79,4703763029
2018,55,81,510734046.4
2018,55,83,174872164.3
2018,55,85,212406930.2
2018,55,87,885122370.5
2018,55,89,734962727.6
2018,55,91,13403486.2
2018,55,93,68621451.61
2018,55,95,143472594
2018,55,97,455159440.6
2018,55,99,83818471.52
2018,55,101,964627794
2018,55,103,64859532.75
2018,55,105,1008167400
2018,55,107,58311907.25
2018,55,109,816768023.7
2018,55,111,487574497.5
2018,55,113,28126389
2018,55,115,317552300.2
2018,55,117,535459733.3
2018,55,119,44520323.85
2018,55,121,144417360
2018,55,123,140892080.5
2018,55,125,91573820.7
2018,55,127,571274562.6
2018,55,129,173699295.2
2018,55,131,977192850
2018,55,133,2999234122
2018,55,135,236479320.8
2018,55,137,161830046.4
2018,55,139,976794939.8
2018,55,141,244556364.5
2018,56,1,333376319
2018,56,3,85084883.92
2018,56,5,258615365.9
2018,56,7,431539858.1
2018,56,9,266979755.9
2018,56,11,124714867
2018,56,13,296717883.8
2018,56,15,94000852.8
2018,56,17,55779624.49
2018,56,19,202769744.3
2018,56,21,771548460.3
2018,56,23,177337291.4
2018,56,25,415014164.8
2018,56,27,77848969.16
2018,56,29,188825872.7
2018,56,31,221368467.8
2018,56,33,162881981.8
2018,56,35,89827216.5
2018,56,37,835041094.3
2018,56,39,182604756.1
2018,56,41,282391907.5
2018,56,43,48090150.14
2018,56,45,57419519.85
2019,1,1,385798225.2
2019,1,3,1662899558
2019,1,5,135891692.6
2019,1,7,110558143.8
2019,1,9,329043110.5
2019,1,11,0
2019,1,13,384894326.5
2019,1,15,582233427.7
2019,1,17,206245231.6
2019,1,19,34202978.72
2019,1,21,467812858.4
2019,1,23,16268958.12
2019,1,25,184740786.8
2019,1,27,0
2019,1,29,347602232.7
2019,1,31,127698514.2
2019,1,33,367125823.1
2019,1,35,345344909.5
2019,1,37,108779672.9
2019,1,39,145778079.6
2019,1,41,80985549.21
2019,1,43,632910519.8
2019,1,45,248387943.2
2019,1,47,133687655.8
2019,1,49,391548206.4
2019,1,51,282082024
2019,1,53,336917651.9
2019,1,55,661190814.3
2019,1,57,17914697.5
2019,1,59,151162661.1
2019,1,61,0
2019,1,63,292424584.1
2019,1,65,15291291.75
2019,1,67,122814608
2019,1,69,632593011
2019,1,71,332229081.3
2019,1,73,5151373860
2019,1,75,0
2019,1,77,387683713.8
2019,1,79,265255484.9
2019,1,81,803798980.3
2019,1,83,829872041.3
2019,1,85,319181160.2
2019,1,87,417209206.9
2019,1,89,1667663113
2019,1,91,124017403.1
2019,1,93,232035718.8
2019,1,95,322405836.3
2019,1,97,2566390245
2019,1,99,36417387
2019,1,101,1900680599
2019,1,103,807203634.2
2019,1,105,33513509.05
2019,1,107,82552965.42
2019,1,109,203396137.6
2019,1,111,71607645.45
2019,1,113,367463266.4
2019,1,115,723276024
2019,1,117,1144870404
2019,1,119,246947895.2
2019,1,121,654679338.8
2019,1,123,177297236
2019,1,125,1640760761
2019,1,127,415759899.6
2019,1,129,134995846
2019,1,131,27676944.43
2019,1,133,61079104.38
2019,2,13,0
2019,2,16,0
2019,2,20,1335565593
2019,2,50,0
2019,2,68,49184752.29
2019,2,70,0
2019,2,90,339896241
2019,2,100,5565739
2019,2,105,388446.14
2019,2,110,87921844.23
2019,2,122,383190852.8
2019,2,130,0
2019,2,150,0
2019,2,170,495985603.5
2019,2,180,0
2019,2,185,9227080.645
2019,2,188,0
2019,2,195,0
2019,2,198,0
2019,2,220,0
2019,2,230,3105809.09
2019,2,240,44673087.67
2019,2,261,67142662.87
2019,2,275,0
2019,2,282,0
2019,2,290,41843468.97
2019,4,NULL,0
2019,4,1,489775385.4
2019,4,3,856429145.3
2019,4,5,1698376558
2019,4,7,310521237.7
2019,4,9,0
2019,4,11,0
2019,4,12,781732192.8
2019,4,13,19059646910
2019,4,15,1946286429
2019,4,17,885722394.8
2019,4,19,4143085323
2019,4,21,1930574530
2019,4,23,284458447
2019,4,25,1978529377
2019,4,27,925242932.2
2019,5,1,90883116.24
2019,5,3,77317344.1
2019,5,5,139439356.8
2019,5,7,973967063.2
2019,5,9,206750507.3
2019,5,11,0
2019,5,13,58809825.29
2019,5,15,36288776.33
2019,5,17,103055492.5
2019,5,19,311375227.8
2019,5,21,57260468.54
2019,5,23,0
2019,5,25,34618048.32
2019,5,27,60187050.59
2019,5,29,266776598.4
2019,5,31,580804397.3
2019,5,33,531122497.8
2019,5,35,647766077.8
2019,5,37,59854123.14
2019,5,39,36273734.68
2019,5,41,91133825.25
2019,5,43,93694784.24
2019,5,45,722529793.6
2019,5,47,174559125.7
2019,5,49,83580864.55
2019,5,51,555115840.7
2019,5,53,147309242.2
2019,5,55,169781337.8
2019,5,57,252075818.6
2019,5,59,391407569
2019,5,61,0
2019,5,63,148871192.6
2019,5,65,0
2019,5,67,26418185.35
2019,5,69,457787853.4
2019,5,71,265842146.9
2019,5,73,28222225.23
2019,5,75,146042913.1
2019,5,77,50040169.94
2019,5,79,65467515.44
2019,5,81,71682420.08
2019,5,83,1995966
2019,5,85,595260365.7
2019,5,87,78838705.71
2019,5,89,61947438.65
2019,5,91,428516942.3
2019,5,93,406198724.9
2019,5,95,184146392
2019,5,97,34837867.38
2019,5,99,157659252.7
2019,5,101,8179433.555
2019,5,103,104447518.5
2019,5,105,8196801.35
2019,5,107,70935019.44
2019,5,109,0
2019,5,111,165604544.9
2019,5,113,90927399.5
2019,5,115,386620377.5
2019,5,117,255588578.2
2019,5,119,3299187266
2019,5,121,76949109.47
2019,5,123,650233350
2019,5,125,631966560
2019,5,127,65599123.49
2019,5,129,68704513.56
2019,5,131,557984110.4
2019,5,133,89350537.45
2019,5,135,105165611.9
2019,5,137,0
2019,5,139,222373743.9
2019,5,141,110007723
2019,5,143,1057518698
2019,5,145,251537077.5
2019,5,147,0
2019,5,149,41119022.08
2019,6,1,10455654915
2019,6,3,28592804.25
2019,6,5,246680815.3
2019,6,7,831709754.3
2019,6,9,109948977.4
2019,6,11,500988196
2019,6,13,6239326447
2019,6,15,175873954.3
2019,6,17,756595816.6
2019,6,19,4385866239
2019,6,21,343011092.9
2019,6,23,751788908.2
2019,6,25,1367019361
2019,6,27,342781824.4
2019,6,29,4437376267
2019,6,31,809259903.3
2019,6,33,287478106.3
2019,6,35,228031036.2
2019,6,37,53590560748
2019,6,39,648031767.9
2019,6,41,1741152988
2019,6,43,96663424.5
2019,6,45,482489667.5
2019,6,47,1609134831
2019,6,49,64447601.05
2019,6,51,223523716.9
2019,6,53,1495415993
2019,6,55,457830540.9
2019,6,57,631777204.3
2019,6,59,20612948320
2019,6,61,2210786180
2019,6,63,0
2019,6,65,13227827760
2019,6,67,8231975359
2019,6,69,327592043.9
2019,6,71,15376905089
2019,6,73,19548699980
2019,6,75,1872003474
2019,6,77,4975741262
2019,6,79,1438843913
2019,6,81,4861866063
2019,6,83,1546115729
2019,6,85,10941356026
2019,6,87,711028756
2019,6,89,1060056910
2019,6,91,64581438.16
2019,6,93,554948226.5
2019,6,95,4059138658
2019,6,97,1827001205
2019,6,99,2336214744
2019,6,101,296234655.5
2019,6,103,652469474
2019,6,105,83075460
2019,6,107,1372649976
2019,6,109,215161273.1
2019,6,111,4494672082
2019,6,113,1410383437
2019,6,115,403429570.3
2019,8,1,3650380440
2019,8,3,146492786.5
2019,8,5,3123859070
2019,8,7,113592197.5
2019,8,9,55079303
2019,8,11,43030069
2019,8,13,1081682756
2019,8,14,455940480
2019,8,15,148793491
2019,8,17,60227967.45
2019,8,19,546030838.5
2019,8,21,39284147
2019,8,23,56610989
2019,8,25,0
2019,8,27,0
2019,8,29,123486325.5
2019,8,31,4234387265
2019,8,33,38666348
2019,8,35,2353462075
2019,8,37,633242880
2019,8,39,152534303
2019,8,41,3935733461
2019,8,43,177236371.5
2019,8,45,718830890.5
2019,8,47,0
2019,8,49,202059291.5
2019,8,51,98556168.5
2019,8,53,0
2019,8,55,202333954
2019,8,57,4006057.5
2019,8,59,3429254242
2019,8,61,35583616.4
2019,8,63,232047275.4
2019,8,65,0
2019,8,67,358650460
2019,8,69,1421192361
2019,8,71,173228817.5
2019,8,73,181864535
2019,8,75,180083152.5
2019,8,77,673136394.5
2019,8,79,28166794.5
2019,8,81,94420546.95
2019,8,83,241260364.5
2019,8,85,187936200.5
2019,8,87,263439651.6
2019,8,89,95615400
2019,8,91,84784207.5
2019,8,93,152635006.5
2019,8,95,9633007
2019,8,97,159838610
2019,8,99,108130264.5
2019,8,101,971657499.1
2019,8,103,34208676
2019,8,105,97202602.5
2019,8,107,149839508
2019,8,109,81662654.5
2019,8,111,23436467.5
2019,8,113,58854315.5
2019,8,115,80547747.4
2019,8,117,368168930
2019,8,119,83764215
2019,8,121,106076478.9
2019,8,123,2029184161
2019,8,125,72802359.8
2019,9,1,4520719910
2019,9,3,4875805050
2019,9,5,530148265
2019,9,7,1136779360
2019,9,9,4820688955
2019,9,11,1627913140
2019,9,13,879680660
2019,9,15,464739900
2019,10,1,680032441.7
2019,10,3,3444147384
2019,10,5,1154422898
2019,11,1,654410480.5
2019,11,2,337419166.3
2019,11,3,205460405.3
2019,11,4,132746809.5
2019,11,5,633947391
2019,12,1,1825782048
2019,12,3,269311110.9
2019,12,5,1007523854
2019,12,7,172808074.7
2019,12,9,3943906666
2019,12,11,10779653654
2019,12,13,58915098.95
2019,12,15,804692695.9
2019,12,17,549286690.7
2019,12,19,675736155.2
2019,12,21,1459077440
2019,12,23,869131969.1
2019,12,27,186284436.1
2019,12,29,87943538
2019,12,31,6864060130
2019,12,33,1363671694
2019,12,35,702049998.3
2019,12,37,80864768.15
2019,12,39,393544125.7
2019,12,41,58349739.5
2019,12,43,102730381.5
2019,12,45,44359906.35
2019,12,47,423887099.4
2019,12,49,202073928
2019,12,51,296994185.9
2019,12,53,846316110.4
2019,12,55,482012416.9
2019,12,57,8250953576
2019,12,59,121125688
2019,12,61,781574082.1
2019,12,63,428435482.3
2019,12,65,277133274.4
2019,12,67,43963774.04
2019,12,69,1624819439
2019,12,71,3183316921
2019,12,73,1112172959
2019,12,75,225484779.8
2019,12,77,37549119.5
2019,12,79,292439547.6
2019,12,81,2152036624
2019,12,83,2269427646
2019,12,85,1437182983
2019,12,86,11143648692
2019,12,87,872030942.2
2019,12,89,499785465.5
2019,12,91,1226370380
2019,12,93,270105949.5
2019,12,95,8344683823
2019,12,97,2056808480
2019,12,99,8413735111
2019,12,101,2424809730
2019,12,103,3830127469
2019,12,105,3584921781
2019,12,107,351518238.1
2019,12,109,1528025379
2019,12,111,1793896594
2019,12,113,710334165
2019,12,115,2241416929
2019,12,117,2096234182
2019,12,119,1041175604
2019,12,121,323159511.6
2019,12,123,152187094.6
2019,12,125,0
2019,12,127,3523454664
2019,12,129,136863064.5
2019,12,131,901418229.5
2019,12,133,277407906.3
2019,13,NULL,0
2019,13,1,105734469.8
2019,13,3,72188923.28
2019,13,5,38792625.59
2019,13,7,0
2019,13,9,53628245.14
2019,13,11,178371365.6
2019,13,13,262458149.4
2019,13,15,1203267407
2019,13,17,12296729.55
2019,13,19,38644411.87
2019,13,21,1120494184
2019,13,23,14908108.55
2019,13,25,84422027.86
2019,13,27,55818362.67
2019,13,29,523878288.4
2019,13,31,465298479.9
2019,13,33,91980450.41
2019,13,35,180177320.3
2019,13,37,0
2019,13,39,655925438.2
2019,13,43,151399057.4
2019,13,45,516145542.6
2019,13,47,490308330.3
2019,13,49,50725883.76
2019,13,51,2022868399
2019,13,53,75283717.4
2019,13,55,84150983.97
2019,13,57,950234028.9
2019,13,59,510546333.5
2019,13,61,9825449.235
2019,13,63,1805890119
2019,13,65,63865689.22
2019,13,67,3377430128
2019,13,69,107642336.2
2019,13,71,161751467.3
2019,13,73,535372390.3
2019,13,75,396984806.2
2019,13,77,823445610.4
2019,13,79,12867469.83
2019,13,81,375920093
2019,13,83,222841715.2
2019,13,85,143238606
2019,13,87,169110576.2
2019,13,89,4890936674
2019,13,91,66983123.92
2019,13,93,350284686.6
2019,13,95,445636847.6
2019,13,97,858187535
2019,13,99,53743273.43
2019,13,101,733387.2
2019,13,103,141672074.2
2019,13,105,102381425.8
2019,13,107,164834263.9
2019,13,109,24462451.11
2019,13,111,147317077
2019,13,113,322721206.5
2019,13,115,478196249.9
2019,13,117,732811132.2
2019,13,119,408188067.3
2019,13,121,8268534649
2019,13,123,173078360.1
2019,13,125,0
2019,13,127,693470596.3
2019,13,129,527315643.1
2019,13,131,111260501.9
2019,13,133,183953782.2
2019,13,135,3917074756
2019,13,137,224060041.7
2019,13,139,1035543268
2019,13,141,0
2019,13,143,185066810.3
2019,13,145,229436492.8
2019,13,147,65091961.83
2019,13,149,52216929.93
2019,13,151,1430891818
2019,13,153,771483137.3
2019,13,155,0
2019,13,157,713280619.8
2019,13,159,0
2019,13,161,38052796.87
2019,13,163,121018164.5
2019,13,165,58068517.95
2019,13,167,0
2019,13,169,63118040.37
2019,13,171,81162260.67
2019,13,173,8109972.23
2019,13,175,452005630.4
2019,13,177,125421930.7
2019,13,179,441576291.5
2019,13,181,0
2019,13,183,59055548.03
2019,13,185,836846915
2019,13,187,109916262.4
2019,13,189,255703601
2019,13,191,442296584.4
2019,13,193,0
2019,13,195,84150897.83
2019,13,197,0
2019,13,199,88141845.42
2019,13,201,25490076.49
2019,13,205,100525038.4
2019,13,207,765663136.8
2019,13,209,29128811.5
2019,13,211,430596075.4
2019,13,213,29693395.69
2019,13,215,998547883.1
2019,13,217,407258064.8
2019,13,219,287739384.9
2019,13,221,44121446.74
2019,13,223,290436207.5
2019,13,225,385927123.5
2019,13,227,214415812.4
2019,13,229,86351345.59
2019,13,231,67583725.22
2019,13,233,182496477.8
2019,13,235,36995783.15
2019,13,237,107097862
2019,13,239,17566762.71
2019,13,241,133498284.3
2019,13,243,53447841.33
2019,13,245,1302179237
2019,13,247,516599848.6
2019,13,249,29655113.76
2019,13,251,43353815.24
2019,13,253,32756436.27
2019,13,255,264086870.6
2019,13,257,144360003.2
2019,13,259,65132029.71
2019,13,261,120736520.6
2019,13,263,39276137.08
2019,13,265,110372846.4
2019,13,267,22028246.04
2019,13,269,88330399.68
2019,13,271,89067730.7
2019,13,273,105489934.4
2019,13,275,285538471.1
2019,13,277,502387773.2
2019,13,279,106151786
2019,13,281,69980454.28
2019,13,283,142493886.7
2019,13,285,629455331.9
2019,13,287,274465479.2
2019,13,289,251200440.2
2019,13,291,134212727.2
2019,13,293,58638690.66
2019,13,295,141451120.3
2019,13,297,294435382.9
2019,13,299,249020128.4
2019,13,301,143362610
2019,13,303,49684889.16
2019,13,305,169613540
2019,13,307,31403730.94
2019,13,309,28796020.19
2019,13,311,67012414.08
2019,13,313,769672859.6
2019,13,315,21417013.39
2019,13,317,60768759.48
2019,13,319,75676666.18
2019,13,321,173558296.1
2019,15,1,623742229.3
2019,15,3,3640919179
2019,15,7,199439343
2019,15,9,567414670.1
2019,16,1,2043619801
2019,16,3,39817959.5
2019,16,5,526242692
2019,16,7,61658128.7
2019,16,9,34745810
2019,16,11,357591011
2019,16,13,28705403.1
2019,16,15,68327087.5
2019,16,17,148620590.5
2019,16,19,489836022.5
2019,16,21,87436261
2019,16,23,46255975.5
2019,16,25,18485242.5
2019,16,27,1058920133
2019,16,29,36729110.5
2019,16,31,228500694.5
2019,16,33,46743068
2019,16,35,18588391.5
2019,16,37,27816668.25
2019,16,39,511460046
2019,16,41,0
2019,16,43,111940499.5
2019,16,45,32036889.5
2019,16,47,197108577.5
2019,16,49,121745447.1
2019,16,51,54846396.5
2019,16,53,383001581
2019,16,55,825324750.5
2019,16,57,56803125
2019,16,59,38398408.8
2019,16,61,38447632.7
2019,16,63,27082613.1
2019,16,65,62033056.7
2019,16,67,106001657.5
2019,16,69,136209751
2019,16,71,157712740.5
2019,16,73,34593057.5
2019,16,75,217039256.5
2019,16,77,156433707.5
2019,16,79,159093718
2019,16,81,0
2019,16,83,140452620.5
2019,16,85,109880512.5
2019,16,87,58291376
2019,17,NULL,0
2019,17,1,204097280
2019,17,3,42567249
2019,17,5,161336205
2019,17,7,373230633.2
2019,17,9,21442655
2019,17,11,326117323.8
2019,17,13,0
2019,17,15,29895325
2019,17,17,10973491.4
2019,17,19,1032634819
2019,17,21,117279131.9
2019,17,23,271679811.3
2019,17,25,58917858.35
2019,17,27,157989144.1
2019,17,29,256534975.8
2019,17,31,18702517744
2019,17,33,26578935
2019,17,35,239964870
2019,17,37,246380971.4
2019,17,39,74767147.5
2019,17,41,172036833.4
2019,17,43,5092507455
2019,17,45,52357060
2019,17,47,16537055
2019,17,49,462071936.2
2019,17,51,329440878.8
2019,17,53,62752625
2019,17,55,286404721.6
2019,17,57,101213222.5
2019,17,59,19384007.55
2019,17,61,46652657.5
2019,17,63,470850073
2019,17,65,0
2019,17,67,61933262.05
2019,17,69,0
2019,17,71,40684177.5
2019,17,73,393187329.4
2019,17,75,317475759
2019,17,77,202184063.1
2019,17,79,0
2019,17,81,543040806
2019,17,83,67193868.35
2019,17,85,125079879
2019,17,87,175681891.3
2019,17,89,2003897804
2019,17,91,410590065.9
2019,17,93,312076795.8
2019,17,95,260222596.3
2019,17,97,3117565036
2019,17,99,755500407.5
2019,17,101,67554313.15
2019,17,103,382193233.8
2019,17,105,297562253.3
2019,17,107,404508695
2019,17,109,97313088
2019,17,111,1153343005
2019,17,113,1024521887
2019,17,115,438412501.1
2019,17,117,220947640
2019,17,119,1849978012
2019,17,121,317950591.2
2019,17,123,97180702.5
2019,17,125,20325025
2019,17,127,123405310.1
2019,17,129,0
2019,17,131,27477200
2019,17,133,232117848.2
2019,17,135,342919857.9
2019,17,137,184274564.3
2019,17,139,63910043.65
2019,17,141,364765998.5
2019,17,143,850285779.2
2019,17,145,63722977.5
2019,17,147,163758334.1
2019,17,149,171539415
2019,17,151,0
2019,17,153,75922555
