ST,PUMA,YEAR,TMS
39,2201,2005,0.00433466037
41,1312,2005,0.06589944709
41,1000,2005,0.00547642658
41,1307,2005,0.01395712178
42,1806,2005,0.09433012397
42,3303,2005,0.00247574023
42,2002,2005,0.01239656943
42,1900,2005,0.00629383841
42,801,2005,0.01271940982
42,4001,2005,0.03126003640
42,3500,2005,0.00000000000
42,3903,2005,0.03872248624
29,1004,2006,0.01520991338
28,400,2008,0.00384679158
32,400,2008,0.00498266898
33,100,2008,0.00689734641
34,2202,2008,0.01919948852
34,302,2008,0.12556126298
34,304,2008,0.09084348795
53,10703,2016,0.01198818811
53,11603,2016,0.20651637862
53,11503,2016,0.03009654596
53,11401,2016,0.03504619172
24,400,2011,0.00943660329
24,1104,2011,0.31944109325
24,501,2011,0.01472014408
24,200,2011,0.01199520192
25,3900,2011,0.09217329292
25,4100,2011,0.03214040617
25,1000,2011,0.02019651585
39,3700,2009,0.00297455969
39,3400,2009,0.00203904468
39,609,2009,0.06946525446
39,605,2009,0.01626696253
39,303,2009,0.06659043519
34,701,2010,0.35290340638
34,2103,2010,0.06202697560
34,501,2010,0.12504402419
34,1101,2010,0.02819084239
6,1301,2012,0.14641899655
6,3749,2012,0.08635124995
6,3758,2012,0.05411337209
6,3702,2012,0.02767463950
6,6506,2012,0.00207095077
6,7309,2012,0.01880435634
6,3713,2012,0.03980308579
6,7902,2012,0.02332305730
6,8504,2012,0.03064343076
55,1601,2012,0.00652020935
55,900,2012,0.00495270908
55,700,2012,0.00075797927
55,40301,2012,0.01897492977
55,41002,2012,0.06947234103
33,100,2013,0.00553800215
6,11104,2013,0.02210273745
6,5914,2013,0.00611895978
6,7110,2013,0.01393442623
6,3743,2013,0.09515996719
6,7503,2014,0.36214647703
6,7313,2014,0.03037254650
35,1001,2014,0.00000000000
21,1702,2011,0.02661282380
22,2300,2013,0.01584666465
34,502,2013,0.06760731243
34,800,2013,0.01320554791
42,802,2015,0.01728798186
42,2302,2015,0.01372747836
42,2100,2015,0.00844935700
12,10306,2015,0.01549945978
12,9300,2015,0.08528308134
12,11704,2015,0.00259873288
51,51225,2017,0.00154647034
36,2402,2006,0.01708400889
6,2103,2007,0.06016577087
6,7700,2007,0.01730658876
42,1000,2005,0.01892820210
53,11701,2016,0.08136876372
25,2000,2011,0.00175432379
25,4700,2011,0.00748847926
33,300,2010,0.01178179207
6,5904,2012,0.03127946315
6,300,2012,0.00260780346
6,103,2012,0.13218227733
55,41004,2012,0.06412709603
6,5901,2013,0.00341224594
6,104,2012,0.18360121633
21,1600,2005,0.00597522579
21,400,2005,0.00223217252
22,300,2005,0.00382512815
22,1905,2005,0.00992651091
48,2511,2005,0.00000000000
48,2505,2005,0.00140504254
48,5201,2005,0.00104701346
48,4622,2005,0.03799229027
48,2508,2005,0.00101232186
48,5601,2005,0.12621459940
48,2400,2005,0.00854342389
48,4502,2005,0.00600839462
48,2506,2005,0.00424628450
48,4701,2005,0.00592042820
48,2301,2005,0.11163992814
12,2901,2005,0.01567471286
12,500,2005,0.00213067206
12,4019,2005,0.04374629066
12,2101,2005,0.00134914978
12,1400,2005,0.00524934383
12,2704,2005,0.01743831762
4,104,2007,0.01396535903
4,202,2007,0.05246127630
4,113,2007,0.02488571007
4,204,2007,0.05515754869
34,2002,2007,0.02994830662
34,1600,2007,0.02641893612
34,1800,2007,0.07126717061
34,1700,2007,0.03036422246
34,2400,2007,0.01984310106
34,2102,2007,0.07208685163
37,3700,2009,0.00000000000
37,3100,2009,0.00195328968
37,905,2009,0.00888843870
37,4800,2009,0.00353682916
21,1200,2009,0.00114426547
21,500,2009,0.00165123959
22,2300,2009,0.00000000000
22,1401,2009,0.00660864888
22,900,2009,0.01089784152
22,2500,2009,0.00041583049
24,200,2009,0.02510434663
24,507,2009,0.03376878571
24,504,2009,0.03182478219
24,1001,2009,0.05718545021
13,2000,2009,0.01259189223
13,1301,2009,0.03321769016
13,1206,2009,0.08586307634
40,600,2010,0.01100765189
47,600,2008,0.00197103436
36,2602,2009,0.05088554291
36,4309,2009,0.05840092295
36,4001,2009,0.55061528649
36,1402,2009,0.11384096024
36,4016,2009,0.47912444264
36,2202,2009,0.00739784153
36,4106,2009,0.46442789892
36,3802,2009,0.65351098433
36,3503,2009,0.23128898771
36,3706,2009,0.61925496896
42,2400,2009,0.01307745545
42,400,2009,0.00983748855
42,1701,2009,0.21845494573
42,600,2009,0.00572231104
42,4002,2009,0.02732760198
42,802,2009,0.00084231516
16,200,2009,0.00037505470
17,3411,2009,0.07745062303
17,3304,2009,0.03650497074
,44000,2004,0.02193625884
28,1400,2013,0.00597183807
18,200,2013,0.01361259331
18,2000,2013,0.02327265610
18,2302,2013,0.03139028589
19,2000,2013,0.00079711164
19,800,2013,0.00200120708
19,2300,2013,0.01254066085
20,1500,2013,0.00000000000
26,2600,2014,0.00068583898
26,3002,2014,0.00000000000
26,3208,2014,0.11493174552
42,3207,2014,0.42610397058
42,3211,2014,0.39756491276
42,1000,2014,0.00615755989
39,5000,2015,0.00710602440
39,4300,2015,0.00888896273
39,1700,2015,0.01451444762
39,902,2015,0.03518929744
39,5200,2015,0.00673508659
40,200,2015,0.00000000000
40,1201,2015,0.01237002158
48,4612,2015,0.03585162397
48,4801,2015,0.00000000000
48,3502,2015,0.00233521268
48,4610,2015,0.02335197206
55,600,2016,0.00059781796
47,400,2015,0.00352255792
47,600,2015,0.00000000000
28,1600,2015,0.00735578784
6,10703,2015,0.01017131494
6,6103,2015,0.00426443712
6,6707,2015,0.02994022789
6,3705,2015,0.04824601575
6,8502,2015,0.06904622586
6,3743,2015,0.08678595733
6,1906,2015,0.00258279856
6,2905,2015,0.00495668290
6,5303,2015,0.01311684281
6,2902,2015,0.00641405756
6,7101,2015,0.00046544101
6,3763,2015,0.03684605594
6,7308,2015,0.01315659313
6,9703,2015,0.01480818605
6,2901,2015,0.00494797895
6,3300,2015,0.00559876113
53,10902,2017,0.00000000000
53,11606,2017,0.11451643670
53,11101,2017,0.03455543040
28,500,2017,0.00028374726
28,900,2017,0.00057499589
6,7309,2017,0.00969006141
6,7704,2017,0.00781648011
6,5914,2017,0.01899196494
6,1302,2017,0.14182373140
6,7314,2017,0.02362902307
6,8502,2017,0.06518128811
6,3768,2017,0.01933462506
6,2300,2017,0.01792419171
6,3754,2017,0.01453255351
6,9503,2017,0.00868463055
6,9902,2017,0.00737794571
6,8702,2017,0.02127526242
6,3900,2017,0.01449249717
6,10702,2017,0.00453623015
6,1303,2017,0.10154030438
42,3800,2013,0.00037020833
42,1805,2013,0.05211583157
42,2703,2013,0.00752249911
42,3701,2013,0.00423321773
42,3105,2013,0.04465244280
42,4001,2013,0.02180066691
42,1801,2013,0.04266855257
42,3603,2013,0.00230058457
45,1400,2013,0.00977577173
1,1302,2014,0.01462021443
1,2300,2014,0.00000000000
1,2500,2014,0.00168090418
1,2200,2014,0.00433105342
1,2702,2014,0.00750341064
1,1700,2014,0.00000000000
42,4002,2017,0.00730038410
42,2003,2017,0.00219154560
42,3202,2017,0.18746807152
42,2902,2017,0.00717812431
42,701,2017,0.01726610109
42,3004,2017,0.03298740219
42,3302,2017,0.15423005812
22,1000,2017,0.00000000000
22,600,2017,0.00000000000
22,500,2017,0.00361357783
23,700,2017,0.00000000000
24,1500,2017,0.02280860905
24,1004,2017,0.16458429123
36,3302,2005,0.02379081623
36,4208,2005,0.16747030985
36,1900,2005,0.00638369900
36,3808,2005,0.44365036319
36,3710,2005,0.68483882692
36,4011,2005,0.71092954254
36,3506,2005,0.05819075914
36,100,2005,0.00000000000
36,4312,2005,0.07997849201
4,118,2005,0.03258017718
4,800,2005,0.00212535782
4,105,2005,0.00841311285
4,400,2005,0.01052266018
4,205,2005,0.00463428252
34,1504,2005,0.09399467585
21,2200,2006,0.01054305237
21,2500,2006,0.01144534846
21,1500,2006,0.00232527816
22,2002,2006,0.00280068461
22,1804,2006,0.06597581073
18,3000,2007,0.00513368984
18,800,2007,0.00141330150
18,2303,2007,0.00864610726
18,1901,2007,0.00261796902
24,803,2009,0.10599176186
19,1400,2013,0.00971909751
41,1303,2015,0.13527479187
6,702,2015,0.00523247933
6,1907,2015,0.00000000000
6,300,2017,0.03497330233
42,3601,2017,0.01649848444
18,2800,2007,0.00251038589
4,207,2006,0.00794556010
4,203,2006,0.00946853396
5,600,2006,0.01143209392
5,800,2006,0.00184255671
6,1301,2006,0.02888797702
6,5414,2006,0.27025989692
6,2206,2006,0.25658474869
6,3902,2006,0.01082262255
6,6601,2006,0.01332292148
6,2107,2006,0.07202767665
6,6126,2006,0.00577926920
6,6123,2006,0.05927305974
6,2104,2006,0.10607266341
6,8001,2006,0.01660960645
6,2709,2006,0.07145949813
6,3501,2006,0.01568172746
55,1000,2008,0.00405652147
55,600,2008,0.00503972096
55,2101,2008,0.01904021439
55,300,2009,0.00896231781
56,400,2009,0.01147277323
48,4615,2008,0.02257601281
48,4621,2008,0.02538308966
48,3703,2008,0.00000000000
48,6600,2008,0.00571470708
48,5900,2008,0.00537866092
48,2400,2008,0.00309556741
10,104,2008,0.03712142933
12,2702,2008,0.01866323779
12,3501,2008,0.00700011176
12,1001,2008,0.05815024878
12,1901,2008,0.00687039540
12,4019,2008,0.05544876763
12,4011,2008,0.07901319762
12,3200,2008,0.00362935390
12,1106,2008,0.02009665727
6,4500,2008,0.02864302370
6,2708,2008,0.00873491172
6,7606,2008,0.03834268327
6,5410,2008,0.02246327787
6,2712,2008,0.03133017668
6,7601,2008,0.01692330398
6,3901,2008,0.00438646076
12,1901,2011,0.00491817362
12,2901,2011,0.00949354975
12,3506,2011,0.01600640256
12,2502,2011,0.00000000000
12,500,2011,0.00060619349
12,3300,2011,0.00361994473
12,900,2011,0.00176866738
12,3901,2011,0.00990220263
12,2602,2011,0.01747004105
12,4009,2011,0.12542363906
12,3601,2011,0.00613666902
12,4001,2011,0.02045576889
12,4008,2011,0.09961951415
12,1501,2011,0.00414749677
12,2203,2011,0.05693532454
41,100,2011,0.01581050228
41,1309,2011,0.01980287549
36,300,2011,0.00538649878
36,2201,2011,0.00374698111
36,4206,2011,0.18356654326
36,3803,2011,0.70616113744
36,1601,2011,0.02105440143
36,2202,2011,0.00688344746
37,4500,2011,0.00928925491
37,2300,2011,0.00187302564
37,3200,2011,0.00659600506
37,2703,2011,0.00000000000
12,12100,2012,0.00208196675
12,6100,2012,0.00624444396
12,8611,2012,0.14227504961
12,3302,2012,0.01214357925
12,1111,2012,0.00330056787
12,8605,2012,0.17379851896
12,2700,2012,0.01135684399
12,8622,2012,0.05677814243
12,7104,2012,0.02131398188
12,903,2012,0.00000000000
12,9701,2012,0.03211361688
12,3107,2012,0.02237786375
12,11702,2012,0.00572087006
12,9906,2012,0.02900376325
12,9510,2012,0.00997580127
12,1105,2012,0.04274961437
12,11101,2012,0.00354084321
4,500,2014,0.00545485614
4,102,2014,0.02352074554
53,10503,2014,0.02330124426
53,11605,2014,0.22264219328
53,11608,2014,0.10223528743
53,11506,2014,0.03179268870
53,11101,2014,0.04861999634
45,104,2015,0.00849472741
45,605,2015,0.00590462454
46,500,2015,0.00298970687
41,1322,2014,0.08674048836
41,1103,2014,0.02952709406
41,100,2014,0.00348107671
13,1007,2015,0.07319804575
13,2001,2015,0.07242106569
9,901,2015,0.04298082192
9,304,2015,0.00278523658
11,102,2015,0.42429569727
11,103,2015,0.32691681854
48,900,2014,0.00285817283
48,2700,2014,0.00717732207
48,4636,2014,0.01524390244
48,4200,2014,0.00466292971
48,1800,2014,0.00325808215
48,5305,2014,0.00513613520
48,4905,2014,0.01729711675
48,6100,2014,0.00536490123
48,5204,2014,0.00690903605
48,6807,2014,0.00000000000
48,6801,2014,0.00000000000
49,35001,2014,0.03641080365
51,51010,2014,0.00114340162
51,59301,2014,0.09172573150
36,1206,2015,0.10567857494
36,904,2015,0.01033761204
36,3810,2015,0.48514283285
36,3808,2015,0.45189272683
36,3106,2015,0.25308655393
36,3208,2015,0.12899420785
36,4107,2015,0.70264440493
36,800,2015,0.00959331918
36,3302,2015,0.11568164221
36,3103,2015,0.13081900195
36,3201,2015,0.21586255119
17,3420,2016,0.09081595629
17,3522,2016,0.28026429042
17,3601,2016,0.01380537103
17,3105,2016,0.03231020123
34,1700,2017,0.01700366817
34,1903,2017,0.14114391144
34,304,2017,0.13544147975
35,1001,2017,0.00000000000
36,4002,2017,0.68363422786
36,300,2017,0.00417174544
36,4001,2017,0.60550283497
36,3308,2017,0.05131700064
36,200,2017,0.01351663743
36,2702,2017,0.02103444493
36,1102,2017,0.00190907302
36,500,2017,0.01556364561
36,1802,2017,0.00218959940
12,2901,2008,0.00552683643
48,4622,2014,0.00554630155
48,5904,2014,0.04495310578
51,59304,2014,0.07505184384
36,3304,2017,0.04412947711
44,100,2005,0.08563844649
,10000,2003,0.02368537200
27,1402,2009,0.05190804760
27,2000,2009,0.01996274500
47,502,2010,0.00547363532
47,3102,2010,0.00749730913
47,2900,2010,0.01499462218
47,2203,2010,0.01121332457
27,2300,2010,0.03279296461
25,508,2012,0.21715925765
25,4200,2012,0.03251435656
25,1400,2012,0.02828431948
25,302,2012,0.00566785374
25,501,2012,0.02095052333
25,1000,2012,0.04512845580
25,3601,2012,0.10089689536
25,3400,2012,0.17617488106
34,2400,2012,0.02330424203
34,1404,2012,0.11077193192
34,1201,2012,0.02138915869
36,3704,2012,0.52145431923
36,3810,2012,0.56108056419
36,2901,2012,0.06545519330
36,2801,2012,0.02004623514
36,401,2012,0.00295530777
36,4007,2012,0.66178512249
36,2401,2012,0.01618499649
36,3803,2012,0.77732279522
36,4109,2012,0.67777429378
36,3209,2012,0.11878525515
8,818,2012,0.05633482580
9,100,2012,0.02860959842
13,4600,2012,0.20804294594
13,1700,2012,0.01291950157
13,2003,2012,0.06501486881
13,1001,2012,0.06683478402
13,3600,2012,0.02236778444
24,602,2014,0.03307307659
25,304,2014,0.00149250080
25,302,2014,0.00640725349
25,503,2014,0.06512349562
25,4902,2014,0.03795124961
25,3601,2014,0.07771682896
39,400,2014,0.00485421592
39,2000,2014,0.00163583252
39,4104,2014,0.01087988947
51,51040,2016,0.02116111994
18,1002,2016,0.00000000000
51,51044,2015,0.02876614757
51,51097,2015,0.00451739758
51,51095,2015,0.00305335333
51,51165,2015,0.01149936468
17,1105,2015,0.05927813862
17,3207,2015,0.03537663922
17,3410,2015,0.06436723733
32,401,2017,0.01539051375
13,401,2017,0.03634796715
13,4005,2017,0.00426686812
13,4200,2017,0.00029262144
13,4000,2017,0.01131907715
13,4400,2017,0.01129385494
13,1200,2017,0.00005415358
13,6002,2017,0.01209383923
6,1904,2016,0.00732466872
6,3705,2016,0.03712813030
6,10100,2016,0.00681228530
6,8104,2016,0.08409136851
6,3731,2016,0.03597047818
6,3767,2016,0.05500969784
6,9503,2016,0.01932550208
6,11106,2016,0.01307795127
6,6711,2016,0.01479163094
6,4701,2016,0.00000000000
6,3766,2016,0.11558586025
6,1306,2016,0.16169005673
6,7109,2016,0.00567381761
6,8511,2016,0.03718505647
6,6702,2016,0.02690794650
47,3207,2018,0.00260486841
47,3206,2018,0.00000000000
6,8510,2018,0.03594133253
6,3737,2018,0.03024302735
6,6103,2018,0.00952126032
6,3729,2018,0.05354833147
6,6504,2018,0.00383085526
6,8102,2018,0.12301230123
6,1906,2018,0.00924817155
6,7313,2018,0.02311729889
6,7316,2018,0.06117042205
6,110,2018,0.08298497579
6,7504,2018,0.45181982629
6,102,2018,0.30780865586
6,3716,2018,0.02466645695
6,7110,2018,0.02147448176
6,1905,2018,0.00246735121
39,5100,2018,0.00000000000
39,3900,2018,0.00620964078
39,1700,2018,0.00235568592
39,4101,2018,0.00251188052
39,1804,2018,0.03896001885
39,5502,2018,0.00884070936
39,1801,2018,0.00401688346
39,1000,2018,0.00477577631
8,901,2006,0.00000000000
8,803,2006,0.08730298961
26,4103,2007,0.00307724958
26,2501,2007,0.00121440044
26,2301,2007,0.00234649123
26,2503,2007,0.00853360673
12,8618,2017,0.01256332696
12,9904,2017,0.01502207856
12,7104,2017,0.02293004839
12,11702,2017,0.02817129880
12,10302,2017,0.00000000000
12,7300,2017,0.00296144507
12,9509,2017,0.02076654037
12,9910,2017,0.00557301844
12,1106,2017,0.02211761671
12,10301,2017,0.00372286959
12,10308,2017,0.01341292652
12,9510,2017,0.00000000000
12,1111,2017,0.01666084474
12,8604,2017,0.04001726057
36,1900,2010,0.01798766825
36,1602,2010,0.02755925667
36,803,2010,0.00776651154
36,902,2010,0.06269518867
36,1300,2010,0.00315396910
36,3701,2010,0.57793141359
22,400,2010,0.00331213958
22,1402,2010,0.01547255044
22,1401,2010,0.02278023771
22,1501,2010,0.03638658396
22,1000,2010,0.01412223898
48,4622,2006,0.00705346396
48,2312,2006,0.00658916299
48,4624,2006,0.01088485641
48,4901,2006,0.01164417299
48,4200,2006,0.00424748690
48,4623,2006,0.03653262559
48,6500,2006,0.00000000000
48,5800,2006,0.00034134353
48,2301,2006,0.08594008081
48,3000,2006,0.00000000000
48,5000,2006,0.00000000000
48,3505,2006,0.01625411844
48,4610,2006,0.04947287051
48,5604,2006,0.05205855444
49,603,2006,0.00995525294
55,2102,2010,0.02720630324
55,1400,2010,0.00399504839
55,2202,2010,0.00081091309
55,2002,2010,0.11862900421
1,800,2010,0.00048041390
35,700,2010,0.00492518703
35,1100,2010,0.00176093246
35,500,2010,0.02245812113
35,605,2010,0.02104405675
6,6126,2010,0.00885836568
6,2802,2010,0.00608467844
6,6122,2010,0.01662468514
6,2403,2010,0.11003321233
6,6104,2010,0.04788247140
6,5424,2010,0.04012325615
6,3100,2010,0.00226678291
6,4100,2010,0.01562500000
6,2401,2010,0.17924039784
6,5600,2010,0.01596722831
6,1000,2010,0.01054563604
6,2706,2010,0.02154327424
6,2704,2010,0.02054336298
6,5403,2010,0.06497677107
6,3401,2010,0.00334956818
6,1401,2010,0.02090792999
6,5703,2010,0.01976223560
8,801,2011,0.02576305918
8,808,2011,0.02788456390
9,900,2011,0.03468230196
15,100,2012,0.01846928911
15,304,2012,0.09740451835
32,406,2012,0.05904272938
15,306,2017,0.04398248893
12,8602,2017,0.01471678367
12,11502,2017,0.00815979272
36,3504,2010,0.22593727635
6,6120,2010,0.04280198566
8,904,2011,0.00323849466
49,35004,2015,0.07594164675
32,402,2016,0.00797414444
32,401,2016,0.01911766751
33,600,2016,0.00453381006
34,800,2016,0.04184499800
34,308,2016,0.15246707604
37,5002,2015,0.00000000000
37,1000,2015,0.00000000000
37,4700,2015,0.01637911327
48,2312,2018,0.04225671603
48,6000,2018,0.00000000000
48,5307,2018,0.03206316512
48,5308,2018,0.00789269326
48,5915,2018,0.00722253556
48,2311,2018,0.02007613191
48,2310,2018,0.02288525715
48,5800,2018,0.00643543274
48,4606,2018,0.01233590084
48,5906,2018,0.02512607430
48,6702,2018,0.00000000000
48,1200,2018,0.00000000000
48,4631,2018,0.02250858313
48,2316,2018,0.08014193075
49,57001,2018,0.00764983095
49,53001,2018,0.00845945224
19,100,2018,0.00000000000
19,800,2018,0.00991242104
20,200,2018,0.00244071517
21,600,2018,0.00092244023
21,1902,2018,0.01306552436
17,3527,2018,0.13513468984
17,3410,2018,0.05938979800
17,3528,2018,0.31584737828
17,2700,2018,0.00747786159
17,2100,2018,0.06313976082
17,3307,2018,0.02055602097
22,300,2008,0.00034568684
22,2300,2008,0.00273663876
55,2500,2005,0.00000000000
9,700,2005,0.01474035011
10,200,2005,0.01151735101
22,700,2007,0.01601468770
22,2100,2007,0.00443611775
22,2300,2007,0.00306741840
22,1903,2007,0.00480269347
23,500,2007,0.00909062313
24,400,2007,0.00694753826
24,902,2007,0.04779591312
24,300,2007,0.03050655307
24,1600,2007,0.07028013952
24,602,2007,0.02526251712
39,4302,2007,0.00810644376
39,1700,2007,0.00212436691
39,3107,2007,0.02811373846
39,606,2007,0.10560197593
39,4800,2007,0.00517988512
45,2101,2007,0.05264171244
45,1700,2007,0.00604237375
45,1900,2007,0.00100742979
45,2300,2007,0.00798500948
47,100,2007,0.00283235237
47,1301,2007,0.00231485588
,13000,2003,0.01900059214
,33000,2004,0.00726086095
47,1200,2005,0.00120677807
47,2400,2005,0.00115593863
47,100,2005,0.00048331841
47,2201,2005,0.00284363119
47,1100,2005,0.00000000000
47,2600,2005,0.00525487635
47,3101,2005,0.06727868852
27,1304,2012,0.09536761581
27,1405,2012,0.11757327115
27,200,2012,0.01357448978
27,1501,2012,0.03794741223
28,1000,2012,0.00000000000
28,1500,2012,0.00845765804
37,1100,2012,0.00000000000
37,1201,2012,0.03320668216
37,1701,2012,0.01653966671
37,1900,2012,0.00198758861
37,1801,2012,0.02240604291
6,3701,2013,0.03385266397
6,7901,2013,0.01147547569
6,7314,2013,0.02863439381
6,3741,2013,0.05811120918
6,6708,2013,0.03577369458
6,3765,2013,0.03761088290
6,702,2013,0.00952619008
8,823,2013,0.01441490556
4,700,2013,0.00535612233
4,131,2013,0.00202615583
4,803,2013,0.00000000000
21,2100,2013,0.00458919618
29,1002,2013,0.01006099582
29,2700,2013,0.00160481444
30,700,2013,0.00894568690
25,300,2016,0.02370197958
26,700,2016,0.00221383846
26,600,2016,0.00221186165
26,3300,2016,0.00000000000
26,100,2016,0.00517717441
26,1100,2016,0.00538146549
26,1802,2016,0.04695339262
47,100,2013,0.00038282174
47,700,2013,0.00470272801
47,1900,2013,0.00245363354
47,3207,2013,0.00180866254
48,1000,2013,0.00073758137
48,2307,2013,0.07690204015
48,1502,2013,0.00824054853
48,5901,2013,0.09657495789
48,6802,2013,0.00000000000
48,1800,2013,0.00027635467
48,6601,2013,0.00602212137
48,3303,2013,0.00862814428
48,6100,2013,0.00472239949
48,2516,2013,0.00000000000
48,6701,2013,0.00332407341
48,5914,2013,0.00445453451
48,2506,2013,0.00199600798
