Fips_Txt,True_Fips,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
29035,29035,138280,146469,141721,136914,135747,100874,97503,120150,123996,118453,115065,111372,108642,108083,108908,106405,107411,107148,109483,108076,111221
29037,29037,1818794,1912722,2036147,2095920,2086514,2113728,2158531,2153248,2072106,2193761,2112917,2164662,2225655,2176801,2228434,2330083,2377391,2422675,2484208,2474629,2567329
29039,29039,231229,236269,251615,259940,260808,262841,261270,254004,246845,251571,248318,234960,235952,246732,249803,239430,228329,238602,247870,258561,266270
29041,29041,227152,244474,238112,279621,266469,271926,242838,249866,285668,251233,259139,227654,277777,305842,272081,284463,282093,269441,284940,283569,277954
29043,29043,1058902,1113216,1173617,1250316,1331763,1374944,1384090,1393879,1382952,1410457,1367205,1397837,1360578,1420604,1435360,1460164,1503723,1537198,1619926,1607467,1712119
29045,29045,107836,120683,136646,142124,133561,148076,151054,141172,166248,139531,150740,168907,182663,165317,121349,148734,138273,123097,134996,139952,138793
29047,29047,8958554,9559341,9881630,9933543,9906225,9545757,10114730,10338584,9843412,9852123,9283672,9114453,9607856,10313768,10921397,10289871,10937684,11010950,11459541,11293734,11904310
29049,29049,403815,405715,392970,426175,435819,432380,415464,423369,446135,430603,405069,335600,393455,369649,375739,357445,357880,376669,357898,351812,370096
29051,29051,3939196,3977624,4062972,4173545,4213305,4244437,4179929,4327986,4246815,4293388,4350264,4332208,4473015,4500517,4478697,4494840,4509514,4503745,4846927,4774463,4906317
29053,29053,440779,457428,468320,511884,478607,474719,487703,484092,467644,467458,457426,440920,428784,427525,401500,413113,418104,419032,408354,398399,389064
29055,29055,474349,503747,500540,501481,515827,525313,522008,524324,518947,551781,554650,570162,624864,664697,605314,575270,605220,630096,609378,574961,615007
29057,29057,129675,139284,167808,172964,168689,170246,161185,165821,156294,150458,143028,165823,165498,200310,189662,177238,166370,170717,172850,179951,177468
29059,29059,215153,235823,241929,261806,266989,267670,260034,253214,235101,233924,229325,232010,227235,239021,250676,239765,239781,240171,239117,227615,232399
29061,29061,151388,158853,145974,192255,183725,190494,191325,222560,224119,229177,240323,231654,226678,240251,170562,164526,147604,151074,168196,178839,152039
29063,29063,223343,218764,235099,255788,253778,255712,267529,309061,310565,310252,307351,269327,290528,290112,274025,283953,299269,289461,296953,294585,279701
29065,29065,307320,320935,308674,308851,322536,321999,324936,308193,298045,304175,305434,302902,303745,328722,335923,316368,305366,327381,345581,334950,341902
29067,29067,206145,205391,232967,245744,292696,271243,262358,263029,251867,269436,204445,190120,177542,207148,190559,193969,199384,205375,199272,187349,193484
29069,29069,758291,720148,897699,829230,854349,903558,808510,809814,795166,811385,875197,738531,769388,643266,683583,652186,603599,629823,646899,625927,659523
29071,29071,3324031,3363390,3389205,3613073,3719596,3806099,3836295,3870139,3685923,3964386,4026009,3889407,4047333,3938079,4090026,4174561,4210672,4107734,4242782,4264688,4374389
29073,29073,365238,363184,358934,389998,398371,428955,429017,403057,390830,401419,403151,401979,410513,409033,403679,385394,430835,440519,431691,393665,416757
29075,29075,159495,156878,142281,184178,203451,224333,234215,225360,267883,254108,262434,249954,241950,265682,206904,181050,210993,194262,224594,213887,204310
29077,29077,11723226,11984865,12554711,13040345,13615823,13719894,13808720,13948064,13625803,13475362,13295513,13465374,13436196,13849469,14303872,14362144,14491182,14752037,15367936,15040904,16050223
29079,29079,327285,337557,315888,334712,334767,338751,335317,317176,324161,322887,384636,396780,441173,428762,384994,361636,357552,344309,331522,307004,303139
29081,29081,228079,246422,228668,263282,270981,272111,251876,240756,272913,280667,276209,235973,249820,239025,217210,208730,219246,219879,230767,236888,224936
29083,29083,693735,696709,672921,743417,756084,752605,760532,786844,766932,786263,731030,692791,772562,776108,703548,648342,652729,648181,639902,638675,680473
29085,29085,101059,107454,102314,111166,106637,107847,104953,98716,101522,110338,112155,112101,112090,122414,130337,119564,126996,137564,134777,130956,130119
29087,29087,169947,172665,163241,161113,161231,189372,186934,182580,210163,151486,176175,190941,216281,209882,161413,231270,211210,155018,241215,220962,199580
29089,29089,194759,203169,197046,216016,197193,195747,193648,189602,207767,204288,208369,187872,209183,210237,198520,210665,205498,196731,209056,201183,205576
29091,29091,957334,971802,1000869,1038603,1087703,1104130,1070774,1058377,1005077,1084192,1087565,1089995,1096061,1140152,1160818,1085781,1077551,1119560,1143745,1093780,1119970
29093,29093,403787,404095,398981,403096,468513,424073,467754,409373,398372,425264,461441,461223,465771,474771,434026,394499,397565,421424,418332,431002,443388
29095,29095,38004288,38270658,37964254,38626455,39470023,39571278,39337650,39971006,39076484,39010804,38674581,39366753,39639570,39701826,40461161,40546632,41176883,41990434,43099087,41865173,44123333
29097,29097,4551871,4525825,4622305,4754319,4832541,4889798,4900872,4977874,4759547,4811581,4875967,4845104,4911102,4864127,4970063,4993109,5090376,5079972,5016933,4717132,4897015
29099,29099,3953962,4074616,4140642,4287658,4455394,4529003,4638702,4731474,4618586,4571047,4634941,4657237,4729939,4679894,4623783,4621479,4728036,4766381,4764880,4718713,4875019
29101,29101,1353892,1441364,1451155,1528180,1546061,1574499,1504658,1528822,1455058,1499471,1537382,1557502,1616851,1594966,1608219,1655504,1678554,1677391,1654878,1679717,1695070
29103,29103,125525,125918,128186,138134,103015,111205,112768,108325,132015,114014,98483,131111,135417,133837,98885,112929,111347,100610,123209,119684,109746
29105,29105,909195,926442,950823,987228,1043049,980862,962121,980578,935743,1036795,1031412,994200,987422,983176,1023310,1032077,1050329,1080574,1120730,1085639,1143930
29107,29107,719174,719828,719809,806263,802039,846938,868710,874453,884784,992849,1012327,765488,828474,793972,773819,805547,787570,773841,750366,769990,797181
29109,29109,666268,693058,691070,741477,760739,749878,771932,797048,735528,784043,746265,756753,789588,863237,935099,815042,832602,916626,827875,805535,832599
29111,29111,204677,205426,242902,250908,230541,237164,235915,234090,250140,234835,228909,226716,251004,252947,228494,198659,200717,225473,215430,209674,219024
29113,29113,794543,843235,920414,977962,998733,997834,977213,972567,990545,1003677,961500,993284,1011475,1017131,1019926,1123937,1118779,1106049,1160411,1184220,1245901
29115,29115,339718,350411,364785,430271,429032,426097,403659,397881,419506,399235,407796,401725,411727,408112,391943,362259,381437,387043,384013,370358,374026
29117,29117,453114,469308,442309,491271,479341,489287,484219,480770,526280,503275,515803,505156,525365,533066,498297,522302,526002,524437,539100,522258,532277
29119,29119,537529,502839,473097,573677,601218,600413,604977,642160,561344,584275,562564,557113,588321,638380,770245,693144,687640,723245,691960,683007,720193
29121,29121,425128,446402,434556,463312,456334,503159,528500,545575,548574,482898,480725,473480,480865,479695,511716,550147,556321,542596,520945,500730,489545
29123,29123,196445,207126,210622,229046,240666,240096,234709,238193,239395,249910,263942,264342,283070,280476,263976,238060,256037,262724,271051,257698,264573
29125,29125,150541,168163,153877,151801,180266,167660,165727,165721,162547,166309,166034,165670,174935,179731,159567,131736,159305,172253,165464,167877,173173
29127,29127,1052900,1070152,1065876,1064694,1016777,1052872,1083862,1075013,1088869,1100671,1056748,1052935,1080338,1019790,1004563,1001402,1033262,1082969,1077665,1073328,1108389
29129,29129,84673,81932,68752,131826,131601,140816,119597,116690,138671,134996,124753,129240,117153,147232,88998,84561,101403,99208,105778,98877,107307
29131,29131,540082,562181,575633,640631,674529,660973,643522,613792,574760,607789,618895,650929,654813,660215,724188,633843,628013,628995,627831,610456,659366
29133,29133,322791,302932,382811,340756,315715,338536,323206,358864,366306,329159,332151,358492,381283,384626,305076,369811,354261,293786,334973,326887,318506
29135,29135,327774,306867,321348,363706,368348,395525,390760,407979,386448,402391,378492,389154,336640,375448,442628,364522,358010,382343,398688,421242,441682
29137,29137,250958,237630,225322,271861,220521,242974,239655,226030,259709,248218,219549,190658,231357,227658,190758,212041,208063,173629,175360,179290,178631
29139,29139,278890,281042,292194,302607,274309,295437,273352,289310,289292,324375,293114,264791,300855,335074,292079,312248,299312,320712,337094,340804,356993
29141,29141,391414,435762,416610,461995,522861,511699,467240,444914,439373,472910,466118,507175,421419,477871,556525,456457,461081,518896,478357,481748,512666
29143,29143,1020196,1010689,1029653,972828,903246,972680,977602,1054958,952675,1006694,1000232,995007,1121161,961678,982749,980217,956201,917673,946800,938339,944397
29145,29145,1487868,1549118,1545807,1647851,1716712,1702712,1635591,1742481,1678333,1761748,1747041,1757227,1779176,1843263,2012531,1912871,1853701,1973454,1921941,1885748,1958803
29147,29147,634667,632351,669105,713977,724105,715698,711605,694762,747858,724481,734093,713225,767388,722130,677094,677860,642523,628483,647177,673850,687482
29149,29149,181704,194126,187867,199120,205041,201244,183496,177755,171626,176345,184978,183913,188760,225348,229108,205250,186429,195540,192815,180627,174819
29151,29151,243340,254627,258221,304462,332405,342165,354929,352508,324842,340726,361452,355240,370079,402114,448306,410833,390353,385829,388872,390112,413762
29153,29153,131785,143305,139823,142922,143759,136643,128517,124260,124079,134614,135994,129610,126213,137074,132422,125176,126080,125614,122749,119179,119504
29155,29155,451859,456818,501714,449239,459357,483755,457877,496292,483344,462252,530092,481014,591178,473680,452951,516345,416016,386987,382809,401940,405355
29157,29157,659609,687056,704578,740265,757942,737335,728342,747528,773383,910849,981519,1004848,1020635,988100,1029457,1040822,998627,1026044,1030810,1017752,1020257
29159,29159,1373157,1354877,1402780,1532222,1564927,1474677,1496434,1612985,1509779,1607972,1643013,1539332,1604335,1610285,1636706,1633704,1571798,1521697,1581930,1560301,1647658
29161,29161,1245897,1310935,1345316,1436733,1423527,1411503,1392066,1343841,1344436,1362258,1379887,1371250,1368716,1398434,1434622,1435917,1400226,1460183,1422297,1386667,1414142
29163,29163,479070,505295,512471,537696,500127,511538,499635,517901,522014,539077,491724,479797,509547,533269,490698,479647,493796,492818,466614,479915,493806
29165,29165,3591121,3650477,3795739,3959630,3974908,4059980,4027489,4356115,4446460,4661874,4637152,4764639,4815577,5112255,5933405,5931146,6384734,6324462,6474215,5887206,6253887
29167,29167,553529,576530,582882,615910,664713,646171,633960,636715,624858,643680,655707,676039,677023,696469,735930,678958,707269,759596,731508,707677,736227
29169,29169,1552609,1631361,1689241,1749249,1893720,2020613,2043501,2226001,2367347,2351581,2418987,2270619,2249584,2133814,2116473,1988504,2019332,1989048,2078026,2131556,2073930
29171,29171,80932,100968,84406,108406,104275,107281,99122,102203,107097,108842,123146,141571,157743,179938,135023,115817,115042,118158,120110,117360,117109
29173,29173,297523,294430,368934,391559,340891,333392,311086,284211,282594,299726,370172,416081,433556,409258,400635,376361,381291,390401,523747,592624,660095
29175,29175,910967,870186,915352,982139,999013,1020325,993115,997969,962017,1042879,1117486,1067979,1130691,1116028,1095554,1122457,1132111,1086818,1112439,1070495,1141768
29177,29177,405136,415880,403764,447391,429023,423788,421777,444195,454961,447400,415819,396689,439763,447425,451759,461978,497551,495626,476916,453667,457508
29179,29179,237858,231596,211087,229965,280261,252016,259828,235778,201579,228538,210395,219172,210638,213035,216581,217286,228832,241183,238361,236935,245061
29181,29181,184051,194043,200929,210530,209683,202639,195019,225813,215153,202641,220770,209945,210974,214286,210368,207415,202611,205289,196099,190128,191281
29183,29183,8767438,9254687,9928291,10863778,11577821,12040366,12139582,11909116,11532334,12457123,12646035,12720664,13162277,13660040,14686396,15993233,15394655,15549045,15939597,15656632,16683262
29185,29185,164343,163519,165956,172191,163164,156529,149814,142694,147820,156740,149930,152520,152440,156066,138826,131696,130430,137342,141178,147259,144232
29186,29186,551199,562007,563199,548131,579923,586891,660233,621615,573611,556612,547923,562504,562835,538620,525935,571074,544282,582557,587154,594546,619933
29187,29187,1289423,1347796,1440526,1521589,1581894,1558178,1599315,1612603,1597207,1597148,1586138,1590280,1568905,1544957,1533154,1518085,1545295,1602861,1580182,1537112,1574096
29189,29189,63518490,64429579,66097285,66187384,68215463,67998727,68187846,68970493,68640604,70021097,68520103,70149880,69630436,69939266,70170644,70675278,71314178,72032378,73207908,71082798,74326726
29195,29195,746283,745074,735489,799864,817005,872802,856358,958150,976717,941174,949534,871118,950776,933318,796098,924279,886499,808462,846719,860065,869363
29197,29197,65730,73915,68023,68349,61361,60138,62917,64240,72861,75487,81380,65019,75324,93663,88638,62243,94233,97445,89539,69949,92269
29199,29199,112384,112005,121069,130319,123935,132283,134944,124042,153599,139971,141573,158420,159345,166700,134985,132625,137977,118157,131815,142639,133772
29201,29201,1168600,1186896,1209613,1293820,1294312,1348518,1297700,1475371,1288445,1310611,1343204,1388200,1452852,1485013,1419946,1496861,1494716,1453260,1476780,1463446,1514528
29203,29203,125561,130367,129437,132349,130085,125321,118360,110144,103040,104081,107280,110885,110746,111546,129278,111505,134667,134732,130329,126031,127886
29205,29205,201262,173116,193011,251679,208784,277167,185418,175598,210615,197985,202535,175932,200553,190167,149282,144869,149943,154898,146057,168248,173507
29207,29207,811432,832059,952572,927689,955595,963377,937989,1033893,973448,1008821,1109675,1022604,1204118,1066548,998800,1011736,922840,856406,932406,958686,1078024
29209,29209,567843,542042,557586,562546,559625,558638,593223,618043,601971,607967,584709,570074,586331,604044,623254,623832,642443,683396,683945,608090,648674
29211,29211,240701,230571,222325,298754,338415,393261,386357,406292,374475,348039,355867,336865,382544,479515,250575,233881,317165,359256,467796,476585,465179
29213,29213,1741842,1764198,1776024,1738352,1840296,1865372,1992692,1994758,1937982,2055956,2038436,2081501,2177217,2156628,2167918,2172402,2178197,2250498,2287533,1976315,2208465
