ST,YEAR,FIPS_CODE,ZERO_CAR_HOUSEHOLDS,PERCENT_WITHOUT_VEHICLE
34,2008,34021,483313,0.127736191
29,2010,29061,5940,0.070002593
29,2010,29109,33754,0.070046485
48,2008,48119,8426,0.07407733
29,2008,29051,75705,0.072330424
30,2008,30079,3799,0.07345605
29,2010,29137,8316,0.06776512
12,2011,12131,50004,0.059628236
49,2012,49009,1345,0.029648407
51,2012,51097,8040,0.056641258
51,2012,51145,4890,0.014034786
36,2012,36049,31892,0.080714311
26,2014,26053,33616,0.061239361
29,2016,29123,16758,0.132595898
31,2016,31043,15740,0.054645188
6,2010,6013,197316,0.053114868
8,2010,8027,3158,0.044990882
22,2005,22013,34425,0.104408353
24,2005,,11541,0.100190119
35,2006,35027,8975,0.044670632
36,2006,36019,121714,0.095468026
36,2006,36079,53352,0.072689619
36,2006,36015,181166,0.18207748
13,2013,13293,22477,0.059946979
17,2013,17161,167400,0.069970407
17,2013,17071,15231,0.071331226
18,2013,18061,15840,0.048649246
18,2013,18039,286380,0.111953952
29,2014,29087,7896,0.059601449
29,2014,29115,13160,0.059601449
13,2013,13153,23897,0.018208584
42,2012,42119,50050,0.085687382
47,2012,47053,55524,0.075430789
48,2012,48213,45832,0.058314587
48,2012,48173,2135,0.060093447
48,2012,48451,51350,0.048310088
39,2013,39147,39214,0.057651539
40,2013,40021,21582,0.059961992
29,2009,29213,47820,0.076732991
30,2009,30093,20904,0.051937985
31,2009,31147,13344,0.078170858
32,2009,32017,6216,0.053664854
34,2009,34035,131556,0.055971464
35,2009,35027,4575,0.022253569
27,2010,27155,9822,0.069029012
28,2010,28005,12105,0.117180694
28,2010,28015,7946,0.131443128
26,2012,26093,91256,0.022392528
22,2017,22003,18305,0.070120667
13,2018,13013,22446,0.024372129
13,2018,13003,11877,0.066479715
13,2018,13025,11877,0.066479715
17,2015,17107,27464,0.059323645
17,2015,17059,8150,0.074767898
18,2015,18139,14525,0.06652621
48,2015,48303,201110,0.053161723
48,2016,48483,4140,0.034459797
48,2016,48019,9870,0.045959349
48,2016,48419,13914,0.061134105
22,2016,22121,11730,0.058334991
23,2016,23009,81666,0.068588619
53,2001,,167279,0.072070213
50,2005,50019,36270,0.059079359
41,2006,,54024,0.070482237
47,2007,47017,27608,0.072538098
47,2007,47133,18459,0.056044376
48,2007,48463,13655,0.061399762
48,2007,48117,8860,0.034954
48,2007,48233,15505,0.034954
48,2007,48125,2456,0.053110741
48,2007,48307,5604,0.044729659
48,2007,48071,25200,0.075920537
1,2008,1111,16116,0.064213823
4,2008,4013,2053889,0.055874861
48,2013,48253,22722,0.056338238
48,2013,48041,234570,0.077490877
48,2013,48479,182332,0.084732002
48,2013,48463,24605,0.094815129
48,2013,48427,47040,0.098452265
48,2013,48163,4023,0.031266758
49,2013,49003,10164,0.026563174
49,2014,49057,112450,0.055561732
51,2014,51027,55776,0.099671016
51,2014,51003,84772,0.080990474
39,2014,39145,104340,0.095591469
40,2014,40011,9595,0.045687213
40,2014,40135,21960,0.061936794
40,2014,40029,4878,0.052289684
42,2009,42029,231692,0.057027062
36,2010,36043,69120,0.064963627
13,2007,13245,236269,0.108317173
13,2007,13179,65640,0.0675465
16,2007,16015,2606,0.038832347
16,2007,16085,7818,0.038832347
6,2008,6055,136560,0.089453688
8,2008,8019,2208,0.015303682
11,2008,11001,3413111,0.374268019
36,2005,36115,31552,0.036564944
36,2005,36033,75950,0.079183209
26,2006,26009,24824,0.050057268
26,2006,26097,17136,0.066295265
31,2007,31085,1716,0.038617337
32,2007,32015,2148,0.037945837
34,2007,34035,96398,0.041947465
1,2007,1053,53478,0.08052909
36,2014,36001,508047,0.101318292
36,2014,36035,87375,0.141109496
36,2014,36085,1152228,0.184683976
36,2014,36109,140852,0.160650577
17,2011,17041,15400,0.074951938
18,2011,18107,25929,0.057968973
18,2012,18003,381600,0.08438938
18,2012,18081,36564,0.031562755
18,2012,18133,13643,0.04326016
19,2012,19173,5898,0.043396685
19,2012,19023,8890,0.0332884
20,2012,20201,4854,0.039414707
20,2012,20179,4586,0.048220895
21,2012,21017,16044,0.053651685
21,2012,21199,58030,0.102368428
22,2007,22069,72945,0.123251217
22,2007,22009,44802,0.109293697
38,2008,38025,1987,0.044275592
39,2008,39033,33670,0.062169947
15,2018,15003,996797,0.103013144
17,2018,17177,33462,0.064109589
12,2019,12037,27462,0.063605664
12,2017,12057,1384698,0.064579828
13,2017,13303,22290,0.097353249
13,2017,13097,38380,0.038409191
13,2017,13157,23144,0.041517848
13,2017,13021,263296,0.106340631
1,2018,1097,456585,0.076244805
1,2018,1039,39270,0.062312562
4,2018,4017,191518,0.109889719
5,2018,5015,20915,0.064647245
18,2010,18159,8292,0.053076273
29,2015,29081,8598,0.065706818
29,2015,29171,5732,0.065706818
29,2015,29149,11310,0.076349791
37,2010,37131,22000,0.071396119
35,2011,,28117,0.07935594
36,2011,36093,251421,0.112024371
36,2011,36043,79866,0.07375455
31,2014,31007,1249,0.026724581
31,2014,31123,1249,0.026724581
31,2014,31121,4860,0.037734091
32,2014,32015,2174,0.035800741
34,2014,34039,441717,0.109307049
34,2014,34005,274478,0.043295156
19,2013,19163,218127,0.068945539
19,2013,19153,530952,0.076704012
20,2013,20139,4395,0.019085461
20,2013,20021,22086,0.072927192
21,2013,21105,5055,0.066506157
21,2013,21093,100772,0.076871909
22,2013,22073,162240,0.071815574
22,2013,22083,39204,0.112814669
22,2013,22007,12300,0.047986891
48,2014,48111,6036,0.046835718
48,2014,48239,5517,0.0355431
48,2014,48453,643534,0.059653476
48,2014,48363,14616,0.031642733
48,2014,48055,13208,0.030588235
48,2014,48287,6604,0.030588235
55,2007,55135,64428,0.050934446
17,2008,17193,20265,0.068752014
17,2008,17185,16212,0.068752014
18,2008,18015,14616,0.0409709
37,2021,37093,35892,0.08228279
37,2021,37031,115752,0.055182672
37,2021,37123,14280,0.044364911
37,2021,37105,23257,0.032024202
38,2021,38051,1813,0.031976437
21,2010,21091,10563,0.085114098
22,2010,22041,39552,0.113087784
22,2010,22087,65988,0.077016807
23,2010,23023,37125,0.093925042
23,2010,23011,70060,0.052931119
25,2010,25009,87070,0.071470728
29,2011,29007,20419,0.074769948
20,2010,20149,10668,0.041820862
8,2018,8055,5600,0.064754857
8,2018,8063,5634,0.045476559
12,2018,12129,23380,0.069434545
12,2018,12011,1284056,0.068784339
27,2019,27103,22925,0.06947096
38,2018,38105,35567,0.058220944
27,2004,,124199,0.060440411
4,2005,4025,140112,0.041987087
51,2013,51183,35435,0.113999389
51,2013,51063,13452,0.064755578
54,2013,54021,8856,0.102900167
48,2010,48223,26964,0.050144777
48,2010,48183,72025,0.065795784
48,2010,48165,6786,0.046419996
48,2010,48301,2262,0.046419996
51,2010,,179298,0.059911005
8,2016,8087,24352,0.071630271
8,2016,8119,5628,0.023306664
9,2016,9013,94859,0.060497892
12,2016,12123,16595,0.096961729
48,2018,48439,793695,0.048235169
48,2018,48487,10552,0.046328656
48,2018,48265,13730,0.026934244
48,2018,48415,10244,0.036474727
17,2012,17043,431173,0.040916325
26,2013,26043,40453,0.081814964
26,2013,26105,16191,0.04009986
26,2013,26041,51168,0.071435053
27,2013,27021,19850,0.03825916
27,2013,27125,7424,0.064060747
28,2013,28163,18198,0.085945027
48,2011,48157,134390,0.067697485
48,2011,48475,7821,0.051275495
48,2011,48147,32319,0.059504872
48,2011,48255,12676,0.034876299
55,2017,55069,17600,0.035578556
55,2017,55131,58324,0.023264125
53,2018,53033,2547067,0.112721716
53,2018,53057,103950,0.037752912
54,2018,54043,18525,0.095266257
55,2019,55013,24006,0.049493438
29,2013,29071,23715,0.03553778
29,2013,29005,5566,0.060977213
31,2013,31039,12219,0.058016637
31,2013,31167,8146,0.058016637
31,2013,31063,1254,0.028984837
34,2013,34021,486198,0.143200103
53,2019,53063,453467,0.080764862
51,2021,51595,11790,0.089858695
51,2021,51730,64845,0.089858695
51,2021,51035,30485,0.055569733
53,2021,53071,15204,0.032808535
18,2019,18025,8943,0.052577738
18,2019,18003,297440,0.061980509
19,2019,19151,11256,0.074761886
19,2019,19137,19756,0.067437669
20,2019,20047,3108,0.034697568
20,2019,20005,4876,0.028012685
20,2019,20131,11550,0.065072256
20,2019,20059,3360,0.016269611
20,2019,20083,2029,0.043681378
21,2019,21059,83766,0.082338578
21,2019,21143,9150,0.075993522
36,2021,36081,14787153,0.355239503
13,2010,13245,250839,0.117301859
12,2012,12031,818702,0.09891962
39,2010,39039,19827,0.053830177
39,2010,39035,515289,0.085184577
40,2010,40101,62720,0.040206778
40,2010,40151,16203,0.065679229
5,2016,5131,107328,0.055496552
6,2016,6039,98463,0.096486285
17,2017,17173,19524,0.05699972
17,2017,17083,11376,0.034850379
18,2017,18111,4372,0.026833939
56,2016,56007,12015,0.055251541
56,2016,56045,2334,0.029079039
48,2017,48005,62900,0.068293403
48,2017,48391,5296,0.063332616
48,2017,48227,22450,0.062506961
47,2013,47077,23838,0.076268909
47,2013,47123,14329,0.035011203
18,2014,18007,5703,0.039781526
39,2009,39047,16639,0.046926205
38,2011,38041,4086,0.042886832
48,2017,48209,64175,0.034228949
8,2021,8119,2958,0.009936511
8,2021,8037,22036,0.035523257
29,2012,29087,8760,0.065308313
31,2012,31079,22498,0.037654943
34,2012,34001,546134,0.16547364
26,2010,26119,13750,0.065776885
13,2011,13145,22125,0.051504993
13,2011,13133,15001,0.043123918
8,2005,8049,6291,0.040341663
13,2006,13133,15211,0.047800264
13,2006,13079,8622,0.048939974
13,2006,13249,6582,0.040041368
15,2006,15007,62934,0.052708763
16,2006,16055,60422,0.055172502
16,2006,16059,5622,0.02933993
12,2013,12067,5842,0.080192176
12,2013,12105,618208,0.073353939
37,2009,37115,16734,0.048017492
37,2009,37157,50862,0.043656945
45,2010,45087,30420,0.075271691
42,2011,42123,51519,0.05815199
44,2011,44009,278880,0.129890454
19,2014,19041,7472,0.038413292
19,2014,19107,9280,0.046665996
20,2014,20097,2821,0.061282124
21,2014,21121,42344,0.112772984
21,2014,21225,13116,0.077344026
22,2014,22071,1820036,0.202807966
36,2016,36095,26432,0.078511513
36,2016,36057,89344,0.130668788
1,2006,1101,171070,0.049940301
1,2006,1115,29224,0.031900099
5,2006,5101,6094,0.048490539
5,2006,5025,7372,0.077868852
29,2006,29093,11344,0.035213629
30,2006,30107,3719,0.067555539
45,2008,45011,34116,0.081376211
46,2008,46041,2684,0.036057821
46,2008,46079,5676,0.041562322
47,2008,47177,29853,0.045564439
6,2017,6003,1912,0.025072779
6,2017,6009,19120,0.025072779
13,2019,13267,18875,0.072276469
42,2015,42021,276780,0.115524858
42,2016,42059,34686,0.098894049
45,2016,45029,54020,0.076641507
46,2016,46005,23562,0.073938093
55,2012,55033,13400,0.034363204
24,2013,24013,92340,0.040257115
24,2013,24015,22800,0.032645067
47,2006,47187,94646,0.043535979
48,2006,48407,14448,0.069269715
5,2014,5031,96914,0.083336343
5,2014,5013,7284,0.087680863
46,2009,46137,3707,0.099559542
47,2009,47061,10372,0.043846596
47,2009,47005,20005,0.081498381
47,2009,47017,32008,0.081498381
48,2009,48027,335141,0.123462889
48,2009,48493,19448,0.02224543
48,2009,48211,2405,0.036213335
48,2009,48335,1562,0.015709544
48,2009,48375,104822,0.070699658
48,2009,48297,14924,0.102533802
48,2009,48271,2354,0.052981027
26,2011,26023,82512,0.172443196
27,2011,27119,35840,0.062196307
27,2011,27161,15360,0.070874862
28,2011,28091,16116,0.067133217
28,2011,28153,16568,0.074039648
28,2011,28143,6021,0.051325985
55,2021,55027,69940,0.048995433
55,2021,55061,7465,0.033743926
55,2021,55099,29712,0.060593454
28,2009,28093,17514,0.07273135
1,2010,1045,40166,0.063061875
4,2010,4001,99984,0.11667289
5,2010,5083,20352,0.055126684
5,2010,5053,14608,0.096488679
5,2010,5103,20622,0.087125149
51,2019,51105,42348,0.094197096
51,2019,51750,10287,0.050109601
51,2019,51065,5360,0.02794228
51,2019,51107,95335,0.03303748
12,2014,12011,1376403,0.076955359
12,2014,12079,11655,0.065086279
30,2011,30021,3948,0.022697873
31,2011,31111,12536,0.036166824
32,2011,32027,2338,0.037197906
46,2014,46041,5534,0.074297836
46,2014,46069,2767,0.074297836
5,2015,5085,49296,0.0437437
5,2015,5017,13972,0.087611929
37,2016,37011,16575,0.06531891
40,2018,40121,61061,0.068949825
40,2018,40019,25091,0.056082809
41,2018,41071,47192,0.040553372
41,2018,41001,16590,0.058646361
13,2016,13263,18147,0.099884412
17,2016,17169,7170,0.053385155
17,2016,17033,12588,0.049772253
17,2016,17121,43068,0.056942946
42,2017,42037,56370,0.072813935
42,2017,42017,462371,0.053290626
50,2009,50015,23667,0.057982199
5,2013,5121,19560,0.069040492
18,2018,18119,20680,0.064682608
19,2018,19015,11858,0.035001446
19,2018,19197,27610,0.10211743
19,2018,19119,6438,0.043122677
19,2018,19013,147136,0.072528378
20,2018,20179,3052,0.033482535
20,2018,20105,2943,0.04905
21,2018,21235,39112,0.106518803
21,2018,21083,47097,0.066039879
27,2007,27007,25050,0.058043886
28,2007,28127,6880,0.027292382
42,2008,42107,156600,0.076985095
55,2011,,107956,0.090604968
55,2011,55115,80586,0.070308451
24,2011,24043,136704,0.075834768
13,2014,13075,29592,0.157625602
13,2014,13079,13320,0.067445428
13,2014,13243,12218,0.104384526
26,2016,26131,17080,0.063883902
27,2016,27137,258547,0.078031171
27,2016,27101,6273,0.043231062
28,2016,28047,210910,0.06091728
50,2007,50015,22554,0.053308185
12,2015,12031,746702,0.08672349
55,2015,55133,230685,0.050072433
56,2015,56001,18800,0.035002141
40,2016,40149,11672,0.071475811
13,2012,13231,9680,0.045418716
49,2018,49041,5560,0.02207488
51,2018,51083,39555,0.065235784
40,2007,40105,7240,0.041280847
42,2007,42053,10788,0.068475674
29,2007,29131,15610,0.056706929
29,2007,29095,677046,0.090991475
29,2007,29091,53616,0.09852405
1,2015,1081,64746,0.041209122
2,2015,2150,63835,0.3956674
18,2006,18145,18390,0.024926468
18,2006,18111,19176,0.067782711
18,2006,18173,27401,0.052378149
19,2006,19027,16554,0.042122781
19,2006,19135,10536,0.059249262
20,2006,20127,4914,0.051285798
1,2012,1065,36180,0.123431519
1,2012,1087,86640,0.127588888
1,2012,1045,56826,0.052833676
4,2012,4027,184800,0.047394033
5,2012,5117,7890,0.062798472
25,2016,25013,876430,0.154343202
25,2016,25025,3605086,0.329875956
25,2016,25003,169845,0.080344624
53,2017,53073,250376,0.083081366
41,2021,41007,51252,0.058393262
42,2021,42047,45945,0.074226474
21,2005,21215,10676,0.064113959
37,2007,37057,193154,0.154610277
39,2007,39147,33040,0.057810548
42,2013,42075,112809,0.070112905
42,2013,42085,109590,0.080127221
45,2013,45057,53326,0.068151727
45,2013,45047,54208,0.093267494
39,2012,39081,130249,0.099048519
40,2012,40135,24354,0.065408136
21,2006,21217,37220,0.09323297
21,2006,21031,19095,0.063299741
22,2006,22041,39678,0.115725186
26,2008,26137,16302,0.068429669
27,2008,27035,30304,0.039349303
27,2008,27065,12360,0.066130206
28,2012,28019,21174,0.105159647
37,2005,37019,144342,0.068182881
37,2005,37159,152700,0.090366793
37,2005,37107,61560,0.077574475
45,2017,45021,50284,0.064644439
46,2017,46125,3770,0.036959335
20,2008,20069,3464,0.032744116
21,2008,21221,13265,0.067288914
22,2008,,41559,0.082501057
22,2008,22013,34490,0.107041991
20,2007,20149,10000,0.040818992
20,2007,20099,22440,0.071426753
21,2007,21225,6480,0.03564827
10,2005,10005,134568,0.035342003
46,2007,46137,2995,0.081996386
31,2010,31147,5589,0.034139637
31,2010,31169,3726,0.034139637
31,2010,31009,1818,0.043583535
32,2010,32007,40670,0.044126135
55,2006,55099,21978,0.045433685
17,2021,17003,12932,0.062536268
17,2021,17067,26159,0.052736304
50,2016,50007,162925,0.054292046
51,2016,51043,8802,0.0610525
51,2016,51149,42028,0.093273264
53,2016,53005,69015,0.046580204
45,2015,45019,470155,0.070126565
46,2015,46083,24337,0.039874627
46,2015,46047,6002,0.085173412
47,2015,47029,22635,0.052060693
47,2015,47051,30330,0.063939589
19,2009,19159,9392,0.076282062
19,2009,19151,10485,0.05204998
19,2009,19019,19788,0.06246922
20,2009,20127,3248,0.035615597
20,2009,20063,5570,0.0666252
20,2009,20189,4744,0.04575529
21,2009,21217,31680,0.082283577
21,2009,21181,7934,0.100138836
25,2009,25013,423734,0.177611437
19,2017,19005,10635,0.044390183
19,2017,19053,4191,0.03227446
19,2017,19193,121888,0.094762588
19,2017,19099,25344,0.046269368
20,2017,20071,2232,0.048803953
20,2017,20109,2232,0.048803953
20,2017,20187,1601,0.03459303
21,2017,21111,1089786,0.109096064
40,2017,40099,5274,0.043730255
40,2017,40059,1952,0.023227588
40,2017,40153,4880,0.023227588
13,2015,13179,29730,0.050721671
45,2018,45079,624863,0.09384355
45,2018,45077,171864,0.076920185
8,2019,8001,217409,0.042444366
29,2019,29213,23290,0.040442453
30,2019,30093,25408,0.047285125
37,2019,37185,20496,0.076738178
38,2019,38007,3135,0.035002903
38,2019,38033,3135,0.035002903
1,2009,1013,28602,0.03685535
5,2009,5043,23975,0.104596122
5,2009,5051,66040,0.074552392
16,2017,16023,2391,0.058384001
29,2018,29019,156281,0.074623352
29,2018,29081,5211,0.040884056
29,2018,29031,54016,0.069473598
31,2018,31037,6645,0.030614219
31,2018,31099,5292,0.055835742
13,2009,13227,25668,0.057065109
48,2021,48461,3570,0.047960664
48,2021,48197,2132,0.036177289
48,2021,48183,64025,0.054763178
48,2021,48391,5904,0.062246964
16,2014,16021,5486,0.056687609
17,2014,17027,22736,0.055727676
17,2014,17187,24170,0.069740601
17,2014,17089,178840,0.05044943
49,2015,49015,3540,0.025617646
49,2015,49041,10605,0.04488034
50,2015,50011,78090,0.091274619
51,2015,51670,40229,0.088442598
45,2005,45085,114011,0.089408751
35,2014,35023,5232,0.066164196
44,2021,44003,175344,0.061435872
45,2021,45015,130302,0.036646454
2,2011,2130,24888,0.09553348
28,2019,28089,47175,0.057091095
47,2021,47157,931135,0.087210933
37,2006,37117,21270,0.045885216
38,2006,38037,3013,0.067787077
39,2006,39065,12887,0.032225879
40,2011,40011,20135,0.04650384
41,2011,41071,53244,0.051199895
41,2011,41063,8787,0.060351933
35,2013,35005,65552,0.073307329
13,2021,13285,32704,0.060037523
13,2021,13183,7491,0.05481166
13,2021,13113,10020,0.011467155
13,2021,13321,7905,0.037720993
38,2010,38073,17445,0.067766784
38,2010,38059,14085,0.063751782
30,2015,30057,13851,0.073399892
30,2015,30081,41150,0.049875765
31,2015,31095,9171,0.054958291
18,2016,18139,21845,0.09555575
39,2015,39121,8271,0.066562047
39,2015,39019,16485,0.046685433
41,2015,41037,6256,0.07205713
41,2015,41015,27540,0.06241671
41,2015,41007,57576,0.07352806
56,2005,56005,15288,0.046495785
10,2013,10005,148068,0.035221128
37,2013,37163,36047,0.074704783
37,2013,37043,4250,0.052073123
38,2013,38023,3394,0.042723531
38,2013,38043,1997,0.037358526
1,2017,1007,16268,0.08937283
1,2017,1053,31833,0.076629764
2,2017,2060,10936,0.344202442
29,2017,29031,46272,0.0587077
31,2017,31115,1448,0.033719116
49,2021,49001,2246,0.021430071
49,2021,49033,1109,0.017920626
46,2021,46043,2396,0.045834529
45,2002,,134988,0.086356727
48,2002,,471265,0.062680704
19,2005,19047,19575,0.060894993
19,2005,19061,68874,0.052598138
18,2005,18145,16290,0.022445746
20,2011,20111,12384,0.03414505
20,2011,20047,4456,0.054503645
21,2011,21045,35055,0.085247377
27,2014,27103,25599,0.080699974
27,2014,27111,57273,0.055731088
27,2014,27139,40341,0.045967987
28,2014,28001,54774,0.086722335
28,2014,28087,69468,0.073175048
37,2015,37025,92642,0.049738294
38,2015,38037,3419,0.040493166
40,2005,40011,24695,0.059115718
44,2019,44003,237003,0.086607665
45,2019,45069,43239,0.095322603
46,2019,46025,1606,0.028385592
47,2019,47011,66595,0.050732399
47,2019,47159,14400,0.057033091
47,2019,47163,95070,0.053204617
47,2019,47027,6180,0.061245119
1,2019,1085,12212,0.04356885
1,2019,1083,25968,0.022562662
1,2019,1021,42534,0.094055366
31,2006,31055,470329,0.061064606
31,2006,31063,946,0.022105903
31,2006,31033,6714,0.048382912
13,2008,13213,33000,0.056070574
13,2008,13009,16515,0.030371241
8,2014,8069,209585,0.043039337
47,2005,47125,60021,0.028001164
27,2006,27135,15725,0.055649927
54,2007,54095,19347,0.092073327
18,2021,18147,14215,0.048563425
19,2021,19153,567691,0.070696264
19,2021,19127,28810,0.061157341
19,2021,19149,10812,0.035033147
19,2021,19105,13790,0.052341911
